cdn1_allcolo.ns1744 S3FIFO-0.4500-1.9000 cache size       35, 3856981 req, miss ratio 0.7398, byte miss ratio 0.7398
cdn1_allcolo.ns1744 S3FIFO-0.4500-1.9000 cache size      107, 3856981 req, miss ratio 0.4563, byte miss ratio 0.4563
cdn1_allcolo.ns1744 S3FIFO-0.4500-1.9000 cache size      357, 3856981 req, miss ratio 0.1369, byte miss ratio 0.1369
cdn1_allcolo.ns1744 S3FIFO-0.4500-1.9000 cache size     1073, 3856981 req, miss ratio 0.0688, byte miss ratio 0.0688
cdn1_allcolo.ns1744 S3FIFO-0.4500-1.9000 cache size     3578, 3856981 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_allcolo.ns1744 S3FIFO-0.4500-1.9000 cache size     7156, 3856981 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns1744 S3FIFO-0.4500-1.9000 cache size    14313, 3856981 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns1744 S3FIFO-0.4500-1.9000 cache size    28627, 3856981 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns1744 S3FIFO-0.7000-1.9000 cache size       35, 3856981 req, miss ratio 0.7544, byte miss ratio 0.7544
cdn1_allcolo.ns1744 S3FIFO-0.7000-1.9000 cache size      107, 3856981 req, miss ratio 0.4873, byte miss ratio 0.4873
cdn1_allcolo.ns1744 S3FIFO-0.7000-1.9000 cache size      357, 3856981 req, miss ratio 0.1640, byte miss ratio 0.1640
cdn1_allcolo.ns1744 S3FIFO-0.7000-1.9000 cache size     1073, 3856981 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_allcolo.ns1744 S3FIFO-0.7000-1.9000 cache size     3578, 3856981 req, miss ratio 0.0344, byte miss ratio 0.0344
cdn1_allcolo.ns1744 S3FIFO-0.7000-1.9000 cache size     7156, 3856981 req, miss ratio 0.0207, byte miss ratio 0.0207
cdn1_allcolo.ns1744 S3FIFO-0.7000-1.9000 cache size    14313, 3856981 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns1744 S3FIFO-0.7000-1.9000 cache size    28627, 3856981 req, miss ratio 0.0095, byte miss ratio 0.0095
