tencentBlock.ns2525 S3FIFO-0.3000-0.9000 cache size      294, 2307117 req, miss ratio 0.5294, byte miss ratio 0.5294
tencentBlock.ns2525 S3FIFO-0.3000-0.9000 cache size      882, 2307117 req, miss ratio 0.5213, byte miss ratio 0.5213
tencentBlock.ns2525 S3FIFO-0.3000-0.9000 cache size     2942, 2307117 req, miss ratio 0.5130, byte miss ratio 0.5130
tencentBlock.ns2525 S3FIFO-0.3000-0.9000 cache size     8828, 2307117 req, miss ratio 0.4862, byte miss ratio 0.4862
tencentBlock.ns2525 S3FIFO-0.3000-0.9000 cache size    29426, 2307117 req, miss ratio 0.4190, byte miss ratio 0.4190
tencentBlock.ns2525 S3FIFO-0.3000-0.9000 cache size    58853, 2307117 req, miss ratio 0.3628, byte miss ratio 0.3628
tencentBlock.ns2525 S3FIFO-0.3000-0.9000 cache size   117707, 2307117 req, miss ratio 0.2151, byte miss ratio 0.2151
tencentBlock.ns2525 S3FIFO-0.3000-0.9000 cache size   235414, 2307117 req, miss ratio 0.1296, byte miss ratio 0.1296
tencentBlock.ns2525 S3FIFO-0.6500-0.9000 cache size      294, 2307117 req, miss ratio 0.5739, byte miss ratio 0.5739
tencentBlock.ns2525 S3FIFO-0.6500-0.9000 cache size      882, 2307117 req, miss ratio 0.5222, byte miss ratio 0.5222
tencentBlock.ns2525 S3FIFO-0.6500-0.9000 cache size     2942, 2307117 req, miss ratio 0.5152, byte miss ratio 0.5152
tencentBlock.ns2525 S3FIFO-0.6500-0.9000 cache size     8828, 2307117 req, miss ratio 0.4930, byte miss ratio 0.4930
tencentBlock.ns2525 S3FIFO-0.6500-0.9000 cache size    29426, 2307117 req, miss ratio 0.4395, byte miss ratio 0.4395
tencentBlock.ns2525 S3FIFO-0.6500-0.9000 cache size    58853, 2307117 req, miss ratio 0.3775, byte miss ratio 0.3775
tencentBlock.ns2525 S3FIFO-0.6500-0.9000 cache size   117707, 2307117 req, miss ratio 0.2374, byte miss ratio 0.2374
tencentBlock.ns2525 S3FIFO-0.6500-0.9000 cache size   235414, 2307117 req, miss ratio 0.1363, byte miss ratio 0.1363
tencentBlock.ns2525 S3FIFO-0.0100-0.9000 cache size      294, 2307117 req, miss ratio 0.5822, byte miss ratio 0.5822
tencentBlock.ns2525 S3FIFO-0.0100-0.9000 cache size      882, 2307117 req, miss ratio 0.5349, byte miss ratio 0.5349
tencentBlock.ns2525 S3FIFO-0.0100-0.9000 cache size     2942, 2307117 req, miss ratio 0.5170, byte miss ratio 0.5170
tencentBlock.ns2525 S3FIFO-0.0100-0.9000 cache size     8828, 2307117 req, miss ratio 0.4834, byte miss ratio 0.4834
tencentBlock.ns2525 S3FIFO-0.0100-0.9000 cache size    29426, 2307117 req, miss ratio 0.4007, byte miss ratio 0.4007
tencentBlock.ns2525 S3FIFO-0.0100-0.9000 cache size    58853, 2307117 req, miss ratio 0.3221, byte miss ratio 0.3221
tencentBlock.ns2525 S3FIFO-0.0100-0.9000 cache size   117707, 2307117 req, miss ratio 0.1722, byte miss ratio 0.1722
tencentBlock.ns2525 S3FIFO-0.0100-0.9000 cache size   235414, 2307117 req, miss ratio 0.1284, byte miss ratio 0.1284
tencentBlock.ns2525 S3FIFO-0.7000-1.9000 cache size      294, 2307117 req, miss ratio 0.5801, byte miss ratio 0.5801
tencentBlock.ns2525 S3FIFO-0.7000-1.9000 cache size      882, 2307117 req, miss ratio 0.5230, byte miss ratio 0.5230
tencentBlock.ns2525 S3FIFO-0.7000-1.9000 cache size     2942, 2307117 req, miss ratio 0.5149, byte miss ratio 0.5149
tencentBlock.ns2525 S3FIFO-0.7000-1.9000 cache size     8828, 2307117 req, miss ratio 0.4937, byte miss ratio 0.4937
tencentBlock.ns2525 S3FIFO-0.7000-1.9000 cache size    29426, 2307117 req, miss ratio 0.4435, byte miss ratio 0.4435
tencentBlock.ns2525 S3FIFO-0.7000-1.9000 cache size    58853, 2307117 req, miss ratio 0.3771, byte miss ratio 0.3771
tencentBlock.ns2525 S3FIFO-0.7000-1.9000 cache size   117707, 2307117 req, miss ratio 0.2389, byte miss ratio 0.2389
tencentBlock.ns2525 S3FIFO-0.7000-1.9000 cache size   235414, 2307117 req, miss ratio 0.1414, byte miss ratio 0.1414
tencentBlock.ns2525 S3FIFO-0.8000-0.9000 cache size      294, 2307117 req, miss ratio 0.5910, byte miss ratio 0.5910
tencentBlock.ns2525 S3FIFO-0.8000-0.9000 cache size      882, 2307117 req, miss ratio 0.5258, byte miss ratio 0.5258
tencentBlock.ns2525 S3FIFO-0.8000-0.9000 cache size     2942, 2307117 req, miss ratio 0.5152, byte miss ratio 0.5152
tencentBlock.ns2525 S3FIFO-0.8000-0.9000 cache size     8828, 2307117 req, miss ratio 0.4944, byte miss ratio 0.4944
tencentBlock.ns2525 S3FIFO-0.8000-0.9000 cache size    29426, 2307117 req, miss ratio 0.4487, byte miss ratio 0.4487
tencentBlock.ns2525 S3FIFO-0.8000-0.9000 cache size    58853, 2307117 req, miss ratio 0.3762, byte miss ratio 0.3762
tencentBlock.ns2525 S3FIFO-0.8000-0.9000 cache size   117707, 2307117 req, miss ratio 0.2426, byte miss ratio 0.2426
tencentBlock.ns2525 S3FIFO-0.8000-0.9000 cache size   235414, 2307117 req, miss ratio 0.1453, byte miss ratio 0.1453
tencentBlock.ns2525 S3FIFO-0.9000-1.9000 cache size      294, 2307117 req, miss ratio 0.6162, byte miss ratio 0.6162
tencentBlock.ns2525 S3FIFO-0.9000-1.9000 cache size      882, 2307117 req, miss ratio 0.5446, byte miss ratio 0.5446
tencentBlock.ns2525 S3FIFO-0.9000-1.9000 cache size     2942, 2307117 req, miss ratio 0.5158, byte miss ratio 0.5158
tencentBlock.ns2525 S3FIFO-0.9000-1.9000 cache size     8828, 2307117 req, miss ratio 0.4953, byte miss ratio 0.4953
tencentBlock.ns2525 S3FIFO-0.9000-1.9000 cache size    29426, 2307117 req, miss ratio 0.4436, byte miss ratio 0.4436
tencentBlock.ns2525 S3FIFO-0.9000-1.9000 cache size    58853, 2307117 req, miss ratio 0.3710, byte miss ratio 0.3710
tencentBlock.ns2525 S3FIFO-0.9000-1.9000 cache size   117707, 2307117 req, miss ratio 0.2419, byte miss ratio 0.2419
tencentBlock.ns2525 S3FIFO-0.9000-1.9000 cache size   235414, 2307117 req, miss ratio 0.1511, byte miss ratio 0.1511
tencentBlock.ns2525 S3FIFO-0.4000-1.9000 cache size      294, 2307117 req, miss ratio 0.5313, byte miss ratio 0.5313
tencentBlock.ns2525 S3FIFO-0.4000-1.9000 cache size      882, 2307117 req, miss ratio 0.5210, byte miss ratio 0.5210
tencentBlock.ns2525 S3FIFO-0.4000-1.9000 cache size     2942, 2307117 req, miss ratio 0.5146, byte miss ratio 0.5146
tencentBlock.ns2525 S3FIFO-0.4000-1.9000 cache size     8828, 2307117 req, miss ratio 0.4865, byte miss ratio 0.4865
tencentBlock.ns2525 S3FIFO-0.4000-1.9000 cache size    29426, 2307117 req, miss ratio 0.4348, byte miss ratio 0.4348
tencentBlock.ns2525 S3FIFO-0.4000-1.9000 cache size    58853, 2307117 req, miss ratio 0.3709, byte miss ratio 0.3709
tencentBlock.ns2525 S3FIFO-0.4000-1.9000 cache size   117707, 2307117 req, miss ratio 0.2222, byte miss ratio 0.2222
tencentBlock.ns2525 S3FIFO-0.4000-1.9000 cache size   235414, 2307117 req, miss ratio 0.1302, byte miss ratio 0.1302
tencentBlock.ns2525 S3FIFO-0.3500-1.9000 cache size      294, 2307117 req, miss ratio 0.5293, byte miss ratio 0.5293
tencentBlock.ns2525 S3FIFO-0.3500-1.9000 cache size      882, 2307117 req, miss ratio 0.5208, byte miss ratio 0.5208
tencentBlock.ns2525 S3FIFO-0.3500-1.9000 cache size     2942, 2307117 req, miss ratio 0.5145, byte miss ratio 0.5145
tencentBlock.ns2525 S3FIFO-0.3500-1.9000 cache size     8828, 2307117 req, miss ratio 0.4851, byte miss ratio 0.4851
tencentBlock.ns2525 S3FIFO-0.3500-1.9000 cache size    29426, 2307117 req, miss ratio 0.4320, byte miss ratio 0.4320
tencentBlock.ns2525 S3FIFO-0.3500-1.9000 cache size    58853, 2307117 req, miss ratio 0.3668, byte miss ratio 0.3668
tencentBlock.ns2525 S3FIFO-0.3500-1.9000 cache size   117707, 2307117 req, miss ratio 0.2186, byte miss ratio 0.2186
tencentBlock.ns2525 S3FIFO-0.3500-1.9000 cache size   235414, 2307117 req, miss ratio 0.1300, byte miss ratio 0.1300
tencentBlock.ns2525 S3FIFO-0.2000-0.9000 cache size      294, 2307117 req, miss ratio 0.5288, byte miss ratio 0.5288
tencentBlock.ns2525 S3FIFO-0.2000-0.9000 cache size      882, 2307117 req, miss ratio 0.5213, byte miss ratio 0.5213
tencentBlock.ns2525 S3FIFO-0.2000-0.9000 cache size     2942, 2307117 req, miss ratio 0.5129, byte miss ratio 0.5129
tencentBlock.ns2525 S3FIFO-0.2000-0.9000 cache size     8828, 2307117 req, miss ratio 0.4845, byte miss ratio 0.4845
tencentBlock.ns2525 S3FIFO-0.2000-0.9000 cache size    29426, 2307117 req, miss ratio 0.4130, byte miss ratio 0.4130
tencentBlock.ns2525 S3FIFO-0.2000-0.9000 cache size    58853, 2307117 req, miss ratio 0.3486, byte miss ratio 0.3486
tencentBlock.ns2525 S3FIFO-0.2000-0.9000 cache size   117707, 2307117 req, miss ratio 0.2075, byte miss ratio 0.2075
tencentBlock.ns2525 S3FIFO-0.2000-0.9000 cache size   235414, 2307117 req, miss ratio 0.1287, byte miss ratio 0.1287
tencentBlock.ns2525 S3FIFO-0.6000-1.9000 cache size      294, 2307117 req, miss ratio 0.5660, byte miss ratio 0.5660
tencentBlock.ns2525 S3FIFO-0.6000-1.9000 cache size      882, 2307117 req, miss ratio 0.5222, byte miss ratio 0.5222
tencentBlock.ns2525 S3FIFO-0.6000-1.9000 cache size     2942, 2307117 req, miss ratio 0.5150, byte miss ratio 0.5150
tencentBlock.ns2525 S3FIFO-0.6000-1.9000 cache size     8828, 2307117 req, miss ratio 0.4930, byte miss ratio 0.4930
tencentBlock.ns2525 S3FIFO-0.6000-1.9000 cache size    29426, 2307117 req, miss ratio 0.4413, byte miss ratio 0.4413
tencentBlock.ns2525 S3FIFO-0.6000-1.9000 cache size    58853, 2307117 req, miss ratio 0.3756, byte miss ratio 0.3756
tencentBlock.ns2525 S3FIFO-0.6000-1.9000 cache size   117707, 2307117 req, miss ratio 0.2308, byte miss ratio 0.2308
tencentBlock.ns2525 S3FIFO-0.6000-1.9000 cache size   235414, 2307117 req, miss ratio 0.1342, byte miss ratio 0.1342
tencentBlock.ns2525 S3FIFO-0.0500-1.9000 cache size      294, 2307117 req, miss ratio 0.5346, byte miss ratio 0.5346
tencentBlock.ns2525 S3FIFO-0.0500-1.9000 cache size      882, 2307117 req, miss ratio 0.5218, byte miss ratio 0.5218
tencentBlock.ns2525 S3FIFO-0.0500-1.9000 cache size     2942, 2307117 req, miss ratio 0.5133, byte miss ratio 0.5133
tencentBlock.ns2525 S3FIFO-0.0500-1.9000 cache size     8828, 2307117 req, miss ratio 0.4789, byte miss ratio 0.4789
tencentBlock.ns2525 S3FIFO-0.0500-1.9000 cache size    29426, 2307117 req, miss ratio 0.4257, byte miss ratio 0.4257
tencentBlock.ns2525 S3FIFO-0.0500-1.9000 cache size    58853, 2307117 req, miss ratio 0.3235, byte miss ratio 0.3235
tencentBlock.ns2525 S3FIFO-0.0500-1.9000 cache size   117707, 2307117 req, miss ratio 0.1760, byte miss ratio 0.1760
tencentBlock.ns2525 S3FIFO-0.0500-1.9000 cache size   235414, 2307117 req, miss ratio 0.1284, byte miss ratio 0.1284
tencentBlock.ns2525 S3FIFO-0.8500-0.9000 cache size      294, 2307117 req, miss ratio 0.5999, byte miss ratio 0.5999
tencentBlock.ns2525 S3FIFO-0.8500-0.9000 cache size      882, 2307117 req, miss ratio 0.5334, byte miss ratio 0.5334
tencentBlock.ns2525 S3FIFO-0.8500-0.9000 cache size     2942, 2307117 req, miss ratio 0.5156, byte miss ratio 0.5156
tencentBlock.ns2525 S3FIFO-0.8500-0.9000 cache size     8828, 2307117 req, miss ratio 0.4946, byte miss ratio 0.4946
tencentBlock.ns2525 S3FIFO-0.8500-0.9000 cache size    29426, 2307117 req, miss ratio 0.4504, byte miss ratio 0.4504
tencentBlock.ns2525 S3FIFO-0.8500-0.9000 cache size    58853, 2307117 req, miss ratio 0.3734, byte miss ratio 0.3734
tencentBlock.ns2525 S3FIFO-0.8500-0.9000 cache size   117707, 2307117 req, miss ratio 0.2418, byte miss ratio 0.2418
tencentBlock.ns2525 S3FIFO-0.8500-0.9000 cache size   235414, 2307117 req, miss ratio 0.1499, byte miss ratio 0.1499
tencentBlock.ns2525 S3FIFO-0.0250-0.9000 cache size      294, 2307117 req, miss ratio 0.5484, byte miss ratio 0.5484
tencentBlock.ns2525 S3FIFO-0.0250-0.9000 cache size      882, 2307117 req, miss ratio 0.5255, byte miss ratio 0.5255
tencentBlock.ns2525 S3FIFO-0.0250-0.9000 cache size     2942, 2307117 req, miss ratio 0.5142, byte miss ratio 0.5142
tencentBlock.ns2525 S3FIFO-0.0250-0.9000 cache size     8828, 2307117 req, miss ratio 0.4825, byte miss ratio 0.4825
tencentBlock.ns2525 S3FIFO-0.0250-0.9000 cache size    29426, 2307117 req, miss ratio 0.4004, byte miss ratio 0.4004
tencentBlock.ns2525 S3FIFO-0.0250-0.9000 cache size    58853, 2307117 req, miss ratio 0.3217, byte miss ratio 0.3217
tencentBlock.ns2525 S3FIFO-0.0250-0.9000 cache size   117707, 2307117 req, miss ratio 0.1736, byte miss ratio 0.1736
tencentBlock.ns2525 S3FIFO-0.0250-0.9000 cache size   235414, 2307117 req, miss ratio 0.1284, byte miss ratio 0.1284
tencentBlock.ns2525 S3FIFO-0.8500-1.9000 cache size      294, 2307117 req, miss ratio 0.6005, byte miss ratio 0.6005
tencentBlock.ns2525 S3FIFO-0.8500-1.9000 cache size      882, 2307117 req, miss ratio 0.5340, byte miss ratio 0.5340
tencentBlock.ns2525 S3FIFO-0.8500-1.9000 cache size     2942, 2307117 req, miss ratio 0.5152, byte miss ratio 0.5152
tencentBlock.ns2525 S3FIFO-0.8500-1.9000 cache size     8828, 2307117 req, miss ratio 0.4948, byte miss ratio 0.4948
tencentBlock.ns2525 S3FIFO-0.8500-1.9000 cache size    29426, 2307117 req, miss ratio 0.4438, byte miss ratio 0.4438
tencentBlock.ns2525 S3FIFO-0.8500-1.9000 cache size    58853, 2307117 req, miss ratio 0.3732, byte miss ratio 0.3732
tencentBlock.ns2525 S3FIFO-0.8500-1.9000 cache size   117707, 2307117 req, miss ratio 0.2418, byte miss ratio 0.2418
tencentBlock.ns2525 S3FIFO-0.8500-1.9000 cache size   235414, 2307117 req, miss ratio 0.1499, byte miss ratio 0.1499
tencentBlock.ns2525 S3FIFO-0.4500-1.9000 cache size      294, 2307117 req, miss ratio 0.5349, byte miss ratio 0.5349
tencentBlock.ns2525 S3FIFO-0.4500-1.9000 cache size      882, 2307117 req, miss ratio 0.5212, byte miss ratio 0.5212
tencentBlock.ns2525 S3FIFO-0.4500-1.9000 cache size     2942, 2307117 req, miss ratio 0.5147, byte miss ratio 0.5147
tencentBlock.ns2525 S3FIFO-0.4500-1.9000 cache size     8828, 2307117 req, miss ratio 0.4877, byte miss ratio 0.4877
tencentBlock.ns2525 S3FIFO-0.4500-1.9000 cache size    29426, 2307117 req, miss ratio 0.4376, byte miss ratio 0.4376
tencentBlock.ns2525 S3FIFO-0.4500-1.9000 cache size    58853, 2307117 req, miss ratio 0.3728, byte miss ratio 0.3728
tencentBlock.ns2525 S3FIFO-0.4500-1.9000 cache size   117707, 2307117 req, miss ratio 0.2241, byte miss ratio 0.2241
tencentBlock.ns2525 S3FIFO-0.4500-1.9000 cache size   235414, 2307117 req, miss ratio 0.1307, byte miss ratio 0.1307
tencentBlock.ns2525 S3FIFO-0.4500-0.9000 cache size      294, 2307117 req, miss ratio 0.5346, byte miss ratio 0.5346
tencentBlock.ns2525 S3FIFO-0.4500-0.9000 cache size      882, 2307117 req, miss ratio 0.5213, byte miss ratio 0.5213
tencentBlock.ns2525 S3FIFO-0.4500-0.9000 cache size     2942, 2307117 req, miss ratio 0.5141, byte miss ratio 0.5141
