io_traces.ns578 S3FIFO-0.0050-1.9000 cache size      990, 9800000 req, miss ratio 0.4466, byte miss ratio 0.4466
io_traces.ns578 S3FIFO-0.0050-1.9000 cache size     2970, 9800000 req, miss ratio 0.3844, byte miss ratio 0.3844
io_traces.ns578 S3FIFO-0.0050-1.9000 cache size     9901, 9800000 req, miss ratio 0.3102, byte miss ratio 0.3102
io_traces.ns578 S3FIFO-0.0050-1.9000 cache size    29705, 9800000 req, miss ratio 0.2693, byte miss ratio 0.2693
io_traces.ns578 S3FIFO-0.0050-1.9000 cache size    99017, 9800000 req, miss ratio 0.1956, byte miss ratio 0.1956
io_traces.ns578 S3FIFO-0.0050-1.9000 cache size   198035, 9800000 req, miss ratio 0.1587, byte miss ratio 0.1587
io_traces.ns578 S3FIFO-0.0050-1.9000 cache size   396070, 9800000 req, miss ratio 0.1230, byte miss ratio 0.1230
io_traces.ns578 S3FIFO-0.0050-1.9000 cache size   792140, 9800000 req, miss ratio 0.1013, byte miss ratio 0.1013
io_traces.ns578 S3FIFO-0.0100-1.9000 cache size      990, 9800000 req, miss ratio 0.4465, byte miss ratio 0.4465
io_traces.ns578 S3FIFO-0.0100-1.9000 cache size     2970, 9800000 req, miss ratio 0.3830, byte miss ratio 0.3830
io_traces.ns578 S3FIFO-0.0100-1.9000 cache size     9901, 9800000 req, miss ratio 0.3071, byte miss ratio 0.3071
io_traces.ns578 S3FIFO-0.0100-1.9000 cache size    29705, 9800000 req, miss ratio 0.2690, byte miss ratio 0.2690
io_traces.ns578 S3FIFO-0.0100-1.9000 cache size    99017, 9800000 req, miss ratio 0.1936, byte miss ratio 0.1936
io_traces.ns578 S3FIFO-0.0100-1.9000 cache size   198035, 9800000 req, miss ratio 0.1480, byte miss ratio 0.1480
io_traces.ns578 S3FIFO-0.0100-1.9000 cache size   396070, 9800000 req, miss ratio 0.1157, byte miss ratio 0.1157
io_traces.ns578 S3FIFO-0.0100-1.9000 cache size   792140, 9800000 req, miss ratio 0.1013, byte miss ratio 0.1013
io_traces.ns578 S3FIFO-0.3000-1.9000 cache size      990, 9800000 req, miss ratio 0.4546, byte miss ratio 0.4546
io_traces.ns578 S3FIFO-0.3000-1.9000 cache size     2970, 9800000 req, miss ratio 0.3906, byte miss ratio 0.3906
io_traces.ns578 S3FIFO-0.3000-1.9000 cache size     9901, 9800000 req, miss ratio 0.3071, byte miss ratio 0.3071
io_traces.ns578 S3FIFO-0.3000-1.9000 cache size    29705, 9800000 req, miss ratio 0.2242, byte miss ratio 0.2242
io_traces.ns578 S3FIFO-0.3000-1.9000 cache size    99017, 9800000 req, miss ratio 0.1511, byte miss ratio 0.1511
io_traces.ns578 S3FIFO-0.3000-1.9000 cache size   198035, 9800000 req, miss ratio 0.1261, byte miss ratio 0.1261
io_traces.ns578 S3FIFO-0.3000-1.9000 cache size   396070, 9800000 req, miss ratio 0.1093, byte miss ratio 0.1093
io_traces.ns578 S3FIFO-0.3000-1.9000 cache size   792140, 9800000 req, miss ratio 0.1013, byte miss ratio 0.1013
io_traces.ns578 S3FIFO-0.4500-1.9000 cache size      990, 9800000 req, miss ratio 0.4662, byte miss ratio 0.4662
io_traces.ns578 S3FIFO-0.4500-1.9000 cache size     2970, 9800000 req, miss ratio 0.4054, byte miss ratio 0.4054
io_traces.ns578 S3FIFO-0.4500-1.9000 cache size     9901, 9800000 req, miss ratio 0.3010, byte miss ratio 0.3010
io_traces.ns578 S3FIFO-0.4500-1.9000 cache size    29705, 9800000 req, miss ratio 0.2219, byte miss ratio 0.2219
io_traces.ns578 S3FIFO-0.4500-1.9000 cache size    99017, 9800000 req, miss ratio 0.1561, byte miss ratio 0.1561
io_traces.ns578 S3FIFO-0.4500-1.9000 cache size   198035, 9800000 req, miss ratio 0.1250, byte miss ratio 0.1250
io_traces.ns578 S3FIFO-0.4500-1.9000 cache size   396070, 9800000 req, miss ratio 0.1089, byte miss ratio 0.1089
