cdn1_allcolo.ns368 S3FIFO-0.7500-0.9000 cache size      188, 4367058 req, miss ratio 0.8332, byte miss ratio 0.8332
cdn1_allcolo.ns368 S3FIFO-0.7500-0.9000 cache size      565, 4367058 req, miss ratio 0.7294, byte miss ratio 0.7294
cdn1_allcolo.ns368 S3FIFO-0.7500-0.9000 cache size     1885, 4367058 req, miss ratio 0.5788, byte miss ratio 0.5788
cdn1_allcolo.ns368 S3FIFO-0.7500-0.9000 cache size     5656, 4367058 req, miss ratio 0.4144, byte miss ratio 0.4144
cdn1_allcolo.ns368 S3FIFO-0.7500-0.9000 cache size    18855, 4367058 req, miss ratio 0.2291, byte miss ratio 0.2291
cdn1_allcolo.ns368 S3FIFO-0.7500-0.9000 cache size    37711, 4367058 req, miss ratio 0.1402, byte miss ratio 0.1402
cdn1_allcolo.ns368 S3FIFO-0.7500-0.9000 cache size    75422, 4367058 req, miss ratio 0.0780, byte miss ratio 0.0780
cdn1_allcolo.ns368 S3FIFO-0.7500-0.9000 cache size   150845, 4367058 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns368 S3FIFO-0.1000-1.9000 cache size      188, 4367058 req, miss ratio 0.7618, byte miss ratio 0.7618
cdn1_allcolo.ns368 S3FIFO-0.1000-1.9000 cache size      565, 4367058 req, miss ratio 0.6420, byte miss ratio 0.6420
cdn1_allcolo.ns368 S3FIFO-0.1000-1.9000 cache size     1885, 4367058 req, miss ratio 0.4889, byte miss ratio 0.4889
cdn1_allcolo.ns368 S3FIFO-0.1000-1.9000 cache size     5656, 4367058 req, miss ratio 0.3381, byte miss ratio 0.3381
cdn1_allcolo.ns368 S3FIFO-0.1000-1.9000 cache size    18855, 4367058 req, miss ratio 0.1779, byte miss ratio 0.1779
cdn1_allcolo.ns368 S3FIFO-0.1000-1.9000 cache size    37711, 4367058 req, miss ratio 0.1068, byte miss ratio 0.1068
cdn1_allcolo.ns368 S3FIFO-0.1000-1.9000 cache size    75422, 4367058 req, miss ratio 0.0623, byte miss ratio 0.0623
cdn1_allcolo.ns368 S3FIFO-0.1000-1.9000 cache size   150845, 4367058 req, miss ratio 0.0445, byte miss ratio 0.0445
cdn1_allcolo.ns368 S3FIFO-0.7500-1.9000 cache size      188, 4367058 req, miss ratio 0.8395, byte miss ratio 0.8395
cdn1_allcolo.ns368 S3FIFO-0.7500-1.9000 cache size      565, 4367058 req, miss ratio 0.7375, byte miss ratio 0.7375
cdn1_allcolo.ns368 S3FIFO-0.7500-1.9000 cache size     1885, 4367058 req, miss ratio 0.5860, byte miss ratio 0.5860
cdn1_allcolo.ns368 S3FIFO-0.7500-1.9000 cache size     5656, 4367058 req, miss ratio 0.4173, byte miss ratio 0.4173
cdn1_allcolo.ns368 S3FIFO-0.7500-1.9000 cache size    18855, 4367058 req, miss ratio 0.2276, byte miss ratio 0.2276
cdn1_allcolo.ns368 S3FIFO-0.7500-1.9000 cache size    37711, 4367058 req, miss ratio 0.1387, byte miss ratio 0.1387
cdn1_allcolo.ns368 S3FIFO-0.7500-1.9000 cache size    75422, 4367058 req, miss ratio 0.0780, byte miss ratio 0.0780
cdn1_allcolo.ns368 S3FIFO-0.7500-1.9000 cache size   150845, 4367058 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns368 S3FIFO-0.3500-1.9000 cache size      188, 4367058 req, miss ratio 0.7838, byte miss ratio 0.7838
cdn1_allcolo.ns368 S3FIFO-0.3500-1.9000 cache size      565, 4367058 req, miss ratio 0.6706, byte miss ratio 0.6706
cdn1_allcolo.ns368 S3FIFO-0.3500-1.9000 cache size     1885, 4367058 req, miss ratio 0.5186, byte miss ratio 0.5186
cdn1_allcolo.ns368 S3FIFO-0.3500-1.9000 cache size     5656, 4367058 req, miss ratio 0.3641, byte miss ratio 0.3641
cdn1_allcolo.ns368 S3FIFO-0.3500-1.9000 cache size    18855, 4367058 req, miss ratio 0.1946, byte miss ratio 0.1946
cdn1_allcolo.ns368 S3FIFO-0.3500-1.9000 cache size    37711, 4367058 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_allcolo.ns368 S3FIFO-0.3500-1.9000 cache size    75422, 4367058 req, miss ratio 0.0660, byte miss ratio 0.0660
cdn1_allcolo.ns368 S3FIFO-0.3500-1.9000 cache size   150845, 4367058 req, miss ratio 0.0445, byte miss ratio 0.0445
cdn1_allcolo.ns368 S3FIFO-0.0010-0.9000 cache size      188, 4367058 req, miss ratio 1.0000, byte miss ratio 1.0000
