cdn1_allcolo.ns1137 S3FIFO-0.9500-1.9000 cache size        7, 5668501 req, miss ratio 0.3414, byte miss ratio 0.3414
cdn1_allcolo.ns1137 S3FIFO-0.9500-1.9000 cache size       22, 5668501 req, miss ratio 0.1418, byte miss ratio 0.1418
cdn1_allcolo.ns1137 S3FIFO-0.9500-1.9000 cache size       76, 5668501 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1137 S3FIFO-0.9500-1.9000 cache size      152, 5668501 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1137 S3FIFO-0.9500-1.9000 cache size      304, 5668501 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1137 S3FIFO-0.9500-1.9000 cache size      609, 5668501 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1137 S3FIFO-0.7000-0.9000 cache size        7, 5668501 req, miss ratio 0.3364, byte miss ratio 0.3364
cdn1_allcolo.ns1137 S3FIFO-0.7000-0.9000 cache size       22, 5668501 req, miss ratio 0.1293, byte miss ratio 0.1293
cdn1_allcolo.ns1137 S3FIFO-0.7000-0.9000 cache size       76, 5668501 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns1137 S3FIFO-0.7000-0.9000 cache size      152, 5668501 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1137 S3FIFO-0.7000-0.9000 cache size      304, 5668501 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1137 S3FIFO-0.7000-0.9000 cache size      609, 5668501 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns1137 S3FIFO-0.0250-1.9000 cache size        7, 5668501 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1137 S3FIFO-0.0250-1.9000 cache size       22, 5668501 req, miss ratio 1.0000, byte miss ratio 1.0000
