tencentBlock.ns21803 S3FIFO-0.2000-1.9000 cache size       77, 1825875 req, miss ratio 0.2079, byte miss ratio 0.2079
tencentBlock.ns21803 S3FIFO-0.2000-1.9000 cache size      231, 1825875 req, miss ratio 0.1508, byte miss ratio 0.1508
tencentBlock.ns21803 S3FIFO-0.2000-1.9000 cache size      771, 1825875 req, miss ratio 0.1381, byte miss ratio 0.1381
tencentBlock.ns21803 S3FIFO-0.2000-1.9000 cache size     2313, 1825875 req, miss ratio 0.1294, byte miss ratio 0.1294
tencentBlock.ns21803 S3FIFO-0.2000-1.9000 cache size     7712, 1825875 req, miss ratio 0.1248, byte miss ratio 0.1248
tencentBlock.ns21803 S3FIFO-0.2000-1.9000 cache size    15424, 1825875 req, miss ratio 0.0942, byte miss ratio 0.0942
tencentBlock.ns21803 S3FIFO-0.2000-1.9000 cache size    30848, 1825875 req, miss ratio 0.0531, byte miss ratio 0.0531
tencentBlock.ns21803 S3FIFO-0.2000-1.9000 cache size    61696, 1825875 req, miss ratio 0.0428, byte miss ratio 0.0428
tencentBlock.ns21803 S3FIFO-0.3000-0.9000 cache size       77, 1825875 req, miss ratio 0.2108, byte miss ratio 0.2108
tencentBlock.ns21803 S3FIFO-0.3000-0.9000 cache size      231, 1825875 req, miss ratio 0.1512, byte miss ratio 0.1512
tencentBlock.ns21803 S3FIFO-0.3000-0.9000 cache size      771, 1825875 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns21803 S3FIFO-0.3000-0.9000 cache size     2313, 1825875 req, miss ratio 0.1300, byte miss ratio 0.1300
tencentBlock.ns21803 S3FIFO-0.3000-0.9000 cache size     7712, 1825875 req, miss ratio 0.1159, byte miss ratio 0.1159
tencentBlock.ns21803 S3FIFO-0.3000-0.9000 cache size    15424, 1825875 req, miss ratio 0.0980, byte miss ratio 0.0980
tencentBlock.ns21803 S3FIFO-0.3000-0.9000 cache size    30848, 1825875 req, miss ratio 0.0528, byte miss ratio 0.0528
tencentBlock.ns21803 S3FIFO-0.3000-0.9000 cache size    61696, 1825875 req, miss ratio 0.0428, byte miss ratio 0.0428
tencentBlock.ns21803 S3FIFO-0.9900-1.9000 cache size       77, 1825875 req, miss ratio 0.2714, byte miss ratio 0.2714
tencentBlock.ns21803 S3FIFO-0.9900-1.9000 cache size      231, 1825875 req, miss ratio 0.1910, byte miss ratio 0.1910
tencentBlock.ns21803 S3FIFO-0.9900-1.9000 cache size      771, 1825875 req, miss ratio 0.1593, byte miss ratio 0.1593
tencentBlock.ns21803 S3FIFO-0.9900-1.9000 cache size     2313, 1825875 req, miss ratio 0.1431, byte miss ratio 0.1431
tencentBlock.ns21803 S3FIFO-0.9900-1.9000 cache size     7712, 1825875 req, miss ratio 0.1244, byte miss ratio 0.1244
tencentBlock.ns21803 S3FIFO-0.9900-1.9000 cache size    15424, 1825875 req, miss ratio 0.0926, byte miss ratio 0.0926
tencentBlock.ns21803 S3FIFO-0.9900-1.9000 cache size    30848, 1825875 req, miss ratio 0.0606, byte miss ratio 0.0606
tencentBlock.ns21803 S3FIFO-0.9900-1.9000 cache size    61696, 1825875 req, miss ratio 0.0475, byte miss ratio 0.0475
tencentBlock.ns21803 S3FIFO-0.7500-0.9000 cache size       77, 1825875 req, miss ratio 0.2430, byte miss ratio 0.2430
tencentBlock.ns21803 S3FIFO-0.7500-0.9000 cache size      231, 1825875 req, miss ratio 0.1682, byte miss ratio 0.1682
tencentBlock.ns21803 S3FIFO-0.7500-0.9000 cache size      771, 1825875 req, miss ratio 0.1464, byte miss ratio 0.1464
tencentBlock.ns21803 S3FIFO-0.7500-0.9000 cache size     2313, 1825875 req, miss ratio 0.1349, byte miss ratio 0.1349
tencentBlock.ns21803 S3FIFO-0.7500-0.9000 cache size     7712, 1825875 req, miss ratio 0.1259, byte miss ratio 0.1259
tencentBlock.ns21803 S3FIFO-0.7500-0.9000 cache size    15424, 1825875 req, miss ratio 0.0972, byte miss ratio 0.0972
tencentBlock.ns21803 S3FIFO-0.7500-0.9000 cache size    30848, 1825875 req, miss ratio 0.0584, byte miss ratio 0.0584
tencentBlock.ns21803 S3FIFO-0.7500-0.9000 cache size    61696, 1825875 req, miss ratio 0.0451, byte miss ratio 0.0451
tencentBlock.ns21803 S3FIFO-0.0100-1.9000 cache size       77, 1825875 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns21803 S3FIFO-0.0100-1.9000 cache size      231, 1825875 req, miss ratio 0.1644, byte miss ratio 0.1644
