cdn1_colo28.ns2349 S3FIFO-0.5000-1.9000 cache size        6, 1106200 req, miss ratio 0.1233, byte miss ratio 0.1233
cdn1_colo28.ns2349 S3FIFO-0.1500-0.9000 cache size      184, 1106200 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2349 S3FIFO-0.1500-0.9000 cache size      616, 1106200 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_colo28.ns2349 S3FIFO-0.1500-0.9000 cache size     1232, 1106200 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns2349 S3FIFO-0.1500-0.9000 cache size     2464, 1106200 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns2349 S3FIFO-0.1500-0.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.3000-1.9000 cache size        6, 1106200 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_colo28.ns2349 S3FIFO-0.3000-1.9000 cache size       18, 1106200 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_colo28.ns2349 S3FIFO-0.3000-1.9000 cache size       61, 1106200 req, miss ratio 0.0188, byte miss ratio 0.0188
cdn1_colo28.ns2349 S3FIFO-0.3000-1.9000 cache size      184, 1106200 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns2349 S3FIFO-0.3000-1.9000 cache size      616, 1106200 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_colo28.ns2349 S3FIFO-0.3000-1.9000 cache size     1232, 1106200 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns2349 S3FIFO-0.3000-1.9000 cache size     2464, 1106200 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns2349 S3FIFO-0.3000-1.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.7500-0.9000 cache size        6, 1106200 req, miss ratio 0.1376, byte miss ratio 0.1376
cdn1_colo28.ns2349 S3FIFO-0.7500-0.9000 cache size       18, 1106200 req, miss ratio 0.0674, byte miss ratio 0.0674
cdn1_colo28.ns2349 S3FIFO-0.7500-0.9000 cache size       61, 1106200 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_colo28.ns2349 S3FIFO-0.7500-0.9000 cache size      184, 1106200 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_colo28.ns2349 S3FIFO-0.7500-0.9000 cache size      616, 1106200 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_colo28.ns2349 S3FIFO-0.7500-0.9000 cache size     1232, 1106200 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_colo28.ns2349 S3FIFO-0.7500-0.9000 cache size     2464, 1106200 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns2349 S3FIFO-0.7500-0.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.9000-0.9000 cache size        6, 1106200 req, miss ratio 0.1520, byte miss ratio 0.1520
cdn1_colo28.ns2349 S3FIFO-0.9000-0.9000 cache size       18, 1106200 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_colo28.ns2349 S3FIFO-0.9000-0.9000 cache size       61, 1106200 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_colo28.ns2349 S3FIFO-0.9000-0.9000 cache size      184, 1106200 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_colo28.ns2349 S3FIFO-0.9000-0.9000 cache size      616, 1106200 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_colo28.ns2349 S3FIFO-0.9000-0.9000 cache size     1232, 1106200 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns2349 S3FIFO-0.9000-0.9000 cache size     2464, 1106200 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns2349 S3FIFO-0.9000-0.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.9500-1.9000 cache size        6, 1106200 req, miss ratio 0.1519, byte miss ratio 0.1519
cdn1_colo28.ns2349 S3FIFO-0.9500-1.9000 cache size       18, 1106200 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_colo28.ns2349 S3FIFO-0.9500-1.9000 cache size       61, 1106200 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_colo28.ns2349 S3FIFO-0.9500-1.9000 cache size      184, 1106200 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns2349 S3FIFO-0.9500-1.9000 cache size      616, 1106200 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2349 S3FIFO-0.9500-1.9000 cache size     1232, 1106200 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns2349 S3FIFO-0.9500-1.9000 cache size     2464, 1106200 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns2349 S3FIFO-0.9500-1.9000 cache size     4929, 1106200 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns2349 S3FIFO-0.4500-0.9000 cache size        6, 1106200 req, miss ratio 0.1096, byte miss ratio 0.1096
cdn1_colo28.ns2349 S3FIFO-0.4500-0.9000 cache size       18, 1106200 req, miss ratio 0.0588, byte miss ratio 0.0588
cdn1_colo28.ns2349 S3FIFO-0.4500-0.9000 cache size       61, 1106200 req, miss ratio 0.0207, byte miss ratio 0.0207
cdn1_colo28.ns2349 S3FIFO-0.4500-0.9000 cache size      184, 1106200 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns2349 S3FIFO-0.4500-0.9000 cache size      616, 1106200 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns2349 S3FIFO-0.4500-0.9000 cache size     1232, 1106200 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns2349 S3FIFO-0.4500-0.9000 cache size     2464, 1106200 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns2349 S3FIFO-0.4500-0.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.2000-0.9000 cache size        6, 1106200 req, miss ratio 0.1032, byte miss ratio 0.1032
cdn1_colo28.ns2349 S3FIFO-0.2000-0.9000 cache size       18, 1106200 req, miss ratio 0.0497, byte miss ratio 0.0497
cdn1_colo28.ns2349 S3FIFO-0.2000-0.9000 cache size       61, 1106200 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_colo28.ns2349 S3FIFO-0.2000-0.9000 cache size      184, 1106200 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_colo28.ns2349 S3FIFO-0.2000-0.9000 cache size      616, 1106200 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_colo28.ns2349 S3FIFO-0.2000-0.9000 cache size     1232, 1106200 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns2349 S3FIFO-0.2000-0.9000 cache size     2464, 1106200 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns2349 S3FIFO-0.2000-0.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.8500-0.9000 cache size        6, 1106200 req, miss ratio 0.1520, byte miss ratio 0.1520
cdn1_colo28.ns2349 S3FIFO-0.8500-0.9000 cache size       18, 1106200 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_colo28.ns2349 S3FIFO-0.8500-0.9000 cache size       61, 1106200 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_colo28.ns2349 S3FIFO-0.8500-0.9000 cache size      184, 1106200 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_colo28.ns2349 S3FIFO-0.8500-0.9000 cache size      616, 1106200 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns2349 S3FIFO-0.8500-0.9000 cache size     1232, 1106200 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_colo28.ns2349 S3FIFO-0.8500-0.9000 cache size     2464, 1106200 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns2349 S3FIFO-0.8500-0.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.0100-1.9000 cache size        6, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2349 S3FIFO-0.0100-1.9000 cache size       18, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2349 S3FIFO-0.0100-1.9000 cache size       61, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2349 S3FIFO-0.0100-1.9000 cache size      184, 1106200 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2349 S3FIFO-0.0100-1.9000 cache size      616, 1106200 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns2349 S3FIFO-0.0100-1.9000 cache size     1232, 1106200 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns2349 S3FIFO-0.0100-1.9000 cache size     2464, 1106200 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns2349 S3FIFO-0.0100-1.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.6500-1.9000 cache size        6, 1106200 req, miss ratio 0.1233, byte miss ratio 0.1233
cdn1_colo28.ns2349 S3FIFO-0.6500-1.9000 cache size       18, 1106200 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_colo28.ns2349 S3FIFO-0.6500-1.9000 cache size       61, 1106200 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns2349 S3FIFO-0.6500-1.9000 cache size      184, 1106200 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_colo28.ns2349 S3FIFO-0.6500-1.9000 cache size      616, 1106200 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns2349 S3FIFO-0.6500-1.9000 cache size     1232, 1106200 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns2349 S3FIFO-0.6500-1.9000 cache size     2464, 1106200 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns2349 S3FIFO-0.6500-1.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.0050-1.9000 cache size        6, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2349 S3FIFO-0.0050-1.9000 cache size       18, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2349 S3FIFO-0.0050-1.9000 cache size       61, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2349 S3FIFO-0.0050-1.9000 cache size      184, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2349 S3FIFO-0.0050-1.9000 cache size      616, 1106200 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns2349 S3FIFO-0.0050-1.9000 cache size     1232, 1106200 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns2349 S3FIFO-0.0050-1.9000 cache size     2464, 1106200 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns2349 S3FIFO-0.0050-1.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.1000-1.9000 cache size        6, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2349 S3FIFO-0.1000-1.9000 cache size       18, 1106200 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_colo28.ns2349 S3FIFO-0.1000-1.9000 cache size       61, 1106200 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_colo28.ns2349 S3FIFO-0.1000-1.9000 cache size      184, 1106200 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2349 S3FIFO-0.1000-1.9000 cache size      616, 1106200 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns2349 S3FIFO-0.1000-1.9000 cache size     1232, 1106200 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns2349 S3FIFO-0.1000-1.9000 cache size     2464, 1106200 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns2349 S3FIFO-0.1000-1.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.9500-0.9000 cache size        6, 1106200 req, miss ratio 0.1520, byte miss ratio 0.1520
cdn1_colo28.ns2349 S3FIFO-0.9500-0.9000 cache size       18, 1106200 req, miss ratio 0.0777, byte miss ratio 0.0777
cdn1_colo28.ns2349 S3FIFO-0.9500-0.9000 cache size       61, 1106200 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_colo28.ns2349 S3FIFO-0.9500-0.9000 cache size      184, 1106200 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_colo28.ns2349 S3FIFO-0.9500-0.9000 cache size      616, 1106200 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2349 S3FIFO-0.9500-0.9000 cache size     1232, 1106200 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns2349 S3FIFO-0.9500-0.9000 cache size     2464, 1106200 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns2349 S3FIFO-0.9500-0.9000 cache size     4929, 1106200 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns2349 S3FIFO-0.7500-1.9000 cache size        6, 1106200 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_colo28.ns2349 S3FIFO-0.7500-1.9000 cache size       18, 1106200 req, miss ratio 0.0670, byte miss ratio 0.0670
cdn1_colo28.ns2349 S3FIFO-0.7500-1.9000 cache size       61, 1106200 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_colo28.ns2349 S3FIFO-0.7500-1.9000 cache size      184, 1106200 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_colo28.ns2349 S3FIFO-0.7500-1.9000 cache size      616, 1106200 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_colo28.ns2349 S3FIFO-0.7500-1.9000 cache size     1232, 1106200 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_colo28.ns2349 S3FIFO-0.7500-1.9000 cache size     2464, 1106200 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns2349 S3FIFO-0.7500-1.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.9000-1.9000 cache size        6, 1106200 req, miss ratio 0.1519, byte miss ratio 0.1519
cdn1_colo28.ns2349 S3FIFO-0.9000-1.9000 cache size       18, 1106200 req, miss ratio 0.0741, byte miss ratio 0.0741
cdn1_colo28.ns2349 S3FIFO-0.9000-1.9000 cache size       61, 1106200 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns2349 S3FIFO-0.9000-1.9000 cache size      184, 1106200 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_colo28.ns2349 S3FIFO-0.9000-1.9000 cache size      616, 1106200 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_colo28.ns2349 S3FIFO-0.9000-1.9000 cache size     1232, 1106200 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns2349 S3FIFO-0.9000-1.9000 cache size     2464, 1106200 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns2349 S3FIFO-0.9000-1.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.7000-0.9000 cache size        6, 1106200 req, miss ratio 0.1376, byte miss ratio 0.1376
cdn1_colo28.ns2349 S3FIFO-0.7000-0.9000 cache size       18, 1106200 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_colo28.ns2349 S3FIFO-0.7000-0.9000 cache size       61, 1106200 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_colo28.ns2349 S3FIFO-0.7000-0.9000 cache size      184, 1106200 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns2349 S3FIFO-0.7000-0.9000 cache size      616, 1106200 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns2349 S3FIFO-0.7000-0.9000 cache size     1232, 1106200 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns2349 S3FIFO-0.7000-0.9000 cache size     2464, 1106200 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns2349 S3FIFO-0.7000-0.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.8000-0.9000 cache size        6, 1106200 req, miss ratio 0.1376, byte miss ratio 0.1376
cdn1_colo28.ns2349 S3FIFO-0.8000-0.9000 cache size       18, 1106200 req, miss ratio 0.0695, byte miss ratio 0.0695
cdn1_colo28.ns2349 S3FIFO-0.8000-0.9000 cache size       61, 1106200 req, miss ratio 0.0266, byte miss ratio 0.0266
cdn1_colo28.ns2349 S3FIFO-0.8000-0.9000 cache size      184, 1106200 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns2349 S3FIFO-0.8000-0.9000 cache size      616, 1106200 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_colo28.ns2349 S3FIFO-0.8000-0.9000 cache size     1232, 1106200 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns2349 S3FIFO-0.8000-0.9000 cache size     2464, 1106200 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns2349 S3FIFO-0.8000-0.9000 cache size     4929, 1106200 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns2349 S3FIFO-0.0010-0.9000 cache size        6, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2349 S3FIFO-0.0010-0.9000 cache size       18, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2349 S3FIFO-0.0010-0.9000 cache size       61, 1106200 req, miss ratio 1.0000, byte miss ratio 1.0000
