tencentBlock.ns4145 S3FIFO-0.3000-0.9000 cache size     5988, 38518283 req, miss ratio 0.4165, byte miss ratio 0.4165
tencentBlock.ns4145 S3FIFO-0.3000-0.9000 cache size    17964, 38518283 req, miss ratio 0.3839, byte miss ratio 0.3839
tencentBlock.ns4145 S3FIFO-0.3000-0.9000 cache size    59880, 38518283 req, miss ratio 0.2854, byte miss ratio 0.2854
tencentBlock.ns4145 S3FIFO-0.3000-0.9000 cache size   179641, 38518283 req, miss ratio 0.2090, byte miss ratio 0.2090
tencentBlock.ns4145 S3FIFO-0.3000-0.9000 cache size   598805, 38518283 req, miss ratio 0.1682, byte miss ratio 0.1682
tencentBlock.ns4145 S3FIFO-0.3000-0.9000 cache size  1197611, 38518283 req, miss ratio 0.1632, byte miss ratio 0.1632
tencentBlock.ns4145 S3FIFO-0.3000-0.9000 cache size  2395223, 38518283 req, miss ratio 0.1584, byte miss ratio 0.1584
tencentBlock.ns4145 S3FIFO-0.3000-0.9000 cache size  4790446, 38518283 req, miss ratio 0.1558, byte miss ratio 0.1558
tencentBlock.ns4145 S3FIFO-0.2000-1.9000 cache size     5988, 38518283 req, miss ratio 0.4128, byte miss ratio 0.4128
tencentBlock.ns4145 S3FIFO-0.2000-1.9000 cache size    17964, 38518283 req, miss ratio 0.3785, byte miss ratio 0.3785
tencentBlock.ns4145 S3FIFO-0.2000-1.9000 cache size    59880, 38518283 req, miss ratio 0.2775, byte miss ratio 0.2775
tencentBlock.ns4145 S3FIFO-0.2000-1.9000 cache size   179641, 38518283 req, miss ratio 0.2032, byte miss ratio 0.2032
tencentBlock.ns4145 S3FIFO-0.2000-1.9000 cache size   598805, 38518283 req, miss ratio 0.1679, byte miss ratio 0.1679
tencentBlock.ns4145 S3FIFO-0.2000-1.9000 cache size  1197611, 38518283 req, miss ratio 0.1632, byte miss ratio 0.1632
tencentBlock.ns4145 S3FIFO-0.2000-1.9000 cache size  2395223, 38518283 req, miss ratio 0.1584, byte miss ratio 0.1584
tencentBlock.ns4145 S3FIFO-0.2000-1.9000 cache size  4790446, 38518283 req, miss ratio 0.1558, byte miss ratio 0.1558
tencentBlock.ns4145 S3FIFO-0.9000-0.9000 cache size     5988, 38518283 req, miss ratio 0.5030, byte miss ratio 0.5030
tencentBlock.ns4145 S3FIFO-0.9000-0.9000 cache size    17964, 38518283 req, miss ratio 0.4238, byte miss ratio 0.4238
