cdn1_colo28.ns317 S3FIFO-0.3000-0.9000 cache size      605, 8199213 req, miss ratio 0.2335, byte miss ratio 0.2335
cdn1_colo28.ns317 S3FIFO-0.3000-0.9000 cache size     1816, 8199213 req, miss ratio 0.1781, byte miss ratio 0.1781
cdn1_colo28.ns317 S3FIFO-0.3000-0.9000 cache size     6055, 8199213 req, miss ratio 0.1374, byte miss ratio 0.1374
cdn1_colo28.ns317 S3FIFO-0.3000-0.9000 cache size    18167, 8199213 req, miss ratio 0.1124, byte miss ratio 0.1124
cdn1_colo28.ns317 S3FIFO-0.3000-0.9000 cache size    60557, 8199213 req, miss ratio 0.0973, byte miss ratio 0.0973
cdn1_colo28.ns317 S3FIFO-0.3000-0.9000 cache size   121115, 8199213 req, miss ratio 0.0920, byte miss ratio 0.0920
cdn1_colo28.ns317 S3FIFO-0.3000-0.9000 cache size   242231, 8199213 req, miss ratio 0.0881, byte miss ratio 0.0881
cdn1_colo28.ns317 S3FIFO-0.3000-0.9000 cache size   484462, 8199213 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_colo28.ns317 S3FIFO-0.0010-0.9000 cache size      605, 8199213 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns317 S3FIFO-0.0010-0.9000 cache size     1816, 8199213 req, miss ratio 0.1722, byte miss ratio 0.1722
cdn1_colo28.ns317 S3FIFO-0.0010-0.9000 cache size     6055, 8199213 req, miss ratio 0.1321, byte miss ratio 0.1321
cdn1_colo28.ns317 S3FIFO-0.0010-0.9000 cache size    18167, 8199213 req, miss ratio 0.1086, byte miss ratio 0.1086
cdn1_colo28.ns317 S3FIFO-0.0010-0.9000 cache size    60557, 8199213 req, miss ratio 0.0958, byte miss ratio 0.0958
cdn1_colo28.ns317 S3FIFO-0.0010-0.9000 cache size   121115, 8199213 req, miss ratio 0.0913, byte miss ratio 0.0913
cdn1_colo28.ns317 S3FIFO-0.0010-0.9000 cache size   242231, 8199213 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_colo28.ns317 S3FIFO-0.0010-0.9000 cache size   484462, 8199213 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_colo28.ns317 S3FIFO-0.9500-0.9000 cache size      605, 8199213 req, miss ratio 0.2703, byte miss ratio 0.2703
cdn1_colo28.ns317 S3FIFO-0.9500-0.9000 cache size     1816, 8199213 req, miss ratio 0.2084, byte miss ratio 0.2084
cdn1_colo28.ns317 S3FIFO-0.9500-0.9000 cache size     6055, 8199213 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_colo28.ns317 S3FIFO-0.9500-0.9000 cache size    18167, 8199213 req, miss ratio 0.1274, byte miss ratio 0.1274
cdn1_colo28.ns317 S3FIFO-0.9500-0.9000 cache size    60557, 8199213 req, miss ratio 0.1062, byte miss ratio 0.1062
cdn1_colo28.ns317 S3FIFO-0.9500-0.9000 cache size   121115, 8199213 req, miss ratio 0.0974, byte miss ratio 0.0974
cdn1_colo28.ns317 S3FIFO-0.9500-0.9000 cache size   242231, 8199213 req, miss ratio 0.0905, byte miss ratio 0.0905
cdn1_colo28.ns317 S3FIFO-0.9500-0.9000 cache size   484462, 8199213 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_colo28.ns317 S3FIFO-0.1500-1.9000 cache size      605, 8199213 req, miss ratio 0.2270, byte miss ratio 0.2270
cdn1_colo28.ns317 S3FIFO-0.1500-1.9000 cache size     1816, 8199213 req, miss ratio 0.1740, byte miss ratio 0.1740
cdn1_colo28.ns317 S3FIFO-0.1500-1.9000 cache size     6055, 8199213 req, miss ratio 0.1345, byte miss ratio 0.1345
cdn1_colo28.ns317 S3FIFO-0.1500-1.9000 cache size    18167, 8199213 req, miss ratio 0.1103, byte miss ratio 0.1103
cdn1_colo28.ns317 S3FIFO-0.1500-1.9000 cache size    60557, 8199213 req, miss ratio 0.0965, byte miss ratio 0.0965
cdn1_colo28.ns317 S3FIFO-0.1500-1.9000 cache size   121115, 8199213 req, miss ratio 0.0916, byte miss ratio 0.0916
cdn1_colo28.ns317 S3FIFO-0.1500-1.9000 cache size   242231, 8199213 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_colo28.ns317 S3FIFO-0.1500-1.9000 cache size   484462, 8199213 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_colo28.ns317 S3FIFO-0.1500-0.9000 cache size      605, 8199213 req, miss ratio 0.2270, byte miss ratio 0.2270
cdn1_colo28.ns317 S3FIFO-0.1500-0.9000 cache size     1816, 8199213 req, miss ratio 0.1740, byte miss ratio 0.1740
cdn1_colo28.ns317 S3FIFO-0.1500-0.9000 cache size     6055, 8199213 req, miss ratio 0.1345, byte miss ratio 0.1345
cdn1_colo28.ns317 S3FIFO-0.1500-0.9000 cache size    18167, 8199213 req, miss ratio 0.1103, byte miss ratio 0.1103
cdn1_colo28.ns317 S3FIFO-0.1500-0.9000 cache size    60557, 8199213 req, miss ratio 0.0965, byte miss ratio 0.0965
cdn1_colo28.ns317 S3FIFO-0.1500-0.9000 cache size   121115, 8199213 req, miss ratio 0.0916, byte miss ratio 0.0916
cdn1_colo28.ns317 S3FIFO-0.1500-0.9000 cache size   242231, 8199213 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_colo28.ns317 S3FIFO-0.1500-0.9000 cache size   484462, 8199213 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_colo28.ns317 S3FIFO-0.6500-1.9000 cache size      605, 8199213 req, miss ratio 0.2534, byte miss ratio 0.2534
cdn1_colo28.ns317 S3FIFO-0.6500-1.9000 cache size     1816, 8199213 req, miss ratio 0.1910, byte miss ratio 0.1910
