tencentBlock.ns13789 S3FIFO-0.2000-0.9000 cache size     1399, 11138717 req, miss ratio 0.4822, byte miss ratio 0.4822
tencentBlock.ns13789 S3FIFO-0.2000-0.9000 cache size     4199, 11138717 req, miss ratio 0.3359, byte miss ratio 0.3359
tencentBlock.ns13789 S3FIFO-0.2000-0.9000 cache size    13996, 11138717 req, miss ratio 0.2987, byte miss ratio 0.2987
tencentBlock.ns13789 S3FIFO-0.2000-0.9000 cache size    41990, 11138717 req, miss ratio 0.2557, byte miss ratio 0.2557
tencentBlock.ns13789 S3FIFO-0.2000-0.9000 cache size   139967, 11138717 req, miss ratio 0.2104, byte miss ratio 0.2104
tencentBlock.ns13789 S3FIFO-0.2000-0.9000 cache size   279935, 11138717 req, miss ratio 0.1700, byte miss ratio 0.1700
tencentBlock.ns13789 S3FIFO-0.2000-0.9000 cache size   559870, 11138717 req, miss ratio 0.1396, byte miss ratio 0.1396
tencentBlock.ns13789 S3FIFO-0.2000-0.9000 cache size  1119740, 11138717 req, miss ratio 0.1273, byte miss ratio 0.1273
tencentBlock.ns13789 S3FIFO-0.1000-0.9000 cache size     1399, 11138717 req, miss ratio 0.4868, byte miss ratio 0.4868
tencentBlock.ns13789 S3FIFO-0.1000-0.9000 cache size     4199, 11138717 req, miss ratio 0.3364, byte miss ratio 0.3364
tencentBlock.ns13789 S3FIFO-0.1000-0.9000 cache size    13996, 11138717 req, miss ratio 0.3015, byte miss ratio 0.3015
tencentBlock.ns13789 S3FIFO-0.1000-0.9000 cache size    41990, 11138717 req, miss ratio 0.2575, byte miss ratio 0.2575
tencentBlock.ns13789 S3FIFO-0.1000-0.9000 cache size   139967, 11138717 req, miss ratio 0.2136, byte miss ratio 0.2136
tencentBlock.ns13789 S3FIFO-0.1000-0.9000 cache size   279935, 11138717 req, miss ratio 0.1716, byte miss ratio 0.1716
tencentBlock.ns13789 S3FIFO-0.1000-0.9000 cache size   559870, 11138717 req, miss ratio 0.1401, byte miss ratio 0.1401
tencentBlock.ns13789 S3FIFO-0.1000-0.9000 cache size  1119740, 11138717 req, miss ratio 0.1273, byte miss ratio 0.1273
tencentBlock.ns13789 S3FIFO-0.6500-1.9000 cache size     1399, 11138717 req, miss ratio 0.5110, byte miss ratio 0.5110
tencentBlock.ns13789 S3FIFO-0.6500-1.9000 cache size     4199, 11138717 req, miss ratio 0.3869, byte miss ratio 0.3869
tencentBlock.ns13789 S3FIFO-0.6500-1.9000 cache size    13996, 11138717 req, miss ratio 0.3035, byte miss ratio 0.3035
tencentBlock.ns13789 S3FIFO-0.6500-1.9000 cache size    41990, 11138717 req, miss ratio 0.2650, byte miss ratio 0.2650
tencentBlock.ns13789 S3FIFO-0.6500-1.9000 cache size   139967, 11138717 req, miss ratio 0.2100, byte miss ratio 0.2100
tencentBlock.ns13789 S3FIFO-0.6500-1.9000 cache size   279935, 11138717 req, miss ratio 0.1789, byte miss ratio 0.1789
tencentBlock.ns13789 S3FIFO-0.6500-1.9000 cache size   559870, 11138717 req, miss ratio 0.1451, byte miss ratio 0.1451
tencentBlock.ns13789 S3FIFO-0.6500-1.9000 cache size  1119740, 11138717 req, miss ratio 0.1279, byte miss ratio 0.1279
tencentBlock.ns13789 S3FIFO-0.5500-1.9000 cache size     1399, 11138717 req, miss ratio 0.5028, byte miss ratio 0.5028
tencentBlock.ns13789 S3FIFO-0.5500-1.9000 cache size     4199, 11138717 req, miss ratio 0.3710, byte miss ratio 0.3710
tencentBlock.ns13789 S3FIFO-0.5500-1.9000 cache size    13996, 11138717 req, miss ratio 0.3012, byte miss ratio 0.3012
tencentBlock.ns13789 S3FIFO-0.5500-1.9000 cache size    41990, 11138717 req, miss ratio 0.2615, byte miss ratio 0.2615
tencentBlock.ns13789 S3FIFO-0.5500-1.9000 cache size   139967, 11138717 req, miss ratio 0.2091, byte miss ratio 0.2091
tencentBlock.ns13789 S3FIFO-0.5500-1.9000 cache size   279935, 11138717 req, miss ratio 0.1773, byte miss ratio 0.1773
tencentBlock.ns13789 S3FIFO-0.5500-1.9000 cache size   559870, 11138717 req, miss ratio 0.1426, byte miss ratio 0.1426
tencentBlock.ns13789 S3FIFO-0.5500-1.9000 cache size  1119740, 11138717 req, miss ratio 0.1278, byte miss ratio 0.1278
tencentBlock.ns13789 S3FIFO-0.1500-1.9000 cache size     1399, 11138717 req, miss ratio 0.4790, byte miss ratio 0.4790
tencentBlock.ns13789 S3FIFO-0.1500-1.9000 cache size     4199, 11138717 req, miss ratio 0.3352, byte miss ratio 0.3352
tencentBlock.ns13789 S3FIFO-0.1500-1.9000 cache size    13996, 11138717 req, miss ratio 0.2982, byte miss ratio 0.2982
tencentBlock.ns13789 S3FIFO-0.1500-1.9000 cache size    41990, 11138717 req, miss ratio 0.2551, byte miss ratio 0.2551
tencentBlock.ns13789 S3FIFO-0.1500-1.9000 cache size   139967, 11138717 req, miss ratio 0.2113, byte miss ratio 0.2113
tencentBlock.ns13789 S3FIFO-0.1500-1.9000 cache size   279935, 11138717 req, miss ratio 0.1706, byte miss ratio 0.1706
tencentBlock.ns13789 S3FIFO-0.1500-1.9000 cache size   559870, 11138717 req, miss ratio 0.1397, byte miss ratio 0.1397
tencentBlock.ns13789 S3FIFO-0.1500-1.9000 cache size  1119740, 11138717 req, miss ratio 0.1273, byte miss ratio 0.1273
tencentBlock.ns13789 S3FIFO-0.4000-0.9000 cache size     1399, 11138717 req, miss ratio 0.4918, byte miss ratio 0.4918
tencentBlock.ns13789 S3FIFO-0.4000-0.9000 cache size     4199, 11138717 req, miss ratio 0.3495, byte miss ratio 0.3495
tencentBlock.ns13789 S3FIFO-0.4000-0.9000 cache size    13996, 11138717 req, miss ratio 0.2991, byte miss ratio 0.2991
tencentBlock.ns13789 S3FIFO-0.4000-0.9000 cache size    41990, 11138717 req, miss ratio 0.2560, byte miss ratio 0.2560
tencentBlock.ns13789 S3FIFO-0.4000-0.9000 cache size   139967, 11138717 req, miss ratio 0.2084, byte miss ratio 0.2084
tencentBlock.ns13789 S3FIFO-0.4000-0.9000 cache size   279935, 11138717 req, miss ratio 0.1758, byte miss ratio 0.1758
tencentBlock.ns13789 S3FIFO-0.4000-0.9000 cache size   559870, 11138717 req, miss ratio 0.1401, byte miss ratio 0.1401
tencentBlock.ns13789 S3FIFO-0.4000-0.9000 cache size  1119740, 11138717 req, miss ratio 0.1274, byte miss ratio 0.1274
