cdn1_allcolo.ns3985 S3FIFO-0.5000-0.9000 cache size      104, 3135587 req, miss ratio 0.7870, byte miss ratio 0.7870
cdn1_allcolo.ns3985 S3FIFO-0.5000-0.9000 cache size      314, 3135587 req, miss ratio 0.6025, byte miss ratio 0.6025
cdn1_allcolo.ns3985 S3FIFO-0.5000-0.9000 cache size     1046, 3135587 req, miss ratio 0.3583, byte miss ratio 0.3583
cdn1_allcolo.ns3985 S3FIFO-0.5000-0.9000 cache size     3140, 3135587 req, miss ratio 0.1592, byte miss ratio 0.1592
cdn1_allcolo.ns3985 S3FIFO-0.5000-0.9000 cache size    10468, 3135587 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_allcolo.ns3985 S3FIFO-0.5000-0.9000 cache size    20937, 3135587 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns3985 S3FIFO-0.5000-0.9000 cache size    41875, 3135587 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_allcolo.ns3985 S3FIFO-0.5000-0.9000 cache size    83751, 3135587 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_allcolo.ns3985 S3FIFO-0.5500-1.9000 cache size      104, 3135587 req, miss ratio 0.8053, byte miss ratio 0.8053
cdn1_allcolo.ns3985 S3FIFO-0.5500-1.9000 cache size      314, 3135587 req, miss ratio 0.6239, byte miss ratio 0.6239
cdn1_allcolo.ns3985 S3FIFO-0.5500-1.9000 cache size     1046, 3135587 req, miss ratio 0.3696, byte miss ratio 0.3696
cdn1_allcolo.ns3985 S3FIFO-0.5500-1.9000 cache size     3140, 3135587 req, miss ratio 0.1626, byte miss ratio 0.1626
cdn1_allcolo.ns3985 S3FIFO-0.5500-1.9000 cache size    10468, 3135587 req, miss ratio 0.0519, byte miss ratio 0.0519
cdn1_allcolo.ns3985 S3FIFO-0.5500-1.9000 cache size    20937, 3135587 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_allcolo.ns3985 S3FIFO-0.5500-1.9000 cache size    41875, 3135587 req, miss ratio 0.0342, byte miss ratio 0.0342
cdn1_allcolo.ns3985 S3FIFO-0.5500-1.9000 cache size    83751, 3135587 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_allcolo.ns3985 S3FIFO-0.7000-0.9000 cache size      104, 3135587 req, miss ratio 0.8181, byte miss ratio 0.8181
cdn1_allcolo.ns3985 S3FIFO-0.7000-0.9000 cache size      314, 3135587 req, miss ratio 0.6445, byte miss ratio 0.6445
cdn1_allcolo.ns3985 S3FIFO-0.7000-0.9000 cache size     1046, 3135587 req, miss ratio 0.3908, byte miss ratio 0.3908
cdn1_allcolo.ns3985 S3FIFO-0.7000-0.9000 cache size     3140, 3135587 req, miss ratio 0.1760, byte miss ratio 0.1760
cdn1_allcolo.ns3985 S3FIFO-0.7000-0.9000 cache size    10468, 3135587 req, miss ratio 0.0551, byte miss ratio 0.0551
cdn1_allcolo.ns3985 S3FIFO-0.7000-0.9000 cache size    20937, 3135587 req, miss ratio 0.0381, byte miss ratio 0.0381
cdn1_allcolo.ns3985 S3FIFO-0.7000-0.9000 cache size    41875, 3135587 req, miss ratio 0.0343, byte miss ratio 0.0343
cdn1_allcolo.ns3985 S3FIFO-0.7000-0.9000 cache size    83751, 3135587 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_allcolo.ns3985 S3FIFO-0.8000-1.9000 cache size      104, 3135587 req, miss ratio 0.8427, byte miss ratio 0.8427
cdn1_allcolo.ns3985 S3FIFO-0.8000-1.9000 cache size      314, 3135587 req, miss ratio 0.6735, byte miss ratio 0.6735
cdn1_allcolo.ns3985 S3FIFO-0.8000-1.9000 cache size     1046, 3135587 req, miss ratio 0.4059, byte miss ratio 0.4059
cdn1_allcolo.ns3985 S3FIFO-0.8000-1.9000 cache size     3140, 3135587 req, miss ratio 0.1826, byte miss ratio 0.1826
cdn1_allcolo.ns3985 S3FIFO-0.8000-1.9000 cache size    10468, 3135587 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_allcolo.ns3985 S3FIFO-0.8000-1.9000 cache size    20937, 3135587 req, miss ratio 0.0389, byte miss ratio 0.0389
cdn1_allcolo.ns3985 S3FIFO-0.8000-1.9000 cache size    41875, 3135587 req, miss ratio 0.0346, byte miss ratio 0.0346
cdn1_allcolo.ns3985 S3FIFO-0.8000-1.9000 cache size    83751, 3135587 req, miss ratio 0.0335, byte miss ratio 0.0335
cdn1_allcolo.ns3985 S3FIFO-0.0050-1.9000 cache size      104, 3135587 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3985 S3FIFO-0.0050-1.9000 cache size      314, 3135587 req, miss ratio 0.5395, byte miss ratio 0.5395
cdn1_allcolo.ns3985 S3FIFO-0.0050-1.9000 cache size     1046, 3135587 req, miss ratio 0.3090, byte miss ratio 0.3090
cdn1_allcolo.ns3985 S3FIFO-0.0050-1.9000 cache size     3140, 3135587 req, miss ratio 0.1332, byte miss ratio 0.1332
cdn1_allcolo.ns3985 S3FIFO-0.0050-1.9000 cache size    10468, 3135587 req, miss ratio 0.0598, byte miss ratio 0.0598
cdn1_allcolo.ns3985 S3FIFO-0.0050-1.9000 cache size    20937, 3135587 req, miss ratio 0.0493, byte miss ratio 0.0493
cdn1_allcolo.ns3985 S3FIFO-0.0050-1.9000 cache size    41875, 3135587 req, miss ratio 0.0414, byte miss ratio 0.0414
cdn1_allcolo.ns3985 S3FIFO-0.0050-1.9000 cache size    83751, 3135587 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_allcolo.ns3985 S3FIFO-0.4000-1.9000 cache size      104, 3135587 req, miss ratio 0.7823, byte miss ratio 0.7823
cdn1_allcolo.ns3985 S3FIFO-0.4000-1.9000 cache size      314, 3135587 req, miss ratio 0.5964, byte miss ratio 0.5964
cdn1_allcolo.ns3985 S3FIFO-0.4000-1.9000 cache size     1046, 3135587 req, miss ratio 0.3499, byte miss ratio 0.3499
cdn1_allcolo.ns3985 S3FIFO-0.4000-1.9000 cache size     3140, 3135587 req, miss ratio 0.1523, byte miss ratio 0.1523
cdn1_allcolo.ns3985 S3FIFO-0.4000-1.9000 cache size    10468, 3135587 req, miss ratio 0.0504, byte miss ratio 0.0504
cdn1_allcolo.ns3985 S3FIFO-0.4000-1.9000 cache size    20937, 3135587 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns3985 S3FIFO-0.4000-1.9000 cache size    41875, 3135587 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_allcolo.ns3985 S3FIFO-0.4000-1.9000 cache size    83751, 3135587 req, miss ratio 0.0334, byte miss ratio 0.0334
