tencentBlock.ns4545 S3FIFO-0.6000-0.9000 cache size       61, 2760881 req, miss ratio 0.1824, byte miss ratio 0.1824
tencentBlock.ns4545 S3FIFO-0.6000-0.9000 cache size      184, 2760881 req, miss ratio 0.1312, byte miss ratio 0.1312
tencentBlock.ns4545 S3FIFO-0.6000-0.9000 cache size      614, 2760881 req, miss ratio 0.1076, byte miss ratio 0.1076
tencentBlock.ns4545 S3FIFO-0.6000-0.9000 cache size     1842, 2760881 req, miss ratio 0.0999, byte miss ratio 0.0999
tencentBlock.ns4545 S3FIFO-0.6000-0.9000 cache size     6140, 2760881 req, miss ratio 0.0963, byte miss ratio 0.0963
tencentBlock.ns4545 S3FIFO-0.6000-0.9000 cache size    12280, 2760881 req, miss ratio 0.0691, byte miss ratio 0.0691
tencentBlock.ns4545 S3FIFO-0.6000-0.9000 cache size    24560, 2760881 req, miss ratio 0.0369, byte miss ratio 0.0369
tencentBlock.ns4545 S3FIFO-0.6000-0.9000 cache size    49120, 2760881 req, miss ratio 0.0244, byte miss ratio 0.0244
tencentBlock.ns4545 S3FIFO-0.6500-1.9000 cache size       61, 2760881 req, miss ratio 0.1905, byte miss ratio 0.1905
tencentBlock.ns4545 S3FIFO-0.6500-1.9000 cache size      184, 2760881 req, miss ratio 0.1339, byte miss ratio 0.1339
tencentBlock.ns4545 S3FIFO-0.6500-1.9000 cache size      614, 2760881 req, miss ratio 0.1086, byte miss ratio 0.1086
tencentBlock.ns4545 S3FIFO-0.6500-1.9000 cache size     1842, 2760881 req, miss ratio 0.1010, byte miss ratio 0.1010
tencentBlock.ns4545 S3FIFO-0.6500-1.9000 cache size     6140, 2760881 req, miss ratio 0.0940, byte miss ratio 0.0940
tencentBlock.ns4545 S3FIFO-0.6500-1.9000 cache size    12280, 2760881 req, miss ratio 0.0704, byte miss ratio 0.0704
tencentBlock.ns4545 S3FIFO-0.6500-1.9000 cache size    24560, 2760881 req, miss ratio 0.0374, byte miss ratio 0.0374
tencentBlock.ns4545 S3FIFO-0.6500-1.9000 cache size    49120, 2760881 req, miss ratio 0.0249, byte miss ratio 0.0249
tencentBlock.ns4545 S3FIFO-0.5500-0.9000 cache size       61, 2760881 req, miss ratio 0.1762, byte miss ratio 0.1762
tencentBlock.ns4545 S3FIFO-0.5500-0.9000 cache size      184, 2760881 req, miss ratio 0.1269, byte miss ratio 0.1269
tencentBlock.ns4545 S3FIFO-0.5500-0.9000 cache size      614, 2760881 req, miss ratio 0.1071, byte miss ratio 0.1071
tencentBlock.ns4545 S3FIFO-0.5500-0.9000 cache size     1842, 2760881 req, miss ratio 0.0991, byte miss ratio 0.0991
tencentBlock.ns4545 S3FIFO-0.5500-0.9000 cache size     6140, 2760881 req, miss ratio 0.0956, byte miss ratio 0.0956
tencentBlock.ns4545 S3FIFO-0.5500-0.9000 cache size    12280, 2760881 req, miss ratio 0.0679, byte miss ratio 0.0679
tencentBlock.ns4545 S3FIFO-0.5500-0.9000 cache size    24560, 2760881 req, miss ratio 0.0361, byte miss ratio 0.0361
tencentBlock.ns4545 S3FIFO-0.5500-0.9000 cache size    49120, 2760881 req, miss ratio 0.0240, byte miss ratio 0.0240
tencentBlock.ns4545 S3FIFO-0.3500-0.9000 cache size       61, 2760881 req, miss ratio 0.1623, byte miss ratio 0.1623
tencentBlock.ns4545 S3FIFO-0.3500-0.9000 cache size      184, 2760881 req, miss ratio 0.1153, byte miss ratio 0.1153
tencentBlock.ns4545 S3FIFO-0.3500-0.9000 cache size      614, 2760881 req, miss ratio 0.1054, byte miss ratio 0.1054
tencentBlock.ns4545 S3FIFO-0.3500-0.9000 cache size     1842, 2760881 req, miss ratio 0.0979, byte miss ratio 0.0979
tencentBlock.ns4545 S3FIFO-0.3500-0.9000 cache size     6140, 2760881 req, miss ratio 0.0846, byte miss ratio 0.0846
tencentBlock.ns4545 S3FIFO-0.3500-0.9000 cache size    12280, 2760881 req, miss ratio 0.0656, byte miss ratio 0.0656
tencentBlock.ns4545 S3FIFO-0.3500-0.9000 cache size    24560, 2760881 req, miss ratio 0.0342, byte miss ratio 0.0342
tencentBlock.ns4545 S3FIFO-0.3500-0.9000 cache size    49120, 2760881 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns4545 S3FIFO-0.5000-1.9000 cache size       61, 2760881 req, miss ratio 0.1788, byte miss ratio 0.1788
tencentBlock.ns4545 S3FIFO-0.5000-1.9000 cache size      184, 2760881 req, miss ratio 0.1222, byte miss ratio 0.1222
tencentBlock.ns4545 S3FIFO-0.5000-1.9000 cache size      614, 2760881 req, miss ratio 0.1068, byte miss ratio 0.1068
