cdn1_allcolo.ns2135 S3FIFO-0.6000-0.9000 cache size      533, 2981790 req, miss ratio 0.4911, byte miss ratio 0.4911
cdn1_allcolo.ns2135 S3FIFO-0.6000-0.9000 cache size     1599, 2981790 req, miss ratio 0.3481, byte miss ratio 0.3481
cdn1_allcolo.ns2135 S3FIFO-0.6000-0.9000 cache size     5331, 2981790 req, miss ratio 0.2408, byte miss ratio 0.2408
cdn1_allcolo.ns2135 S3FIFO-0.6000-0.9000 cache size    15994, 2981790 req, miss ratio 0.1945, byte miss ratio 0.1945
cdn1_allcolo.ns2135 S3FIFO-0.6000-0.9000 cache size    53314, 2981790 req, miss ratio 0.1809, byte miss ratio 0.1809
cdn1_allcolo.ns2135 S3FIFO-0.6000-0.9000 cache size   106628, 2981790 req, miss ratio 0.1798, byte miss ratio 0.1798
cdn1_allcolo.ns2135 S3FIFO-0.6000-0.9000 cache size   213256, 2981790 req, miss ratio 0.1791, byte miss ratio 0.1791
cdn1_allcolo.ns2135 S3FIFO-0.6000-0.9000 cache size   426512, 2981790 req, miss ratio 0.1788, byte miss ratio 0.1788
cdn1_allcolo.ns2135 S3FIFO-0.7500-0.9000 cache size      533, 2981790 req, miss ratio 0.5238, byte miss ratio 0.5238
cdn1_allcolo.ns2135 S3FIFO-0.7500-0.9000 cache size     1599, 2981790 req, miss ratio 0.3700, byte miss ratio 0.3700
cdn1_allcolo.ns2135 S3FIFO-0.7500-0.9000 cache size     5331, 2981790 req, miss ratio 0.2484, byte miss ratio 0.2484
cdn1_allcolo.ns2135 S3FIFO-0.7500-0.9000 cache size    15994, 2981790 req, miss ratio 0.1953, byte miss ratio 0.1953
cdn1_allcolo.ns2135 S3FIFO-0.7500-0.9000 cache size    53314, 2981790 req, miss ratio 0.1812, byte miss ratio 0.1812
cdn1_allcolo.ns2135 S3FIFO-0.7500-0.9000 cache size   106628, 2981790 req, miss ratio 0.1799, byte miss ratio 0.1799
cdn1_allcolo.ns2135 S3FIFO-0.7500-0.9000 cache size   213256, 2981790 req, miss ratio 0.1792, byte miss ratio 0.1792
cdn1_allcolo.ns2135 S3FIFO-0.7500-0.9000 cache size   426512, 2981790 req, miss ratio 0.1788, byte miss ratio 0.1788
cdn1_allcolo.ns2135 S3FIFO-0.2500-0.9000 cache size      533, 2981790 req, miss ratio 0.4393, byte miss ratio 0.4393
cdn1_allcolo.ns2135 S3FIFO-0.2500-0.9000 cache size     1599, 2981790 req, miss ratio 0.3206, byte miss ratio 0.3206
cdn1_allcolo.ns2135 S3FIFO-0.2500-0.9000 cache size     5331, 2981790 req, miss ratio 0.2410, byte miss ratio 0.2410
cdn1_allcolo.ns2135 S3FIFO-0.2500-0.9000 cache size    15994, 2981790 req, miss ratio 0.2032, byte miss ratio 0.2032
cdn1_allcolo.ns2135 S3FIFO-0.2500-0.9000 cache size    53314, 2981790 req, miss ratio 0.1845, byte miss ratio 0.1845
cdn1_allcolo.ns2135 S3FIFO-0.2500-0.9000 cache size   106628, 2981790 req, miss ratio 0.1801, byte miss ratio 0.1801
cdn1_allcolo.ns2135 S3FIFO-0.2500-0.9000 cache size   213256, 2981790 req, miss ratio 0.1791, byte miss ratio 0.1791
cdn1_allcolo.ns2135 S3FIFO-0.2500-0.9000 cache size   426512, 2981790 req, miss ratio 0.1788, byte miss ratio 0.1788
cdn1_allcolo.ns2135 S3FIFO-0.3500-0.9000 cache size      533, 2981790 req, miss ratio 0.4511, byte miss ratio 0.4511
cdn1_allcolo.ns2135 S3FIFO-0.3500-0.9000 cache size     1599, 2981790 req, miss ratio 0.3254, byte miss ratio 0.3254
cdn1_allcolo.ns2135 S3FIFO-0.3500-0.9000 cache size     5331, 2981790 req, miss ratio 0.2390, byte miss ratio 0.2390
cdn1_allcolo.ns2135 S3FIFO-0.3500-0.9000 cache size    15994, 2981790 req, miss ratio 0.1988, byte miss ratio 0.1988
cdn1_allcolo.ns2135 S3FIFO-0.3500-0.9000 cache size    53314, 2981790 req, miss ratio 0.1826, byte miss ratio 0.1826
cdn1_allcolo.ns2135 S3FIFO-0.3500-0.9000 cache size   106628, 2981790 req, miss ratio 0.1798, byte miss ratio 0.1798
cdn1_allcolo.ns2135 S3FIFO-0.3500-0.9000 cache size   213256, 2981790 req, miss ratio 0.1791, byte miss ratio 0.1791
cdn1_allcolo.ns2135 S3FIFO-0.3500-0.9000 cache size   426512, 2981790 req, miss ratio 0.1788, byte miss ratio 0.1788
cdn1_allcolo.ns2135 S3FIFO-0.0500-1.9000 cache size      533, 2981790 req, miss ratio 0.4250, byte miss ratio 0.4250
cdn1_allcolo.ns2135 S3FIFO-0.0500-1.9000 cache size     1599, 2981790 req, miss ratio 0.3162, byte miss ratio 0.3162
cdn1_allcolo.ns2135 S3FIFO-0.0500-1.9000 cache size     5331, 2981790 req, miss ratio 0.2506, byte miss ratio 0.2506
cdn1_allcolo.ns2135 S3FIFO-0.0500-1.9000 cache size    15994, 2981790 req, miss ratio 0.2230, byte miss ratio 0.2230
cdn1_allcolo.ns2135 S3FIFO-0.0500-1.9000 cache size    53314, 2981790 req, miss ratio 0.1995, byte miss ratio 0.1995
cdn1_allcolo.ns2135 S3FIFO-0.0500-1.9000 cache size   106628, 2981790 req, miss ratio 0.1866, byte miss ratio 0.1866
