cdn1_colo28.ns1654 S3FIFO-0.0050-1.9000 cache size       11, 1887991 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1654 S3FIFO-0.0050-1.9000 cache size       33, 1887991 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1654 S3FIFO-0.0050-1.9000 cache size      112, 1887991 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1654 S3FIFO-0.0050-1.9000 cache size      338, 1887991 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_colo28.ns1654 S3FIFO-0.0050-1.9000 cache size     1127, 1887991 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_colo28.ns1654 S3FIFO-0.0050-1.9000 cache size     2255, 1887991 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns1654 S3FIFO-0.0050-1.9000 cache size     4510, 1887991 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1654 S3FIFO-0.0050-1.9000 cache size     9020, 1887991 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns1654 S3FIFO-0.4000-0.9000 cache size       11, 1887991 req, miss ratio 0.5207, byte miss ratio 0.5207
cdn1_colo28.ns1654 S3FIFO-0.4000-0.9000 cache size       33, 1887991 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns1654 S3FIFO-0.4000-0.9000 cache size      112, 1887991 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_colo28.ns1654 S3FIFO-0.4000-0.9000 cache size      338, 1887991 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_colo28.ns1654 S3FIFO-0.4000-0.9000 cache size     1127, 1887991 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns1654 S3FIFO-0.4000-0.9000 cache size     2255, 1887991 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns1654 S3FIFO-0.4000-0.9000 cache size     4510, 1887991 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1654 S3FIFO-0.4000-0.9000 cache size     9020, 1887991 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns1654 S3FIFO-0.8000-0.9000 cache size       11, 1887991 req, miss ratio 0.5088, byte miss ratio 0.5088
cdn1_colo28.ns1654 S3FIFO-0.8000-0.9000 cache size       33, 1887991 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_colo28.ns1654 S3FIFO-0.8000-0.9000 cache size      112, 1887991 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns1654 S3FIFO-0.8000-0.9000 cache size      338, 1887991 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns1654 S3FIFO-0.8000-0.9000 cache size     1127, 1887991 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns1654 S3FIFO-0.8000-0.9000 cache size     2255, 1887991 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns1654 S3FIFO-0.8000-0.9000 cache size     4510, 1887991 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1654 S3FIFO-0.8000-0.9000 cache size     9020, 1887991 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns1654 S3FIFO-0.9900-0.9000 cache size       11, 1887991 req, miss ratio 0.4886, byte miss ratio 0.4886
cdn1_colo28.ns1654 S3FIFO-0.9900-0.9000 cache size       33, 1887991 req, miss ratio 0.0373, byte miss ratio 0.0373
cdn1_colo28.ns1654 S3FIFO-0.9900-0.9000 cache size      112, 1887991 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_colo28.ns1654 S3FIFO-0.9900-0.9000 cache size      338, 1887991 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_colo28.ns1654 S3FIFO-0.9900-0.9000 cache size     1127, 1887991 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns1654 S3FIFO-0.9900-0.9000 cache size     2255, 1887991 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_colo28.ns1654 S3FIFO-0.9900-0.9000 cache size     4510, 1887991 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns1654 S3FIFO-0.9900-0.9000 cache size     9020, 1887991 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1654 S3FIFO-0.2500-1.9000 cache size       11, 1887991 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_colo28.ns1654 S3FIFO-0.2500-1.9000 cache size       33, 1887991 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns1654 S3FIFO-0.2500-1.9000 cache size      112, 1887991 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_colo28.ns1654 S3FIFO-0.2500-1.9000 cache size      338, 1887991 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns1654 S3FIFO-0.2500-1.9000 cache size     1127, 1887991 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns1654 S3FIFO-0.2500-1.9000 cache size     2255, 1887991 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1654 S3FIFO-0.2500-1.9000 cache size     4510, 1887991 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1654 S3FIFO-0.2500-1.9000 cache size     9020, 1887991 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns1654 S3FIFO-0.9500-0.9000 cache size       11, 1887991 req, miss ratio 0.4886, byte miss ratio 0.4886
cdn1_colo28.ns1654 S3FIFO-0.9500-0.9000 cache size       33, 1887991 req, miss ratio 0.0367, byte miss ratio 0.0367
cdn1_colo28.ns1654 S3FIFO-0.9500-0.9000 cache size      112, 1887991 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns1654 S3FIFO-0.9500-0.9000 cache size      338, 1887991 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns1654 S3FIFO-0.9500-0.9000 cache size     1127, 1887991 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns1654 S3FIFO-0.9500-0.9000 cache size     2255, 1887991 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns1654 S3FIFO-0.9500-0.9000 cache size     4510, 1887991 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns1654 S3FIFO-0.9500-0.9000 cache size     9020, 1887991 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns1654 S3FIFO-0.0250-0.9000 cache size       11, 1887991 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1654 S3FIFO-0.0250-0.9000 cache size       33, 1887991 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1654 S3FIFO-0.0250-0.9000 cache size      112, 1887991 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_colo28.ns1654 S3FIFO-0.0250-0.9000 cache size      338, 1887991 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns1654 S3FIFO-0.0250-0.9000 cache size     1127, 1887991 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns1654 S3FIFO-0.0250-0.9000 cache size     2255, 1887991 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns1654 S3FIFO-0.0250-0.9000 cache size     4510, 1887991 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns1654 S3FIFO-0.0250-0.9000 cache size     9020, 1887991 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns1654 S3FIFO-0.1500-1.9000 cache size       11, 1887991 req, miss ratio 0.4432, byte miss ratio 0.4432
cdn1_colo28.ns1654 S3FIFO-0.1500-1.9000 cache size       33, 1887991 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_colo28.ns1654 S3FIFO-0.1500-1.9000 cache size      112, 1887991 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_colo28.ns1654 S3FIFO-0.1500-1.9000 cache size      338, 1887991 req, miss ratio 0.0079, byte miss ratio 0.0079
