tencentBlock.ns17593 S3FIFO-0.5000-1.9000 cache size      407, 4175246 req, miss ratio 0.5008, byte miss ratio 0.5008
tencentBlock.ns17593 S3FIFO-0.5000-1.9000 cache size     1222, 4175246 req, miss ratio 0.4088, byte miss ratio 0.4088
tencentBlock.ns17593 S3FIFO-0.5000-1.9000 cache size     4073, 4175246 req, miss ratio 0.2929, byte miss ratio 0.2929
tencentBlock.ns17593 S3FIFO-0.5000-1.9000 cache size    12221, 4175246 req, miss ratio 0.2753, byte miss ratio 0.2753
tencentBlock.ns17593 S3FIFO-0.5000-1.9000 cache size    40738, 4175246 req, miss ratio 0.2214, byte miss ratio 0.2214
tencentBlock.ns17593 S3FIFO-0.5000-1.9000 cache size    81477, 4175246 req, miss ratio 0.1814, byte miss ratio 0.1814
tencentBlock.ns17593 S3FIFO-0.5000-1.9000 cache size   162954, 4175246 req, miss ratio 0.1149, byte miss ratio 0.1149
tencentBlock.ns17593 S3FIFO-0.5000-1.9000 cache size   325908, 4175246 req, miss ratio 0.0997, byte miss ratio 0.0997
tencentBlock.ns17593 S3FIFO-0.0010-0.9000 cache size      407, 4175246 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns17593 S3FIFO-0.0010-0.9000 cache size     1222, 4175246 req, miss ratio 0.4247, byte miss ratio 0.4247
tencentBlock.ns17593 S3FIFO-0.0010-0.9000 cache size     4073, 4175246 req, miss ratio 0.3390, byte miss ratio 0.3390
tencentBlock.ns17593 S3FIFO-0.0010-0.9000 cache size    12221, 4175246 req, miss ratio 0.2934, byte miss ratio 0.2934
tencentBlock.ns17593 S3FIFO-0.0010-0.9000 cache size    40738, 4175246 req, miss ratio 0.2329, byte miss ratio 0.2329
tencentBlock.ns17593 S3FIFO-0.0010-0.9000 cache size    81477, 4175246 req, miss ratio 0.1822, byte miss ratio 0.1822
tencentBlock.ns17593 S3FIFO-0.0010-0.9000 cache size   162954, 4175246 req, miss ratio 0.1230, byte miss ratio 0.1230
tencentBlock.ns17593 S3FIFO-0.0010-0.9000 cache size   325908, 4175246 req, miss ratio 0.0994, byte miss ratio 0.0994
tencentBlock.ns17593 S3FIFO-0.4000-0.9000 cache size      407, 4175246 req, miss ratio 0.4992, byte miss ratio 0.4992
tencentBlock.ns17593 S3FIFO-0.4000-0.9000 cache size     1222, 4175246 req, miss ratio 0.3955, byte miss ratio 0.3955
tencentBlock.ns17593 S3FIFO-0.4000-0.9000 cache size     4073, 4175246 req, miss ratio 0.2928, byte miss ratio 0.2928
