io_traces.ns244 S3FIFO-0.0250-0.9000 cache size      646, 4600000 req, miss ratio 0.4089, byte miss ratio 0.4089
io_traces.ns244 S3FIFO-0.0250-0.9000 cache size     1940, 4600000 req, miss ratio 0.3938, byte miss ratio 0.3938
io_traces.ns244 S3FIFO-0.0250-0.9000 cache size     6468, 4600000 req, miss ratio 0.3873, byte miss ratio 0.3873
io_traces.ns244 S3FIFO-0.0250-0.9000 cache size    19406, 4600000 req, miss ratio 0.2992, byte miss ratio 0.2992
io_traces.ns244 S3FIFO-0.0250-0.9000 cache size    64688, 4600000 req, miss ratio 0.1501, byte miss ratio 0.1501
io_traces.ns244 S3FIFO-0.0250-0.9000 cache size   129376, 4600000 req, miss ratio 0.1464, byte miss ratio 0.1464
io_traces.ns244 S3FIFO-0.0250-0.9000 cache size   258753, 4600000 req, miss ratio 0.1443, byte miss ratio 0.1443
io_traces.ns244 S3FIFO-0.0250-0.9000 cache size   517506, 4600000 req, miss ratio 0.1407, byte miss ratio 0.1407
io_traces.ns244 S3FIFO-0.3500-1.9000 cache size      646, 4600000 req, miss ratio 0.4025, byte miss ratio 0.4025
io_traces.ns244 S3FIFO-0.3500-1.9000 cache size     1940, 4600000 req, miss ratio 0.3901, byte miss ratio 0.3901
io_traces.ns244 S3FIFO-0.3500-1.9000 cache size     6468, 4600000 req, miss ratio 0.3760, byte miss ratio 0.3760
io_traces.ns244 S3FIFO-0.3500-1.9000 cache size    19406, 4600000 req, miss ratio 0.3197, byte miss ratio 0.3197
io_traces.ns244 S3FIFO-0.3500-1.9000 cache size    64688, 4600000 req, miss ratio 0.1639, byte miss ratio 0.1639
io_traces.ns244 S3FIFO-0.3500-1.9000 cache size   129376, 4600000 req, miss ratio 0.1461, byte miss ratio 0.1461
io_traces.ns244 S3FIFO-0.3500-1.9000 cache size   258753, 4600000 req, miss ratio 0.1446, byte miss ratio 0.1446
io_traces.ns244 S3FIFO-0.3500-1.9000 cache size   517506, 4600000 req, miss ratio 0.1407, byte miss ratio 0.1407
io_traces.ns244 S3FIFO-0.1500-1.9000 cache size      646, 4600000 req, miss ratio 0.4026, byte miss ratio 0.4026
io_traces.ns244 S3FIFO-0.1500-1.9000 cache size     1940, 4600000 req, miss ratio 0.3905, byte miss ratio 0.3905
io_traces.ns244 S3FIFO-0.1500-1.9000 cache size     6468, 4600000 req, miss ratio 0.3742, byte miss ratio 0.3742
io_traces.ns244 S3FIFO-0.1500-1.9000 cache size    19406, 4600000 req, miss ratio 0.3140, byte miss ratio 0.3140
io_traces.ns244 S3FIFO-0.1500-1.9000 cache size    64688, 4600000 req, miss ratio 0.1515, byte miss ratio 0.1515
io_traces.ns244 S3FIFO-0.1500-1.9000 cache size   129376, 4600000 req, miss ratio 0.1461, byte miss ratio 0.1461
io_traces.ns244 S3FIFO-0.1500-1.9000 cache size   258753, 4600000 req, miss ratio 0.1443, byte miss ratio 0.1443
io_traces.ns244 S3FIFO-0.1500-1.9000 cache size   517506, 4600000 req, miss ratio 0.1407, byte miss ratio 0.1407
io_traces.ns244 S3FIFO-0.5500-0.9000 cache size      646, 4600000 req, miss ratio 0.4035, byte miss ratio 0.4035
io_traces.ns244 S3FIFO-0.5500-0.9000 cache size     1940, 4600000 req, miss ratio 0.3907, byte miss ratio 0.3907
io_traces.ns244 S3FIFO-0.5500-0.9000 cache size     6468, 4600000 req, miss ratio 0.3820, byte miss ratio 0.3820
