cdn1_allcolo.ns1181 S3FIFO-0.3000-1.9000 cache size      190, 4356323 req, miss ratio 0.7818, byte miss ratio 0.7818
cdn1_allcolo.ns1181 S3FIFO-0.3000-1.9000 cache size      572, 4356323 req, miss ratio 0.6666, byte miss ratio 0.6666
cdn1_allcolo.ns1181 S3FIFO-0.3000-1.9000 cache size     1908, 4356323 req, miss ratio 0.5178, byte miss ratio 0.5178
cdn1_allcolo.ns1181 S3FIFO-0.3000-1.9000 cache size     5724, 4356323 req, miss ratio 0.3644, byte miss ratio 0.3644
cdn1_allcolo.ns1181 S3FIFO-0.3000-1.9000 cache size    19080, 4356323 req, miss ratio 0.1956, byte miss ratio 0.1956
cdn1_allcolo.ns1181 S3FIFO-0.3000-1.9000 cache size    38160, 4356323 req, miss ratio 0.1173, byte miss ratio 0.1173
cdn1_allcolo.ns1181 S3FIFO-0.3000-1.9000 cache size    76320, 4356323 req, miss ratio 0.0661, byte miss ratio 0.0661
cdn1_allcolo.ns1181 S3FIFO-0.3000-1.9000 cache size   152640, 4356323 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_allcolo.ns1181 S3FIFO-0.6000-0.9000 cache size      190, 4356323 req, miss ratio 0.8122, byte miss ratio 0.8122
cdn1_allcolo.ns1181 S3FIFO-0.6000-0.9000 cache size      572, 4356323 req, miss ratio 0.7032, byte miss ratio 0.7032
cdn1_allcolo.ns1181 S3FIFO-0.6000-0.9000 cache size     1908, 4356323 req, miss ratio 0.5535, byte miss ratio 0.5535
cdn1_allcolo.ns1181 S3FIFO-0.6000-0.9000 cache size     5724, 4356323 req, miss ratio 0.3962, byte miss ratio 0.3962
cdn1_allcolo.ns1181 S3FIFO-0.6000-0.9000 cache size    19080, 4356323 req, miss ratio 0.2185, byte miss ratio 0.2185
cdn1_allcolo.ns1181 S3FIFO-0.6000-0.9000 cache size    38160, 4356323 req, miss ratio 0.1331, byte miss ratio 0.1331
cdn1_allcolo.ns1181 S3FIFO-0.6000-0.9000 cache size    76320, 4356323 req, miss ratio 0.0739, byte miss ratio 0.0739
cdn1_allcolo.ns1181 S3FIFO-0.6000-0.9000 cache size   152640, 4356323 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns1181 S3FIFO-0.7000-1.9000 cache size      190, 4356323 req, miss ratio 0.8334, byte miss ratio 0.8334
cdn1_allcolo.ns1181 S3FIFO-0.7000-1.9000 cache size      572, 4356323 req, miss ratio 0.7306, byte miss ratio 0.7306
cdn1_allcolo.ns1181 S3FIFO-0.7000-1.9000 cache size     1908, 4356323 req, miss ratio 0.5806, byte miss ratio 0.5806
cdn1_allcolo.ns1181 S3FIFO-0.7000-1.9000 cache size     5724, 4356323 req, miss ratio 0.4162, byte miss ratio 0.4162
cdn1_allcolo.ns1181 S3FIFO-0.7000-1.9000 cache size    19080, 4356323 req, miss ratio 0.2278, byte miss ratio 0.2278
cdn1_allcolo.ns1181 S3FIFO-0.7000-1.9000 cache size    38160, 4356323 req, miss ratio 0.1384, byte miss ratio 0.1384
cdn1_allcolo.ns1181 S3FIFO-0.7000-1.9000 cache size    76320, 4356323 req, miss ratio 0.0776, byte miss ratio 0.0776
cdn1_allcolo.ns1181 S3FIFO-0.7000-1.9000 cache size   152640, 4356323 req, miss ratio 0.0468, byte miss ratio 0.0468
cdn1_allcolo.ns1181 S3FIFO-0.5000-0.9000 cache size      190, 4356323 req, miss ratio 0.7989, byte miss ratio 0.7989
cdn1_allcolo.ns1181 S3FIFO-0.5000-0.9000 cache size      572, 4356323 req, miss ratio 0.6867, byte miss ratio 0.6867
cdn1_allcolo.ns1181 S3FIFO-0.5000-0.9000 cache size     1908, 4356323 req, miss ratio 0.5368, byte miss ratio 0.5368
cdn1_allcolo.ns1181 S3FIFO-0.5000-0.9000 cache size     5724, 4356323 req, miss ratio 0.3816, byte miss ratio 0.3816
