cdn1_colo28.ns380 S3FIFO-0.0500-0.9000 cache size     1100, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.8000-1.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.8000-1.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.8000-1.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.8000-1.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.8000-1.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.1000-0.9000 cache size     1100, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.1000-0.9000 cache size     3300, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.1000-0.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.1000-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.1000-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.1000-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.1000-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.1000-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0010-0.9000 cache size     1100, 1778475 req, miss ratio 0.6206, byte miss ratio 0.6206
cdn1_colo28.ns380 S3FIFO-0.0010-0.9000 cache size     3300, 1778475 req, miss ratio 0.6199, byte miss ratio 0.6199
cdn1_colo28.ns380 S3FIFO-0.0010-0.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0010-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0010-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0010-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0010-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0010-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-1.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.4000-1.9000 cache size     3300, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.4000-1.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-1.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-1.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-1.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-1.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-1.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0100-0.9000 cache size     1100, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.0100-0.9000 cache size     3300, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0100-0.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0100-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0100-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0100-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0100-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0100-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-0.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.4000-0.9000 cache size     3300, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.4000-0.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4000-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5000-1.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.5000-1.9000 cache size     3300, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.5000-1.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5000-1.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5000-1.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5000-1.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5000-1.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5000-1.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2000-0.9000 cache size     1100, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.2000-0.9000 cache size     3300, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2000-0.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2000-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2000-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2000-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2000-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2000-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.7000-1.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.7000-1.9000 cache size     3300, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.7000-1.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.7000-1.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.7000-1.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.7000-1.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.7000-1.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.7000-1.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.8000-0.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.8000-0.9000 cache size     3300, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.8000-0.9000 cache size    11001, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.8000-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.8000-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.8000-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.8000-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.8000-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0250-0.9000 cache size     1100, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.0250-0.9000 cache size     3300, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0250-0.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0250-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0250-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0250-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0250-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.0250-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2500-0.9000 cache size     1100, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.2500-0.9000 cache size     3300, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.2500-0.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2500-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2500-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2500-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2500-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.2500-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.3000-0.9000 cache size     1100, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.3000-0.9000 cache size     3300, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.3000-0.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.3000-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.3000-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.3000-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.3000-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.3000-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9500-1.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.9500-1.9000 cache size     3300, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.9500-1.9000 cache size    11001, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.9500-1.9000 cache size    33004, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.9500-1.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9500-1.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9500-1.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9500-1.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9000-0.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.9000-0.9000 cache size     3300, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.9000-0.9000 cache size    11001, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.9000-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9000-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9000-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9000-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9000-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5500-0.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.5500-0.9000 cache size     3300, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.5500-0.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5500-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5500-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5500-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5500-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.5500-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4500-1.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.4500-1.9000 cache size     3300, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.4500-1.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4500-1.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4500-1.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4500-1.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4500-1.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.4500-1.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9500-0.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.9500-0.9000 cache size     3300, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.9500-0.9000 cache size    11001, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.9500-0.9000 cache size    33004, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.9500-0.9000 cache size   110015, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9500-0.9000 cache size   220031, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9500-0.9000 cache size   440062, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.9500-0.9000 cache size   880124, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.7000-0.9000 cache size     1100, 1778475 req, miss ratio 0.6188, byte miss ratio 0.6188
cdn1_colo28.ns380 S3FIFO-0.7000-0.9000 cache size     3300, 1778475 req, miss ratio 0.6187, byte miss ratio 0.6187
cdn1_colo28.ns380 S3FIFO-0.7000-0.9000 cache size    11001, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
cdn1_colo28.ns380 S3FIFO-0.7000-0.9000 cache size    33004, 1778475 req, miss ratio 0.6186, byte miss ratio 0.6186
