cdn1_allcolo.ns2938 S3FIFO-0.8000-0.9000 cache size        5, 1269237 req, miss ratio 0.6436, byte miss ratio 0.6436
cdn1_allcolo.ns2938 S3FIFO-0.8000-0.9000 cache size       18, 1269237 req, miss ratio 0.3155, byte miss ratio 0.3155
cdn1_allcolo.ns2938 S3FIFO-0.8000-0.9000 cache size       56, 1269237 req, miss ratio 0.0924, byte miss ratio 0.0924
cdn1_allcolo.ns2938 S3FIFO-0.8000-0.9000 cache size      189, 1269237 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_allcolo.ns2938 S3FIFO-0.8000-0.9000 cache size      378, 1269237 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns2938 S3FIFO-0.8000-0.9000 cache size      757, 1269237 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns2938 S3FIFO-0.8000-0.9000 cache size     1514, 1269237 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns2938 S3FIFO-0.5000-0.9000 cache size        5, 1269237 req, miss ratio 0.5500, byte miss ratio 0.5500
cdn1_allcolo.ns2938 S3FIFO-0.5000-0.9000 cache size       18, 1269237 req, miss ratio 0.2778, byte miss ratio 0.2778
cdn1_allcolo.ns2938 S3FIFO-0.5000-0.9000 cache size       56, 1269237 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_allcolo.ns2938 S3FIFO-0.5000-0.9000 cache size      189, 1269237 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_allcolo.ns2938 S3FIFO-0.5000-0.9000 cache size      378, 1269237 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns2938 S3FIFO-0.5000-0.9000 cache size      757, 1269237 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns2938 S3FIFO-0.5000-0.9000 cache size     1514, 1269237 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2938 S3FIFO-0.6000-0.9000 cache size        5, 1269237 req, miss ratio 0.6001, byte miss ratio 0.6001
cdn1_allcolo.ns2938 S3FIFO-0.6000-0.9000 cache size       18, 1269237 req, miss ratio 0.2836, byte miss ratio 0.2836
cdn1_allcolo.ns2938 S3FIFO-0.6000-0.9000 cache size       56, 1269237 req, miss ratio 0.0804, byte miss ratio 0.0804
cdn1_allcolo.ns2938 S3FIFO-0.6000-0.9000 cache size      189, 1269237 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_allcolo.ns2938 S3FIFO-0.6000-0.9000 cache size      378, 1269237 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns2938 S3FIFO-0.6000-0.9000 cache size      757, 1269237 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns2938 S3FIFO-0.6000-0.9000 cache size     1514, 1269237 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2938 S3FIFO-0.5500-1.9000 cache size        5, 1269237 req, miss ratio 0.5718, byte miss ratio 0.5718
cdn1_allcolo.ns2938 S3FIFO-0.5500-1.9000 cache size       18, 1269237 req, miss ratio 0.2794, byte miss ratio 0.2794
cdn1_allcolo.ns2938 S3FIFO-0.5500-1.9000 cache size       56, 1269237 req, miss ratio 0.0760, byte miss ratio 0.0760
cdn1_allcolo.ns2938 S3FIFO-0.5500-1.9000 cache size      189, 1269237 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns2938 S3FIFO-0.5500-1.9000 cache size      378, 1269237 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns2938 S3FIFO-0.5500-1.9000 cache size      757, 1269237 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns2938 S3FIFO-0.5500-1.9000 cache size     1514, 1269237 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2938 S3FIFO-0.8000-1.9000 cache size        5, 1269237 req, miss ratio 0.6516, byte miss ratio 0.6516
cdn1_allcolo.ns2938 S3FIFO-0.8000-1.9000 cache size       18, 1269237 req, miss ratio 0.3123, byte miss ratio 0.3123
cdn1_allcolo.ns2938 S3FIFO-0.8000-1.9000 cache size       56, 1269237 req, miss ratio 0.0893, byte miss ratio 0.0893
cdn1_allcolo.ns2938 S3FIFO-0.8000-1.9000 cache size      189, 1269237 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns2938 S3FIFO-0.8000-1.9000 cache size      378, 1269237 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns2938 S3FIFO-0.8000-1.9000 cache size      757, 1269237 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns2938 S3FIFO-0.8000-1.9000 cache size     1514, 1269237 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns2938 S3FIFO-0.3500-1.9000 cache size        5, 1269237 req, miss ratio 0.5236, byte miss ratio 0.5236
cdn1_allcolo.ns2938 S3FIFO-0.3500-1.9000 cache size       18, 1269237 req, miss ratio 0.2652, byte miss ratio 0.2652
cdn1_allcolo.ns2938 S3FIFO-0.3500-1.9000 cache size       56, 1269237 req, miss ratio 0.0659, byte miss ratio 0.0659
cdn1_allcolo.ns2938 S3FIFO-0.3500-1.9000 cache size      189, 1269237 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns2938 S3FIFO-0.3500-1.9000 cache size      378, 1269237 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2938 S3FIFO-0.3500-1.9000 cache size      757, 1269237 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns2938 S3FIFO-0.3500-1.9000 cache size     1514, 1269237 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2938 S3FIFO-0.1000-1.9000 cache size        5, 1269237 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2938 S3FIFO-0.1000-1.9000 cache size       18, 1269237 req, miss ratio 0.2386, byte miss ratio 0.2386
cdn1_allcolo.ns2938 S3FIFO-0.1000-1.9000 cache size       56, 1269237 req, miss ratio 0.0533, byte miss ratio 0.0533
cdn1_allcolo.ns2938 S3FIFO-0.1000-1.9000 cache size      189, 1269237 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns2938 S3FIFO-0.1000-1.9000 cache size      378, 1269237 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns2938 S3FIFO-0.1000-1.9000 cache size      757, 1269237 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns2938 S3FIFO-0.1000-1.9000 cache size     1514, 1269237 req, miss ratio 0.0015, byte miss ratio 0.0015
