tencentBlock.ns6040 S3FIFO-0.9900-0.9000 cache size       59, 1724110 req, miss ratio 0.4172, byte miss ratio 0.4172
tencentBlock.ns6040 S3FIFO-0.9900-0.9000 cache size      177, 1724110 req, miss ratio 0.2181, byte miss ratio 0.2181
tencentBlock.ns6040 S3FIFO-0.9900-0.9000 cache size      591, 1724110 req, miss ratio 0.1566, byte miss ratio 0.1566
tencentBlock.ns6040 S3FIFO-0.9900-0.9000 cache size     1773, 1724110 req, miss ratio 0.1321, byte miss ratio 0.1321
tencentBlock.ns6040 S3FIFO-0.9900-0.9000 cache size     5912, 1724110 req, miss ratio 0.1014, byte miss ratio 0.1014
tencentBlock.ns6040 S3FIFO-0.9900-0.9000 cache size    11824, 1724110 req, miss ratio 0.0817, byte miss ratio 0.0817
tencentBlock.ns6040 S3FIFO-0.9900-0.9000 cache size    23648, 1724110 req, miss ratio 0.0583, byte miss ratio 0.0583
tencentBlock.ns6040 S3FIFO-0.9900-0.9000 cache size    47297, 1724110 req, miss ratio 0.0392, byte miss ratio 0.0392
tencentBlock.ns6040 S3FIFO-0.7500-0.9000 cache size       59, 1724110 req, miss ratio 0.3800, byte miss ratio 0.3800
tencentBlock.ns6040 S3FIFO-0.7500-0.9000 cache size      177, 1724110 req, miss ratio 0.1812, byte miss ratio 0.1812
tencentBlock.ns6040 S3FIFO-0.7500-0.9000 cache size      591, 1724110 req, miss ratio 0.1397, byte miss ratio 0.1397
tencentBlock.ns6040 S3FIFO-0.7500-0.9000 cache size     1773, 1724110 req, miss ratio 0.1221, byte miss ratio 0.1221
tencentBlock.ns6040 S3FIFO-0.7500-0.9000 cache size     5912, 1724110 req, miss ratio 0.0965, byte miss ratio 0.0965
tencentBlock.ns6040 S3FIFO-0.7500-0.9000 cache size    11824, 1724110 req, miss ratio 0.0799, byte miss ratio 0.0799
tencentBlock.ns6040 S3FIFO-0.7500-0.9000 cache size    23648, 1724110 req, miss ratio 0.0573, byte miss ratio 0.0573
tencentBlock.ns6040 S3FIFO-0.7500-0.9000 cache size    47297, 1724110 req, miss ratio 0.0373, byte miss ratio 0.0373
tencentBlock.ns6040 S3FIFO-0.4500-1.9000 cache size       59, 1724110 req, miss ratio 0.3283, byte miss ratio 0.3283
tencentBlock.ns6040 S3FIFO-0.4500-1.9000 cache size      177, 1724110 req, miss ratio 0.1608, byte miss ratio 0.1608
tencentBlock.ns6040 S3FIFO-0.4500-1.9000 cache size      591, 1724110 req, miss ratio 0.1303, byte miss ratio 0.1303
tencentBlock.ns6040 S3FIFO-0.4500-1.9000 cache size     1773, 1724110 req, miss ratio 0.1168, byte miss ratio 0.1168
tencentBlock.ns6040 S3FIFO-0.4500-1.9000 cache size     5912, 1724110 req, miss ratio 0.0952, byte miss ratio 0.0952
