tencentBlock.ns12015 S3FIFO-0.5500-0.9000 cache size       87, 2492670 req, miss ratio 0.2547, byte miss ratio 0.2547
tencentBlock.ns12015 S3FIFO-0.5500-0.9000 cache size      261, 2492670 req, miss ratio 0.2115, byte miss ratio 0.2115
tencentBlock.ns12015 S3FIFO-0.5500-0.9000 cache size      871, 2492670 req, miss ratio 0.1934, byte miss ratio 0.1934
tencentBlock.ns12015 S3FIFO-0.5500-0.9000 cache size     2614, 2492670 req, miss ratio 0.1796, byte miss ratio 0.1796
tencentBlock.ns12015 S3FIFO-0.5500-0.9000 cache size     8714, 2492670 req, miss ratio 0.1642, byte miss ratio 0.1642
tencentBlock.ns12015 S3FIFO-0.5500-0.9000 cache size    17428, 2492670 req, miss ratio 0.1564, byte miss ratio 0.1564
tencentBlock.ns12015 S3FIFO-0.5500-0.9000 cache size    34857, 2492670 req, miss ratio 0.1220, byte miss ratio 0.1220
tencentBlock.ns12015 S3FIFO-0.5500-0.9000 cache size    69714, 2492670 req, miss ratio 0.0457, byte miss ratio 0.0457
tencentBlock.ns12015 S3FIFO-0.9000-0.9000 cache size       87, 2492670 req, miss ratio 0.3225, byte miss ratio 0.3225
tencentBlock.ns12015 S3FIFO-0.9000-0.9000 cache size      261, 2492670 req, miss ratio 0.2332, byte miss ratio 0.2332
tencentBlock.ns12015 S3FIFO-0.9000-0.9000 cache size      871, 2492670 req, miss ratio 0.2053, byte miss ratio 0.2053
tencentBlock.ns12015 S3FIFO-0.9000-0.9000 cache size     2614, 2492670 req, miss ratio 0.1921, byte miss ratio 0.1921
tencentBlock.ns12015 S3FIFO-0.9000-0.9000 cache size     8714, 2492670 req, miss ratio 0.1731, byte miss ratio 0.1731
tencentBlock.ns12015 S3FIFO-0.9000-0.9000 cache size    17428, 2492670 req, miss ratio 0.1634, byte miss ratio 0.1634
tencentBlock.ns12015 S3FIFO-0.9000-0.9000 cache size    34857, 2492670 req, miss ratio 0.1189, byte miss ratio 0.1189
tencentBlock.ns12015 S3FIFO-0.9000-0.9000 cache size    69714, 2492670 req, miss ratio 0.0496, byte miss ratio 0.0496
tencentBlock.ns12015 S3FIFO-0.0100-0.9000 cache size       87, 2492670 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns12015 S3FIFO-0.0100-0.9000 cache size      261, 2492670 req, miss ratio 0.2172, byte miss ratio 0.2172
tencentBlock.ns12015 S3FIFO-0.0100-0.9000 cache size      871, 2492670 req, miss ratio 0.1989, byte miss ratio 0.1989
tencentBlock.ns12015 S3FIFO-0.0100-0.9000 cache size     2614, 2492670 req, miss ratio 0.1799, byte miss ratio 0.1799
tencentBlock.ns12015 S3FIFO-0.0100-0.9000 cache size     8714, 2492670 req, miss ratio 0.1615, byte miss ratio 0.1615
tencentBlock.ns12015 S3FIFO-0.0100-0.9000 cache size    17428, 2492670 req, miss ratio 0.1505, byte miss ratio 0.1505
tencentBlock.ns12015 S3FIFO-0.0100-0.9000 cache size    34857, 2492670 req, miss ratio 0.1025, byte miss ratio 0.1025
tencentBlock.ns12015 S3FIFO-0.0100-0.9000 cache size    69714, 2492670 req, miss ratio 0.0401, byte miss ratio 0.0401
tencentBlock.ns12015 S3FIFO-0.2000-1.9000 cache size       87, 2492670 req, miss ratio 0.2358, byte miss ratio 0.2358
tencentBlock.ns12015 S3FIFO-0.2000-1.9000 cache size      261, 2492670 req, miss ratio 0.2029, byte miss ratio 0.2029
tencentBlock.ns12015 S3FIFO-0.2000-1.9000 cache size      871, 2492670 req, miss ratio 0.1901, byte miss ratio 0.1901
tencentBlock.ns12015 S3FIFO-0.2000-1.9000 cache size     2614, 2492670 req, miss ratio 0.1761, byte miss ratio 0.1761
tencentBlock.ns12015 S3FIFO-0.2000-1.9000 cache size     8714, 2492670 req, miss ratio 0.1609, byte miss ratio 0.1609
tencentBlock.ns12015 S3FIFO-0.2000-1.9000 cache size    17428, 2492670 req, miss ratio 0.1592, byte miss ratio 0.1592
tencentBlock.ns12015 S3FIFO-0.2000-1.9000 cache size    34857, 2492670 req, miss ratio 0.1114, byte miss ratio 0.1114
tencentBlock.ns12015 S3FIFO-0.2000-1.9000 cache size    69714, 2492670 req, miss ratio 0.0412, byte miss ratio 0.0412
tencentBlock.ns12015 S3FIFO-0.5000-1.9000 cache size       87, 2492670 req, miss ratio 0.2421, byte miss ratio 0.2421
tencentBlock.ns12015 S3FIFO-0.5000-1.9000 cache size      261, 2492670 req, miss ratio 0.2093, byte miss ratio 0.2093
tencentBlock.ns12015 S3FIFO-0.5000-1.9000 cache size      871, 2492670 req, miss ratio 0.1918, byte miss ratio 0.1918
tencentBlock.ns12015 S3FIFO-0.5000-1.9000 cache size     2614, 2492670 req, miss ratio 0.1787, byte miss ratio 0.1787
tencentBlock.ns12015 S3FIFO-0.5000-1.9000 cache size     8714, 2492670 req, miss ratio 0.1635, byte miss ratio 0.1635
tencentBlock.ns12015 S3FIFO-0.5000-1.9000 cache size    17428, 2492670 req, miss ratio 0.1598, byte miss ratio 0.1598
tencentBlock.ns12015 S3FIFO-0.5000-1.9000 cache size    34857, 2492670 req, miss ratio 0.1359, byte miss ratio 0.1359
tencentBlock.ns12015 S3FIFO-0.5000-1.9000 cache size    69714, 2492670 req, miss ratio 0.0446, byte miss ratio 0.0446
tencentBlock.ns12015 S3FIFO-0.2000-0.9000 cache size       87, 2492670 req, miss ratio 0.2369, byte miss ratio 0.2369
tencentBlock.ns12015 S3FIFO-0.2000-0.9000 cache size      261, 2492670 req, miss ratio 0.2042, byte miss ratio 0.2042
tencentBlock.ns12015 S3FIFO-0.2000-0.9000 cache size      871, 2492670 req, miss ratio 0.1917, byte miss ratio 0.1917
tencentBlock.ns12015 S3FIFO-0.2000-0.9000 cache size     2614, 2492670 req, miss ratio 0.1781, byte miss ratio 0.1781
tencentBlock.ns12015 S3FIFO-0.2000-0.9000 cache size     8714, 2492670 req, miss ratio 0.1621, byte miss ratio 0.1621
tencentBlock.ns12015 S3FIFO-0.2000-0.9000 cache size    17428, 2492670 req, miss ratio 0.1516, byte miss ratio 0.1516
tencentBlock.ns12015 S3FIFO-0.2000-0.9000 cache size    34857, 2492670 req, miss ratio 0.1114, byte miss ratio 0.1114
tencentBlock.ns12015 S3FIFO-0.2000-0.9000 cache size    69714, 2492670 req, miss ratio 0.0412, byte miss ratio 0.0412
tencentBlock.ns12015 S3FIFO-0.3500-0.9000 cache size       87, 2492670 req, miss ratio 0.2302, byte miss ratio 0.2302
tencentBlock.ns12015 S3FIFO-0.3500-0.9000 cache size      261, 2492670 req, miss ratio 0.2051, byte miss ratio 0.2051
tencentBlock.ns12015 S3FIFO-0.3500-0.9000 cache size      871, 2492670 req, miss ratio 0.1917, byte miss ratio 0.1917
tencentBlock.ns12015 S3FIFO-0.3500-0.9000 cache size     2614, 2492670 req, miss ratio 0.1784, byte miss ratio 0.1784
tencentBlock.ns12015 S3FIFO-0.3500-0.9000 cache size     8714, 2492670 req, miss ratio 0.1631, byte miss ratio 0.1631
tencentBlock.ns12015 S3FIFO-0.3500-0.9000 cache size    17428, 2492670 req, miss ratio 0.1534, byte miss ratio 0.1534
tencentBlock.ns12015 S3FIFO-0.3500-0.9000 cache size    34857, 2492670 req, miss ratio 0.1352, byte miss ratio 0.1352
tencentBlock.ns12015 S3FIFO-0.3500-0.9000 cache size    69714, 2492670 req, miss ratio 0.0429, byte miss ratio 0.0429
tencentBlock.ns12015 S3FIFO-0.7000-1.9000 cache size       87, 2492670 req, miss ratio 0.2807, byte miss ratio 0.2807
tencentBlock.ns12015 S3FIFO-0.7000-1.9000 cache size      261, 2492670 req, miss ratio 0.2164, byte miss ratio 0.2164
tencentBlock.ns12015 S3FIFO-0.7000-1.9000 cache size      871, 2492670 req, miss ratio 0.1961, byte miss ratio 0.1961
tencentBlock.ns12015 S3FIFO-0.7000-1.9000 cache size     2614, 2492670 req, miss ratio 0.1839, byte miss ratio 0.1839
tencentBlock.ns12015 S3FIFO-0.7000-1.9000 cache size     8714, 2492670 req, miss ratio 0.1658, byte miss ratio 0.1658
tencentBlock.ns12015 S3FIFO-0.7000-1.9000 cache size    17428, 2492670 req, miss ratio 0.1597, byte miss ratio 0.1597
tencentBlock.ns12015 S3FIFO-0.7000-1.9000 cache size    34857, 2492670 req, miss ratio 0.1193, byte miss ratio 0.1193
tencentBlock.ns12015 S3FIFO-0.7000-1.9000 cache size    69714, 2492670 req, miss ratio 0.0477, byte miss ratio 0.0477
tencentBlock.ns12015 S3FIFO-0.7000-0.9000 cache size       87, 2492670 req, miss ratio 0.2804, byte miss ratio 0.2804
tencentBlock.ns12015 S3FIFO-0.7000-0.9000 cache size      261, 2492670 req, miss ratio 0.2163, byte miss ratio 0.2163
tencentBlock.ns12015 S3FIFO-0.7000-0.9000 cache size      871, 2492670 req, miss ratio 0.1958, byte miss ratio 0.1958
tencentBlock.ns12015 S3FIFO-0.7000-0.9000 cache size     2614, 2492670 req, miss ratio 0.1837, byte miss ratio 0.1837
tencentBlock.ns12015 S3FIFO-0.7000-0.9000 cache size     8714, 2492670 req, miss ratio 0.1658, byte miss ratio 0.1658
tencentBlock.ns12015 S3FIFO-0.7000-0.9000 cache size    17428, 2492670 req, miss ratio 0.1594, byte miss ratio 0.1594
tencentBlock.ns12015 S3FIFO-0.7000-0.9000 cache size    34857, 2492670 req, miss ratio 0.1193, byte miss ratio 0.1193
tencentBlock.ns12015 S3FIFO-0.7000-0.9000 cache size    69714, 2492670 req, miss ratio 0.0477, byte miss ratio 0.0477
tencentBlock.ns12015 S3FIFO-0.3000-0.9000 cache size       87, 2492670 req, miss ratio 0.2307, byte miss ratio 0.2307
tencentBlock.ns12015 S3FIFO-0.3000-0.9000 cache size      261, 2492670 req, miss ratio 0.2046, byte miss ratio 0.2046
tencentBlock.ns12015 S3FIFO-0.3000-0.9000 cache size      871, 2492670 req, miss ratio 0.1914, byte miss ratio 0.1914
