cdn1_allcolo.ns1109 S3FIFO-0.7000-0.9000 cache size        7, 3412989 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_allcolo.ns1109 S3FIFO-0.7000-0.9000 cache size       21, 3412989 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns1109 S3FIFO-0.7000-0.9000 cache size       71, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.7000-0.9000 cache size      214, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.7000-0.9000 cache size      715, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.7000-0.9000 cache size     1431, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.7000-0.9000 cache size     2862, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.7000-0.9000 cache size     5724, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.9500-1.9000 cache size        7, 3412989 req, miss ratio 0.0323, byte miss ratio 0.0323
cdn1_allcolo.ns1109 S3FIFO-0.9500-1.9000 cache size       21, 3412989 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns1109 S3FIFO-0.9500-1.9000 cache size       71, 3412989 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1109 S3FIFO-0.9500-1.9000 cache size      214, 3412989 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1109 S3FIFO-0.9500-1.9000 cache size      715, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.9500-1.9000 cache size     1431, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.9500-1.9000 cache size     2862, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.9500-1.9000 cache size     5724, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.0050-0.9000 cache size        7, 3412989 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1109 S3FIFO-0.0050-0.9000 cache size       21, 3412989 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1109 S3FIFO-0.0050-0.9000 cache size       71, 3412989 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1109 S3FIFO-0.0050-0.9000 cache size      214, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.0050-0.9000 cache size      715, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.0050-0.9000 cache size     1431, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.0050-0.9000 cache size     2862, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.0050-0.9000 cache size     5724, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.5500-0.9000 cache size        7, 3412989 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns1109 S3FIFO-0.5500-0.9000 cache size       21, 3412989 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns1109 S3FIFO-0.5500-0.9000 cache size       71, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.5500-0.9000 cache size      214, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.5500-0.9000 cache size      715, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.5500-0.9000 cache size     1431, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1109 S3FIFO-0.5500-0.9000 cache size     2862, 3412989 req, miss ratio 0.0021, byte miss ratio 0.0021
