cdn1_colo28.ns7604 S3FIFO-0.7000-1.9000 cache size       78, 3417495 req, miss ratio 0.6785, byte miss ratio 0.6785
cdn1_colo28.ns7604 S3FIFO-0.7000-1.9000 cache size      236, 3417495 req, miss ratio 0.4667, byte miss ratio 0.4667
cdn1_colo28.ns7604 S3FIFO-0.7000-1.9000 cache size      788, 3417495 req, miss ratio 0.1578, byte miss ratio 0.1578
cdn1_colo28.ns7604 S3FIFO-0.7000-1.9000 cache size     2365, 3417495 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_colo28.ns7604 S3FIFO-0.7000-1.9000 cache size     7885, 3417495 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns7604 S3FIFO-0.7000-1.9000 cache size    15770, 3417495 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_colo28.ns7604 S3FIFO-0.7000-1.9000 cache size    31540, 3417495 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns7604 S3FIFO-0.7000-1.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.7500-0.9000 cache size       78, 3417495 req, miss ratio 0.6786, byte miss ratio 0.6786
cdn1_colo28.ns7604 S3FIFO-0.7500-0.9000 cache size      236, 3417495 req, miss ratio 0.4720, byte miss ratio 0.4720
cdn1_colo28.ns7604 S3FIFO-0.7500-0.9000 cache size      788, 3417495 req, miss ratio 0.1655, byte miss ratio 0.1655
cdn1_colo28.ns7604 S3FIFO-0.7500-0.9000 cache size     2365, 3417495 req, miss ratio 0.0584, byte miss ratio 0.0584
cdn1_colo28.ns7604 S3FIFO-0.7500-0.9000 cache size     7885, 3417495 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_colo28.ns7604 S3FIFO-0.7500-0.9000 cache size    15770, 3417495 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_colo28.ns7604 S3FIFO-0.7500-0.9000 cache size    31540, 3417495 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns7604 S3FIFO-0.7500-0.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.8500-1.9000 cache size       78, 3417495 req, miss ratio 0.7125, byte miss ratio 0.7125
cdn1_colo28.ns7604 S3FIFO-0.8500-1.9000 cache size      236, 3417495 req, miss ratio 0.4812, byte miss ratio 0.4812
cdn1_colo28.ns7604 S3FIFO-0.8500-1.9000 cache size      788, 3417495 req, miss ratio 0.1738, byte miss ratio 0.1738
cdn1_colo28.ns7604 S3FIFO-0.8500-1.9000 cache size     2365, 3417495 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_colo28.ns7604 S3FIFO-0.8500-1.9000 cache size     7885, 3417495 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_colo28.ns7604 S3FIFO-0.8500-1.9000 cache size    15770, 3417495 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_colo28.ns7604 S3FIFO-0.8500-1.9000 cache size    31540, 3417495 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns7604 S3FIFO-0.8500-1.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.6500-1.9000 cache size       78, 3417495 req, miss ratio 0.6687, byte miss ratio 0.6687
cdn1_colo28.ns7604 S3FIFO-0.6500-1.9000 cache size      236, 3417495 req, miss ratio 0.4621, byte miss ratio 0.4621
cdn1_colo28.ns7604 S3FIFO-0.6500-1.9000 cache size      788, 3417495 req, miss ratio 0.1522, byte miss ratio 0.1522
cdn1_colo28.ns7604 S3FIFO-0.6500-1.9000 cache size     2365, 3417495 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns7604 S3FIFO-0.6500-1.9000 cache size     7885, 3417495 req, miss ratio 0.0290, byte miss ratio 0.0290
cdn1_colo28.ns7604 S3FIFO-0.6500-1.9000 cache size    15770, 3417495 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns7604 S3FIFO-0.6500-1.9000 cache size    31540, 3417495 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns7604 S3FIFO-0.6500-1.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.6000-0.9000 cache size       78, 3417495 req, miss ratio 0.6524, byte miss ratio 0.6524
cdn1_colo28.ns7604 S3FIFO-0.6000-0.9000 cache size      236, 3417495 req, miss ratio 0.4550, byte miss ratio 0.4550
cdn1_colo28.ns7604 S3FIFO-0.6000-0.9000 cache size      788, 3417495 req, miss ratio 0.1474, byte miss ratio 0.1474
cdn1_colo28.ns7604 S3FIFO-0.6000-0.9000 cache size     2365, 3417495 req, miss ratio 0.0522, byte miss ratio 0.0522
cdn1_colo28.ns7604 S3FIFO-0.6000-0.9000 cache size     7885, 3417495 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_colo28.ns7604 S3FIFO-0.6000-0.9000 cache size    15770, 3417495 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns7604 S3FIFO-0.6000-0.9000 cache size    31540, 3417495 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns7604 S3FIFO-0.6000-0.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.5000-1.9000 cache size       78, 3417495 req, miss ratio 0.6524, byte miss ratio 0.6524
cdn1_colo28.ns7604 S3FIFO-0.5000-1.9000 cache size      236, 3417495 req, miss ratio 0.4472, byte miss ratio 0.4472
cdn1_colo28.ns7604 S3FIFO-0.5000-1.9000 cache size      788, 3417495 req, miss ratio 0.1355, byte miss ratio 0.1355
cdn1_colo28.ns7604 S3FIFO-0.5000-1.9000 cache size     2365, 3417495 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_colo28.ns7604 S3FIFO-0.5000-1.9000 cache size     7885, 3417495 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_colo28.ns7604 S3FIFO-0.5000-1.9000 cache size    15770, 3417495 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns7604 S3FIFO-0.5000-1.9000 cache size    31540, 3417495 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns7604 S3FIFO-0.5000-1.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.6000-1.9000 cache size       78, 3417495 req, miss ratio 0.6615, byte miss ratio 0.6615
cdn1_colo28.ns7604 S3FIFO-0.6000-1.9000 cache size      236, 3417495 req, miss ratio 0.4572, byte miss ratio 0.4572
cdn1_colo28.ns7604 S3FIFO-0.6000-1.9000 cache size      788, 3417495 req, miss ratio 0.1465, byte miss ratio 0.1465
cdn1_colo28.ns7604 S3FIFO-0.6000-1.9000 cache size     2365, 3417495 req, miss ratio 0.0524, byte miss ratio 0.0524
cdn1_colo28.ns7604 S3FIFO-0.6000-1.9000 cache size     7885, 3417495 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_colo28.ns7604 S3FIFO-0.6000-1.9000 cache size    15770, 3417495 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_colo28.ns7604 S3FIFO-0.6000-1.9000 cache size    31540, 3417495 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns7604 S3FIFO-0.6000-1.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.8000-0.9000 cache size       78, 3417495 req, miss ratio 0.6932, byte miss ratio 0.6932
cdn1_colo28.ns7604 S3FIFO-0.8000-0.9000 cache size      236, 3417495 req, miss ratio 0.4769, byte miss ratio 0.4769
cdn1_colo28.ns7604 S3FIFO-0.8000-0.9000 cache size      788, 3417495 req, miss ratio 0.1712, byte miss ratio 0.1712
cdn1_colo28.ns7604 S3FIFO-0.8000-0.9000 cache size     2365, 3417495 req, miss ratio 0.0609, byte miss ratio 0.0609
cdn1_colo28.ns7604 S3FIFO-0.8000-0.9000 cache size     7885, 3417495 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_colo28.ns7604 S3FIFO-0.8000-0.9000 cache size    15770, 3417495 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_colo28.ns7604 S3FIFO-0.8000-0.9000 cache size    31540, 3417495 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_colo28.ns7604 S3FIFO-0.8000-0.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.0250-0.9000 cache size       78, 3417495 req, miss ratio 0.5939, byte miss ratio 0.5939
cdn1_colo28.ns7604 S3FIFO-0.0250-0.9000 cache size      236, 3417495 req, miss ratio 0.3736, byte miss ratio 0.3736
cdn1_colo28.ns7604 S3FIFO-0.0250-0.9000 cache size      788, 3417495 req, miss ratio 0.0919, byte miss ratio 0.0919
cdn1_colo28.ns7604 S3FIFO-0.0250-0.9000 cache size     2365, 3417495 req, miss ratio 0.0394, byte miss ratio 0.0394
cdn1_colo28.ns7604 S3FIFO-0.0250-0.9000 cache size     7885, 3417495 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_colo28.ns7604 S3FIFO-0.0250-0.9000 cache size    15770, 3417495 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns7604 S3FIFO-0.0250-0.9000 cache size    31540, 3417495 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns7604 S3FIFO-0.0250-0.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.4000-1.9000 cache size       78, 3417495 req, miss ratio 0.6438, byte miss ratio 0.6438
cdn1_colo28.ns7604 S3FIFO-0.4000-1.9000 cache size      236, 3417495 req, miss ratio 0.4362, byte miss ratio 0.4362
cdn1_colo28.ns7604 S3FIFO-0.4000-1.9000 cache size      788, 3417495 req, miss ratio 0.1250, byte miss ratio 0.1250
cdn1_colo28.ns7604 S3FIFO-0.4000-1.9000 cache size     2365, 3417495 req, miss ratio 0.0462, byte miss ratio 0.0462
cdn1_colo28.ns7604 S3FIFO-0.4000-1.9000 cache size     7885, 3417495 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns7604 S3FIFO-0.4000-1.9000 cache size    15770, 3417495 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns7604 S3FIFO-0.4000-1.9000 cache size    31540, 3417495 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns7604 S3FIFO-0.4000-1.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.4500-0.9000 cache size       78, 3417495 req, miss ratio 0.6392, byte miss ratio 0.6392
cdn1_colo28.ns7604 S3FIFO-0.4500-0.9000 cache size      236, 3417495 req, miss ratio 0.4366, byte miss ratio 0.4366
cdn1_colo28.ns7604 S3FIFO-0.4500-0.9000 cache size      788, 3417495 req, miss ratio 0.1299, byte miss ratio 0.1299
cdn1_colo28.ns7604 S3FIFO-0.4500-0.9000 cache size     2365, 3417495 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_colo28.ns7604 S3FIFO-0.4500-0.9000 cache size     7885, 3417495 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_colo28.ns7604 S3FIFO-0.4500-0.9000 cache size    15770, 3417495 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns7604 S3FIFO-0.4500-0.9000 cache size    31540, 3417495 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns7604 S3FIFO-0.4500-0.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.2000-0.9000 cache size       78, 3417495 req, miss ratio 0.6157, byte miss ratio 0.6157
cdn1_colo28.ns7604 S3FIFO-0.2000-0.9000 cache size      236, 3417495 req, miss ratio 0.4018, byte miss ratio 0.4018
cdn1_colo28.ns7604 S3FIFO-0.2000-0.9000 cache size      788, 3417495 req, miss ratio 0.1040, byte miss ratio 0.1040
cdn1_colo28.ns7604 S3FIFO-0.2000-0.9000 cache size     2365, 3417495 req, miss ratio 0.0416, byte miss ratio 0.0416
cdn1_colo28.ns7604 S3FIFO-0.2000-0.9000 cache size     7885, 3417495 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns7604 S3FIFO-0.2000-0.9000 cache size    15770, 3417495 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns7604 S3FIFO-0.2000-0.9000 cache size    31540, 3417495 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns7604 S3FIFO-0.2000-0.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.4500-1.9000 cache size       78, 3417495 req, miss ratio 0.6481, byte miss ratio 0.6481
cdn1_colo28.ns7604 S3FIFO-0.4500-1.9000 cache size      236, 3417495 req, miss ratio 0.4417, byte miss ratio 0.4417
cdn1_colo28.ns7604 S3FIFO-0.4500-1.9000 cache size      788, 3417495 req, miss ratio 0.1302, byte miss ratio 0.1302
cdn1_colo28.ns7604 S3FIFO-0.4500-1.9000 cache size     2365, 3417495 req, miss ratio 0.0476, byte miss ratio 0.0476
cdn1_colo28.ns7604 S3FIFO-0.4500-1.9000 cache size     7885, 3417495 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_colo28.ns7604 S3FIFO-0.4500-1.9000 cache size    15770, 3417495 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns7604 S3FIFO-0.4500-1.9000 cache size    31540, 3417495 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns7604 S3FIFO-0.4500-1.9000 cache size    63080, 3417495 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns7604 S3FIFO-0.2500-1.9000 cache size       78, 3417495 req, miss ratio 0.6314, byte miss ratio 0.6314
cdn1_colo28.ns7604 S3FIFO-0.2500-1.9000 cache size      236, 3417495 req, miss ratio 0.4183, byte miss ratio 0.4183
cdn1_colo28.ns7604 S3FIFO-0.2500-1.9000 cache size      788, 3417495 req, miss ratio 0.1105, byte miss ratio 0.1105
cdn1_colo28.ns7604 S3FIFO-0.2500-1.9000 cache size     2365, 3417495 req, miss ratio 0.0428, byte miss ratio 0.0428
cdn1_colo28.ns7604 S3FIFO-0.2500-1.9000 cache size     7885, 3417495 req, miss ratio 0.0250, byte miss ratio 0.0250
