cdn1_allcolo.ns1709 S3FIFO-0.9000-1.9000 cache size        7, 4075097 req, miss ratio 0.6986, byte miss ratio 0.6986
cdn1_allcolo.ns1709 S3FIFO-0.9000-1.9000 cache size       26, 4075097 req, miss ratio 0.3145, byte miss ratio 0.3145
cdn1_allcolo.ns1709 S3FIFO-0.9000-1.9000 cache size       52, 4075097 req, miss ratio 0.1280, byte miss ratio 0.1280
cdn1_allcolo.ns1709 S3FIFO-0.9000-1.9000 cache size      105, 4075097 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_allcolo.ns1709 S3FIFO-0.9000-1.9000 cache size      211, 4075097 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1709 S3FIFO-0.9000-0.9000 cache size        7, 4075097 req, miss ratio 0.6944, byte miss ratio 0.6944
cdn1_allcolo.ns1709 S3FIFO-0.9000-0.9000 cache size       26, 4075097 req, miss ratio 0.3228, byte miss ratio 0.3228
cdn1_allcolo.ns1709 S3FIFO-0.9000-0.9000 cache size       52, 4075097 req, miss ratio 0.1283, byte miss ratio 0.1283
cdn1_allcolo.ns1709 S3FIFO-0.9000-0.9000 cache size      105, 4075097 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_allcolo.ns1709 S3FIFO-0.9000-0.9000 cache size      211, 4075097 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1709 S3FIFO-0.2000-1.9000 cache size        7, 4075097 req, miss ratio 0.6069, byte miss ratio 0.6069
cdn1_allcolo.ns1709 S3FIFO-0.2000-1.9000 cache size       26, 4075097 req, miss ratio 0.2520, byte miss ratio 0.2520
cdn1_allcolo.ns1709 S3FIFO-0.2000-1.9000 cache size       52, 4075097 req, miss ratio 0.0875, byte miss ratio 0.0875
cdn1_allcolo.ns1709 S3FIFO-0.2000-1.9000 cache size      105, 4075097 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns1709 S3FIFO-0.2000-1.9000 cache size      211, 4075097 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns1709 S3FIFO-0.0010-1.9000 cache size        7, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0010-1.9000 cache size       26, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0010-1.9000 cache size       52, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0010-1.9000 cache size      105, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0010-1.9000 cache size      211, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.9500-1.9000 cache size        7, 4075097 req, miss ratio 0.6986, byte miss ratio 0.6986
cdn1_allcolo.ns1709 S3FIFO-0.9500-1.9000 cache size       26, 4075097 req, miss ratio 0.3174, byte miss ratio 0.3174
cdn1_allcolo.ns1709 S3FIFO-0.9500-1.9000 cache size       52, 4075097 req, miss ratio 0.1317, byte miss ratio 0.1317
cdn1_allcolo.ns1709 S3FIFO-0.9500-1.9000 cache size      105, 4075097 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns1709 S3FIFO-0.9500-1.9000 cache size      211, 4075097 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1709 S3FIFO-0.0010-0.9000 cache size        7, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0010-0.9000 cache size       26, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0010-0.9000 cache size       52, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0010-0.9000 cache size      105, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0010-0.9000 cache size      211, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.9900-1.9000 cache size        7, 4075097 req, miss ratio 0.6986, byte miss ratio 0.6986
cdn1_allcolo.ns1709 S3FIFO-0.9900-1.9000 cache size       26, 4075097 req, miss ratio 0.3186, byte miss ratio 0.3186
cdn1_allcolo.ns1709 S3FIFO-0.9900-1.9000 cache size       52, 4075097 req, miss ratio 0.1335, byte miss ratio 0.1335
cdn1_allcolo.ns1709 S3FIFO-0.9900-1.9000 cache size      105, 4075097 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_allcolo.ns1709 S3FIFO-0.9900-1.9000 cache size      211, 4075097 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1709 S3FIFO-0.7500-0.9000 cache size        7, 4075097 req, miss ratio 0.6736, byte miss ratio 0.6736
cdn1_allcolo.ns1709 S3FIFO-0.7500-0.9000 cache size       26, 4075097 req, miss ratio 0.3062, byte miss ratio 0.3062
cdn1_allcolo.ns1709 S3FIFO-0.7500-0.9000 cache size       52, 4075097 req, miss ratio 0.1188, byte miss ratio 0.1188
cdn1_allcolo.ns1709 S3FIFO-0.7500-0.9000 cache size      105, 4075097 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns1709 S3FIFO-0.7500-0.9000 cache size      211, 4075097 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1709 S3FIFO-0.2000-0.9000 cache size        7, 4075097 req, miss ratio 0.5910, byte miss ratio 0.5910
cdn1_allcolo.ns1709 S3FIFO-0.2000-0.9000 cache size       26, 4075097 req, miss ratio 0.2463, byte miss ratio 0.2463
cdn1_allcolo.ns1709 S3FIFO-0.2000-0.9000 cache size       52, 4075097 req, miss ratio 0.0875, byte miss ratio 0.0875
cdn1_allcolo.ns1709 S3FIFO-0.2000-0.9000 cache size      105, 4075097 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns1709 S3FIFO-0.2000-0.9000 cache size      211, 4075097 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns1709 S3FIFO-0.0100-0.9000 cache size        7, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0100-0.9000 cache size       26, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0100-0.9000 cache size       52, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0100-0.9000 cache size      105, 4075097 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns1709 S3FIFO-0.0100-0.9000 cache size      211, 4075097 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns1709 S3FIFO-0.0500-0.9000 cache size        7, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0500-0.9000 cache size       26, 4075097 req, miss ratio 0.2294, byte miss ratio 0.2294
cdn1_allcolo.ns1709 S3FIFO-0.0500-0.9000 cache size       52, 4075097 req, miss ratio 0.0814, byte miss ratio 0.0814
cdn1_allcolo.ns1709 S3FIFO-0.0500-0.9000 cache size      105, 4075097 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns1709 S3FIFO-0.0500-0.9000 cache size      211, 4075097 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns1709 S3FIFO-0.3000-0.9000 cache size        7, 4075097 req, miss ratio 0.6089, byte miss ratio 0.6089
cdn1_allcolo.ns1709 S3FIFO-0.3000-0.9000 cache size       26, 4075097 req, miss ratio 0.2549, byte miss ratio 0.2549
cdn1_allcolo.ns1709 S3FIFO-0.3000-0.9000 cache size       52, 4075097 req, miss ratio 0.0918, byte miss ratio 0.0918
cdn1_allcolo.ns1709 S3FIFO-0.3000-0.9000 cache size      105, 4075097 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns1709 S3FIFO-0.3000-0.9000 cache size      211, 4075097 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns1709 S3FIFO-0.6000-1.9000 cache size        7, 4075097 req, miss ratio 0.6637, byte miss ratio 0.6637
cdn1_allcolo.ns1709 S3FIFO-0.6000-1.9000 cache size       26, 4075097 req, miss ratio 0.2862, byte miss ratio 0.2862
cdn1_allcolo.ns1709 S3FIFO-0.6000-1.9000 cache size       52, 4075097 req, miss ratio 0.1083, byte miss ratio 0.1083
cdn1_allcolo.ns1709 S3FIFO-0.6000-1.9000 cache size      105, 4075097 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns1709 S3FIFO-0.6000-1.9000 cache size      211, 4075097 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns1709 S3FIFO-0.0050-0.9000 cache size        7, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1709 S3FIFO-0.0050-0.9000 cache size       26, 4075097 req, miss ratio 1.0000, byte miss ratio 1.0000
