tencentBlock.ns3762 S3FIFO-0.9000-1.9000 cache size     1576, 21787602 req, miss ratio 0.5129, byte miss ratio 0.5129
tencentBlock.ns3762 S3FIFO-0.9000-1.9000 cache size     4729, 21787602 req, miss ratio 0.3946, byte miss ratio 0.3946
tencentBlock.ns3762 S3FIFO-0.9000-1.9000 cache size    15766, 21787602 req, miss ratio 0.3124, byte miss ratio 0.3124
tencentBlock.ns3762 S3FIFO-0.9000-1.9000 cache size    47298, 21787602 req, miss ratio 0.2606, byte miss ratio 0.2606
tencentBlock.ns3762 S3FIFO-0.9000-1.9000 cache size   157661, 21787602 req, miss ratio 0.1961, byte miss ratio 0.1961
tencentBlock.ns3762 S3FIFO-0.9000-1.9000 cache size   315322, 21787602 req, miss ratio 0.1444, byte miss ratio 0.1444
tencentBlock.ns3762 S3FIFO-0.9000-1.9000 cache size   630644, 21787602 req, miss ratio 0.0987, byte miss ratio 0.0987
tencentBlock.ns3762 S3FIFO-0.9000-1.9000 cache size  1261289, 21787602 req, miss ratio 0.0763, byte miss ratio 0.0763
tencentBlock.ns3762 S3FIFO-0.6000-1.9000 cache size     1576, 21787602 req, miss ratio 0.4715, byte miss ratio 0.4715
tencentBlock.ns3762 S3FIFO-0.6000-1.9000 cache size     4729, 21787602 req, miss ratio 0.3620, byte miss ratio 0.3620
tencentBlock.ns3762 S3FIFO-0.6000-1.9000 cache size    15766, 21787602 req, miss ratio 0.2946, byte miss ratio 0.2946
tencentBlock.ns3762 S3FIFO-0.6000-1.9000 cache size    47298, 21787602 req, miss ratio 0.2474, byte miss ratio 0.2474
tencentBlock.ns3762 S3FIFO-0.6000-1.9000 cache size   157661, 21787602 req, miss ratio 0.1866, byte miss ratio 0.1866
tencentBlock.ns3762 S3FIFO-0.6000-1.9000 cache size   315322, 21787602 req, miss ratio 0.1316, byte miss ratio 0.1316
tencentBlock.ns3762 S3FIFO-0.6000-1.9000 cache size   630644, 21787602 req, miss ratio 0.0884, byte miss ratio 0.0884
tencentBlock.ns3762 S3FIFO-0.6000-1.9000 cache size  1261289, 21787602 req, miss ratio 0.0732, byte miss ratio 0.0732
tencentBlock.ns3762 S3FIFO-0.4000-0.9000 cache size     1576, 21787602 req, miss ratio 0.4496, byte miss ratio 0.4496
tencentBlock.ns3762 S3FIFO-0.4000-0.9000 cache size     4729, 21787602 req, miss ratio 0.3403, byte miss ratio 0.3403
tencentBlock.ns3762 S3FIFO-0.4000-0.9000 cache size    15766, 21787602 req, miss ratio 0.2880, byte miss ratio 0.2880
tencentBlock.ns3762 S3FIFO-0.4000-0.9000 cache size    47298, 21787602 req, miss ratio 0.2398, byte miss ratio 0.2398
tencentBlock.ns3762 S3FIFO-0.4000-0.9000 cache size   157661, 21787602 req, miss ratio 0.1751, byte miss ratio 0.1751
tencentBlock.ns3762 S3FIFO-0.4000-0.9000 cache size   315322, 21787602 req, miss ratio 0.1221, byte miss ratio 0.1221
tencentBlock.ns3762 S3FIFO-0.4000-0.9000 cache size   630644, 21787602 req, miss ratio 0.0848, byte miss ratio 0.0848
tencentBlock.ns3762 S3FIFO-0.4000-0.9000 cache size  1261289, 21787602 req, miss ratio 0.0731, byte miss ratio 0.0731
tencentBlock.ns3762 S3FIFO-0.0250-0.9000 cache size     1576, 21787602 req, miss ratio 0.4464, byte miss ratio 0.4464
tencentBlock.ns3762 S3FIFO-0.0250-0.9000 cache size     4729, 21787602 req, miss ratio 0.3448, byte miss ratio 0.3448
tencentBlock.ns3762 S3FIFO-0.0250-0.9000 cache size    15766, 21787602 req, miss ratio 0.2940, byte miss ratio 0.2940
tencentBlock.ns3762 S3FIFO-0.0250-0.9000 cache size    47298, 21787602 req, miss ratio 0.2370, byte miss ratio 0.2370
tencentBlock.ns3762 S3FIFO-0.0250-0.9000 cache size   157661, 21787602 req, miss ratio 0.1556, byte miss ratio 0.1556
tencentBlock.ns3762 S3FIFO-0.0250-0.9000 cache size   315322, 21787602 req, miss ratio 0.1136, byte miss ratio 0.1136
tencentBlock.ns3762 S3FIFO-0.0250-0.9000 cache size   630644, 21787602 req, miss ratio 0.0868, byte miss ratio 0.0868
tencentBlock.ns3762 S3FIFO-0.0250-0.9000 cache size  1261289, 21787602 req, miss ratio 0.0731, byte miss ratio 0.0731
tencentBlock.ns3762 S3FIFO-0.3500-1.9000 cache size     1576, 21787602 req, miss ratio 0.4522, byte miss ratio 0.4522
tencentBlock.ns3762 S3FIFO-0.3500-1.9000 cache size     4729, 21787602 req, miss ratio 0.3395, byte miss ratio 0.3395
tencentBlock.ns3762 S3FIFO-0.3500-1.9000 cache size    15766, 21787602 req, miss ratio 0.2877, byte miss ratio 0.2877
tencentBlock.ns3762 S3FIFO-0.3500-1.9000 cache size    47298, 21787602 req, miss ratio 0.2396, byte miss ratio 0.2396
tencentBlock.ns3762 S3FIFO-0.3500-1.9000 cache size   157661, 21787602 req, miss ratio 0.1755, byte miss ratio 0.1755
tencentBlock.ns3762 S3FIFO-0.3500-1.9000 cache size   315322, 21787602 req, miss ratio 0.1209, byte miss ratio 0.1209
tencentBlock.ns3762 S3FIFO-0.3500-1.9000 cache size   630644, 21787602 req, miss ratio 0.0849, byte miss ratio 0.0849
tencentBlock.ns3762 S3FIFO-0.3500-1.9000 cache size  1261289, 21787602 req, miss ratio 0.0731, byte miss ratio 0.0731
tencentBlock.ns3762 S3FIFO-0.9900-0.9000 cache size     1576, 21787602 req, miss ratio 0.5301, byte miss ratio 0.5301
tencentBlock.ns3762 S3FIFO-0.9900-0.9000 cache size     4729, 21787602 req, miss ratio 0.4090, byte miss ratio 0.4090
tencentBlock.ns3762 S3FIFO-0.9900-0.9000 cache size    15766, 21787602 req, miss ratio 0.3230, byte miss ratio 0.3230
tencentBlock.ns3762 S3FIFO-0.9900-0.9000 cache size    47298, 21787602 req, miss ratio 0.2674, byte miss ratio 0.2674
