cdn1_colo28.ns1249 S3FIFO-0.0500-1.9000 cache size       14, 1864940 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1249 S3FIFO-0.0500-1.9000 cache size       42, 1864940 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns1249 S3FIFO-0.0500-1.9000 cache size      141, 1864940 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns1249 S3FIFO-0.0500-1.9000 cache size      283, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1249 S3FIFO-0.0500-1.9000 cache size      567, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1249 S3FIFO-0.0500-1.9000 cache size     1135, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1249 S3FIFO-0.8500-0.9000 cache size       14, 1864940 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_colo28.ns1249 S3FIFO-0.8500-0.9000 cache size       42, 1864940 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns1249 S3FIFO-0.8500-0.9000 cache size      141, 1864940 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1249 S3FIFO-0.8500-0.9000 cache size      283, 1864940 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns1249 S3FIFO-0.8500-0.9000 cache size      567, 1864940 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1249 S3FIFO-0.8500-0.9000 cache size     1135, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1249 S3FIFO-0.1500-1.9000 cache size       14, 1864940 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_colo28.ns1249 S3FIFO-0.1500-1.9000 cache size       42, 1864940 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns1249 S3FIFO-0.1500-1.9000 cache size      141, 1864940 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns1249 S3FIFO-0.1500-1.9000 cache size      283, 1864940 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1249 S3FIFO-0.1500-1.9000 cache size      567, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1249 S3FIFO-0.1500-1.9000 cache size     1135, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1249 S3FIFO-0.9900-1.9000 cache size       14, 1864940 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_colo28.ns1249 S3FIFO-0.9900-1.9000 cache size       42, 1864940 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1249 S3FIFO-0.9900-1.9000 cache size      141, 1864940 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns1249 S3FIFO-0.9900-1.9000 cache size      283, 1864940 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns1249 S3FIFO-0.9900-1.9000 cache size      567, 1864940 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1249 S3FIFO-0.9900-1.9000 cache size     1135, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1249 S3FIFO-0.3000-1.9000 cache size       14, 1864940 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_colo28.ns1249 S3FIFO-0.3000-1.9000 cache size       42, 1864940 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns1249 S3FIFO-0.3000-1.9000 cache size      141, 1864940 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns1249 S3FIFO-0.3000-1.9000 cache size      283, 1864940 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1249 S3FIFO-0.3000-1.9000 cache size      567, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1249 S3FIFO-0.3000-1.9000 cache size     1135, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1249 S3FIFO-0.9500-0.9000 cache size       14, 1864940 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_colo28.ns1249 S3FIFO-0.9500-0.9000 cache size       42, 1864940 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns1249 S3FIFO-0.9500-0.9000 cache size      141, 1864940 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns1249 S3FIFO-0.9500-0.9000 cache size      283, 1864940 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns1249 S3FIFO-0.9500-0.9000 cache size      567, 1864940 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1249 S3FIFO-0.9500-0.9000 cache size     1135, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns1249 S3FIFO-0.9000-1.9000 cache size       14, 1864940 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_colo28.ns1249 S3FIFO-0.9000-1.9000 cache size       42, 1864940 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns1249 S3FIFO-0.9000-1.9000 cache size      141, 1864940 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns1249 S3FIFO-0.9000-1.9000 cache size      283, 1864940 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns1249 S3FIFO-0.9000-1.9000 cache size      567, 1864940 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns1249 S3FIFO-0.9000-1.9000 cache size     1135, 1864940 req, miss ratio 0.0008, byte miss ratio 0.0008
