tencentBlock.ns9440 S3FIFO-0.4500-0.9000 cache size     3889, 58050592 req, miss ratio 0.6645, byte miss ratio 0.6645
tencentBlock.ns9440 S3FIFO-0.4500-0.9000 cache size    11667, 58050592 req, miss ratio 0.5773, byte miss ratio 0.5773
tencentBlock.ns9440 S3FIFO-0.4500-0.9000 cache size    38891, 58050592 req, miss ratio 0.4806, byte miss ratio 0.4806
tencentBlock.ns9440 S3FIFO-0.4500-0.9000 cache size   116674, 58050592 req, miss ratio 0.3468, byte miss ratio 0.3468
tencentBlock.ns9440 S3FIFO-0.4500-0.9000 cache size   388915, 58050592 req, miss ratio 0.1958, byte miss ratio 0.1958
tencentBlock.ns9440 S3FIFO-0.4500-0.9000 cache size   777831, 58050592 req, miss ratio 0.1316, byte miss ratio 0.1316
tencentBlock.ns9440 S3FIFO-0.4500-0.9000 cache size  1555662, 58050592 req, miss ratio 0.0866, byte miss ratio 0.0866
tencentBlock.ns9440 S3FIFO-0.4500-0.9000 cache size  3111325, 58050592 req, miss ratio 0.0695, byte miss ratio 0.0695
tencentBlock.ns9440 S3FIFO-0.1500-0.9000 cache size     3889, 58050592 req, miss ratio 0.6757, byte miss ratio 0.6757
tencentBlock.ns9440 S3FIFO-0.1500-0.9000 cache size    11667, 58050592 req, miss ratio 0.5782, byte miss ratio 0.5782
tencentBlock.ns9440 S3FIFO-0.1500-0.9000 cache size    38891, 58050592 req, miss ratio 0.4688, byte miss ratio 0.4688
tencentBlock.ns9440 S3FIFO-0.1500-0.9000 cache size   116674, 58050592 req, miss ratio 0.3276, byte miss ratio 0.3276
tencentBlock.ns9440 S3FIFO-0.1500-0.9000 cache size   388915, 58050592 req, miss ratio 0.1845, byte miss ratio 0.1845
tencentBlock.ns9440 S3FIFO-0.1500-0.9000 cache size   777831, 58050592 req, miss ratio 0.1212, byte miss ratio 0.1212
tencentBlock.ns9440 S3FIFO-0.1500-0.9000 cache size  1555662, 58050592 req, miss ratio 0.0837, byte miss ratio 0.0837
tencentBlock.ns9440 S3FIFO-0.1500-0.9000 cache size  3111325, 58050592 req, miss ratio 0.0689, byte miss ratio 0.0689
tencentBlock.ns9440 S3FIFO-0.3500-1.9000 cache size     3889, 58050592 req, miss ratio 0.6639, byte miss ratio 0.6639
tencentBlock.ns9440 S3FIFO-0.3500-1.9000 cache size    11667, 58050592 req, miss ratio 0.5754, byte miss ratio 0.5754
tencentBlock.ns9440 S3FIFO-0.3500-1.9000 cache size    38891, 58050592 req, miss ratio 0.4790, byte miss ratio 0.4790
tencentBlock.ns9440 S3FIFO-0.3500-1.9000 cache size   116674, 58050592 req, miss ratio 0.3435, byte miss ratio 0.3435
tencentBlock.ns9440 S3FIFO-0.3500-1.9000 cache size   388915, 58050592 req, miss ratio 0.1918, byte miss ratio 0.1918
tencentBlock.ns9440 S3FIFO-0.3500-1.9000 cache size   777831, 58050592 req, miss ratio 0.1278, byte miss ratio 0.1278
tencentBlock.ns9440 S3FIFO-0.3500-1.9000 cache size  1555662, 58050592 req, miss ratio 0.0852, byte miss ratio 0.0852
tencentBlock.ns9440 S3FIFO-0.3500-1.9000 cache size  3111325, 58050592 req, miss ratio 0.0692, byte miss ratio 0.0692
tencentBlock.ns9440 S3FIFO-0.0100-1.9000 cache size     3889, 58050592 req, miss ratio 0.7044, byte miss ratio 0.7044
tencentBlock.ns9440 S3FIFO-0.0100-1.9000 cache size    11667, 58050592 req, miss ratio 0.6166, byte miss ratio 0.6166
tencentBlock.ns9440 S3FIFO-0.0100-1.9000 cache size    38891, 58050592 req, miss ratio 0.4912, byte miss ratio 0.4912
tencentBlock.ns9440 S3FIFO-0.0100-1.9000 cache size   116674, 58050592 req, miss ratio 0.3359, byte miss ratio 0.3359
tencentBlock.ns9440 S3FIFO-0.0100-1.9000 cache size   388915, 58050592 req, miss ratio 0.1871, byte miss ratio 0.1871
tencentBlock.ns9440 S3FIFO-0.0100-1.9000 cache size   777831, 58050592 req, miss ratio 0.1200, byte miss ratio 0.1200
tencentBlock.ns9440 S3FIFO-0.0100-1.9000 cache size  1555662, 58050592 req, miss ratio 0.0853, byte miss ratio 0.0853
tencentBlock.ns9440 S3FIFO-0.0100-1.9000 cache size  3111325, 58050592 req, miss ratio 0.0690, byte miss ratio 0.0690
tencentBlock.ns9440 S3FIFO-0.0250-1.9000 cache size     3889, 58050592 req, miss ratio 0.6972, byte miss ratio 0.6972
tencentBlock.ns9440 S3FIFO-0.0250-1.9000 cache size    11667, 58050592 req, miss ratio 0.6016, byte miss ratio 0.6016
tencentBlock.ns9440 S3FIFO-0.0250-1.9000 cache size    38891, 58050592 req, miss ratio 0.4819, byte miss ratio 0.4819
tencentBlock.ns9440 S3FIFO-0.0250-1.9000 cache size   116674, 58050592 req, miss ratio 0.3308, byte miss ratio 0.3308
tencentBlock.ns9440 S3FIFO-0.0250-1.9000 cache size   388915, 58050592 req, miss ratio 0.1856, byte miss ratio 0.1856
tencentBlock.ns9440 S3FIFO-0.0250-1.9000 cache size   777831, 58050592 req, miss ratio 0.1190, byte miss ratio 0.1190
tencentBlock.ns9440 S3FIFO-0.0250-1.9000 cache size  1555662, 58050592 req, miss ratio 0.0847, byte miss ratio 0.0847
tencentBlock.ns9440 S3FIFO-0.0250-1.9000 cache size  3111325, 58050592 req, miss ratio 0.0689, byte miss ratio 0.0689
tencentBlock.ns9440 S3FIFO-0.8500-1.9000 cache size     3889, 58050592 req, miss ratio 0.6800, byte miss ratio 0.6800
tencentBlock.ns9440 S3FIFO-0.8500-1.9000 cache size    11667, 58050592 req, miss ratio 0.6054, byte miss ratio 0.6054
tencentBlock.ns9440 S3FIFO-0.8500-1.9000 cache size    38891, 58050592 req, miss ratio 0.5085, byte miss ratio 0.5085
tencentBlock.ns9440 S3FIFO-0.8500-1.9000 cache size   116674, 58050592 req, miss ratio 0.3714, byte miss ratio 0.3714
tencentBlock.ns9440 S3FIFO-0.8500-1.9000 cache size   388915, 58050592 req, miss ratio 0.2189, byte miss ratio 0.2189
tencentBlock.ns9440 S3FIFO-0.8500-1.9000 cache size   777831, 58050592 req, miss ratio 0.1498, byte miss ratio 0.1498
tencentBlock.ns9440 S3FIFO-0.8500-1.9000 cache size  1555662, 58050592 req, miss ratio 0.0983, byte miss ratio 0.0983
tencentBlock.ns9440 S3FIFO-0.8500-1.9000 cache size  3111325, 58050592 req, miss ratio 0.0718, byte miss ratio 0.0718
tencentBlock.ns9440 S3FIFO-0.1000-0.9000 cache size     3889, 58050592 req, miss ratio 0.6817, byte miss ratio 0.6817
tencentBlock.ns9440 S3FIFO-0.1000-0.9000 cache size    11667, 58050592 req, miss ratio 0.5827, byte miss ratio 0.5827
tencentBlock.ns9440 S3FIFO-0.1000-0.9000 cache size    38891, 58050592 req, miss ratio 0.4698, byte miss ratio 0.4698
tencentBlock.ns9440 S3FIFO-0.1000-0.9000 cache size   116674, 58050592 req, miss ratio 0.3261, byte miss ratio 0.3261
tencentBlock.ns9440 S3FIFO-0.1000-0.9000 cache size   388915, 58050592 req, miss ratio 0.1838, byte miss ratio 0.1838
tencentBlock.ns9440 S3FIFO-0.1000-0.9000 cache size   777831, 58050592 req, miss ratio 0.1190, byte miss ratio 0.1190
tencentBlock.ns9440 S3FIFO-0.1000-0.9000 cache size  1555662, 58050592 req, miss ratio 0.0839, byte miss ratio 0.0839
tencentBlock.ns9440 S3FIFO-0.1000-0.9000 cache size  3111325, 58050592 req, miss ratio 0.0689, byte miss ratio 0.0689
tencentBlock.ns9440 S3FIFO-0.0250-0.9000 cache size     3889, 58050592 req, miss ratio 0.7028, byte miss ratio 0.7028
tencentBlock.ns9440 S3FIFO-0.0250-0.9000 cache size    11667, 58050592 req, miss ratio 0.6038, byte miss ratio 0.6038
tencentBlock.ns9440 S3FIFO-0.0250-0.9000 cache size    38891, 58050592 req, miss ratio 0.4814, byte miss ratio 0.4814
tencentBlock.ns9440 S3FIFO-0.0250-0.9000 cache size   116674, 58050592 req, miss ratio 0.3283, byte miss ratio 0.3283
