io_traces.ns716 S3FIFO-0.3500-0.9000 cache size      452, 15600000 req, miss ratio 0.2722, byte miss ratio 0.2722
io_traces.ns716 S3FIFO-0.3500-0.9000 cache size     1357, 15600000 req, miss ratio 0.2610, byte miss ratio 0.2610
io_traces.ns716 S3FIFO-0.3500-0.9000 cache size     4524, 15600000 req, miss ratio 0.2398, byte miss ratio 0.2398
io_traces.ns716 S3FIFO-0.3500-0.9000 cache size    13573, 15600000 req, miss ratio 0.1823, byte miss ratio 0.1823
io_traces.ns716 S3FIFO-0.3500-0.9000 cache size    45246, 15600000 req, miss ratio 0.0924, byte miss ratio 0.0924
io_traces.ns716 S3FIFO-0.3500-0.9000 cache size    90492, 15600000 req, miss ratio 0.0460, byte miss ratio 0.0460
io_traces.ns716 S3FIFO-0.3500-0.9000 cache size   180984, 15600000 req, miss ratio 0.0302, byte miss ratio 0.0302
io_traces.ns716 S3FIFO-0.3500-0.9000 cache size   361969, 15600000 req, miss ratio 0.0291, byte miss ratio 0.0291
io_traces.ns716 S3FIFO-0.9900-0.9000 cache size      452, 15600000 req, miss ratio 0.3082, byte miss ratio 0.3082
io_traces.ns716 S3FIFO-0.9900-0.9000 cache size     1357, 15600000 req, miss ratio 0.2796, byte miss ratio 0.2796
io_traces.ns716 S3FIFO-0.9900-0.9000 cache size     4524, 15600000 req, miss ratio 0.2463, byte miss ratio 0.2463
io_traces.ns716 S3FIFO-0.9900-0.9000 cache size    13573, 15600000 req, miss ratio 0.1968, byte miss ratio 0.1968
io_traces.ns716 S3FIFO-0.9900-0.9000 cache size    45246, 15600000 req, miss ratio 0.1199, byte miss ratio 0.1199
io_traces.ns716 S3FIFO-0.9900-0.9000 cache size    90492, 15600000 req, miss ratio 0.0599, byte miss ratio 0.0599
io_traces.ns716 S3FIFO-0.9900-0.9000 cache size   180984, 15600000 req, miss ratio 0.0355, byte miss ratio 0.0355
io_traces.ns716 S3FIFO-0.9900-0.9000 cache size   361969, 15600000 req, miss ratio 0.0309, byte miss ratio 0.0309
io_traces.ns716 S3FIFO-0.5000-0.9000 cache size      452, 15600000 req, miss ratio 0.2739, byte miss ratio 0.2739
io_traces.ns716 S3FIFO-0.5000-0.9000 cache size     1357, 15600000 req, miss ratio 0.2622, byte miss ratio 0.2622
io_traces.ns716 S3FIFO-0.5000-0.9000 cache size     4524, 15600000 req, miss ratio 0.2388, byte miss ratio 0.2388
io_traces.ns716 S3FIFO-0.5000-0.9000 cache size    13573, 15600000 req, miss ratio 0.1822, byte miss ratio 0.1822
io_traces.ns716 S3FIFO-0.5000-0.9000 cache size    45246, 15600000 req, miss ratio 0.1032, byte miss ratio 0.1032
io_traces.ns716 S3FIFO-0.5000-0.9000 cache size    90492, 15600000 req, miss ratio 0.0491, byte miss ratio 0.0491
io_traces.ns716 S3FIFO-0.5000-0.9000 cache size   180984, 15600000 req, miss ratio 0.0306, byte miss ratio 0.0306
io_traces.ns716 S3FIFO-0.5000-0.9000 cache size   361969, 15600000 req, miss ratio 0.0291, byte miss ratio 0.0291
io_traces.ns716 S3FIFO-0.9500-0.9000 cache size      452, 15600000 req, miss ratio 0.3022, byte miss ratio 0.3022
io_traces.ns716 S3FIFO-0.9500-0.9000 cache size     1357, 15600000 req, miss ratio 0.2743, byte miss ratio 0.2743
io_traces.ns716 S3FIFO-0.9500-0.9000 cache size     4524, 15600000 req, miss ratio 0.2445, byte miss ratio 0.2445
io_traces.ns716 S3FIFO-0.9500-0.9000 cache size    13573, 15600000 req, miss ratio 0.1963, byte miss ratio 0.1963
