cdn1_allcolo.ns1587 S3FIFO-0.4500-0.9000 cache size       15, 1177003 req, miss ratio 0.0370, byte miss ratio 0.0370
cdn1_allcolo.ns1587 S3FIFO-0.4500-0.9000 cache size       47, 1177003 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns1587 S3FIFO-0.4500-0.9000 cache size      158, 1177003 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns1587 S3FIFO-0.4500-0.9000 cache size      316, 1177003 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns1587 S3FIFO-0.4500-0.9000 cache size      632, 1177003 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1587 S3FIFO-0.4500-0.9000 cache size     1265, 1177003 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1587 S3FIFO-0.7000-1.9000 cache size       15, 1177003 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_allcolo.ns1587 S3FIFO-0.7000-1.9000 cache size       47, 1177003 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_allcolo.ns1587 S3FIFO-0.7000-1.9000 cache size      158, 1177003 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns1587 S3FIFO-0.7000-1.9000 cache size      316, 1177003 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns1587 S3FIFO-0.7000-1.9000 cache size      632, 1177003 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1587 S3FIFO-0.7000-1.9000 cache size     1265, 1177003 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1587 S3FIFO-0.5000-1.9000 cache size       15, 1177003 req, miss ratio 0.0394, byte miss ratio 0.0394
cdn1_allcolo.ns1587 S3FIFO-0.5000-1.9000 cache size       47, 1177003 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_allcolo.ns1587 S3FIFO-0.5000-1.9000 cache size      158, 1177003 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns1587 S3FIFO-0.5000-1.9000 cache size      316, 1177003 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns1587 S3FIFO-0.5000-1.9000 cache size      632, 1177003 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1587 S3FIFO-0.5000-1.9000 cache size     1265, 1177003 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1587 S3FIFO-0.0100-0.9000 cache size       15, 1177003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1587 S3FIFO-0.0100-0.9000 cache size       47, 1177003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1587 S3FIFO-0.0100-0.9000 cache size      158, 1177003 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns1587 S3FIFO-0.0100-0.9000 cache size      316, 1177003 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns1587 S3FIFO-0.0100-0.9000 cache size      632, 1177003 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1587 S3FIFO-0.0100-0.9000 cache size     1265, 1177003 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1587 S3FIFO-0.6000-1.9000 cache size       15, 1177003 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_allcolo.ns1587 S3FIFO-0.6000-1.9000 cache size       47, 1177003 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_allcolo.ns1587 S3FIFO-0.6000-1.9000 cache size      158, 1177003 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns1587 S3FIFO-0.6000-1.9000 cache size      316, 1177003 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns1587 S3FIFO-0.6000-1.9000 cache size      632, 1177003 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1587 S3FIFO-0.6000-1.9000 cache size     1265, 1177003 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1587 S3FIFO-0.9000-1.9000 cache size       15, 1177003 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns1587 S3FIFO-0.9000-1.9000 cache size       47, 1177003 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_allcolo.ns1587 S3FIFO-0.9000-1.9000 cache size      158, 1177003 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns1587 S3FIFO-0.9000-1.9000 cache size      316, 1177003 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns1587 S3FIFO-0.9000-1.9000 cache size      632, 1177003 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1587 S3FIFO-0.9000-1.9000 cache size     1265, 1177003 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1587 S3FIFO-0.0010-0.9000 cache size       15, 1177003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1587 S3FIFO-0.0010-0.9000 cache size       47, 1177003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1587 S3FIFO-0.0010-0.9000 cache size      158, 1177003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1587 S3FIFO-0.0010-0.9000 cache size      316, 1177003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1587 S3FIFO-0.0010-0.9000 cache size      632, 1177003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1587 S3FIFO-0.0010-0.9000 cache size     1265, 1177003 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1587 S3FIFO-0.6500-1.9000 cache size       15, 1177003 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_allcolo.ns1587 S3FIFO-0.6500-1.9000 cache size       47, 1177003 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns1587 S3FIFO-0.6500-1.9000 cache size      158, 1177003 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns1587 S3FIFO-0.6500-1.9000 cache size      316, 1177003 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns1587 S3FIFO-0.6500-1.9000 cache size      632, 1177003 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1587 S3FIFO-0.6500-1.9000 cache size     1265, 1177003 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1587 S3FIFO-0.0250-0.9000 cache size       15, 1177003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1587 S3FIFO-0.0250-0.9000 cache size       47, 1177003 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns1587 S3FIFO-0.0250-0.9000 cache size      158, 1177003 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns1587 S3FIFO-0.0250-0.9000 cache size      316, 1177003 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns1587 S3FIFO-0.0250-0.9000 cache size      632, 1177003 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1587 S3FIFO-0.0250-0.9000 cache size     1265, 1177003 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1587 S3FIFO-0.0250-1.9000 cache size       15, 1177003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1587 S3FIFO-0.0250-1.9000 cache size       47, 1177003 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns1587 S3FIFO-0.0250-1.9000 cache size      158, 1177003 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns1587 S3FIFO-0.0250-1.9000 cache size      316, 1177003 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns1587 S3FIFO-0.0250-1.9000 cache size      632, 1177003 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1587 S3FIFO-0.0250-1.9000 cache size     1265, 1177003 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1587 S3FIFO-0.0500-0.9000 cache size       15, 1177003 req, miss ratio 1.0000, byte miss ratio 1.0000
