cdn1_colo28.ns2471 S3FIFO-0.4500-1.9000 cache size      165, 2152435 req, miss ratio 0.1016, byte miss ratio 0.1016
cdn1_colo28.ns2471 S3FIFO-0.4500-1.9000 cache size      496, 2152435 req, miss ratio 0.0947, byte miss ratio 0.0947
cdn1_colo28.ns2471 S3FIFO-0.4500-1.9000 cache size     1656, 2152435 req, miss ratio 0.0887, byte miss ratio 0.0887
cdn1_colo28.ns2471 S3FIFO-0.4500-1.9000 cache size     4969, 2152435 req, miss ratio 0.0843, byte miss ratio 0.0843
cdn1_colo28.ns2471 S3FIFO-0.4500-1.9000 cache size    16565, 2152435 req, miss ratio 0.0796, byte miss ratio 0.0796
cdn1_colo28.ns2471 S3FIFO-0.4500-1.9000 cache size    33131, 2152435 req, miss ratio 0.0784, byte miss ratio 0.0784
cdn1_colo28.ns2471 S3FIFO-0.4500-1.9000 cache size    66262, 2152435 req, miss ratio 0.0776, byte miss ratio 0.0776
cdn1_colo28.ns2471 S3FIFO-0.4500-1.9000 cache size   132524, 2152435 req, miss ratio 0.0771, byte miss ratio 0.0771
cdn1_colo28.ns2471 S3FIFO-0.1000-0.9000 cache size      165, 2152435 req, miss ratio 0.1002, byte miss ratio 0.1002
cdn1_colo28.ns2471 S3FIFO-0.1000-0.9000 cache size      496, 2152435 req, miss ratio 0.0930, byte miss ratio 0.0930
cdn1_colo28.ns2471 S3FIFO-0.1000-0.9000 cache size     1656, 2152435 req, miss ratio 0.0879, byte miss ratio 0.0879
cdn1_colo28.ns2471 S3FIFO-0.1000-0.9000 cache size     4969, 2152435 req, miss ratio 0.0832, byte miss ratio 0.0832
cdn1_colo28.ns2471 S3FIFO-0.1000-0.9000 cache size    16565, 2152435 req, miss ratio 0.0792, byte miss ratio 0.0792
cdn1_colo28.ns2471 S3FIFO-0.1000-0.9000 cache size    33131, 2152435 req, miss ratio 0.0784, byte miss ratio 0.0784
cdn1_colo28.ns2471 S3FIFO-0.1000-0.9000 cache size    66262, 2152435 req, miss ratio 0.0777, byte miss ratio 0.0777
cdn1_colo28.ns2471 S3FIFO-0.1000-0.9000 cache size   132524, 2152435 req, miss ratio 0.0771, byte miss ratio 0.0771
