tencentBlock.ns21442 S3FIFO-0.1500-0.9000 cache size      289, 6617055 req, miss ratio 0.2119, byte miss ratio 0.2119
tencentBlock.ns21442 S3FIFO-0.1500-0.9000 cache size      869, 6617055 req, miss ratio 0.1566, byte miss ratio 0.1566
tencentBlock.ns21442 S3FIFO-0.1500-0.9000 cache size     2898, 6617055 req, miss ratio 0.1321, byte miss ratio 0.1321
tencentBlock.ns21442 S3FIFO-0.1500-0.9000 cache size     8696, 6617055 req, miss ratio 0.1008, byte miss ratio 0.1008
tencentBlock.ns21442 S3FIFO-0.1500-0.9000 cache size    28987, 6617055 req, miss ratio 0.0808, byte miss ratio 0.0808
tencentBlock.ns21442 S3FIFO-0.1500-0.9000 cache size    57975, 6617055 req, miss ratio 0.0628, byte miss ratio 0.0628
tencentBlock.ns21442 S3FIFO-0.1500-0.9000 cache size   115951, 6617055 req, miss ratio 0.0501, byte miss ratio 0.0501
tencentBlock.ns21442 S3FIFO-0.1500-0.9000 cache size   231903, 6617055 req, miss ratio 0.0445, byte miss ratio 0.0445
tencentBlock.ns21442 S3FIFO-0.6500-0.9000 cache size      289, 6617055 req, miss ratio 0.2875, byte miss ratio 0.2875
tencentBlock.ns21442 S3FIFO-0.6500-0.9000 cache size      869, 6617055 req, miss ratio 0.1714, byte miss ratio 0.1714
tencentBlock.ns21442 S3FIFO-0.6500-0.9000 cache size     2898, 6617055 req, miss ratio 0.1304, byte miss ratio 0.1304
tencentBlock.ns21442 S3FIFO-0.6500-0.9000 cache size     8696, 6617055 req, miss ratio 0.1037, byte miss ratio 0.1037
tencentBlock.ns21442 S3FIFO-0.6500-0.9000 cache size    28987, 6617055 req, miss ratio 0.0802, byte miss ratio 0.0802
tencentBlock.ns21442 S3FIFO-0.6500-0.9000 cache size    57975, 6617055 req, miss ratio 0.0664, byte miss ratio 0.0664
tencentBlock.ns21442 S3FIFO-0.6500-0.9000 cache size   115951, 6617055 req, miss ratio 0.0525, byte miss ratio 0.0525
tencentBlock.ns21442 S3FIFO-0.6500-0.9000 cache size   231903, 6617055 req, miss ratio 0.0454, byte miss ratio 0.0454
tencentBlock.ns21442 S3FIFO-0.0250-0.9000 cache size      289, 6617055 req, miss ratio 0.2141, byte miss ratio 0.2141
tencentBlock.ns21442 S3FIFO-0.0250-0.9000 cache size      869, 6617055 req, miss ratio 0.1620, byte miss ratio 0.1620
tencentBlock.ns21442 S3FIFO-0.0250-0.9000 cache size     2898, 6617055 req, miss ratio 0.1355, byte miss ratio 0.1355
tencentBlock.ns21442 S3FIFO-0.0250-0.9000 cache size     8696, 6617055 req, miss ratio 0.1065, byte miss ratio 0.1065
tencentBlock.ns21442 S3FIFO-0.0250-0.9000 cache size    28987, 6617055 req, miss ratio 0.0864, byte miss ratio 0.0864
tencentBlock.ns21442 S3FIFO-0.0250-0.9000 cache size    57975, 6617055 req, miss ratio 0.0670, byte miss ratio 0.0670
tencentBlock.ns21442 S3FIFO-0.0250-0.9000 cache size   115951, 6617055 req, miss ratio 0.0510, byte miss ratio 0.0510
tencentBlock.ns21442 S3FIFO-0.0250-0.9000 cache size   231903, 6617055 req, miss ratio 0.0445, byte miss ratio 0.0445
tencentBlock.ns21442 S3FIFO-0.0100-0.9000 cache size      289, 6617055 req, miss ratio 0.2173, byte miss ratio 0.2173
tencentBlock.ns21442 S3FIFO-0.0100-0.9000 cache size      869, 6617055 req, miss ratio 0.1666, byte miss ratio 0.1666
