io_traces.ns80 S3FIFO-0.0250-1.9000 cache size      588, 8200000 req, miss ratio 0.4686, byte miss ratio 0.4686
io_traces.ns80 S3FIFO-0.0250-1.9000 cache size     1766, 8200000 req, miss ratio 0.3931, byte miss ratio 0.3931
io_traces.ns80 S3FIFO-0.0250-1.9000 cache size     5887, 8200000 req, miss ratio 0.3270, byte miss ratio 0.3270
io_traces.ns80 S3FIFO-0.0250-1.9000 cache size    17662, 8200000 req, miss ratio 0.2680, byte miss ratio 0.2680
io_traces.ns80 S3FIFO-0.0250-1.9000 cache size    58876, 8200000 req, miss ratio 0.1511, byte miss ratio 0.1511
io_traces.ns80 S3FIFO-0.0250-1.9000 cache size   117752, 8200000 req, miss ratio 0.0907, byte miss ratio 0.0907
io_traces.ns80 S3FIFO-0.0250-1.9000 cache size   235504, 8200000 req, miss ratio 0.0772, byte miss ratio 0.0772
io_traces.ns80 S3FIFO-0.0250-1.9000 cache size   471008, 8200000 req, miss ratio 0.0719, byte miss ratio 0.0719
io_traces.ns80 S3FIFO-0.3000-0.9000 cache size      588, 8200000 req, miss ratio 0.4458, byte miss ratio 0.4458
io_traces.ns80 S3FIFO-0.3000-0.9000 cache size     1766, 8200000 req, miss ratio 0.3997, byte miss ratio 0.3997
io_traces.ns80 S3FIFO-0.3000-0.9000 cache size     5887, 8200000 req, miss ratio 0.3345, byte miss ratio 0.3345
io_traces.ns80 S3FIFO-0.3000-0.9000 cache size    17662, 8200000 req, miss ratio 0.2699, byte miss ratio 0.2699
io_traces.ns80 S3FIFO-0.3000-0.9000 cache size    58876, 8200000 req, miss ratio 0.1382, byte miss ratio 0.1382
io_traces.ns80 S3FIFO-0.3000-0.9000 cache size   117752, 8200000 req, miss ratio 0.0824, byte miss ratio 0.0824
io_traces.ns80 S3FIFO-0.3000-0.9000 cache size   235504, 8200000 req, miss ratio 0.0738, byte miss ratio 0.0738
io_traces.ns80 S3FIFO-0.3000-0.9000 cache size   471008, 8200000 req, miss ratio 0.0719, byte miss ratio 0.0719
