cdn1_allcolo.ns117 S3FIFO-0.3000-0.9000 cache size        7, 1108548 req, miss ratio 0.1269, byte miss ratio 0.1269
cdn1_allcolo.ns117 S3FIFO-0.3000-0.9000 cache size       22, 1108548 req, miss ratio 0.0435, byte miss ratio 0.0435
cdn1_allcolo.ns117 S3FIFO-0.3000-0.9000 cache size       75, 1108548 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_allcolo.ns117 S3FIFO-0.3000-0.9000 cache size      150, 1108548 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns117 S3FIFO-0.3000-0.9000 cache size      301, 1108548 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns117 S3FIFO-0.3000-0.9000 cache size      603, 1108548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns117 S3FIFO-0.0010-1.9000 cache size        7, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0010-1.9000 cache size       22, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0010-1.9000 cache size       75, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0010-1.9000 cache size      150, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0010-1.9000 cache size      301, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0010-1.9000 cache size      603, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0050-1.9000 cache size        7, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0050-1.9000 cache size       22, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0050-1.9000 cache size       75, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0050-1.9000 cache size      150, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0050-1.9000 cache size      301, 1108548 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns117 S3FIFO-0.0050-1.9000 cache size      603, 1108548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns117 S3FIFO-0.6500-0.9000 cache size        7, 1108548 req, miss ratio 0.1459, byte miss ratio 0.1459
cdn1_allcolo.ns117 S3FIFO-0.6500-0.9000 cache size       22, 1108548 req, miss ratio 0.0524, byte miss ratio 0.0524
cdn1_allcolo.ns117 S3FIFO-0.6500-0.9000 cache size       75, 1108548 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_allcolo.ns117 S3FIFO-0.6500-0.9000 cache size      150, 1108548 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns117 S3FIFO-0.6500-0.9000 cache size      301, 1108548 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns117 S3FIFO-0.6500-0.9000 cache size      603, 1108548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns117 S3FIFO-0.9000-1.9000 cache size        7, 1108548 req, miss ratio 0.1662, byte miss ratio 0.1662
cdn1_allcolo.ns117 S3FIFO-0.9000-1.9000 cache size       22, 1108548 req, miss ratio 0.0590, byte miss ratio 0.0590
cdn1_allcolo.ns117 S3FIFO-0.9000-1.9000 cache size       75, 1108548 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_allcolo.ns117 S3FIFO-0.9000-1.9000 cache size      150, 1108548 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns117 S3FIFO-0.9000-1.9000 cache size      301, 1108548 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns117 S3FIFO-0.9000-1.9000 cache size      603, 1108548 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns117 S3FIFO-0.8500-0.9000 cache size        7, 1108548 req, miss ratio 0.1569, byte miss ratio 0.1569
cdn1_allcolo.ns117 S3FIFO-0.8500-0.9000 cache size       22, 1108548 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_allcolo.ns117 S3FIFO-0.8500-0.9000 cache size       75, 1108548 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_allcolo.ns117 S3FIFO-0.8500-0.9000 cache size      150, 1108548 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns117 S3FIFO-0.8500-0.9000 cache size      301, 1108548 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns117 S3FIFO-0.8500-0.9000 cache size      603, 1108548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns117 S3FIFO-0.7500-1.9000 cache size        7, 1108548 req, miss ratio 0.1568, byte miss ratio 0.1568
cdn1_allcolo.ns117 S3FIFO-0.7500-1.9000 cache size       22, 1108548 req, miss ratio 0.0547, byte miss ratio 0.0547
cdn1_allcolo.ns117 S3FIFO-0.7500-1.9000 cache size       75, 1108548 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_allcolo.ns117 S3FIFO-0.7500-1.9000 cache size      150, 1108548 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns117 S3FIFO-0.7500-1.9000 cache size      301, 1108548 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns117 S3FIFO-0.7500-1.9000 cache size      603, 1108548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns117 S3FIFO-0.9900-0.9000 cache size        7, 1108548 req, miss ratio 0.1674, byte miss ratio 0.1674
cdn1_allcolo.ns117 S3FIFO-0.9900-0.9000 cache size       22, 1108548 req, miss ratio 0.0634, byte miss ratio 0.0634
cdn1_allcolo.ns117 S3FIFO-0.9900-0.9000 cache size       75, 1108548 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_allcolo.ns117 S3FIFO-0.9900-0.9000 cache size      150, 1108548 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns117 S3FIFO-0.9900-0.9000 cache size      301, 1108548 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns117 S3FIFO-0.9900-0.9000 cache size      603, 1108548 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns117 S3FIFO-0.0050-0.9000 cache size        7, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0050-0.9000 cache size       22, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0050-0.9000 cache size       75, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0050-0.9000 cache size      150, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0050-0.9000 cache size      301, 1108548 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns117 S3FIFO-0.0050-0.9000 cache size      603, 1108548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns117 S3FIFO-0.1500-0.9000 cache size        7, 1108548 req, miss ratio 0.1187, byte miss ratio 0.1187
cdn1_allcolo.ns117 S3FIFO-0.1500-0.9000 cache size       22, 1108548 req, miss ratio 0.0409, byte miss ratio 0.0409
cdn1_allcolo.ns117 S3FIFO-0.1500-0.9000 cache size       75, 1108548 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns117 S3FIFO-0.1500-0.9000 cache size      150, 1108548 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns117 S3FIFO-0.1500-0.9000 cache size      301, 1108548 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns117 S3FIFO-0.1500-0.9000 cache size      603, 1108548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns117 S3FIFO-0.3500-0.9000 cache size        7, 1108548 req, miss ratio 0.1269, byte miss ratio 0.1269
cdn1_allcolo.ns117 S3FIFO-0.3500-0.9000 cache size       22, 1108548 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns117 S3FIFO-0.3500-0.9000 cache size       75, 1108548 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_allcolo.ns117 S3FIFO-0.3500-0.9000 cache size      150, 1108548 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns117 S3FIFO-0.3500-0.9000 cache size      301, 1108548 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns117 S3FIFO-0.3500-0.9000 cache size      603, 1108548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns117 S3FIFO-0.6000-1.9000 cache size        7, 1108548 req, miss ratio 0.1470, byte miss ratio 0.1470
cdn1_allcolo.ns117 S3FIFO-0.6000-1.9000 cache size       22, 1108548 req, miss ratio 0.0510, byte miss ratio 0.0510
cdn1_allcolo.ns117 S3FIFO-0.6000-1.9000 cache size       75, 1108548 req, miss ratio 0.0148, byte miss ratio 0.0148
cdn1_allcolo.ns117 S3FIFO-0.6000-1.9000 cache size      150, 1108548 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns117 S3FIFO-0.6000-1.9000 cache size      301, 1108548 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns117 S3FIFO-0.6000-1.9000 cache size      603, 1108548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns117 S3FIFO-0.0500-0.9000 cache size        7, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.0500-0.9000 cache size       22, 1108548 req, miss ratio 0.0402, byte miss ratio 0.0402
cdn1_allcolo.ns117 S3FIFO-0.0500-0.9000 cache size       75, 1108548 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns117 S3FIFO-0.0500-0.9000 cache size      150, 1108548 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns117 S3FIFO-0.0500-0.9000 cache size      301, 1108548 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns117 S3FIFO-0.0500-0.9000 cache size      603, 1108548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns117 S3FIFO-0.1000-1.9000 cache size        7, 1108548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns117 S3FIFO-0.1000-1.9000 cache size       22, 1108548 req, miss ratio 0.0414, byte miss ratio 0.0414
