cdn1_allcolo.ns486 S3FIFO-0.5000-1.9000 cache size       29, 1022549 req, miss ratio 0.8850, byte miss ratio 0.8850
cdn1_allcolo.ns486 S3FIFO-0.5000-1.9000 cache size       88, 1022549 req, miss ratio 0.8131, byte miss ratio 0.8131
cdn1_allcolo.ns486 S3FIFO-0.5000-1.9000 cache size      295, 1022549 req, miss ratio 0.6823, byte miss ratio 0.6823
cdn1_allcolo.ns486 S3FIFO-0.5000-1.9000 cache size      886, 1022549 req, miss ratio 0.5007, byte miss ratio 0.5007
cdn1_allcolo.ns486 S3FIFO-0.5000-1.9000 cache size     2956, 1022549 req, miss ratio 0.2644, byte miss ratio 0.2644
cdn1_allcolo.ns486 S3FIFO-0.5000-1.9000 cache size     5912, 1022549 req, miss ratio 0.1435, byte miss ratio 0.1435
cdn1_allcolo.ns486 S3FIFO-0.5000-1.9000 cache size    11824, 1022549 req, miss ratio 0.0614, byte miss ratio 0.0614
cdn1_allcolo.ns486 S3FIFO-0.5000-1.9000 cache size    23648, 1022549 req, miss ratio 0.0306, byte miss ratio 0.0306
cdn1_allcolo.ns486 S3FIFO-0.2000-0.9000 cache size       29, 1022549 req, miss ratio 0.8621, byte miss ratio 0.8621
cdn1_allcolo.ns486 S3FIFO-0.2000-0.9000 cache size       88, 1022549 req, miss ratio 0.7787, byte miss ratio 0.7787
cdn1_allcolo.ns486 S3FIFO-0.2000-0.9000 cache size      295, 1022549 req, miss ratio 0.6311, byte miss ratio 0.6311
cdn1_allcolo.ns486 S3FIFO-0.2000-0.9000 cache size      886, 1022549 req, miss ratio 0.4432, byte miss ratio 0.4432
cdn1_allcolo.ns486 S3FIFO-0.2000-0.9000 cache size     2956, 1022549 req, miss ratio 0.2335, byte miss ratio 0.2335
cdn1_allcolo.ns486 S3FIFO-0.2000-0.9000 cache size     5912, 1022549 req, miss ratio 0.1259, byte miss ratio 0.1259
cdn1_allcolo.ns486 S3FIFO-0.2000-0.9000 cache size    11824, 1022549 req, miss ratio 0.0522, byte miss ratio 0.0522
cdn1_allcolo.ns486 S3FIFO-0.2000-0.9000 cache size    23648, 1022549 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_allcolo.ns486 S3FIFO-0.5500-0.9000 cache size       29, 1022549 req, miss ratio 0.8843, byte miss ratio 0.8843
cdn1_allcolo.ns486 S3FIFO-0.5500-0.9000 cache size       88, 1022549 req, miss ratio 0.8118, byte miss ratio 0.8118
