cdn1_colo28.ns423 S3FIFO-0.7000-1.9000 cache size       41, 11337231 req, miss ratio 0.1498, byte miss ratio 0.1498
cdn1_colo28.ns423 S3FIFO-0.7000-1.9000 cache size      123, 11337231 req, miss ratio 0.0617, byte miss ratio 0.0617
cdn1_colo28.ns423 S3FIFO-0.7000-1.9000 cache size      412, 11337231 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_colo28.ns423 S3FIFO-0.7000-1.9000 cache size     1238, 11337231 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_colo28.ns423 S3FIFO-0.7000-1.9000 cache size     4129, 11337231 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns423 S3FIFO-0.7000-1.9000 cache size     8258, 11337231 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_colo28.ns423 S3FIFO-0.7000-1.9000 cache size    16517, 11337231 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns423 S3FIFO-0.7000-1.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.5000-0.9000 cache size       41, 11337231 req, miss ratio 0.1375, byte miss ratio 0.1375
cdn1_colo28.ns423 S3FIFO-0.5000-0.9000 cache size      123, 11337231 req, miss ratio 0.0543, byte miss ratio 0.0543
cdn1_colo28.ns423 S3FIFO-0.5000-0.9000 cache size      412, 11337231 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns423 S3FIFO-0.5000-0.9000 cache size     1238, 11337231 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns423 S3FIFO-0.5000-0.9000 cache size     4129, 11337231 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns423 S3FIFO-0.5000-0.9000 cache size     8258, 11337231 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns423 S3FIFO-0.5000-0.9000 cache size    16517, 11337231 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns423 S3FIFO-0.5000-0.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.5500-1.9000 cache size       41, 11337231 req, miss ratio 0.1418, byte miss ratio 0.1418
cdn1_colo28.ns423 S3FIFO-0.5500-1.9000 cache size      123, 11337231 req, miss ratio 0.0562, byte miss ratio 0.0562
cdn1_colo28.ns423 S3FIFO-0.5500-1.9000 cache size      412, 11337231 req, miss ratio 0.0232, byte miss ratio 0.0232
cdn1_colo28.ns423 S3FIFO-0.5500-1.9000 cache size     1238, 11337231 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_colo28.ns423 S3FIFO-0.5500-1.9000 cache size     4129, 11337231 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns423 S3FIFO-0.5500-1.9000 cache size     8258, 11337231 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns423 S3FIFO-0.5500-1.9000 cache size    16517, 11337231 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns423 S3FIFO-0.5500-1.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.8500-1.9000 cache size       41, 11337231 req, miss ratio 0.1565, byte miss ratio 0.1565
cdn1_colo28.ns423 S3FIFO-0.8500-1.9000 cache size      123, 11337231 req, miss ratio 0.0674, byte miss ratio 0.0674
cdn1_colo28.ns423 S3FIFO-0.8500-1.9000 cache size      412, 11337231 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_colo28.ns423 S3FIFO-0.8500-1.9000 cache size     1238, 11337231 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_colo28.ns423 S3FIFO-0.8500-1.9000 cache size     4129, 11337231 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns423 S3FIFO-0.8500-1.9000 cache size     8258, 11337231 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns423 S3FIFO-0.8500-1.9000 cache size    16517, 11337231 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns423 S3FIFO-0.8500-1.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.0100-0.9000 cache size       41, 11337231 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns423 S3FIFO-0.0100-0.9000 cache size      123, 11337231 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns423 S3FIFO-0.0100-0.9000 cache size      412, 11337231 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_colo28.ns423 S3FIFO-0.0100-0.9000 cache size     1238, 11337231 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns423 S3FIFO-0.0100-0.9000 cache size     4129, 11337231 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns423 S3FIFO-0.0100-0.9000 cache size     8258, 11337231 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_colo28.ns423 S3FIFO-0.0100-0.9000 cache size    16517, 11337231 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns423 S3FIFO-0.0100-0.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.6000-1.9000 cache size       41, 11337231 req, miss ratio 0.1445, byte miss ratio 0.1445
cdn1_colo28.ns423 S3FIFO-0.6000-1.9000 cache size      123, 11337231 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns423 S3FIFO-0.6000-1.9000 cache size      412, 11337231 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns423 S3FIFO-0.6000-1.9000 cache size     1238, 11337231 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns423 S3FIFO-0.6000-1.9000 cache size     4129, 11337231 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_colo28.ns423 S3FIFO-0.6000-1.9000 cache size     8258, 11337231 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_colo28.ns423 S3FIFO-0.6000-1.9000 cache size    16517, 11337231 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns423 S3FIFO-0.6000-1.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.0500-1.9000 cache size       41, 11337231 req, miss ratio 0.1162, byte miss ratio 0.1162
cdn1_colo28.ns423 S3FIFO-0.0500-1.9000 cache size      123, 11337231 req, miss ratio 0.0435, byte miss ratio 0.0435
cdn1_colo28.ns423 S3FIFO-0.0500-1.9000 cache size      412, 11337231 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_colo28.ns423 S3FIFO-0.0500-1.9000 cache size     1238, 11337231 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns423 S3FIFO-0.0500-1.9000 cache size     4129, 11337231 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns423 S3FIFO-0.0500-1.9000 cache size     8258, 11337231 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_colo28.ns423 S3FIFO-0.0500-1.9000 cache size    16517, 11337231 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns423 S3FIFO-0.0500-1.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.3000-0.9000 cache size       41, 11337231 req, miss ratio 0.1253, byte miss ratio 0.1253
cdn1_colo28.ns423 S3FIFO-0.3000-0.9000 cache size      123, 11337231 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_colo28.ns423 S3FIFO-0.3000-0.9000 cache size      412, 11337231 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_colo28.ns423 S3FIFO-0.3000-0.9000 cache size     1238, 11337231 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns423 S3FIFO-0.3000-0.9000 cache size     4129, 11337231 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns423 S3FIFO-0.3000-0.9000 cache size     8258, 11337231 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns423 S3FIFO-0.3000-0.9000 cache size    16517, 11337231 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns423 S3FIFO-0.3000-0.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.1500-0.9000 cache size       41, 11337231 req, miss ratio 0.1175, byte miss ratio 0.1175
cdn1_colo28.ns423 S3FIFO-0.1500-0.9000 cache size      123, 11337231 req, miss ratio 0.0440, byte miss ratio 0.0440
cdn1_colo28.ns423 S3FIFO-0.1500-0.9000 cache size      412, 11337231 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_colo28.ns423 S3FIFO-0.1500-0.9000 cache size     1238, 11337231 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns423 S3FIFO-0.1500-0.9000 cache size     4129, 11337231 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns423 S3FIFO-0.1500-0.9000 cache size     8258, 11337231 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_colo28.ns423 S3FIFO-0.1500-0.9000 cache size    16517, 11337231 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns423 S3FIFO-0.1500-0.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.2500-1.9000 cache size       41, 11337231 req, miss ratio 0.1251, byte miss ratio 0.1251
cdn1_colo28.ns423 S3FIFO-0.2500-1.9000 cache size      123, 11337231 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_colo28.ns423 S3FIFO-0.2500-1.9000 cache size      412, 11337231 req, miss ratio 0.0203, byte miss ratio 0.0203
cdn1_colo28.ns423 S3FIFO-0.2500-1.9000 cache size     1238, 11337231 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns423 S3FIFO-0.2500-1.9000 cache size     4129, 11337231 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns423 S3FIFO-0.2500-1.9000 cache size     8258, 11337231 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns423 S3FIFO-0.2500-1.9000 cache size    16517, 11337231 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns423 S3FIFO-0.2500-1.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.0050-1.9000 cache size       41, 11337231 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns423 S3FIFO-0.0050-1.9000 cache size      123, 11337231 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns423 S3FIFO-0.0050-1.9000 cache size      412, 11337231 req, miss ratio 0.0201, byte miss ratio 0.0201
cdn1_colo28.ns423 S3FIFO-0.0050-1.9000 cache size     1238, 11337231 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns423 S3FIFO-0.0050-1.9000 cache size     4129, 11337231 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns423 S3FIFO-0.0050-1.9000 cache size     8258, 11337231 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_colo28.ns423 S3FIFO-0.0050-1.9000 cache size    16517, 11337231 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns423 S3FIFO-0.0050-1.9000 cache size    33035, 11337231 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns423 S3FIFO-0.0050-0.9000 cache size       41, 11337231 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns423 S3FIFO-0.0050-0.9000 cache size      123, 11337231 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns423 S3FIFO-0.0050-0.9000 cache size      412, 11337231 req, miss ratio 0.0200, byte miss ratio 0.0200
cdn1_colo28.ns423 S3FIFO-0.0050-0.9000 cache size     1238, 11337231 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns423 S3FIFO-0.0050-0.9000 cache size     4129, 11337231 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns423 S3FIFO-0.0050-0.9000 cache size     8258, 11337231 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_colo28.ns423 S3FIFO-0.0050-0.9000 cache size    16517, 11337231 req, miss ratio 0.0040, byte miss ratio 0.0040
