cdn1_allcolo.ns36 S3FIFO-0.5500-1.9000 cache size       18, 12476331 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns36 S3FIFO-0.5500-1.9000 cache size       56, 12476331 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns36 S3FIFO-0.5500-1.9000 cache size      188, 12476331 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns36 S3FIFO-0.5500-1.9000 cache size      566, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.5500-1.9000 cache size     1889, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.5500-1.9000 cache size     3778, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.5500-1.9000 cache size     7556, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.5500-1.9000 cache size    15113, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.6500-1.9000 cache size       18, 12476331 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_allcolo.ns36 S3FIFO-0.6500-1.9000 cache size       56, 12476331 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns36 S3FIFO-0.6500-1.9000 cache size      188, 12476331 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns36 S3FIFO-0.6500-1.9000 cache size      566, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.6500-1.9000 cache size     1889, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.6500-1.9000 cache size     3778, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.6500-1.9000 cache size     7556, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.6500-1.9000 cache size    15113, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.3000-0.9000 cache size       18, 12476331 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns36 S3FIFO-0.3000-0.9000 cache size       56, 12476331 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns36 S3FIFO-0.3000-0.9000 cache size      188, 12476331 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns36 S3FIFO-0.3000-0.9000 cache size      566, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.3000-0.9000 cache size     1889, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.3000-0.9000 cache size     3778, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.3000-0.9000 cache size     7556, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns36 S3FIFO-0.3000-0.9000 cache size    15113, 12476331 req, miss ratio 0.0015, byte miss ratio 0.0015
