io_traces.ns761 S3FIFO-0.1000-1.9000 cache size      446, 2400000 req, miss ratio 0.6084, byte miss ratio 0.6084
io_traces.ns761 S3FIFO-0.1000-1.9000 cache size     1340, 2400000 req, miss ratio 0.6064, byte miss ratio 0.6064
io_traces.ns761 S3FIFO-0.1000-1.9000 cache size     4469, 2400000 req, miss ratio 0.6040, byte miss ratio 0.6040
io_traces.ns761 S3FIFO-0.1000-1.9000 cache size    13408, 2400000 req, miss ratio 0.5004, byte miss ratio 0.5004
io_traces.ns761 S3FIFO-0.1000-1.9000 cache size    44694, 2400000 req, miss ratio 0.2389, byte miss ratio 0.2389
io_traces.ns761 S3FIFO-0.1000-1.9000 cache size    89389, 2400000 req, miss ratio 0.2014, byte miss ratio 0.2014
io_traces.ns761 S3FIFO-0.1000-1.9000 cache size   178778, 2400000 req, miss ratio 0.1930, byte miss ratio 0.1930
io_traces.ns761 S3FIFO-0.1000-1.9000 cache size   357556, 2400000 req, miss ratio 0.1862, byte miss ratio 0.1862
io_traces.ns761 S3FIFO-0.4000-1.9000 cache size      446, 2400000 req, miss ratio 0.6072, byte miss ratio 0.6072
io_traces.ns761 S3FIFO-0.4000-1.9000 cache size     1340, 2400000 req, miss ratio 0.6061, byte miss ratio 0.6061
io_traces.ns761 S3FIFO-0.4000-1.9000 cache size     4469, 2400000 req, miss ratio 0.5997, byte miss ratio 0.5997
io_traces.ns761 S3FIFO-0.4000-1.9000 cache size    13408, 2400000 req, miss ratio 0.5419, byte miss ratio 0.5419
io_traces.ns761 S3FIFO-0.4000-1.9000 cache size    44694, 2400000 req, miss ratio 0.2951, byte miss ratio 0.2951
io_traces.ns761 S3FIFO-0.4000-1.9000 cache size    89389, 2400000 req, miss ratio 0.2134, byte miss ratio 0.2134
io_traces.ns761 S3FIFO-0.4000-1.9000 cache size   178778, 2400000 req, miss ratio 0.1930, byte miss ratio 0.1930
io_traces.ns761 S3FIFO-0.4000-1.9000 cache size   357556, 2400000 req, miss ratio 0.1862, byte miss ratio 0.1862
io_traces.ns761 S3FIFO-0.5500-1.9000 cache size      446, 2400000 req, miss ratio 0.6071, byte miss ratio 0.6071
io_traces.ns761 S3FIFO-0.5500-1.9000 cache size     1340, 2400000 req, miss ratio 0.6062, byte miss ratio 0.6062
io_traces.ns761 S3FIFO-0.5500-1.9000 cache size     4469, 2400000 req, miss ratio 0.5952, byte miss ratio 0.5952
io_traces.ns761 S3FIFO-0.5500-1.9000 cache size    13408, 2400000 req, miss ratio 0.5387, byte miss ratio 0.5387
io_traces.ns761 S3FIFO-0.5500-1.9000 cache size    44694, 2400000 req, miss ratio 0.3239, byte miss ratio 0.3239
io_traces.ns761 S3FIFO-0.5500-1.9000 cache size    89389, 2400000 req, miss ratio 0.2206, byte miss ratio 0.2206
io_traces.ns761 S3FIFO-0.5500-1.9000 cache size   178778, 2400000 req, miss ratio 0.1907, byte miss ratio 0.1907
io_traces.ns761 S3FIFO-0.5500-1.9000 cache size   357556, 2400000 req, miss ratio 0.1862, byte miss ratio 0.1862
io_traces.ns761 S3FIFO-0.5000-0.9000 cache size      446, 2400000 req, miss ratio 0.6072, byte miss ratio 0.6072
io_traces.ns761 S3FIFO-0.5000-0.9000 cache size     1340, 2400000 req, miss ratio 0.6064, byte miss ratio 0.6064
io_traces.ns761 S3FIFO-0.5000-0.9000 cache size     4469, 2400000 req, miss ratio 0.6050, byte miss ratio 0.6050
io_traces.ns761 S3FIFO-0.5000-0.9000 cache size    13408, 2400000 req, miss ratio 0.5506, byte miss ratio 0.5506
io_traces.ns761 S3FIFO-0.5000-0.9000 cache size    44694, 2400000 req, miss ratio 0.3107, byte miss ratio 0.3107
io_traces.ns761 S3FIFO-0.5000-0.9000 cache size    89389, 2400000 req, miss ratio 0.2167, byte miss ratio 0.2167
io_traces.ns761 S3FIFO-0.5000-0.9000 cache size   178778, 2400000 req, miss ratio 0.1927, byte miss ratio 0.1927
io_traces.ns761 S3FIFO-0.5000-0.9000 cache size   357556, 2400000 req, miss ratio 0.1862, byte miss ratio 0.1862
io_traces.ns761 S3FIFO-0.4000-0.9000 cache size      446, 2400000 req, miss ratio 0.6074, byte miss ratio 0.6074
