tencentBlock.ns11307 S3FIFO-0.0250-1.9000 cache size      391, 3889623 req, miss ratio 0.5316, byte miss ratio 0.5316
tencentBlock.ns11307 S3FIFO-0.0250-1.9000 cache size     1173, 3889623 req, miss ratio 0.3891, byte miss ratio 0.3891
tencentBlock.ns11307 S3FIFO-0.0250-1.9000 cache size     3912, 3889623 req, miss ratio 0.3019, byte miss ratio 0.3019
tencentBlock.ns11307 S3FIFO-0.0250-1.9000 cache size    11737, 3889623 req, miss ratio 0.2738, byte miss ratio 0.2738
tencentBlock.ns11307 S3FIFO-0.0250-1.9000 cache size    39126, 3889623 req, miss ratio 0.2384, byte miss ratio 0.2384
tencentBlock.ns11307 S3FIFO-0.0250-1.9000 cache size    78252, 3889623 req, miss ratio 0.1816, byte miss ratio 0.1816
tencentBlock.ns11307 S3FIFO-0.0250-1.9000 cache size   156504, 3889623 req, miss ratio 0.1196, byte miss ratio 0.1196
tencentBlock.ns11307 S3FIFO-0.0250-1.9000 cache size   313009, 3889623 req, miss ratio 0.1015, byte miss ratio 0.1015
tencentBlock.ns11307 S3FIFO-0.2000-1.9000 cache size      391, 3889623 req, miss ratio 0.5247, byte miss ratio 0.5247
tencentBlock.ns11307 S3FIFO-0.2000-1.9000 cache size     1173, 3889623 req, miss ratio 0.3950, byte miss ratio 0.3950
tencentBlock.ns11307 S3FIFO-0.2000-1.9000 cache size     3912, 3889623 req, miss ratio 0.3000, byte miss ratio 0.3000
tencentBlock.ns11307 S3FIFO-0.2000-1.9000 cache size    11737, 3889623 req, miss ratio 0.2721, byte miss ratio 0.2721
tencentBlock.ns11307 S3FIFO-0.2000-1.9000 cache size    39126, 3889623 req, miss ratio 0.2362, byte miss ratio 0.2362
tencentBlock.ns11307 S3FIFO-0.2000-1.9000 cache size    78252, 3889623 req, miss ratio 0.1798, byte miss ratio 0.1798
tencentBlock.ns11307 S3FIFO-0.2000-1.9000 cache size   156504, 3889623 req, miss ratio 0.1163, byte miss ratio 0.1163
tencentBlock.ns11307 S3FIFO-0.2000-1.9000 cache size   313009, 3889623 req, miss ratio 0.1015, byte miss ratio 0.1015
tencentBlock.ns11307 S3FIFO-0.1000-0.9000 cache size      391, 3889623 req, miss ratio 0.5306, byte miss ratio 0.5306
tencentBlock.ns11307 S3FIFO-0.1000-0.9000 cache size     1173, 3889623 req, miss ratio 0.3836, byte miss ratio 0.3836
tencentBlock.ns11307 S3FIFO-0.1000-0.9000 cache size     3912, 3889623 req, miss ratio 0.3017, byte miss ratio 0.3017
tencentBlock.ns11307 S3FIFO-0.1000-0.9000 cache size    11737, 3889623 req, miss ratio 0.2769, byte miss ratio 0.2769
tencentBlock.ns11307 S3FIFO-0.1000-0.9000 cache size    39126, 3889623 req, miss ratio 0.2344, byte miss ratio 0.2344
tencentBlock.ns11307 S3FIFO-0.1000-0.9000 cache size    78252, 3889623 req, miss ratio 0.1800, byte miss ratio 0.1800
tencentBlock.ns11307 S3FIFO-0.1000-0.9000 cache size   156504, 3889623 req, miss ratio 0.1162, byte miss ratio 0.1162
tencentBlock.ns11307 S3FIFO-0.1000-0.9000 cache size   313009, 3889623 req, miss ratio 0.1015, byte miss ratio 0.1015
tencentBlock.ns11307 S3FIFO-0.0050-0.9000 cache size      391, 3889623 req, miss ratio 0.5401, byte miss ratio 0.5401
tencentBlock.ns11307 S3FIFO-0.0050-0.9000 cache size     1173, 3889623 req, miss ratio 0.4011, byte miss ratio 0.4011
tencentBlock.ns11307 S3FIFO-0.0050-0.9000 cache size     3912, 3889623 req, miss ratio 0.3209, byte miss ratio 0.3209
tencentBlock.ns11307 S3FIFO-0.0050-0.9000 cache size    11737, 3889623 req, miss ratio 0.2838, byte miss ratio 0.2838
tencentBlock.ns11307 S3FIFO-0.0050-0.9000 cache size    39126, 3889623 req, miss ratio 0.2389, byte miss ratio 0.2389
tencentBlock.ns11307 S3FIFO-0.0050-0.9000 cache size    78252, 3889623 req, miss ratio 0.1840, byte miss ratio 0.1840
tencentBlock.ns11307 S3FIFO-0.0050-0.9000 cache size   156504, 3889623 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns11307 S3FIFO-0.0050-0.9000 cache size   313009, 3889623 req, miss ratio 0.1015, byte miss ratio 0.1015
tencentBlock.ns11307 S3FIFO-0.6500-0.9000 cache size      391, 3889623 req, miss ratio 0.5523, byte miss ratio 0.5523
tencentBlock.ns11307 S3FIFO-0.6500-0.9000 cache size     1173, 3889623 req, miss ratio 0.4463, byte miss ratio 0.4463
tencentBlock.ns11307 S3FIFO-0.6500-0.9000 cache size     3912, 3889623 req, miss ratio 0.3119, byte miss ratio 0.3119
tencentBlock.ns11307 S3FIFO-0.6500-0.9000 cache size    11737, 3889623 req, miss ratio 0.2859, byte miss ratio 0.2859
tencentBlock.ns11307 S3FIFO-0.6500-0.9000 cache size    39126, 3889623 req, miss ratio 0.2349, byte miss ratio 0.2349
tencentBlock.ns11307 S3FIFO-0.6500-0.9000 cache size    78252, 3889623 req, miss ratio 0.1864, byte miss ratio 0.1864
tencentBlock.ns11307 S3FIFO-0.6500-0.9000 cache size   156504, 3889623 req, miss ratio 0.1280, byte miss ratio 0.1280
tencentBlock.ns11307 S3FIFO-0.6500-0.9000 cache size   313009, 3889623 req, miss ratio 0.1026, byte miss ratio 0.1026
tencentBlock.ns11307 S3FIFO-0.0100-0.9000 cache size      391, 3889623 req, miss ratio 0.5401, byte miss ratio 0.5401
tencentBlock.ns11307 S3FIFO-0.0100-0.9000 cache size     1173, 3889623 req, miss ratio 0.3970, byte miss ratio 0.3970
tencentBlock.ns11307 S3FIFO-0.0100-0.9000 cache size     3912, 3889623 req, miss ratio 0.3128, byte miss ratio 0.3128
tencentBlock.ns11307 S3FIFO-0.0100-0.9000 cache size    11737, 3889623 req, miss ratio 0.2807, byte miss ratio 0.2807
tencentBlock.ns11307 S3FIFO-0.0100-0.9000 cache size    39126, 3889623 req, miss ratio 0.2382, byte miss ratio 0.2382
tencentBlock.ns11307 S3FIFO-0.0100-0.9000 cache size    78252, 3889623 req, miss ratio 0.1827, byte miss ratio 0.1827
tencentBlock.ns11307 S3FIFO-0.0100-0.9000 cache size   156504, 3889623 req, miss ratio 0.1216, byte miss ratio 0.1216
tencentBlock.ns11307 S3FIFO-0.0100-0.9000 cache size   313009, 3889623 req, miss ratio 0.1015, byte miss ratio 0.1015
tencentBlock.ns11307 S3FIFO-0.8000-1.9000 cache size      391, 3889623 req, miss ratio 0.6021, byte miss ratio 0.6021
tencentBlock.ns11307 S3FIFO-0.8000-1.9000 cache size     1173, 3889623 req, miss ratio 0.4665, byte miss ratio 0.4665
tencentBlock.ns11307 S3FIFO-0.8000-1.9000 cache size     3912, 3889623 req, miss ratio 0.3434, byte miss ratio 0.3434
tencentBlock.ns11307 S3FIFO-0.8000-1.9000 cache size    11737, 3889623 req, miss ratio 0.2890, byte miss ratio 0.2890
tencentBlock.ns11307 S3FIFO-0.8000-1.9000 cache size    39126, 3889623 req, miss ratio 0.2388, byte miss ratio 0.2388
tencentBlock.ns11307 S3FIFO-0.8000-1.9000 cache size    78252, 3889623 req, miss ratio 0.1854, byte miss ratio 0.1854
tencentBlock.ns11307 S3FIFO-0.8000-1.9000 cache size   156504, 3889623 req, miss ratio 0.1343, byte miss ratio 0.1343
tencentBlock.ns11307 S3FIFO-0.8000-1.9000 cache size   313009, 3889623 req, miss ratio 0.1050, byte miss ratio 0.1050
tencentBlock.ns11307 S3FIFO-0.3000-0.9000 cache size      391, 3889623 req, miss ratio 0.5251, byte miss ratio 0.5251
tencentBlock.ns11307 S3FIFO-0.3000-0.9000 cache size     1173, 3889623 req, miss ratio 0.4073, byte miss ratio 0.4073
tencentBlock.ns11307 S3FIFO-0.3000-0.9000 cache size     3912, 3889623 req, miss ratio 0.3004, byte miss ratio 0.3004
tencentBlock.ns11307 S3FIFO-0.3000-0.9000 cache size    11737, 3889623 req, miss ratio 0.2756, byte miss ratio 0.2756
tencentBlock.ns11307 S3FIFO-0.3000-0.9000 cache size    39126, 3889623 req, miss ratio 0.2357, byte miss ratio 0.2357
tencentBlock.ns11307 S3FIFO-0.3000-0.9000 cache size    78252, 3889623 req, miss ratio 0.1853, byte miss ratio 0.1853
tencentBlock.ns11307 S3FIFO-0.3000-0.9000 cache size   156504, 3889623 req, miss ratio 0.1173, byte miss ratio 0.1173
tencentBlock.ns11307 S3FIFO-0.3000-0.9000 cache size   313009, 3889623 req, miss ratio 0.1015, byte miss ratio 0.1015
tencentBlock.ns11307 S3FIFO-0.0010-0.9000 cache size      391, 3889623 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11307 S3FIFO-0.0010-0.9000 cache size     1173, 3889623 req, miss ratio 0.4018, byte miss ratio 0.4018
tencentBlock.ns11307 S3FIFO-0.0010-0.9000 cache size     3912, 3889623 req, miss ratio 0.3326, byte miss ratio 0.3326
tencentBlock.ns11307 S3FIFO-0.0010-0.9000 cache size    11737, 3889623 req, miss ratio 0.3027, byte miss ratio 0.3027
tencentBlock.ns11307 S3FIFO-0.0010-0.9000 cache size    39126, 3889623 req, miss ratio 0.2438, byte miss ratio 0.2438
tencentBlock.ns11307 S3FIFO-0.0010-0.9000 cache size    78252, 3889623 req, miss ratio 0.1875, byte miss ratio 0.1875
tencentBlock.ns11307 S3FIFO-0.0010-0.9000 cache size   156504, 3889623 req, miss ratio 0.1239, byte miss ratio 0.1239
tencentBlock.ns11307 S3FIFO-0.0010-0.9000 cache size   313009, 3889623 req, miss ratio 0.1015, byte miss ratio 0.1015
tencentBlock.ns11307 S3FIFO-0.9000-1.9000 cache size      391, 3889623 req, miss ratio 0.6383, byte miss ratio 0.6383
