cdn1_colo28.ns2796 S3FIFO-0.8000-1.9000 cache size       39, 1447231 req, miss ratio 0.8465, byte miss ratio 0.8465
cdn1_colo28.ns2796 S3FIFO-0.8000-1.9000 cache size      119, 1447231 req, miss ratio 0.6585, byte miss ratio 0.6585
cdn1_colo28.ns2796 S3FIFO-0.8000-1.9000 cache size      397, 1447231 req, miss ratio 0.4305, byte miss ratio 0.4305
cdn1_colo28.ns2796 S3FIFO-0.8000-1.9000 cache size     1191, 1447231 req, miss ratio 0.1781, byte miss ratio 0.1781
cdn1_colo28.ns2796 S3FIFO-0.8000-1.9000 cache size     3971, 1447231 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_colo28.ns2796 S3FIFO-0.8000-1.9000 cache size     7943, 1447231 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_colo28.ns2796 S3FIFO-0.8000-1.9000 cache size    15886, 1447231 req, miss ratio 0.0291, byte miss ratio 0.0291
cdn1_colo28.ns2796 S3FIFO-0.8000-1.9000 cache size    31772, 1447231 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_colo28.ns2796 S3FIFO-0.5000-1.9000 cache size       39, 1447231 req, miss ratio 0.7504, byte miss ratio 0.7504
cdn1_colo28.ns2796 S3FIFO-0.5000-1.9000 cache size      119, 1447231 req, miss ratio 0.6005, byte miss ratio 0.6005
cdn1_colo28.ns2796 S3FIFO-0.5000-1.9000 cache size      397, 1447231 req, miss ratio 0.4009, byte miss ratio 0.4009
cdn1_colo28.ns2796 S3FIFO-0.5000-1.9000 cache size     1191, 1447231 req, miss ratio 0.1533, byte miss ratio 0.1533
cdn1_colo28.ns2796 S3FIFO-0.5000-1.9000 cache size     3971, 1447231 req, miss ratio 0.0376, byte miss ratio 0.0376
cdn1_colo28.ns2796 S3FIFO-0.5000-1.9000 cache size     7943, 1447231 req, miss ratio 0.0304, byte miss ratio 0.0304
