tencentBlock.ns21984 S3FIFO-0.0500-0.9000 cache size       87, 4085297 req, miss ratio 0.4045, byte miss ratio 0.4045
tencentBlock.ns21984 S3FIFO-0.0500-0.9000 cache size      262, 4085297 req, miss ratio 0.2541, byte miss ratio 0.2541
tencentBlock.ns21984 S3FIFO-0.0500-0.9000 cache size      875, 4085297 req, miss ratio 0.1513, byte miss ratio 0.1513
tencentBlock.ns21984 S3FIFO-0.0500-0.9000 cache size     2627, 4085297 req, miss ratio 0.1405, byte miss ratio 0.1405
tencentBlock.ns21984 S3FIFO-0.0500-0.9000 cache size     8759, 4085297 req, miss ratio 0.1248, byte miss ratio 0.1248
tencentBlock.ns21984 S3FIFO-0.0500-0.9000 cache size    17518, 4085297 req, miss ratio 0.1051, byte miss ratio 0.1051
tencentBlock.ns21984 S3FIFO-0.0500-0.9000 cache size    35036, 4085297 req, miss ratio 0.0769, byte miss ratio 0.0769
tencentBlock.ns21984 S3FIFO-0.0500-0.9000 cache size    70073, 4085297 req, miss ratio 0.0224, byte miss ratio 0.0224
tencentBlock.ns21984 S3FIFO-0.0250-1.9000 cache size       87, 4085297 req, miss ratio 0.4158, byte miss ratio 0.4158
tencentBlock.ns21984 S3FIFO-0.0250-1.9000 cache size      262, 4085297 req, miss ratio 0.2679, byte miss ratio 0.2679
tencentBlock.ns21984 S3FIFO-0.0250-1.9000 cache size      875, 4085297 req, miss ratio 0.1531, byte miss ratio 0.1531
tencentBlock.ns21984 S3FIFO-0.0250-1.9000 cache size     2627, 4085297 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns21984 S3FIFO-0.0250-1.9000 cache size     8759, 4085297 req, miss ratio 0.1238, byte miss ratio 0.1238
tencentBlock.ns21984 S3FIFO-0.0250-1.9000 cache size    17518, 4085297 req, miss ratio 0.1182, byte miss ratio 0.1182
tencentBlock.ns21984 S3FIFO-0.0250-1.9000 cache size    35036, 4085297 req, miss ratio 0.0760, byte miss ratio 0.0760
tencentBlock.ns21984 S3FIFO-0.0250-1.9000 cache size    70073, 4085297 req, miss ratio 0.0224, byte miss ratio 0.0224
tencentBlock.ns21984 S3FIFO-0.2500-0.9000 cache size       87, 4085297 req, miss ratio 0.4196, byte miss ratio 0.4196
tencentBlock.ns21984 S3FIFO-0.2500-0.9000 cache size      262, 4085297 req, miss ratio 0.2853, byte miss ratio 0.2853
