tencentBlock.ns7409 S3FIFO-0.9500-1.9000 cache size      151, 1537344 req, miss ratio 0.4931, byte miss ratio 0.4931
tencentBlock.ns7409 S3FIFO-0.9500-1.9000 cache size      453, 1537344 req, miss ratio 0.4279, byte miss ratio 0.4279
tencentBlock.ns7409 S3FIFO-0.9500-1.9000 cache size     1510, 1537344 req, miss ratio 0.4079, byte miss ratio 0.4079
tencentBlock.ns7409 S3FIFO-0.9500-1.9000 cache size     4532, 1537344 req, miss ratio 0.4037, byte miss ratio 0.4037
tencentBlock.ns7409 S3FIFO-0.9500-1.9000 cache size    15106, 1537344 req, miss ratio 0.3778, byte miss ratio 0.3778
tencentBlock.ns7409 S3FIFO-0.9500-1.9000 cache size    30213, 1537344 req, miss ratio 0.3362, byte miss ratio 0.3362
tencentBlock.ns7409 S3FIFO-0.9500-1.9000 cache size    60427, 1537344 req, miss ratio 0.2553, byte miss ratio 0.2553
tencentBlock.ns7409 S3FIFO-0.9500-1.9000 cache size   120854, 1537344 req, miss ratio 0.1283, byte miss ratio 0.1283
tencentBlock.ns7409 S3FIFO-0.3000-0.9000 cache size      151, 1537344 req, miss ratio 0.4173, byte miss ratio 0.4173
tencentBlock.ns7409 S3FIFO-0.3000-0.9000 cache size      453, 1537344 req, miss ratio 0.4057, byte miss ratio 0.4057
tencentBlock.ns7409 S3FIFO-0.3000-0.9000 cache size     1510, 1537344 req, miss ratio 0.4030, byte miss ratio 0.4030
tencentBlock.ns7409 S3FIFO-0.3000-0.9000 cache size     4532, 1537344 req, miss ratio 0.4028, byte miss ratio 0.4028
tencentBlock.ns7409 S3FIFO-0.3000-0.9000 cache size    15106, 1537344 req, miss ratio 0.3737, byte miss ratio 0.3737
tencentBlock.ns7409 S3FIFO-0.3000-0.9000 cache size    30213, 1537344 req, miss ratio 0.3446, byte miss ratio 0.3446
tencentBlock.ns7409 S3FIFO-0.3000-0.9000 cache size    60427, 1537344 req, miss ratio 0.2743, byte miss ratio 0.2743
tencentBlock.ns7409 S3FIFO-0.3000-0.9000 cache size   120854, 1537344 req, miss ratio 0.1163, byte miss ratio 0.1163
tencentBlock.ns7409 S3FIFO-0.8500-0.9000 cache size      151, 1537344 req, miss ratio 0.4619, byte miss ratio 0.4619
tencentBlock.ns7409 S3FIFO-0.8500-0.9000 cache size      453, 1537344 req, miss ratio 0.4132, byte miss ratio 0.4132
tencentBlock.ns7409 S3FIFO-0.8500-0.9000 cache size     1510, 1537344 req, miss ratio 0.4053, byte miss ratio 0.4053
tencentBlock.ns7409 S3FIFO-0.8500-0.9000 cache size     4532, 1537344 req, miss ratio 0.4030, byte miss ratio 0.4030
tencentBlock.ns7409 S3FIFO-0.8500-0.9000 cache size    15106, 1537344 req, miss ratio 0.4022, byte miss ratio 0.4022
