cdn1_colo28.ns418 S3FIFO-0.0250-1.9000 cache size       13, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0250-1.9000 cache size       41, 1509129 req, miss ratio 0.1179, byte miss ratio 0.1179
cdn1_colo28.ns418 S3FIFO-0.0250-1.9000 cache size      138, 1509129 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns418 S3FIFO-0.0250-1.9000 cache size      416, 1509129 req, miss ratio 0.0302, byte miss ratio 0.0302
cdn1_colo28.ns418 S3FIFO-0.0250-1.9000 cache size     1387, 1509129 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_colo28.ns418 S3FIFO-0.0250-1.9000 cache size     2774, 1509129 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns418 S3FIFO-0.0250-1.9000 cache size     5549, 1509129 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns418 S3FIFO-0.0250-1.9000 cache size    11099, 1509129 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns418 S3FIFO-0.8000-0.9000 cache size       13, 1509129 req, miss ratio 0.2492, byte miss ratio 0.2492
cdn1_colo28.ns418 S3FIFO-0.8000-0.9000 cache size       41, 1509129 req, miss ratio 0.1382, byte miss ratio 0.1382
cdn1_colo28.ns418 S3FIFO-0.8000-0.9000 cache size      138, 1509129 req, miss ratio 0.0723, byte miss ratio 0.0723
cdn1_colo28.ns418 S3FIFO-0.8000-0.9000 cache size      416, 1509129 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_colo28.ns418 S3FIFO-0.8000-0.9000 cache size     1387, 1509129 req, miss ratio 0.0234, byte miss ratio 0.0234
cdn1_colo28.ns418 S3FIFO-0.8000-0.9000 cache size     2774, 1509129 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_colo28.ns418 S3FIFO-0.8000-0.9000 cache size     5549, 1509129 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_colo28.ns418 S3FIFO-0.8000-0.9000 cache size    11099, 1509129 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns418 S3FIFO-0.9000-0.9000 cache size       13, 1509129 req, miss ratio 0.2538, byte miss ratio 0.2538
cdn1_colo28.ns418 S3FIFO-0.9000-0.9000 cache size       41, 1509129 req, miss ratio 0.1449, byte miss ratio 0.1449
cdn1_colo28.ns418 S3FIFO-0.9000-0.9000 cache size      138, 1509129 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_colo28.ns418 S3FIFO-0.9000-0.9000 cache size      416, 1509129 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_colo28.ns418 S3FIFO-0.9000-0.9000 cache size     1387, 1509129 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns418 S3FIFO-0.9000-0.9000 cache size     2774, 1509129 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_colo28.ns418 S3FIFO-0.9000-0.9000 cache size     5549, 1509129 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_colo28.ns418 S3FIFO-0.9000-0.9000 cache size    11099, 1509129 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns418 S3FIFO-0.0100-0.9000 cache size       13, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0100-0.9000 cache size       41, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0100-0.9000 cache size      138, 1509129 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_colo28.ns418 S3FIFO-0.0100-0.9000 cache size      416, 1509129 req, miss ratio 0.0303, byte miss ratio 0.0303
cdn1_colo28.ns418 S3FIFO-0.0100-0.9000 cache size     1387, 1509129 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_colo28.ns418 S3FIFO-0.0100-0.9000 cache size     2774, 1509129 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns418 S3FIFO-0.0100-0.9000 cache size     5549, 1509129 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns418 S3FIFO-0.0100-0.9000 cache size    11099, 1509129 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns418 S3FIFO-0.0010-0.9000 cache size       13, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0010-0.9000 cache size       41, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0010-0.9000 cache size      138, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0010-0.9000 cache size      416, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0010-0.9000 cache size     1387, 1509129 req, miss ratio 0.0201, byte miss ratio 0.0201
cdn1_colo28.ns418 S3FIFO-0.0010-0.9000 cache size     2774, 1509129 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_colo28.ns418 S3FIFO-0.0010-0.9000 cache size     5549, 1509129 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns418 S3FIFO-0.0010-0.9000 cache size    11099, 1509129 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns418 S3FIFO-0.0050-1.9000 cache size       13, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0050-1.9000 cache size       41, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0050-1.9000 cache size      138, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0050-1.9000 cache size      416, 1509129 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_colo28.ns418 S3FIFO-0.0050-1.9000 cache size     1387, 1509129 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_colo28.ns418 S3FIFO-0.0050-1.9000 cache size     2774, 1509129 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns418 S3FIFO-0.0050-1.9000 cache size     5549, 1509129 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns418 S3FIFO-0.0050-1.9000 cache size    11099, 1509129 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns418 S3FIFO-0.0250-0.9000 cache size       13, 1509129 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns418 S3FIFO-0.0250-0.9000 cache size       41, 1509129 req, miss ratio 0.1177, byte miss ratio 0.1177
cdn1_colo28.ns418 S3FIFO-0.0250-0.9000 cache size      138, 1509129 req, miss ratio 0.0538, byte miss ratio 0.0538
cdn1_colo28.ns418 S3FIFO-0.0250-0.9000 cache size      416, 1509129 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns418 S3FIFO-0.0250-0.9000 cache size     1387, 1509129 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns418 S3FIFO-0.0250-0.9000 cache size     2774, 1509129 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns418 S3FIFO-0.0250-0.9000 cache size     5549, 1509129 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns418 S3FIFO-0.0250-0.9000 cache size    11099, 1509129 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns418 S3FIFO-0.4000-1.9000 cache size       13, 1509129 req, miss ratio 0.2220, byte miss ratio 0.2220
cdn1_colo28.ns418 S3FIFO-0.4000-1.9000 cache size       41, 1509129 req, miss ratio 0.1206, byte miss ratio 0.1206
cdn1_colo28.ns418 S3FIFO-0.4000-1.9000 cache size      138, 1509129 req, miss ratio 0.0603, byte miss ratio 0.0603
cdn1_colo28.ns418 S3FIFO-0.4000-1.9000 cache size      416, 1509129 req, miss ratio 0.0336, byte miss ratio 0.0336
cdn1_colo28.ns418 S3FIFO-0.4000-1.9000 cache size     1387, 1509129 req, miss ratio 0.0207, byte miss ratio 0.0207
