cdn1_allcolo.ns786 S3FIFO-0.1000-1.9000 cache size       72, 1300166 req, miss ratio 0.1988, byte miss ratio 0.1988
cdn1_allcolo.ns786 S3FIFO-0.1000-1.9000 cache size      217, 1300166 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_allcolo.ns786 S3FIFO-0.1000-1.9000 cache size      723, 1300166 req, miss ratio 0.1254, byte miss ratio 0.1254
cdn1_allcolo.ns786 S3FIFO-0.1000-1.9000 cache size     2170, 1300166 req, miss ratio 0.0976, byte miss ratio 0.0976
cdn1_allcolo.ns786 S3FIFO-0.1000-1.9000 cache size     7236, 1300166 req, miss ratio 0.0733, byte miss ratio 0.0733
cdn1_allcolo.ns786 S3FIFO-0.1000-1.9000 cache size    14472, 1300166 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns786 S3FIFO-0.1000-1.9000 cache size    28945, 1300166 req, miss ratio 0.0589, byte miss ratio 0.0589
cdn1_allcolo.ns786 S3FIFO-0.1000-1.9000 cache size    57891, 1300166 req, miss ratio 0.0560, byte miss ratio 0.0560
cdn1_allcolo.ns786 S3FIFO-0.1500-0.9000 cache size       72, 1300166 req, miss ratio 0.1992, byte miss ratio 0.1992
cdn1_allcolo.ns786 S3FIFO-0.1500-0.9000 cache size      217, 1300166 req, miss ratio 0.1587, byte miss ratio 0.1587
cdn1_allcolo.ns786 S3FIFO-0.1500-0.9000 cache size      723, 1300166 req, miss ratio 0.1259, byte miss ratio 0.1259
cdn1_allcolo.ns786 S3FIFO-0.1500-0.9000 cache size     2170, 1300166 req, miss ratio 0.0981, byte miss ratio 0.0981
cdn1_allcolo.ns786 S3FIFO-0.1500-0.9000 cache size     7236, 1300166 req, miss ratio 0.0736, byte miss ratio 0.0736
cdn1_allcolo.ns786 S3FIFO-0.1500-0.9000 cache size    14472, 1300166 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns786 S3FIFO-0.1500-0.9000 cache size    28945, 1300166 req, miss ratio 0.0590, byte miss ratio 0.0590
cdn1_allcolo.ns786 S3FIFO-0.1500-0.9000 cache size    57891, 1300166 req, miss ratio 0.0560, byte miss ratio 0.0560
cdn1_allcolo.ns786 S3FIFO-0.4500-0.9000 cache size       72, 1300166 req, miss ratio 0.2066, byte miss ratio 0.2066
cdn1_allcolo.ns786 S3FIFO-0.4500-0.9000 cache size      217, 1300166 req, miss ratio 0.1641, byte miss ratio 0.1641
cdn1_allcolo.ns786 S3FIFO-0.4500-0.9000 cache size      723, 1300166 req, miss ratio 0.1308, byte miss ratio 0.1308
cdn1_allcolo.ns786 S3FIFO-0.4500-0.9000 cache size     2170, 1300166 req, miss ratio 0.1044, byte miss ratio 0.1044
cdn1_allcolo.ns786 S3FIFO-0.4500-0.9000 cache size     7236, 1300166 req, miss ratio 0.0768, byte miss ratio 0.0768
cdn1_allcolo.ns786 S3FIFO-0.4500-0.9000 cache size    14472, 1300166 req, miss ratio 0.0664, byte miss ratio 0.0664
cdn1_allcolo.ns786 S3FIFO-0.4500-0.9000 cache size    28945, 1300166 req, miss ratio 0.0595, byte miss ratio 0.0595
cdn1_allcolo.ns786 S3FIFO-0.4500-0.9000 cache size    57891, 1300166 req, miss ratio 0.0560, byte miss ratio 0.0560
cdn1_allcolo.ns786 S3FIFO-0.7500-0.9000 cache size       72, 1300166 req, miss ratio 0.2205, byte miss ratio 0.2205
