io_traces.ns653 S3FIFO-0.6500-0.9000 cache size      207, 4400000 req, miss ratio 0.6225, byte miss ratio 0.6225
io_traces.ns653 S3FIFO-0.6500-0.9000 cache size      621, 4400000 req, miss ratio 0.5709, byte miss ratio 0.5709
io_traces.ns653 S3FIFO-0.6500-0.9000 cache size     2070, 4400000 req, miss ratio 0.4896, byte miss ratio 0.4896
io_traces.ns653 S3FIFO-0.6500-0.9000 cache size     6211, 4400000 req, miss ratio 0.3465, byte miss ratio 0.3465
io_traces.ns653 S3FIFO-0.6500-0.9000 cache size    20704, 4400000 req, miss ratio 0.2407, byte miss ratio 0.2407
io_traces.ns653 S3FIFO-0.6500-0.9000 cache size    41409, 4400000 req, miss ratio 0.1579, byte miss ratio 0.1579
io_traces.ns653 S3FIFO-0.6500-0.9000 cache size    82818, 4400000 req, miss ratio 0.0802, byte miss ratio 0.0802
io_traces.ns653 S3FIFO-0.6500-0.9000 cache size   165636, 4400000 req, miss ratio 0.0484, byte miss ratio 0.0484
io_traces.ns653 S3FIFO-0.1000-1.9000 cache size      207, 4400000 req, miss ratio 0.5891, byte miss ratio 0.5891
io_traces.ns653 S3FIFO-0.1000-1.9000 cache size      621, 4400000 req, miss ratio 0.5441, byte miss ratio 0.5441
io_traces.ns653 S3FIFO-0.1000-1.9000 cache size     2070, 4400000 req, miss ratio 0.4033, byte miss ratio 0.4033
io_traces.ns653 S3FIFO-0.1000-1.9000 cache size     6211, 4400000 req, miss ratio 0.3230, byte miss ratio 0.3230
io_traces.ns653 S3FIFO-0.1000-1.9000 cache size    20704, 4400000 req, miss ratio 0.2311, byte miss ratio 0.2311
io_traces.ns653 S3FIFO-0.1000-1.9000 cache size    41409, 4400000 req, miss ratio 0.1480, byte miss ratio 0.1480
io_traces.ns653 S3FIFO-0.1000-1.9000 cache size    82818, 4400000 req, miss ratio 0.0685, byte miss ratio 0.0685
io_traces.ns653 S3FIFO-0.1000-1.9000 cache size   165636, 4400000 req, miss ratio 0.0487, byte miss ratio 0.0487
io_traces.ns653 S3FIFO-0.5500-0.9000 cache size      207, 4400000 req, miss ratio 0.6072, byte miss ratio 0.6072
io_traces.ns653 S3FIFO-0.5500-0.9000 cache size      621, 4400000 req, miss ratio 0.5649, byte miss ratio 0.5649
io_traces.ns653 S3FIFO-0.5500-0.9000 cache size     2070, 4400000 req, miss ratio 0.4557, byte miss ratio 0.4557
io_traces.ns653 S3FIFO-0.5500-0.9000 cache size     6211, 4400000 req, miss ratio 0.3387, byte miss ratio 0.3387
io_traces.ns653 S3FIFO-0.5500-0.9000 cache size    20704, 4400000 req, miss ratio 0.2363, byte miss ratio 0.2363
io_traces.ns653 S3FIFO-0.5500-0.9000 cache size    41409, 4400000 req, miss ratio 0.1549, byte miss ratio 0.1549
io_traces.ns653 S3FIFO-0.5500-0.9000 cache size    82818, 4400000 req, miss ratio 0.0765, byte miss ratio 0.0765
io_traces.ns653 S3FIFO-0.5500-0.9000 cache size   165636, 4400000 req, miss ratio 0.0482, byte miss ratio 0.0482
io_traces.ns653 S3FIFO-0.9000-0.9000 cache size      207, 4400000 req, miss ratio 0.6799, byte miss ratio 0.6799
