io_traces.ns785 S3FIFO-0.9500-0.9000 cache size      707, 4200000 req, miss ratio 0.6007, byte miss ratio 0.6007
io_traces.ns785 S3FIFO-0.9500-0.9000 cache size     2123, 4200000 req, miss ratio 0.4629, byte miss ratio 0.4629
io_traces.ns785 S3FIFO-0.9500-0.9000 cache size     7078, 4200000 req, miss ratio 0.3907, byte miss ratio 0.3907
io_traces.ns785 S3FIFO-0.9500-0.9000 cache size    21234, 4200000 req, miss ratio 0.3612, byte miss ratio 0.3612
io_traces.ns785 S3FIFO-0.9500-0.9000 cache size    70780, 4200000 req, miss ratio 0.3241, byte miss ratio 0.3241
io_traces.ns785 S3FIFO-0.9500-0.9000 cache size   141561, 4200000 req, miss ratio 0.2810, byte miss ratio 0.2810
io_traces.ns785 S3FIFO-0.9500-0.9000 cache size   283122, 4200000 req, miss ratio 0.2289, byte miss ratio 0.2289
io_traces.ns785 S3FIFO-0.9500-0.9000 cache size   566245, 4200000 req, miss ratio 0.1751, byte miss ratio 0.1751
io_traces.ns785 S3FIFO-0.0500-0.9000 cache size      707, 4200000 req, miss ratio 0.4529, byte miss ratio 0.4529
io_traces.ns785 S3FIFO-0.0500-0.9000 cache size     2123, 4200000 req, miss ratio 0.4055, byte miss ratio 0.4055
io_traces.ns785 S3FIFO-0.0500-0.9000 cache size     7078, 4200000 req, miss ratio 0.3695, byte miss ratio 0.3695
io_traces.ns785 S3FIFO-0.0500-0.9000 cache size    21234, 4200000 req, miss ratio 0.3439, byte miss ratio 0.3439
io_traces.ns785 S3FIFO-0.0500-0.9000 cache size    70780, 4200000 req, miss ratio 0.3103, byte miss ratio 0.3103
io_traces.ns785 S3FIFO-0.0500-0.9000 cache size   141561, 4200000 req, miss ratio 0.2807, byte miss ratio 0.2807
io_traces.ns785 S3FIFO-0.0500-0.9000 cache size   283122, 4200000 req, miss ratio 0.2318, byte miss ratio 0.2318
io_traces.ns785 S3FIFO-0.0500-0.9000 cache size   566245, 4200000 req, miss ratio 0.1749, byte miss ratio 0.1749
io_traces.ns785 S3FIFO-0.6500-1.9000 cache size      707, 4200000 req, miss ratio 0.5141, byte miss ratio 0.5141
io_traces.ns785 S3FIFO-0.6500-1.9000 cache size     2123, 4200000 req, miss ratio 0.3985, byte miss ratio 0.3985
io_traces.ns785 S3FIFO-0.6500-1.9000 cache size     7078, 4200000 req, miss ratio 0.3665, byte miss ratio 0.3665
io_traces.ns785 S3FIFO-0.6500-1.9000 cache size    21234, 4200000 req, miss ratio 0.3518, byte miss ratio 0.3518
io_traces.ns785 S3FIFO-0.6500-1.9000 cache size    70780, 4200000 req, miss ratio 0.3131, byte miss ratio 0.3131
io_traces.ns785 S3FIFO-0.6500-1.9000 cache size   141561, 4200000 req, miss ratio 0.2771, byte miss ratio 0.2771
io_traces.ns785 S3FIFO-0.6500-1.9000 cache size   283122, 4200000 req, miss ratio 0.2256, byte miss ratio 0.2256
