cdn1_colo28.ns765 S3FIFO-0.6000-1.9000 cache size       19, 1540581 req, miss ratio 0.2896, byte miss ratio 0.2896
cdn1_colo28.ns765 S3FIFO-0.6000-1.9000 cache size       58, 1540581 req, miss ratio 0.1827, byte miss ratio 0.1827
cdn1_colo28.ns765 S3FIFO-0.6000-1.9000 cache size      195, 1540581 req, miss ratio 0.1379, byte miss ratio 0.1379
cdn1_colo28.ns765 S3FIFO-0.6000-1.9000 cache size      587, 1540581 req, miss ratio 0.1048, byte miss ratio 0.1048
cdn1_colo28.ns765 S3FIFO-0.6000-1.9000 cache size     1958, 1540581 req, miss ratio 0.0590, byte miss ratio 0.0590
cdn1_colo28.ns765 S3FIFO-0.6000-1.9000 cache size     3916, 1540581 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_colo28.ns765 S3FIFO-0.6000-1.9000 cache size     7832, 1540581 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns765 S3FIFO-0.6000-1.9000 cache size    15664, 1540581 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_colo28.ns765 S3FIFO-0.8500-1.9000 cache size       19, 1540581 req, miss ratio 0.3029, byte miss ratio 0.3029
cdn1_colo28.ns765 S3FIFO-0.8500-1.9000 cache size       58, 1540581 req, miss ratio 0.2051, byte miss ratio 0.2051
cdn1_colo28.ns765 S3FIFO-0.8500-1.9000 cache size      195, 1540581 req, miss ratio 0.1454, byte miss ratio 0.1454
cdn1_colo28.ns765 S3FIFO-0.8500-1.9000 cache size      587, 1540581 req, miss ratio 0.1092, byte miss ratio 0.1092
cdn1_colo28.ns765 S3FIFO-0.8500-1.9000 cache size     1958, 1540581 req, miss ratio 0.0647, byte miss ratio 0.0647
cdn1_colo28.ns765 S3FIFO-0.8500-1.9000 cache size     3916, 1540581 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns765 S3FIFO-0.8500-1.9000 cache size     7832, 1540581 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_colo28.ns765 S3FIFO-0.8500-1.9000 cache size    15664, 1540581 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns765 S3FIFO-0.7500-1.9000 cache size       19, 1540581 req, miss ratio 0.2989, byte miss ratio 0.2989
cdn1_colo28.ns765 S3FIFO-0.7500-1.9000 cache size       58, 1540581 req, miss ratio 0.1960, byte miss ratio 0.1960
cdn1_colo28.ns765 S3FIFO-0.7500-1.9000 cache size      195, 1540581 req, miss ratio 0.1419, byte miss ratio 0.1419
cdn1_colo28.ns765 S3FIFO-0.7500-1.9000 cache size      587, 1540581 req, miss ratio 0.1074, byte miss ratio 0.1074
cdn1_colo28.ns765 S3FIFO-0.7500-1.9000 cache size     1958, 1540581 req, miss ratio 0.0625, byte miss ratio 0.0625
cdn1_colo28.ns765 S3FIFO-0.7500-1.9000 cache size     3916, 1540581 req, miss ratio 0.0407, byte miss ratio 0.0407
cdn1_colo28.ns765 S3FIFO-0.7500-1.9000 cache size     7832, 1540581 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_colo28.ns765 S3FIFO-0.7500-1.9000 cache size    15664, 1540581 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_colo28.ns765 S3FIFO-0.2500-0.9000 cache size       19, 1540581 req, miss ratio 0.2597, byte miss ratio 0.2597
cdn1_colo28.ns765 S3FIFO-0.2500-0.9000 cache size       58, 1540581 req, miss ratio 0.1675, byte miss ratio 0.1675
cdn1_colo28.ns765 S3FIFO-0.2500-0.9000 cache size      195, 1540581 req, miss ratio 0.1330, byte miss ratio 0.1330
cdn1_colo28.ns765 S3FIFO-0.2500-0.9000 cache size      587, 1540581 req, miss ratio 0.0992, byte miss ratio 0.0992
cdn1_colo28.ns765 S3FIFO-0.2500-0.9000 cache size     1958, 1540581 req, miss ratio 0.0515, byte miss ratio 0.0515
cdn1_colo28.ns765 S3FIFO-0.2500-0.9000 cache size     3916, 1540581 req, miss ratio 0.0336, byte miss ratio 0.0336
cdn1_colo28.ns765 S3FIFO-0.2500-0.9000 cache size     7832, 1540581 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_colo28.ns765 S3FIFO-0.2500-0.9000 cache size    15664, 1540581 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns765 S3FIFO-0.4500-1.9000 cache size       19, 1540581 req, miss ratio 0.2775, byte miss ratio 0.2775
cdn1_colo28.ns765 S3FIFO-0.4500-1.9000 cache size       58, 1540581 req, miss ratio 0.1747, byte miss ratio 0.1747
cdn1_colo28.ns765 S3FIFO-0.4500-1.9000 cache size      195, 1540581 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_colo28.ns765 S3FIFO-0.4500-1.9000 cache size      587, 1540581 req, miss ratio 0.1024, byte miss ratio 0.1024
cdn1_colo28.ns765 S3FIFO-0.4500-1.9000 cache size     1958, 1540581 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_colo28.ns765 S3FIFO-0.4500-1.9000 cache size     3916, 1540581 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_colo28.ns765 S3FIFO-0.4500-1.9000 cache size     7832, 1540581 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns765 S3FIFO-0.4500-1.9000 cache size    15664, 1540581 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_colo28.ns765 S3FIFO-0.0050-1.9000 cache size       19, 1540581 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns765 S3FIFO-0.0050-1.9000 cache size       58, 1540581 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns765 S3FIFO-0.0050-1.9000 cache size      195, 1540581 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns765 S3FIFO-0.0050-1.9000 cache size      587, 1540581 req, miss ratio 0.0972, byte miss ratio 0.0972
cdn1_colo28.ns765 S3FIFO-0.0050-1.9000 cache size     1958, 1540581 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_colo28.ns765 S3FIFO-0.0050-1.9000 cache size     3916, 1540581 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_colo28.ns765 S3FIFO-0.0050-1.9000 cache size     7832, 1540581 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_colo28.ns765 S3FIFO-0.0050-1.9000 cache size    15664, 1540581 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns765 S3FIFO-0.9000-1.9000 cache size       19, 1540581 req, miss ratio 0.3040, byte miss ratio 0.3040
cdn1_colo28.ns765 S3FIFO-0.9000-1.9000 cache size       58, 1540581 req, miss ratio 0.2087, byte miss ratio 0.2087
cdn1_colo28.ns765 S3FIFO-0.9000-1.9000 cache size      195, 1540581 req, miss ratio 0.1486, byte miss ratio 0.1486
cdn1_colo28.ns765 S3FIFO-0.9000-1.9000 cache size      587, 1540581 req, miss ratio 0.1105, byte miss ratio 0.1105
cdn1_colo28.ns765 S3FIFO-0.9000-1.9000 cache size     1958, 1540581 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_colo28.ns765 S3FIFO-0.9000-1.9000 cache size     3916, 1540581 req, miss ratio 0.0440, byte miss ratio 0.0440
cdn1_colo28.ns765 S3FIFO-0.9000-1.9000 cache size     7832, 1540581 req, miss ratio 0.0269, byte miss ratio 0.0269
cdn1_colo28.ns765 S3FIFO-0.9000-1.9000 cache size    15664, 1540581 req, miss ratio 0.0153, byte miss ratio 0.0153
