cdn1_colo28.ns146 S3FIFO-0.2500-0.9000 cache size       12, 1123481 req, miss ratio 0.2599, byte miss ratio 0.2599
cdn1_colo28.ns146 S3FIFO-0.2500-0.9000 cache size       25, 1123481 req, miss ratio 0.0629, byte miss ratio 0.0629
cdn1_colo28.ns146 S3FIFO-0.2500-0.9000 cache size       51, 1123481 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns146 S3FIFO-0.2500-0.9000 cache size      103, 1123481 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns146 S3FIFO-0.0250-0.9000 cache size       12, 1123481 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns146 S3FIFO-0.0250-0.9000 cache size       25, 1123481 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns146 S3FIFO-0.0250-0.9000 cache size       51, 1123481 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns146 S3FIFO-0.0250-0.9000 cache size      103, 1123481 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns146 S3FIFO-0.1500-0.9000 cache size       12, 1123481 req, miss ratio 0.2163, byte miss ratio 0.2163
cdn1_colo28.ns146 S3FIFO-0.1500-0.9000 cache size       25, 1123481 req, miss ratio 0.0617, byte miss ratio 0.0617
cdn1_colo28.ns146 S3FIFO-0.1500-0.9000 cache size       51, 1123481 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns146 S3FIFO-0.1500-0.9000 cache size      103, 1123481 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns146 S3FIFO-0.5000-1.9000 cache size       12, 1123481 req, miss ratio 0.2989, byte miss ratio 0.2989
cdn1_colo28.ns146 S3FIFO-0.5000-1.9000 cache size       25, 1123481 req, miss ratio 0.0652, byte miss ratio 0.0652
cdn1_colo28.ns146 S3FIFO-0.5000-1.9000 cache size       51, 1123481 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns146 S3FIFO-0.5000-1.9000 cache size      103, 1123481 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns146 S3FIFO-0.8500-1.9000 cache size       12, 1123481 req, miss ratio 0.3280, byte miss ratio 0.3280
cdn1_colo28.ns146 S3FIFO-0.8500-1.9000 cache size       25, 1123481 req, miss ratio 0.0858, byte miss ratio 0.0858
cdn1_colo28.ns146 S3FIFO-0.8500-1.9000 cache size       51, 1123481 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns146 S3FIFO-0.8500-1.9000 cache size      103, 1123481 req, miss ratio 0.0003, byte miss ratio 0.0003
