io_traces.ns416 S3FIFO-0.5000-1.9000 cache size      166, 2400000 req, miss ratio 0.4733, byte miss ratio 0.4733
io_traces.ns416 S3FIFO-0.5000-1.9000 cache size      498, 2400000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns416 S3FIFO-0.5000-1.9000 cache size     1660, 2400000 req, miss ratio 0.4639, byte miss ratio 0.4639
io_traces.ns416 S3FIFO-0.5000-1.9000 cache size     4980, 2400000 req, miss ratio 0.4549, byte miss ratio 0.4549
io_traces.ns416 S3FIFO-0.5000-1.9000 cache size    16600, 2400000 req, miss ratio 0.4403, byte miss ratio 0.4403
io_traces.ns416 S3FIFO-0.5000-1.9000 cache size    33200, 2400000 req, miss ratio 0.2437, byte miss ratio 0.2437
io_traces.ns416 S3FIFO-0.5000-1.9000 cache size    66400, 2400000 req, miss ratio 0.0886, byte miss ratio 0.0886
io_traces.ns416 S3FIFO-0.5000-1.9000 cache size   132800, 2400000 req, miss ratio 0.0707, byte miss ratio 0.0707
io_traces.ns416 S3FIFO-0.1500-0.9000 cache size      166, 2400000 req, miss ratio 0.4729, byte miss ratio 0.4729
io_traces.ns416 S3FIFO-0.1500-0.9000 cache size      498, 2400000 req, miss ratio 0.4679, byte miss ratio 0.4679
io_traces.ns416 S3FIFO-0.1500-0.9000 cache size     1660, 2400000 req, miss ratio 0.4644, byte miss ratio 0.4644
io_traces.ns416 S3FIFO-0.1500-0.9000 cache size     4980, 2400000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns416 S3FIFO-0.1500-0.9000 cache size    16600, 2400000 req, miss ratio 0.3652, byte miss ratio 0.3652
io_traces.ns416 S3FIFO-0.1500-0.9000 cache size    33200, 2400000 req, miss ratio 0.2172, byte miss ratio 0.2172
io_traces.ns416 S3FIFO-0.1500-0.9000 cache size    66400, 2400000 req, miss ratio 0.0801, byte miss ratio 0.0801
io_traces.ns416 S3FIFO-0.1500-0.9000 cache size   132800, 2400000 req, miss ratio 0.0701, byte miss ratio 0.0701
io_traces.ns416 S3FIFO-0.1000-1.9000 cache size      166, 2400000 req, miss ratio 0.4722, byte miss ratio 0.4722
io_traces.ns416 S3FIFO-0.1000-1.9000 cache size      498, 2400000 req, miss ratio 0.4676, byte miss ratio 0.4676
io_traces.ns416 S3FIFO-0.1000-1.9000 cache size     1660, 2400000 req, miss ratio 0.4643, byte miss ratio 0.4643
io_traces.ns416 S3FIFO-0.1000-1.9000 cache size     4980, 2400000 req, miss ratio 0.4528, byte miss ratio 0.4528
io_traces.ns416 S3FIFO-0.1000-1.9000 cache size    16600, 2400000 req, miss ratio 0.3631, byte miss ratio 0.3631
io_traces.ns416 S3FIFO-0.1000-1.9000 cache size    33200, 2400000 req, miss ratio 0.2183, byte miss ratio 0.2183
io_traces.ns416 S3FIFO-0.1000-1.9000 cache size    66400, 2400000 req, miss ratio 0.0796, byte miss ratio 0.0796
io_traces.ns416 S3FIFO-0.1000-1.9000 cache size   132800, 2400000 req, miss ratio 0.0702, byte miss ratio 0.0702
io_traces.ns416 S3FIFO-0.7000-0.9000 cache size      166, 2400000 req, miss ratio 0.4758, byte miss ratio 0.4758
io_traces.ns416 S3FIFO-0.7000-0.9000 cache size      498, 2400000 req, miss ratio 0.4688, byte miss ratio 0.4688
io_traces.ns416 S3FIFO-0.7000-0.9000 cache size     1660, 2400000 req, miss ratio 0.4650, byte miss ratio 0.4650
io_traces.ns416 S3FIFO-0.7000-0.9000 cache size     4980, 2400000 req, miss ratio 0.4594, byte miss ratio 0.4594
io_traces.ns416 S3FIFO-0.7000-0.9000 cache size    16600, 2400000 req, miss ratio 0.3897, byte miss ratio 0.3897
io_traces.ns416 S3FIFO-0.7000-0.9000 cache size    33200, 2400000 req, miss ratio 0.2474, byte miss ratio 0.2474
io_traces.ns416 S3FIFO-0.7000-0.9000 cache size    66400, 2400000 req, miss ratio 0.1026, byte miss ratio 0.1026
io_traces.ns416 S3FIFO-0.7000-0.9000 cache size   132800, 2400000 req, miss ratio 0.0716, byte miss ratio 0.0716
io_traces.ns416 S3FIFO-0.0250-1.9000 cache size      166, 2400000 req, miss ratio 0.4936, byte miss ratio 0.4936
io_traces.ns416 S3FIFO-0.0250-1.9000 cache size      498, 2400000 req, miss ratio 0.4685, byte miss ratio 0.4685
io_traces.ns416 S3FIFO-0.0250-1.9000 cache size     1660, 2400000 req, miss ratio 0.4643, byte miss ratio 0.4643
io_traces.ns416 S3FIFO-0.0250-1.9000 cache size     4980, 2400000 req, miss ratio 0.4537, byte miss ratio 0.4537
io_traces.ns416 S3FIFO-0.0250-1.9000 cache size    16600, 2400000 req, miss ratio 0.3507, byte miss ratio 0.3507
io_traces.ns416 S3FIFO-0.0250-1.9000 cache size    33200, 2400000 req, miss ratio 0.1949, byte miss ratio 0.1949
io_traces.ns416 S3FIFO-0.0250-1.9000 cache size    66400, 2400000 req, miss ratio 0.0802, byte miss ratio 0.0802
io_traces.ns416 S3FIFO-0.0250-1.9000 cache size   132800, 2400000 req, miss ratio 0.0708, byte miss ratio 0.0708
io_traces.ns416 S3FIFO-0.5500-1.9000 cache size      166, 2400000 req, miss ratio 0.4734, byte miss ratio 0.4734
io_traces.ns416 S3FIFO-0.5500-1.9000 cache size      498, 2400000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns416 S3FIFO-0.5500-1.9000 cache size     1660, 2400000 req, miss ratio 0.4641, byte miss ratio 0.4641
io_traces.ns416 S3FIFO-0.5500-1.9000 cache size     4980, 2400000 req, miss ratio 0.4556, byte miss ratio 0.4556
io_traces.ns416 S3FIFO-0.5500-1.9000 cache size    16600, 2400000 req, miss ratio 0.3932, byte miss ratio 0.3932
io_traces.ns416 S3FIFO-0.5500-1.9000 cache size    33200, 2400000 req, miss ratio 0.2482, byte miss ratio 0.2482
io_traces.ns416 S3FIFO-0.5500-1.9000 cache size    66400, 2400000 req, miss ratio 0.0920, byte miss ratio 0.0920
io_traces.ns416 S3FIFO-0.5500-1.9000 cache size   132800, 2400000 req, miss ratio 0.0708, byte miss ratio 0.0708
io_traces.ns416 S3FIFO-0.4000-1.9000 cache size      166, 2400000 req, miss ratio 0.4725, byte miss ratio 0.4725
io_traces.ns416 S3FIFO-0.4000-1.9000 cache size      498, 2400000 req, miss ratio 0.4677, byte miss ratio 0.4677
io_traces.ns416 S3FIFO-0.4000-1.9000 cache size     1660, 2400000 req, miss ratio 0.4637, byte miss ratio 0.4637
io_traces.ns416 S3FIFO-0.4000-1.9000 cache size     4980, 2400000 req, miss ratio 0.4539, byte miss ratio 0.4539
io_traces.ns416 S3FIFO-0.4000-1.9000 cache size    16600, 2400000 req, miss ratio 0.3984, byte miss ratio 0.3984
io_traces.ns416 S3FIFO-0.4000-1.9000 cache size    33200, 2400000 req, miss ratio 0.2408, byte miss ratio 0.2408
io_traces.ns416 S3FIFO-0.4000-1.9000 cache size    66400, 2400000 req, miss ratio 0.0827, byte miss ratio 0.0827
io_traces.ns416 S3FIFO-0.4000-1.9000 cache size   132800, 2400000 req, miss ratio 0.0706, byte miss ratio 0.0706
io_traces.ns416 S3FIFO-0.1500-1.9000 cache size      166, 2400000 req, miss ratio 0.4721, byte miss ratio 0.4721
io_traces.ns416 S3FIFO-0.1500-1.9000 cache size      498, 2400000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns416 S3FIFO-0.1500-1.9000 cache size     1660, 2400000 req, miss ratio 0.4639, byte miss ratio 0.4639
io_traces.ns416 S3FIFO-0.1500-1.9000 cache size     4980, 2400000 req, miss ratio 0.4530, byte miss ratio 0.4530
io_traces.ns416 S3FIFO-0.1500-1.9000 cache size    16600, 2400000 req, miss ratio 0.3660, byte miss ratio 0.3660
io_traces.ns416 S3FIFO-0.1500-1.9000 cache size    33200, 2400000 req, miss ratio 0.2172, byte miss ratio 0.2172
io_traces.ns416 S3FIFO-0.1500-1.9000 cache size    66400, 2400000 req, miss ratio 0.0801, byte miss ratio 0.0801
io_traces.ns416 S3FIFO-0.1500-1.9000 cache size   132800, 2400000 req, miss ratio 0.0701, byte miss ratio 0.0701
io_traces.ns416 S3FIFO-0.0250-0.9000 cache size      166, 2400000 req, miss ratio 0.4947, byte miss ratio 0.4947
io_traces.ns416 S3FIFO-0.0250-0.9000 cache size      498, 2400000 req, miss ratio 0.4689, byte miss ratio 0.4689
