cdn1_allcolo.ns286 S3FIFO-0.6000-0.9000 cache size       30, 2159659 req, miss ratio 0.2079, byte miss ratio 0.2079
cdn1_allcolo.ns286 S3FIFO-0.6000-0.9000 cache size       91, 2159659 req, miss ratio 0.0606, byte miss ratio 0.0606
cdn1_allcolo.ns286 S3FIFO-0.6000-0.9000 cache size      304, 2159659 req, miss ratio 0.0200, byte miss ratio 0.0200
cdn1_allcolo.ns286 S3FIFO-0.6000-0.9000 cache size      913, 2159659 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_allcolo.ns286 S3FIFO-0.6000-0.9000 cache size     3046, 2159659 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns286 S3FIFO-0.6000-0.9000 cache size     6092, 2159659 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns286 S3FIFO-0.6000-0.9000 cache size    12184, 2159659 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns286 S3FIFO-0.6000-0.9000 cache size    24368, 2159659 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns286 S3FIFO-0.0100-1.9000 cache size       30, 2159659 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns286 S3FIFO-0.0100-1.9000 cache size       91, 2159659 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns286 S3FIFO-0.0100-1.9000 cache size      304, 2159659 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_allcolo.ns286 S3FIFO-0.0100-1.9000 cache size      913, 2159659 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns286 S3FIFO-0.0100-1.9000 cache size     3046, 2159659 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns286 S3FIFO-0.0100-1.9000 cache size     6092, 2159659 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns286 S3FIFO-0.0100-1.9000 cache size    12184, 2159659 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns286 S3FIFO-0.0100-1.9000 cache size    24368, 2159659 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns286 S3FIFO-0.9900-1.9000 cache size       30, 2159659 req, miss ratio 0.2488, byte miss ratio 0.2488
cdn1_allcolo.ns286 S3FIFO-0.9900-1.9000 cache size       91, 2159659 req, miss ratio 0.0824, byte miss ratio 0.0824
cdn1_allcolo.ns286 S3FIFO-0.9900-1.9000 cache size      304, 2159659 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns286 S3FIFO-0.9900-1.9000 cache size      913, 2159659 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_allcolo.ns286 S3FIFO-0.9900-1.9000 cache size     3046, 2159659 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_allcolo.ns286 S3FIFO-0.9900-1.9000 cache size     6092, 2159659 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_allcolo.ns286 S3FIFO-0.9900-1.9000 cache size    12184, 2159659 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_allcolo.ns286 S3FIFO-0.9900-1.9000 cache size    24368, 2159659 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns286 S3FIFO-0.4500-0.9000 cache size       30, 2159659 req, miss ratio 0.1895, byte miss ratio 0.1895
cdn1_allcolo.ns286 S3FIFO-0.4500-0.9000 cache size       91, 2159659 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_allcolo.ns286 S3FIFO-0.4500-0.9000 cache size      304, 2159659 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_allcolo.ns286 S3FIFO-0.4500-0.9000 cache size      913, 2159659 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns286 S3FIFO-0.4500-0.9000 cache size     3046, 2159659 req, miss ratio 0.0141, byte miss ratio 0.0141
