cdn1_allcolo.ns2190 S3FIFO-0.2000-1.9000 cache size        5, 1059349 req, miss ratio 0.2937, byte miss ratio 0.2937
cdn1_allcolo.ns2190 S3FIFO-0.2000-1.9000 cache size       17, 1059349 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns2190 S3FIFO-0.2000-1.9000 cache size       58, 1059349 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns2190 S3FIFO-0.2000-1.9000 cache size      117, 1059349 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2190 S3FIFO-0.2000-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.2000-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.0250-0.9000 cache size        5, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0250-0.9000 cache size       17, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0250-0.9000 cache size       58, 1059349 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns2190 S3FIFO-0.0250-0.9000 cache size      117, 1059349 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2190 S3FIFO-0.0250-0.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.0250-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.4500-0.9000 cache size        5, 1059349 req, miss ratio 0.3092, byte miss ratio 0.3092
cdn1_allcolo.ns2190 S3FIFO-0.4500-0.9000 cache size       17, 1059349 req, miss ratio 0.0937, byte miss ratio 0.0937
cdn1_allcolo.ns2190 S3FIFO-0.4500-0.9000 cache size       58, 1059349 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns2190 S3FIFO-0.4500-0.9000 cache size      117, 1059349 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2190 S3FIFO-0.4500-0.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.4500-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.7500-1.9000 cache size        5, 1059349 req, miss ratio 0.3457, byte miss ratio 0.3457
cdn1_allcolo.ns2190 S3FIFO-0.7500-1.9000 cache size       17, 1059349 req, miss ratio 0.1066, byte miss ratio 0.1066
cdn1_allcolo.ns2190 S3FIFO-0.7500-1.9000 cache size       58, 1059349 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns2190 S3FIFO-0.7500-1.9000 cache size      117, 1059349 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2190 S3FIFO-0.7500-1.9000 cache size      234, 1059349 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2190 S3FIFO-0.7500-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.3000-1.9000 cache size        5, 1059349 req, miss ratio 0.2937, byte miss ratio 0.2937
cdn1_allcolo.ns2190 S3FIFO-0.3000-1.9000 cache size       17, 1059349 req, miss ratio 0.0888, byte miss ratio 0.0888
cdn1_allcolo.ns2190 S3FIFO-0.3000-1.9000 cache size       58, 1059349 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns2190 S3FIFO-0.3000-1.9000 cache size      117, 1059349 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns2190 S3FIFO-0.3000-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.3000-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.4500-1.9000 cache size        5, 1059349 req, miss ratio 0.3194, byte miss ratio 0.3194
cdn1_allcolo.ns2190 S3FIFO-0.4500-1.9000 cache size       17, 1059349 req, miss ratio 0.0938, byte miss ratio 0.0938
cdn1_allcolo.ns2190 S3FIFO-0.4500-1.9000 cache size       58, 1059349 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns2190 S3FIFO-0.4500-1.9000 cache size      117, 1059349 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2190 S3FIFO-0.4500-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.4500-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.6000-1.9000 cache size        5, 1059349 req, miss ratio 0.3457, byte miss ratio 0.3457
cdn1_allcolo.ns2190 S3FIFO-0.6000-1.9000 cache size       17, 1059349 req, miss ratio 0.1013, byte miss ratio 0.1013
cdn1_allcolo.ns2190 S3FIFO-0.6000-1.9000 cache size       58, 1059349 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_allcolo.ns2190 S3FIFO-0.6000-1.9000 cache size      117, 1059349 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2190 S3FIFO-0.6000-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.6000-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.0050-0.9000 cache size        5, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0050-0.9000 cache size       17, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0050-0.9000 cache size       58, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0050-0.9000 cache size      117, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0050-0.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.0050-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.3500-1.9000 cache size        5, 1059349 req, miss ratio 0.2937, byte miss ratio 0.2937
cdn1_allcolo.ns2190 S3FIFO-0.3500-1.9000 cache size       17, 1059349 req, miss ratio 0.0888, byte miss ratio 0.0888
cdn1_allcolo.ns2190 S3FIFO-0.3500-1.9000 cache size       58, 1059349 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns2190 S3FIFO-0.3500-1.9000 cache size      117, 1059349 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns2190 S3FIFO-0.3500-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.3500-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.9000-1.9000 cache size        5, 1059349 req, miss ratio 0.3717, byte miss ratio 0.3717
cdn1_allcolo.ns2190 S3FIFO-0.9000-1.9000 cache size       17, 1059349 req, miss ratio 0.1160, byte miss ratio 0.1160
cdn1_allcolo.ns2190 S3FIFO-0.9000-1.9000 cache size       58, 1059349 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns2190 S3FIFO-0.9000-1.9000 cache size      117, 1059349 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns2190 S3FIFO-0.9000-1.9000 cache size      234, 1059349 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2190 S3FIFO-0.9000-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.2500-1.9000 cache size        5, 1059349 req, miss ratio 0.2937, byte miss ratio 0.2937
cdn1_allcolo.ns2190 S3FIFO-0.2500-1.9000 cache size       17, 1059349 req, miss ratio 0.0863, byte miss ratio 0.0863
cdn1_allcolo.ns2190 S3FIFO-0.2500-1.9000 cache size       58, 1059349 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns2190 S3FIFO-0.2500-1.9000 cache size      117, 1059349 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2190 S3FIFO-0.2500-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.2500-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.5000-1.9000 cache size        5, 1059349 req, miss ratio 0.3194, byte miss ratio 0.3194
cdn1_allcolo.ns2190 S3FIFO-0.5000-1.9000 cache size       17, 1059349 req, miss ratio 0.0961, byte miss ratio 0.0961
cdn1_allcolo.ns2190 S3FIFO-0.5000-1.9000 cache size       58, 1059349 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns2190 S3FIFO-0.5000-1.9000 cache size      117, 1059349 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns2190 S3FIFO-0.5000-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.5000-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.8500-1.9000 cache size        5, 1059349 req, miss ratio 0.3717, byte miss ratio 0.3717
cdn1_allcolo.ns2190 S3FIFO-0.8500-1.9000 cache size       17, 1059349 req, miss ratio 0.1128, byte miss ratio 0.1128
cdn1_allcolo.ns2190 S3FIFO-0.8500-1.9000 cache size       58, 1059349 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns2190 S3FIFO-0.8500-1.9000 cache size      117, 1059349 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns2190 S3FIFO-0.8500-1.9000 cache size      234, 1059349 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2190 S3FIFO-0.8500-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.0050-1.9000 cache size        5, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0050-1.9000 cache size       17, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0050-1.9000 cache size       58, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0050-1.9000 cache size      117, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0050-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.0050-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.9900-0.9000 cache size        5, 1059349 req, miss ratio 0.3713, byte miss ratio 0.3713
cdn1_allcolo.ns2190 S3FIFO-0.9900-0.9000 cache size       17, 1059349 req, miss ratio 0.1213, byte miss ratio 0.1213
cdn1_allcolo.ns2190 S3FIFO-0.9900-0.9000 cache size       58, 1059349 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns2190 S3FIFO-0.9900-0.9000 cache size      117, 1059349 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns2190 S3FIFO-0.9900-0.9000 cache size      234, 1059349 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns2190 S3FIFO-0.9900-0.9000 cache size      469, 1059349 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2190 S3FIFO-0.9000-0.9000 cache size        5, 1059349 req, miss ratio 0.3713, byte miss ratio 0.3713
cdn1_allcolo.ns2190 S3FIFO-0.9000-0.9000 cache size       17, 1059349 req, miss ratio 0.1186, byte miss ratio 0.1186
cdn1_allcolo.ns2190 S3FIFO-0.9000-0.9000 cache size       58, 1059349 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns2190 S3FIFO-0.9000-0.9000 cache size      117, 1059349 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns2190 S3FIFO-0.9000-0.9000 cache size      234, 1059349 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2190 S3FIFO-0.9000-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.2000-0.9000 cache size        5, 1059349 req, miss ratio 0.2806, byte miss ratio 0.2806
cdn1_allcolo.ns2190 S3FIFO-0.2000-0.9000 cache size       17, 1059349 req, miss ratio 0.0818, byte miss ratio 0.0818
cdn1_allcolo.ns2190 S3FIFO-0.2000-0.9000 cache size       58, 1059349 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns2190 S3FIFO-0.2000-0.9000 cache size      117, 1059349 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2190 S3FIFO-0.2000-0.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.2000-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.6500-0.9000 cache size        5, 1059349 req, miss ratio 0.3397, byte miss ratio 0.3397
cdn1_allcolo.ns2190 S3FIFO-0.6500-0.9000 cache size       17, 1059349 req, miss ratio 0.1052, byte miss ratio 0.1052
cdn1_allcolo.ns2190 S3FIFO-0.6500-0.9000 cache size       58, 1059349 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns2190 S3FIFO-0.6500-0.9000 cache size      117, 1059349 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns2190 S3FIFO-0.6500-0.9000 cache size      234, 1059349 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2190 S3FIFO-0.6500-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.1000-0.9000 cache size        5, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.1000-0.9000 cache size       17, 1059349 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_allcolo.ns2190 S3FIFO-0.1000-0.9000 cache size       58, 1059349 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2190 S3FIFO-0.1000-0.9000 cache size      117, 1059349 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2190 S3FIFO-0.1000-0.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.1000-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.3000-0.9000 cache size        5, 1059349 req, miss ratio 0.2806, byte miss ratio 0.2806
cdn1_allcolo.ns2190 S3FIFO-0.3000-0.9000 cache size       17, 1059349 req, miss ratio 0.0881, byte miss ratio 0.0881
cdn1_allcolo.ns2190 S3FIFO-0.3000-0.9000 cache size       58, 1059349 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2190 S3FIFO-0.3000-0.9000 cache size      117, 1059349 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns2190 S3FIFO-0.3000-0.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.3000-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.0010-1.9000 cache size        5, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0010-1.9000 cache size       17, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0010-1.9000 cache size       58, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0010-1.9000 cache size      117, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0010-1.9000 cache size      234, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0010-1.9000 cache size      469, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0250-1.9000 cache size        5, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0250-1.9000 cache size       17, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.0250-1.9000 cache size       58, 1059349 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns2190 S3FIFO-0.0250-1.9000 cache size      117, 1059349 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2190 S3FIFO-0.0250-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.0250-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.7000-0.9000 cache size        5, 1059349 req, miss ratio 0.3397, byte miss ratio 0.3397
cdn1_allcolo.ns2190 S3FIFO-0.7000-0.9000 cache size       17, 1059349 req, miss ratio 0.1052, byte miss ratio 0.1052
cdn1_allcolo.ns2190 S3FIFO-0.7000-0.9000 cache size       58, 1059349 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns2190 S3FIFO-0.7000-0.9000 cache size      117, 1059349 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns2190 S3FIFO-0.7000-0.9000 cache size      234, 1059349 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2190 S3FIFO-0.7000-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.4000-0.9000 cache size        5, 1059349 req, miss ratio 0.3092, byte miss ratio 0.3092
cdn1_allcolo.ns2190 S3FIFO-0.4000-0.9000 cache size       17, 1059349 req, miss ratio 0.0909, byte miss ratio 0.0909
cdn1_allcolo.ns2190 S3FIFO-0.4000-0.9000 cache size       58, 1059349 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns2190 S3FIFO-0.4000-0.9000 cache size      117, 1059349 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns2190 S3FIFO-0.4000-0.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.4000-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.5500-1.9000 cache size        5, 1059349 req, miss ratio 0.3194, byte miss ratio 0.3194
cdn1_allcolo.ns2190 S3FIFO-0.5500-1.9000 cache size       17, 1059349 req, miss ratio 0.0987, byte miss ratio 0.0987
cdn1_allcolo.ns2190 S3FIFO-0.5500-1.9000 cache size       58, 1059349 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_allcolo.ns2190 S3FIFO-0.5500-1.9000 cache size      117, 1059349 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2190 S3FIFO-0.5500-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.5500-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.7000-1.9000 cache size        5, 1059349 req, miss ratio 0.3457, byte miss ratio 0.3457
cdn1_allcolo.ns2190 S3FIFO-0.7000-1.9000 cache size       17, 1059349 req, miss ratio 0.1039, byte miss ratio 0.1039
cdn1_allcolo.ns2190 S3FIFO-0.7000-1.9000 cache size       58, 1059349 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns2190 S3FIFO-0.7000-1.9000 cache size      117, 1059349 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns2190 S3FIFO-0.7000-1.9000 cache size      234, 1059349 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2190 S3FIFO-0.7000-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.8500-0.9000 cache size        5, 1059349 req, miss ratio 0.3713, byte miss ratio 0.3713
cdn1_allcolo.ns2190 S3FIFO-0.8500-0.9000 cache size       17, 1059349 req, miss ratio 0.1153, byte miss ratio 0.1153
cdn1_allcolo.ns2190 S3FIFO-0.8500-0.9000 cache size       58, 1059349 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns2190 S3FIFO-0.8500-0.9000 cache size      117, 1059349 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns2190 S3FIFO-0.8500-0.9000 cache size      234, 1059349 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2190 S3FIFO-0.8500-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.5500-0.9000 cache size        5, 1059349 req, miss ratio 0.3092, byte miss ratio 0.3092
cdn1_allcolo.ns2190 S3FIFO-0.5500-0.9000 cache size       17, 1059349 req, miss ratio 0.0994, byte miss ratio 0.0994
cdn1_allcolo.ns2190 S3FIFO-0.5500-0.9000 cache size       58, 1059349 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2190 S3FIFO-0.5500-0.9000 cache size      117, 1059349 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns2190 S3FIFO-0.5500-0.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.5500-0.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.1500-1.9000 cache size        5, 1059349 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2190 S3FIFO-0.1500-1.9000 cache size       17, 1059349 req, miss ratio 0.0809, byte miss ratio 0.0809
cdn1_allcolo.ns2190 S3FIFO-0.1500-1.9000 cache size       58, 1059349 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2190 S3FIFO-0.1500-1.9000 cache size      117, 1059349 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2190 S3FIFO-0.1500-1.9000 cache size      234, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.1500-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns2190 S3FIFO-0.6500-1.9000 cache size        5, 1059349 req, miss ratio 0.3457, byte miss ratio 0.3457
cdn1_allcolo.ns2190 S3FIFO-0.6500-1.9000 cache size       17, 1059349 req, miss ratio 0.1039, byte miss ratio 0.1039
cdn1_allcolo.ns2190 S3FIFO-0.6500-1.9000 cache size       58, 1059349 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns2190 S3FIFO-0.6500-1.9000 cache size      117, 1059349 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns2190 S3FIFO-0.6500-1.9000 cache size      234, 1059349 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns2190 S3FIFO-0.6500-1.9000 cache size      469, 1059349 req, miss ratio 0.0006, byte miss ratio 0.0006
