cdn1_colo28.ns134 S3FIFO-0.6500-1.9000 cache size       77, 6018003 req, miss ratio 0.3305, byte miss ratio 0.3305
cdn1_colo28.ns134 S3FIFO-0.6500-1.9000 cache size      232, 6018003 req, miss ratio 0.2498, byte miss ratio 0.2498
cdn1_colo28.ns134 S3FIFO-0.6500-1.9000 cache size      775, 6018003 req, miss ratio 0.1677, byte miss ratio 0.1677
cdn1_colo28.ns134 S3FIFO-0.6500-1.9000 cache size     2327, 6018003 req, miss ratio 0.1369, byte miss ratio 0.1369
cdn1_colo28.ns134 S3FIFO-0.6500-1.9000 cache size     7757, 6018003 req, miss ratio 0.0959, byte miss ratio 0.0959
cdn1_colo28.ns134 S3FIFO-0.6500-1.9000 cache size    15515, 6018003 req, miss ratio 0.0674, byte miss ratio 0.0674
cdn1_colo28.ns134 S3FIFO-0.6500-1.9000 cache size    31030, 6018003 req, miss ratio 0.0380, byte miss ratio 0.0380
cdn1_colo28.ns134 S3FIFO-0.6500-1.9000 cache size    62060, 6018003 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_colo28.ns134 S3FIFO-0.5000-1.9000 cache size       77, 6018003 req, miss ratio 0.3133, byte miss ratio 0.3133
cdn1_colo28.ns134 S3FIFO-0.5000-1.9000 cache size      232, 6018003 req, miss ratio 0.2364, byte miss ratio 0.2364
cdn1_colo28.ns134 S3FIFO-0.5000-1.9000 cache size      775, 6018003 req, miss ratio 0.1600, byte miss ratio 0.1600
cdn1_colo28.ns134 S3FIFO-0.5000-1.9000 cache size     2327, 6018003 req, miss ratio 0.1307, byte miss ratio 0.1307
cdn1_colo28.ns134 S3FIFO-0.5000-1.9000 cache size     7757, 6018003 req, miss ratio 0.0926, byte miss ratio 0.0926
cdn1_colo28.ns134 S3FIFO-0.5000-1.9000 cache size    15515, 6018003 req, miss ratio 0.0649, byte miss ratio 0.0649
cdn1_colo28.ns134 S3FIFO-0.5000-1.9000 cache size    31030, 6018003 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_colo28.ns134 S3FIFO-0.5000-1.9000 cache size    62060, 6018003 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns134 S3FIFO-0.2500-1.9000 cache size       77, 6018003 req, miss ratio 0.2922, byte miss ratio 0.2922
cdn1_colo28.ns134 S3FIFO-0.2500-1.9000 cache size      232, 6018003 req, miss ratio 0.2084, byte miss ratio 0.2084
cdn1_colo28.ns134 S3FIFO-0.2500-1.9000 cache size      775, 6018003 req, miss ratio 0.1508, byte miss ratio 0.1508
cdn1_colo28.ns134 S3FIFO-0.2500-1.9000 cache size     2327, 6018003 req, miss ratio 0.1228, byte miss ratio 0.1228
cdn1_colo28.ns134 S3FIFO-0.2500-1.9000 cache size     7757, 6018003 req, miss ratio 0.0875, byte miss ratio 0.0875
cdn1_colo28.ns134 S3FIFO-0.2500-1.9000 cache size    15515, 6018003 req, miss ratio 0.0609, byte miss ratio 0.0609
cdn1_colo28.ns134 S3FIFO-0.2500-1.9000 cache size    31030, 6018003 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_colo28.ns134 S3FIFO-0.2500-1.9000 cache size    62060, 6018003 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_colo28.ns134 S3FIFO-0.8000-0.9000 cache size       77, 6018003 req, miss ratio 0.3474, byte miss ratio 0.3474
cdn1_colo28.ns134 S3FIFO-0.8000-0.9000 cache size      232, 6018003 req, miss ratio 0.2652, byte miss ratio 0.2652
cdn1_colo28.ns134 S3FIFO-0.8000-0.9000 cache size      775, 6018003 req, miss ratio 0.1820, byte miss ratio 0.1820
cdn1_colo28.ns134 S3FIFO-0.8000-0.9000 cache size     2327, 6018003 req, miss ratio 0.1417, byte miss ratio 0.1417
cdn1_colo28.ns134 S3FIFO-0.8000-0.9000 cache size     7757, 6018003 req, miss ratio 0.0995, byte miss ratio 0.0995
