cdn1_allcolo.ns2960 S3FIFO-0.0010-1.9000 cache size        5, 2160447 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2960 S3FIFO-0.0010-1.9000 cache size       16, 2160447 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2960 S3FIFO-0.0010-1.9000 cache size       53, 2160447 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2960 S3FIFO-0.0010-1.9000 cache size      161, 2160447 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2960 S3FIFO-0.0010-1.9000 cache size      538, 2160447 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2960 S3FIFO-0.0010-1.9000 cache size     1077, 2160447 req, miss ratio 0.0300, byte miss ratio 0.0300
cdn1_allcolo.ns2960 S3FIFO-0.0010-1.9000 cache size     2154, 2160447 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns2960 S3FIFO-0.0010-1.9000 cache size     4308, 2160447 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns2960 S3FIFO-0.9000-1.9000 cache size        5, 2160447 req, miss ratio 0.9552, byte miss ratio 0.9552
cdn1_allcolo.ns2960 S3FIFO-0.9000-1.9000 cache size       16, 2160447 req, miss ratio 0.8982, byte miss ratio 0.8982
cdn1_allcolo.ns2960 S3FIFO-0.9000-1.9000 cache size       53, 2160447 req, miss ratio 0.7487, byte miss ratio 0.7487
cdn1_allcolo.ns2960 S3FIFO-0.9000-1.9000 cache size      161, 2160447 req, miss ratio 0.4449, byte miss ratio 0.4449
cdn1_allcolo.ns2960 S3FIFO-0.9000-1.9000 cache size      538, 2160447 req, miss ratio 0.1314, byte miss ratio 0.1314
cdn1_allcolo.ns2960 S3FIFO-0.9000-1.9000 cache size     1077, 2160447 req, miss ratio 0.0509, byte miss ratio 0.0509
cdn1_allcolo.ns2960 S3FIFO-0.9000-1.9000 cache size     2154, 2160447 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_allcolo.ns2960 S3FIFO-0.9000-1.9000 cache size     4308, 2160447 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2960 S3FIFO-0.4000-0.9000 cache size        5, 2160447 req, miss ratio 0.9431, byte miss ratio 0.9431
cdn1_allcolo.ns2960 S3FIFO-0.4000-0.9000 cache size       16, 2160447 req, miss ratio 0.8595, byte miss ratio 0.8595
cdn1_allcolo.ns2960 S3FIFO-0.4000-0.9000 cache size       53, 2160447 req, miss ratio 0.6713, byte miss ratio 0.6713
cdn1_allcolo.ns2960 S3FIFO-0.4000-0.9000 cache size      161, 2160447 req, miss ratio 0.3680, byte miss ratio 0.3680
cdn1_allcolo.ns2960 S3FIFO-0.4000-0.9000 cache size      538, 2160447 req, miss ratio 0.0971, byte miss ratio 0.0971
cdn1_allcolo.ns2960 S3FIFO-0.4000-0.9000 cache size     1077, 2160447 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns2960 S3FIFO-0.4000-0.9000 cache size     2154, 2160447 req, miss ratio 0.0106, byte miss ratio 0.0106
