tencentBlock.ns10171 S3FIFO-0.2000-0.9000 cache size     2520, 25984238 req, miss ratio 0.4698, byte miss ratio 0.4698
tencentBlock.ns10171 S3FIFO-0.2000-0.9000 cache size     7560, 25984238 req, miss ratio 0.3897, byte miss ratio 0.3897
tencentBlock.ns10171 S3FIFO-0.2000-0.9000 cache size    25201, 25984238 req, miss ratio 0.3260, byte miss ratio 0.3260
tencentBlock.ns10171 S3FIFO-0.2000-0.9000 cache size    75604, 25984238 req, miss ratio 0.1736, byte miss ratio 0.1736
tencentBlock.ns10171 S3FIFO-0.2000-0.9000 cache size   252015, 25984238 req, miss ratio 0.1196, byte miss ratio 0.1196
tencentBlock.ns10171 S3FIFO-0.2000-0.9000 cache size   504031, 25984238 req, miss ratio 0.1109, byte miss ratio 0.1109
tencentBlock.ns10171 S3FIFO-0.2000-0.9000 cache size  1008063, 25984238 req, miss ratio 0.1093, byte miss ratio 0.1093
tencentBlock.ns10171 S3FIFO-0.2000-0.9000 cache size  2016127, 25984238 req, miss ratio 0.1018, byte miss ratio 0.1018
tencentBlock.ns10171 S3FIFO-0.0050-1.9000 cache size     2520, 25984238 req, miss ratio 0.4807, byte miss ratio 0.4807
tencentBlock.ns10171 S3FIFO-0.0050-1.9000 cache size     7560, 25984238 req, miss ratio 0.4051, byte miss ratio 0.4051
tencentBlock.ns10171 S3FIFO-0.0050-1.9000 cache size    25201, 25984238 req, miss ratio 0.3297, byte miss ratio 0.3297
tencentBlock.ns10171 S3FIFO-0.0050-1.9000 cache size    75604, 25984238 req, miss ratio 0.1799, byte miss ratio 0.1799
tencentBlock.ns10171 S3FIFO-0.0050-1.9000 cache size   252015, 25984238 req, miss ratio 0.1397, byte miss ratio 0.1397
tencentBlock.ns10171 S3FIFO-0.0050-1.9000 cache size   504031, 25984238 req, miss ratio 0.1232, byte miss ratio 0.1232
tencentBlock.ns10171 S3FIFO-0.0050-1.9000 cache size  1008063, 25984238 req, miss ratio 0.1106, byte miss ratio 0.1106
tencentBlock.ns10171 S3FIFO-0.0050-1.9000 cache size  2016127, 25984238 req, miss ratio 0.1018, byte miss ratio 0.1018
tencentBlock.ns10171 S3FIFO-0.2000-1.9000 cache size     2520, 25984238 req, miss ratio 0.4699, byte miss ratio 0.4699
tencentBlock.ns10171 S3FIFO-0.2000-1.9000 cache size     7560, 25984238 req, miss ratio 0.3896, byte miss ratio 0.3896
tencentBlock.ns10171 S3FIFO-0.2000-1.9000 cache size    25201, 25984238 req, miss ratio 0.3236, byte miss ratio 0.3236
tencentBlock.ns10171 S3FIFO-0.2000-1.9000 cache size    75604, 25984238 req, miss ratio 0.1737, byte miss ratio 0.1737
tencentBlock.ns10171 S3FIFO-0.2000-1.9000 cache size   252015, 25984238 req, miss ratio 0.1198, byte miss ratio 0.1198
tencentBlock.ns10171 S3FIFO-0.2000-1.9000 cache size   504031, 25984238 req, miss ratio 0.1109, byte miss ratio 0.1109
tencentBlock.ns10171 S3FIFO-0.2000-1.9000 cache size  1008063, 25984238 req, miss ratio 0.1093, byte miss ratio 0.1093
tencentBlock.ns10171 S3FIFO-0.2000-1.9000 cache size  2016127, 25984238 req, miss ratio 0.1018, byte miss ratio 0.1018
tencentBlock.ns10171 S3FIFO-0.3500-0.9000 cache size     2520, 25984238 req, miss ratio 0.5498, byte miss ratio 0.5498
tencentBlock.ns10171 S3FIFO-0.3500-0.9000 cache size     7560, 25984238 req, miss ratio 0.3900, byte miss ratio 0.3900
tencentBlock.ns10171 S3FIFO-0.3500-0.9000 cache size    25201, 25984238 req, miss ratio 0.3267, byte miss ratio 0.3267
