cdn1_colo28.ns128 S3FIFO-0.8500-0.9000 cache size       11, 6335562 req, miss ratio 0.5148, byte miss ratio 0.5148
cdn1_colo28.ns128 S3FIFO-0.8500-0.9000 cache size       34, 6335562 req, miss ratio 0.4960, byte miss ratio 0.4960
cdn1_colo28.ns128 S3FIFO-0.8500-0.9000 cache size      114, 6335562 req, miss ratio 0.4270, byte miss ratio 0.4270
cdn1_colo28.ns128 S3FIFO-0.8500-0.9000 cache size      342, 6335562 req, miss ratio 0.2808, byte miss ratio 0.2808
cdn1_colo28.ns128 S3FIFO-0.8500-0.9000 cache size     1143, 6335562 req, miss ratio 0.0811, byte miss ratio 0.0811
cdn1_colo28.ns128 S3FIFO-0.8500-0.9000 cache size     2286, 6335562 req, miss ratio 0.0297, byte miss ratio 0.0297
cdn1_colo28.ns128 S3FIFO-0.8500-0.9000 cache size     4572, 6335562 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns128 S3FIFO-0.8500-0.9000 cache size     9144, 6335562 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns128 S3FIFO-0.1500-0.9000 cache size       11, 6335562 req, miss ratio 0.5147, byte miss ratio 0.5147
cdn1_colo28.ns128 S3FIFO-0.1500-0.9000 cache size       34, 6335562 req, miss ratio 0.4940, byte miss ratio 0.4940
cdn1_colo28.ns128 S3FIFO-0.1500-0.9000 cache size      114, 6335562 req, miss ratio 0.4131, byte miss ratio 0.4131
cdn1_colo28.ns128 S3FIFO-0.1500-0.9000 cache size      342, 6335562 req, miss ratio 0.2364, byte miss ratio 0.2364
cdn1_colo28.ns128 S3FIFO-0.1500-0.9000 cache size     1143, 6335562 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_colo28.ns128 S3FIFO-0.1500-0.9000 cache size     2286, 6335562 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_colo28.ns128 S3FIFO-0.1500-0.9000 cache size     4572, 6335562 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns128 S3FIFO-0.1500-0.9000 cache size     9144, 6335562 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns128 S3FIFO-0.5000-0.9000 cache size       11, 6335562 req, miss ratio 0.5148, byte miss ratio 0.5148
cdn1_colo28.ns128 S3FIFO-0.5000-0.9000 cache size       34, 6335562 req, miss ratio 0.4956, byte miss ratio 0.4956
cdn1_colo28.ns128 S3FIFO-0.5000-0.9000 cache size      114, 6335562 req, miss ratio 0.4212, byte miss ratio 0.4212
cdn1_colo28.ns128 S3FIFO-0.5000-0.9000 cache size      342, 6335562 req, miss ratio 0.2616, byte miss ratio 0.2616
cdn1_colo28.ns128 S3FIFO-0.5000-0.9000 cache size     1143, 6335562 req, miss ratio 0.0610, byte miss ratio 0.0610
