cdn1_allcolo.ns1426 S3FIFO-0.3500-0.9000 cache size        5, 1874037 req, miss ratio 0.2601, byte miss ratio 0.2601
cdn1_allcolo.ns1426 S3FIFO-0.3500-0.9000 cache size       19, 1874037 req, miss ratio 0.1116, byte miss ratio 0.1116
cdn1_allcolo.ns1426 S3FIFO-0.3500-0.9000 cache size       59, 1874037 req, miss ratio 0.0574, byte miss ratio 0.0574
cdn1_allcolo.ns1426 S3FIFO-0.3500-0.9000 cache size      198, 1874037 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns1426 S3FIFO-0.3500-0.9000 cache size      396, 1874037 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns1426 S3FIFO-0.3500-0.9000 cache size      792, 1874037 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns1426 S3FIFO-0.3500-0.9000 cache size     1585, 1874037 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1426 S3FIFO-0.0100-1.9000 cache size        5, 1874037 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1426 S3FIFO-0.0100-1.9000 cache size       19, 1874037 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1426 S3FIFO-0.0100-1.9000 cache size       59, 1874037 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1426 S3FIFO-0.0100-1.9000 cache size      198, 1874037 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns1426 S3FIFO-0.0100-1.9000 cache size      396, 1874037 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1426 S3FIFO-0.0100-1.9000 cache size      792, 1874037 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1426 S3FIFO-0.0100-1.9000 cache size     1585, 1874037 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1426 S3FIFO-0.0250-1.9000 cache size        5, 1874037 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1426 S3FIFO-0.0250-1.9000 cache size       19, 1874037 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1426 S3FIFO-0.0250-1.9000 cache size       59, 1874037 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns1426 S3FIFO-0.0250-1.9000 cache size      198, 1874037 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_allcolo.ns1426 S3FIFO-0.0250-1.9000 cache size      396, 1874037 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns1426 S3FIFO-0.0250-1.9000 cache size      792, 1874037 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1426 S3FIFO-0.0250-1.9000 cache size     1585, 1874037 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1426 S3FIFO-0.9000-1.9000 cache size        5, 1874037 req, miss ratio 0.3833, byte miss ratio 0.3833
cdn1_allcolo.ns1426 S3FIFO-0.9000-1.9000 cache size       19, 1874037 req, miss ratio 0.1530, byte miss ratio 0.1530
cdn1_allcolo.ns1426 S3FIFO-0.9000-1.9000 cache size       59, 1874037 req, miss ratio 0.0707, byte miss ratio 0.0707
cdn1_allcolo.ns1426 S3FIFO-0.9000-1.9000 cache size      198, 1874037 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns1426 S3FIFO-0.9000-1.9000 cache size      396, 1874037 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns1426 S3FIFO-0.9000-1.9000 cache size      792, 1874037 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns1426 S3FIFO-0.9000-1.9000 cache size     1585, 1874037 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns1426 S3FIFO-0.9500-0.9000 cache size        5, 1874037 req, miss ratio 0.3830, byte miss ratio 0.3830
cdn1_allcolo.ns1426 S3FIFO-0.9500-0.9000 cache size       19, 1874037 req, miss ratio 0.1602, byte miss ratio 0.1602
cdn1_allcolo.ns1426 S3FIFO-0.9500-0.9000 cache size       59, 1874037 req, miss ratio 0.0751, byte miss ratio 0.0751
cdn1_allcolo.ns1426 S3FIFO-0.9500-0.9000 cache size      198, 1874037 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns1426 S3FIFO-0.9500-0.9000 cache size      396, 1874037 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns1426 S3FIFO-0.9500-0.9000 cache size      792, 1874037 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns1426 S3FIFO-0.9500-0.9000 cache size     1585, 1874037 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns1426 S3FIFO-0.9900-0.9000 cache size        5, 1874037 req, miss ratio 0.3830, byte miss ratio 0.3830
cdn1_allcolo.ns1426 S3FIFO-0.9900-0.9000 cache size       19, 1874037 req, miss ratio 0.1602, byte miss ratio 0.1602
