cdn1_allcolo.ns64 S3FIFO-0.0050-1.9000 cache size       16, 7443824 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns64 S3FIFO-0.0050-1.9000 cache size       48, 7443824 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns64 S3FIFO-0.0050-1.9000 cache size      163, 7443824 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns64 S3FIFO-0.0050-1.9000 cache size      489, 7443824 req, miss ratio 0.1333, byte miss ratio 0.1333
cdn1_allcolo.ns64 S3FIFO-0.0050-1.9000 cache size     1630, 7443824 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_allcolo.ns64 S3FIFO-0.0050-1.9000 cache size     3260, 7443824 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_allcolo.ns64 S3FIFO-0.0050-1.9000 cache size     6520, 7443824 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns64 S3FIFO-0.0050-1.9000 cache size    13040, 7443824 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns64 S3FIFO-0.1000-0.9000 cache size       16, 7443824 req, miss ratio 0.7066, byte miss ratio 0.7066
cdn1_allcolo.ns64 S3FIFO-0.1000-0.9000 cache size       48, 7443824 req, miss ratio 0.5470, byte miss ratio 0.5470
cdn1_allcolo.ns64 S3FIFO-0.1000-0.9000 cache size      163, 7443824 req, miss ratio 0.3147, byte miss ratio 0.3147
cdn1_allcolo.ns64 S3FIFO-0.1000-0.9000 cache size      489, 7443824 req, miss ratio 0.1336, byte miss ratio 0.1336
cdn1_allcolo.ns64 S3FIFO-0.1000-0.9000 cache size     1630, 7443824 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_allcolo.ns64 S3FIFO-0.1000-0.9000 cache size     3260, 7443824 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns64 S3FIFO-0.1000-0.9000 cache size     6520, 7443824 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns64 S3FIFO-0.1000-0.9000 cache size    13040, 7443824 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns64 S3FIFO-0.7500-1.9000 cache size       16, 7443824 req, miss ratio 0.8047, byte miss ratio 0.8047
cdn1_allcolo.ns64 S3FIFO-0.7500-1.9000 cache size       48, 7443824 req, miss ratio 0.6608, byte miss ratio 0.6608
cdn1_allcolo.ns64 S3FIFO-0.7500-1.9000 cache size      163, 7443824 req, miss ratio 0.4169, byte miss ratio 0.4169
cdn1_allcolo.ns64 S3FIFO-0.7500-1.9000 cache size      489, 7443824 req, miss ratio 0.1916, byte miss ratio 0.1916
cdn1_allcolo.ns64 S3FIFO-0.7500-1.9000 cache size     1630, 7443824 req, miss ratio 0.0565, byte miss ratio 0.0565
cdn1_allcolo.ns64 S3FIFO-0.7500-1.9000 cache size     3260, 7443824 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns64 S3FIFO-0.7500-1.9000 cache size     6520, 7443824 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns64 S3FIFO-0.7500-1.9000 cache size    13040, 7443824 req, miss ratio 0.0027, byte miss ratio 0.0027
