tencentBlock.ns16952 S3FIFO-0.7000-1.9000 cache size      445, 4071447 req, miss ratio 0.5476, byte miss ratio 0.5476
tencentBlock.ns16952 S3FIFO-0.7000-1.9000 cache size     1335, 4071447 req, miss ratio 0.4400, byte miss ratio 0.4400
tencentBlock.ns16952 S3FIFO-0.7000-1.9000 cache size     4452, 4071447 req, miss ratio 0.3159, byte miss ratio 0.3159
tencentBlock.ns16952 S3FIFO-0.7000-1.9000 cache size    13358, 4071447 req, miss ratio 0.2882, byte miss ratio 0.2882
tencentBlock.ns16952 S3FIFO-0.7000-1.9000 cache size    44526, 4071447 req, miss ratio 0.2284, byte miss ratio 0.2284
tencentBlock.ns16952 S3FIFO-0.7000-1.9000 cache size    89053, 4071447 req, miss ratio 0.1833, byte miss ratio 0.1833
tencentBlock.ns16952 S3FIFO-0.7000-1.9000 cache size   178107, 4071447 req, miss ratio 0.1363, byte miss ratio 0.1363
tencentBlock.ns16952 S3FIFO-0.7000-1.9000 cache size   356215, 4071447 req, miss ratio 0.1155, byte miss ratio 0.1155
tencentBlock.ns16952 S3FIFO-0.1000-0.9000 cache size      445, 4071447 req, miss ratio 0.5319, byte miss ratio 0.5319
tencentBlock.ns16952 S3FIFO-0.1000-0.9000 cache size     1335, 4071447 req, miss ratio 0.3577, byte miss ratio 0.3577
tencentBlock.ns16952 S3FIFO-0.1000-0.9000 cache size     4452, 4071447 req, miss ratio 0.3080, byte miss ratio 0.3080
tencentBlock.ns16952 S3FIFO-0.1000-0.9000 cache size    13358, 4071447 req, miss ratio 0.2743, byte miss ratio 0.2743
tencentBlock.ns16952 S3FIFO-0.1000-0.9000 cache size    44526, 4071447 req, miss ratio 0.2316, byte miss ratio 0.2316
tencentBlock.ns16952 S3FIFO-0.1000-0.9000 cache size    89053, 4071447 req, miss ratio 0.1771, byte miss ratio 0.1771
tencentBlock.ns16952 S3FIFO-0.1000-0.9000 cache size   178107, 4071447 req, miss ratio 0.1272, byte miss ratio 0.1272
tencentBlock.ns16952 S3FIFO-0.1000-0.9000 cache size   356215, 4071447 req, miss ratio 0.1103, byte miss ratio 0.1103
tencentBlock.ns16952 S3FIFO-0.5500-0.9000 cache size      445, 4071447 req, miss ratio 0.5245, byte miss ratio 0.5245
tencentBlock.ns16952 S3FIFO-0.5500-0.9000 cache size     1335, 4071447 req, miss ratio 0.4207, byte miss ratio 0.4207
tencentBlock.ns16952 S3FIFO-0.5500-0.9000 cache size     4452, 4071447 req, miss ratio 0.3075, byte miss ratio 0.3075
tencentBlock.ns16952 S3FIFO-0.5500-0.9000 cache size    13358, 4071447 req, miss ratio 0.2857, byte miss ratio 0.2857
tencentBlock.ns16952 S3FIFO-0.5500-0.9000 cache size    44526, 4071447 req, miss ratio 0.2276, byte miss ratio 0.2276
tencentBlock.ns16952 S3FIFO-0.5500-0.9000 cache size    89053, 4071447 req, miss ratio 0.1834, byte miss ratio 0.1834
tencentBlock.ns16952 S3FIFO-0.5500-0.9000 cache size   178107, 4071447 req, miss ratio 0.1315, byte miss ratio 0.1315
tencentBlock.ns16952 S3FIFO-0.5500-0.9000 cache size   356215, 4071447 req, miss ratio 0.1129, byte miss ratio 0.1129
tencentBlock.ns16952 S3FIFO-0.8500-1.9000 cache size      445, 4071447 req, miss ratio 0.5845, byte miss ratio 0.5845
tencentBlock.ns16952 S3FIFO-0.8500-1.9000 cache size     1335, 4071447 req, miss ratio 0.4561, byte miss ratio 0.4561
tencentBlock.ns16952 S3FIFO-0.8500-1.9000 cache size     4452, 4071447 req, miss ratio 0.3436, byte miss ratio 0.3436
tencentBlock.ns16952 S3FIFO-0.8500-1.9000 cache size    13358, 4071447 req, miss ratio 0.2910, byte miss ratio 0.2910
tencentBlock.ns16952 S3FIFO-0.8500-1.9000 cache size    44526, 4071447 req, miss ratio 0.2319, byte miss ratio 0.2319
tencentBlock.ns16952 S3FIFO-0.8500-1.9000 cache size    89053, 4071447 req, miss ratio 0.1825, byte miss ratio 0.1825
tencentBlock.ns16952 S3FIFO-0.8500-1.9000 cache size   178107, 4071447 req, miss ratio 0.1404, byte miss ratio 0.1404
tencentBlock.ns16952 S3FIFO-0.8500-1.9000 cache size   356215, 4071447 req, miss ratio 0.1171, byte miss ratio 0.1171
tencentBlock.ns16952 S3FIFO-0.0500-1.9000 cache size      445, 4071447 req, miss ratio 0.5274, byte miss ratio 0.5274
tencentBlock.ns16952 S3FIFO-0.0500-1.9000 cache size     1335, 4071447 req, miss ratio 0.3601, byte miss ratio 0.3601
tencentBlock.ns16952 S3FIFO-0.0500-1.9000 cache size     4452, 4071447 req, miss ratio 0.3074, byte miss ratio 0.3074
tencentBlock.ns16952 S3FIFO-0.0500-1.9000 cache size    13358, 4071447 req, miss ratio 0.2729, byte miss ratio 0.2729
tencentBlock.ns16952 S3FIFO-0.0500-1.9000 cache size    44526, 4071447 req, miss ratio 0.2330, byte miss ratio 0.2330
tencentBlock.ns16952 S3FIFO-0.0500-1.9000 cache size    89053, 4071447 req, miss ratio 0.1792, byte miss ratio 0.1792
