tencentBlock.ns17897 S3FIFO-0.0050-1.9000 cache size       76, 1495737 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns17897 S3FIFO-0.0050-1.9000 cache size      228, 1495737 req, miss ratio 0.2240, byte miss ratio 0.2240
tencentBlock.ns17897 S3FIFO-0.0050-1.9000 cache size      762, 1495737 req, miss ratio 0.1956, byte miss ratio 0.1956
tencentBlock.ns17897 S3FIFO-0.0050-1.9000 cache size     2286, 1495737 req, miss ratio 0.1757, byte miss ratio 0.1757
tencentBlock.ns17897 S3FIFO-0.0050-1.9000 cache size     7622, 1495737 req, miss ratio 0.1331, byte miss ratio 0.1331
tencentBlock.ns17897 S3FIFO-0.0050-1.9000 cache size    15245, 1495737 req, miss ratio 0.0953, byte miss ratio 0.0953
tencentBlock.ns17897 S3FIFO-0.0050-1.9000 cache size    30490, 1495737 req, miss ratio 0.0561, byte miss ratio 0.0561
tencentBlock.ns17897 S3FIFO-0.0050-1.9000 cache size    60980, 1495737 req, miss ratio 0.0514, byte miss ratio 0.0514
tencentBlock.ns17897 S3FIFO-0.0500-0.9000 cache size       76, 1495737 req, miss ratio 0.2861, byte miss ratio 0.2861
tencentBlock.ns17897 S3FIFO-0.0500-0.9000 cache size      228, 1495737 req, miss ratio 0.2074, byte miss ratio 0.2074
tencentBlock.ns17897 S3FIFO-0.0500-0.9000 cache size      762, 1495737 req, miss ratio 0.1774, byte miss ratio 0.1774
tencentBlock.ns17897 S3FIFO-0.0500-0.9000 cache size     2286, 1495737 req, miss ratio 0.1685, byte miss ratio 0.1685
tencentBlock.ns17897 S3FIFO-0.0500-0.9000 cache size     7622, 1495737 req, miss ratio 0.1313, byte miss ratio 0.1313
tencentBlock.ns17897 S3FIFO-0.0500-0.9000 cache size    15245, 1495737 req, miss ratio 0.0957, byte miss ratio 0.0957
tencentBlock.ns17897 S3FIFO-0.0500-0.9000 cache size    30490, 1495737 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns17897 S3FIFO-0.0500-0.9000 cache size    60980, 1495737 req, miss ratio 0.0514, byte miss ratio 0.0514
tencentBlock.ns17897 S3FIFO-0.9900-0.9000 cache size       76, 1495737 req, miss ratio 0.4113, byte miss ratio 0.4113
tencentBlock.ns17897 S3FIFO-0.9900-0.9000 cache size      228, 1495737 req, miss ratio 0.2653, byte miss ratio 0.2653
tencentBlock.ns17897 S3FIFO-0.9900-0.9000 cache size      762, 1495737 req, miss ratio 0.2066, byte miss ratio 0.2066
tencentBlock.ns17897 S3FIFO-0.9900-0.9000 cache size     2286, 1495737 req, miss ratio 0.1841, byte miss ratio 0.1841
tencentBlock.ns17897 S3FIFO-0.9900-0.9000 cache size     7622, 1495737 req, miss ratio 0.1448, byte miss ratio 0.1448
tencentBlock.ns17897 S3FIFO-0.9900-0.9000 cache size    15245, 1495737 req, miss ratio 0.1051, byte miss ratio 0.1051
tencentBlock.ns17897 S3FIFO-0.9900-0.9000 cache size    30490, 1495737 req, miss ratio 0.0718, byte miss ratio 0.0718
tencentBlock.ns17897 S3FIFO-0.9900-0.9000 cache size    60980, 1495737 req, miss ratio 0.0607, byte miss ratio 0.0607
tencentBlock.ns17897 S3FIFO-0.8500-0.9000 cache size       76, 1495737 req, miss ratio 0.3868, byte miss ratio 0.3868
tencentBlock.ns17897 S3FIFO-0.8500-0.9000 cache size      228, 1495737 req, miss ratio 0.2409, byte miss ratio 0.2409
tencentBlock.ns17897 S3FIFO-0.8500-0.9000 cache size      762, 1495737 req, miss ratio 0.1911, byte miss ratio 0.1911
tencentBlock.ns17897 S3FIFO-0.8500-0.9000 cache size     2286, 1495737 req, miss ratio 0.1758, byte miss ratio 0.1758
tencentBlock.ns17897 S3FIFO-0.8500-0.9000 cache size     7622, 1495737 req, miss ratio 0.1432, byte miss ratio 0.1432
tencentBlock.ns17897 S3FIFO-0.8500-0.9000 cache size    15245, 1495737 req, miss ratio 0.1039, byte miss ratio 0.1039
tencentBlock.ns17897 S3FIFO-0.8500-0.9000 cache size    30490, 1495737 req, miss ratio 0.0690, byte miss ratio 0.0690
tencentBlock.ns17897 S3FIFO-0.8500-0.9000 cache size    60980, 1495737 req, miss ratio 0.0581, byte miss ratio 0.0581
tencentBlock.ns17897 S3FIFO-0.9000-1.9000 cache size       76, 1495737 req, miss ratio 0.3927, byte miss ratio 0.3927
tencentBlock.ns17897 S3FIFO-0.9000-1.9000 cache size      228, 1495737 req, miss ratio 0.2502, byte miss ratio 0.2502
tencentBlock.ns17897 S3FIFO-0.9000-1.9000 cache size      762, 1495737 req, miss ratio 0.1963, byte miss ratio 0.1963
tencentBlock.ns17897 S3FIFO-0.9000-1.9000 cache size     2286, 1495737 req, miss ratio 0.1783, byte miss ratio 0.1783
tencentBlock.ns17897 S3FIFO-0.9000-1.9000 cache size     7622, 1495737 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns17897 S3FIFO-0.9000-1.9000 cache size    15245, 1495737 req, miss ratio 0.1052, byte miss ratio 0.1052
tencentBlock.ns17897 S3FIFO-0.9000-1.9000 cache size    30490, 1495737 req, miss ratio 0.0692, byte miss ratio 0.0692
tencentBlock.ns17897 S3FIFO-0.9000-1.9000 cache size    60980, 1495737 req, miss ratio 0.0590, byte miss ratio 0.0590
tencentBlock.ns17897 S3FIFO-0.8500-1.9000 cache size       76, 1495737 req, miss ratio 0.3834, byte miss ratio 0.3834
tencentBlock.ns17897 S3FIFO-0.8500-1.9000 cache size      228, 1495737 req, miss ratio 0.2409, byte miss ratio 0.2409
tencentBlock.ns17897 S3FIFO-0.8500-1.9000 cache size      762, 1495737 req, miss ratio 0.1913, byte miss ratio 0.1913
tencentBlock.ns17897 S3FIFO-0.8500-1.9000 cache size     2286, 1495737 req, miss ratio 0.1767, byte miss ratio 0.1767
tencentBlock.ns17897 S3FIFO-0.8500-1.9000 cache size     7622, 1495737 req, miss ratio 0.1426, byte miss ratio 0.1426
tencentBlock.ns17897 S3FIFO-0.8500-1.9000 cache size    15245, 1495737 req, miss ratio 0.1044, byte miss ratio 0.1044
tencentBlock.ns17897 S3FIFO-0.8500-1.9000 cache size    30490, 1495737 req, miss ratio 0.0690, byte miss ratio 0.0690
tencentBlock.ns17897 S3FIFO-0.8500-1.9000 cache size    60980, 1495737 req, miss ratio 0.0581, byte miss ratio 0.0581
tencentBlock.ns17897 S3FIFO-0.7000-1.9000 cache size       76, 1495737 req, miss ratio 0.3563, byte miss ratio 0.3563
tencentBlock.ns17897 S3FIFO-0.7000-1.9000 cache size      228, 1495737 req, miss ratio 0.2230, byte miss ratio 0.2230
tencentBlock.ns17897 S3FIFO-0.7000-1.9000 cache size      762, 1495737 req, miss ratio 0.1857, byte miss ratio 0.1857
tencentBlock.ns17897 S3FIFO-0.7000-1.9000 cache size     2286, 1495737 req, miss ratio 0.1737, byte miss ratio 0.1737
tencentBlock.ns17897 S3FIFO-0.7000-1.9000 cache size     7622, 1495737 req, miss ratio 0.1435, byte miss ratio 0.1435
tencentBlock.ns17897 S3FIFO-0.7000-1.9000 cache size    15245, 1495737 req, miss ratio 0.1012, byte miss ratio 0.1012
tencentBlock.ns17897 S3FIFO-0.7000-1.9000 cache size    30490, 1495737 req, miss ratio 0.0669, byte miss ratio 0.0669
tencentBlock.ns17897 S3FIFO-0.7000-1.9000 cache size    60980, 1495737 req, miss ratio 0.0545, byte miss ratio 0.0545
tencentBlock.ns17897 S3FIFO-0.4500-1.9000 cache size       76, 1495737 req, miss ratio 0.3093, byte miss ratio 0.3093
tencentBlock.ns17897 S3FIFO-0.4500-1.9000 cache size      228, 1495737 req, miss ratio 0.2002, byte miss ratio 0.2002
tencentBlock.ns17897 S3FIFO-0.4500-1.9000 cache size      762, 1495737 req, miss ratio 0.1790, byte miss ratio 0.1790
tencentBlock.ns17897 S3FIFO-0.4500-1.9000 cache size     2286, 1495737 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns17897 S3FIFO-0.4500-1.9000 cache size     7622, 1495737 req, miss ratio 0.1347, byte miss ratio 0.1347
tencentBlock.ns17897 S3FIFO-0.4500-1.9000 cache size    15245, 1495737 req, miss ratio 0.0980, byte miss ratio 0.0980
tencentBlock.ns17897 S3FIFO-0.4500-1.9000 cache size    30490, 1495737 req, miss ratio 0.0613, byte miss ratio 0.0613
tencentBlock.ns17897 S3FIFO-0.4500-1.9000 cache size    60980, 1495737 req, miss ratio 0.0514, byte miss ratio 0.0514
tencentBlock.ns17897 S3FIFO-0.0100-1.9000 cache size       76, 1495737 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns17897 S3FIFO-0.0100-1.9000 cache size      228, 1495737 req, miss ratio 0.2195, byte miss ratio 0.2195
tencentBlock.ns17897 S3FIFO-0.0100-1.9000 cache size      762, 1495737 req, miss ratio 0.1893, byte miss ratio 0.1893
tencentBlock.ns17897 S3FIFO-0.0100-1.9000 cache size     2286, 1495737 req, miss ratio 0.1704, byte miss ratio 0.1704
tencentBlock.ns17897 S3FIFO-0.0100-1.9000 cache size     7622, 1495737 req, miss ratio 0.1324, byte miss ratio 0.1324
tencentBlock.ns17897 S3FIFO-0.0100-1.9000 cache size    15245, 1495737 req, miss ratio 0.0951, byte miss ratio 0.0951
tencentBlock.ns17897 S3FIFO-0.0100-1.9000 cache size    30490, 1495737 req, miss ratio 0.0561, byte miss ratio 0.0561
tencentBlock.ns17897 S3FIFO-0.0100-1.9000 cache size    60980, 1495737 req, miss ratio 0.0514, byte miss ratio 0.0514
tencentBlock.ns17897 S3FIFO-0.7500-1.9000 cache size       76, 1495737 req, miss ratio 0.3659, byte miss ratio 0.3659
tencentBlock.ns17897 S3FIFO-0.7500-1.9000 cache size      228, 1495737 req, miss ratio 0.2278, byte miss ratio 0.2278
tencentBlock.ns17897 S3FIFO-0.7500-1.9000 cache size      762, 1495737 req, miss ratio 0.1875, byte miss ratio 0.1875
tencentBlock.ns17897 S3FIFO-0.7500-1.9000 cache size     2286, 1495737 req, miss ratio 0.1744, byte miss ratio 0.1744
tencentBlock.ns17897 S3FIFO-0.7500-1.9000 cache size     7622, 1495737 req, miss ratio 0.1435, byte miss ratio 0.1435
tencentBlock.ns17897 S3FIFO-0.7500-1.9000 cache size    15245, 1495737 req, miss ratio 0.1012, byte miss ratio 0.1012
tencentBlock.ns17897 S3FIFO-0.7500-1.9000 cache size    30490, 1495737 req, miss ratio 0.0675, byte miss ratio 0.0675
tencentBlock.ns17897 S3FIFO-0.7500-1.9000 cache size    60980, 1495737 req, miss ratio 0.0556, byte miss ratio 0.0556
tencentBlock.ns17897 S3FIFO-0.7500-0.9000 cache size       76, 1495737 req, miss ratio 0.3685, byte miss ratio 0.3685
tencentBlock.ns17897 S3FIFO-0.7500-0.9000 cache size      228, 1495737 req, miss ratio 0.2276, byte miss ratio 0.2276
tencentBlock.ns17897 S3FIFO-0.7500-0.9000 cache size      762, 1495737 req, miss ratio 0.1873, byte miss ratio 0.1873
tencentBlock.ns17897 S3FIFO-0.7500-0.9000 cache size     2286, 1495737 req, miss ratio 0.1732, byte miss ratio 0.1732
tencentBlock.ns17897 S3FIFO-0.7500-0.9000 cache size     7622, 1495737 req, miss ratio 0.1441, byte miss ratio 0.1441
