tencentBlock.ns5592 S3FIFO-0.9000-1.9000 cache size     6655, 101684005 req, miss ratio 0.5505, byte miss ratio 0.5505
tencentBlock.ns5592 S3FIFO-0.9000-1.9000 cache size    19965, 101684005 req, miss ratio 0.4733, byte miss ratio 0.4733
tencentBlock.ns5592 S3FIFO-0.9000-1.9000 cache size    66550, 101684005 req, miss ratio 0.4138, byte miss ratio 0.4138
tencentBlock.ns5592 S3FIFO-0.9000-1.9000 cache size   199651, 101684005 req, miss ratio 0.3543, byte miss ratio 0.3543
tencentBlock.ns5592 S3FIFO-0.9000-1.9000 cache size   665503, 101684005 req, miss ratio 0.2980, byte miss ratio 0.2980
tencentBlock.ns5592 S3FIFO-0.9000-1.9000 cache size  1331006, 101684005 req, miss ratio 0.1602, byte miss ratio 0.1602
tencentBlock.ns5592 S3FIFO-0.9000-1.9000 cache size  2662013, 101684005 req, miss ratio 0.0921, byte miss ratio 0.0921
tencentBlock.ns5592 S3FIFO-0.9000-1.9000 cache size  5324027, 101684005 req, miss ratio 0.0735, byte miss ratio 0.0735
tencentBlock.ns5592 S3FIFO-0.6500-1.9000 cache size     6655, 101684005 req, miss ratio 0.5061, byte miss ratio 0.5061
tencentBlock.ns5592 S3FIFO-0.6500-1.9000 cache size    19965, 101684005 req, miss ratio 0.4461, byte miss ratio 0.4461
tencentBlock.ns5592 S3FIFO-0.6500-1.9000 cache size    66550, 101684005 req, miss ratio 0.3897, byte miss ratio 0.3897
tencentBlock.ns5592 S3FIFO-0.6500-1.9000 cache size   199651, 101684005 req, miss ratio 0.3203, byte miss ratio 0.3203
tencentBlock.ns5592 S3FIFO-0.6500-1.9000 cache size   665503, 101684005 req, miss ratio 0.2910, byte miss ratio 0.2910
tencentBlock.ns5592 S3FIFO-0.6500-1.9000 cache size  1331006, 101684005 req, miss ratio 0.1566, byte miss ratio 0.1566
tencentBlock.ns5592 S3FIFO-0.6500-1.9000 cache size  2662013, 101684005 req, miss ratio 0.0755, byte miss ratio 0.0755
tencentBlock.ns5592 S3FIFO-0.6500-1.9000 cache size  5324027, 101684005 req, miss ratio 0.0656, byte miss ratio 0.0656
tencentBlock.ns5592 S3FIFO-0.8000-1.9000 cache size     6655, 101684005 req, miss ratio 0.5313, byte miss ratio 0.5313
tencentBlock.ns5592 S3FIFO-0.8000-1.9000 cache size    19965, 101684005 req, miss ratio 0.4593, byte miss ratio 0.4593
tencentBlock.ns5592 S3FIFO-0.8000-1.9000 cache size    66550, 101684005 req, miss ratio 0.4029, byte miss ratio 0.4029
tencentBlock.ns5592 S3FIFO-0.8000-1.9000 cache size   199651, 101684005 req, miss ratio 0.3412, byte miss ratio 0.3412
tencentBlock.ns5592 S3FIFO-0.8000-1.9000 cache size   665503, 101684005 req, miss ratio 0.2940, byte miss ratio 0.2940
