cdn1_allcolo.ns5344 S3FIFO-0.1000-1.9000 cache size       51, 1097312 req, miss ratio 0.2379, byte miss ratio 0.2379
cdn1_allcolo.ns5344 S3FIFO-0.1000-1.9000 cache size      154, 1097312 req, miss ratio 0.2002, byte miss ratio 0.2002
cdn1_allcolo.ns5344 S3FIFO-0.1000-1.9000 cache size      515, 1097312 req, miss ratio 0.1547, byte miss ratio 0.1547
cdn1_allcolo.ns5344 S3FIFO-0.1000-1.9000 cache size     1547, 1097312 req, miss ratio 0.1072, byte miss ratio 0.1072
cdn1_allcolo.ns5344 S3FIFO-0.1000-1.9000 cache size     5158, 1097312 req, miss ratio 0.0609, byte miss ratio 0.0609
cdn1_allcolo.ns5344 S3FIFO-0.1000-1.9000 cache size    10317, 1097312 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns5344 S3FIFO-0.1000-1.9000 cache size    20635, 1097312 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns5344 S3FIFO-0.1000-1.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns5344 S3FIFO-0.1000-0.9000 cache size       51, 1097312 req, miss ratio 0.2383, byte miss ratio 0.2383
cdn1_allcolo.ns5344 S3FIFO-0.1000-0.9000 cache size      154, 1097312 req, miss ratio 0.2000, byte miss ratio 0.2000
cdn1_allcolo.ns5344 S3FIFO-0.1000-0.9000 cache size      515, 1097312 req, miss ratio 0.1544, byte miss ratio 0.1544
cdn1_allcolo.ns5344 S3FIFO-0.1000-0.9000 cache size     1547, 1097312 req, miss ratio 0.1061, byte miss ratio 0.1061
cdn1_allcolo.ns5344 S3FIFO-0.1000-0.9000 cache size     5158, 1097312 req, miss ratio 0.0608, byte miss ratio 0.0608
cdn1_allcolo.ns5344 S3FIFO-0.1000-0.9000 cache size    10317, 1097312 req, miss ratio 0.0523, byte miss ratio 0.0523
cdn1_allcolo.ns5344 S3FIFO-0.1000-0.9000 cache size    20635, 1097312 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns5344 S3FIFO-0.1000-0.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns5344 S3FIFO-0.9500-1.9000 cache size       51, 1097312 req, miss ratio 0.2606, byte miss ratio 0.2606
cdn1_allcolo.ns5344 S3FIFO-0.9500-1.9000 cache size      154, 1097312 req, miss ratio 0.2300, byte miss ratio 0.2300
cdn1_allcolo.ns5344 S3FIFO-0.9500-1.9000 cache size      515, 1097312 req, miss ratio 0.1873, byte miss ratio 0.1873
cdn1_allcolo.ns5344 S3FIFO-0.9500-1.9000 cache size     1547, 1097312 req, miss ratio 0.1400, byte miss ratio 0.1400
cdn1_allcolo.ns5344 S3FIFO-0.9500-1.9000 cache size     5158, 1097312 req, miss ratio 0.0873, byte miss ratio 0.0873
cdn1_allcolo.ns5344 S3FIFO-0.9500-1.9000 cache size    10317, 1097312 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns5344 S3FIFO-0.9500-1.9000 cache size    20635, 1097312 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_allcolo.ns5344 S3FIFO-0.9500-1.9000 cache size    41271, 1097312 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns5344 S3FIFO-0.0500-0.9000 cache size       51, 1097312 req, miss ratio 0.2396, byte miss ratio 0.2396
cdn1_allcolo.ns5344 S3FIFO-0.0500-0.9000 cache size      154, 1097312 req, miss ratio 0.2008, byte miss ratio 0.2008
cdn1_allcolo.ns5344 S3FIFO-0.0500-0.9000 cache size      515, 1097312 req, miss ratio 0.1543, byte miss ratio 0.1543
cdn1_allcolo.ns5344 S3FIFO-0.0500-0.9000 cache size     1547, 1097312 req, miss ratio 0.1050, byte miss ratio 0.1050
cdn1_allcolo.ns5344 S3FIFO-0.0500-0.9000 cache size     5158, 1097312 req, miss ratio 0.0607, byte miss ratio 0.0607
cdn1_allcolo.ns5344 S3FIFO-0.0500-0.9000 cache size    10317, 1097312 req, miss ratio 0.0527, byte miss ratio 0.0527
cdn1_allcolo.ns5344 S3FIFO-0.0500-0.9000 cache size    20635, 1097312 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns5344 S3FIFO-0.0500-0.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns5344 S3FIFO-0.9000-1.9000 cache size       51, 1097312 req, miss ratio 0.2559, byte miss ratio 0.2559
cdn1_allcolo.ns5344 S3FIFO-0.9000-1.9000 cache size      154, 1097312 req, miss ratio 0.2265, byte miss ratio 0.2265
cdn1_allcolo.ns5344 S3FIFO-0.9000-1.9000 cache size      515, 1097312 req, miss ratio 0.1846, byte miss ratio 0.1846
cdn1_allcolo.ns5344 S3FIFO-0.9000-1.9000 cache size     1547, 1097312 req, miss ratio 0.1373, byte miss ratio 0.1373
cdn1_allcolo.ns5344 S3FIFO-0.9000-1.9000 cache size     5158, 1097312 req, miss ratio 0.0851, byte miss ratio 0.0851
cdn1_allcolo.ns5344 S3FIFO-0.9000-1.9000 cache size    10317, 1097312 req, miss ratio 0.0648, byte miss ratio 0.0648
cdn1_allcolo.ns5344 S3FIFO-0.9000-1.9000 cache size    20635, 1097312 req, miss ratio 0.0534, byte miss ratio 0.0534
cdn1_allcolo.ns5344 S3FIFO-0.9000-1.9000 cache size    41271, 1097312 req, miss ratio 0.0478, byte miss ratio 0.0478
cdn1_allcolo.ns5344 S3FIFO-0.0500-1.9000 cache size       51, 1097312 req, miss ratio 0.2388, byte miss ratio 0.2388
cdn1_allcolo.ns5344 S3FIFO-0.0500-1.9000 cache size      154, 1097312 req, miss ratio 0.2009, byte miss ratio 0.2009
cdn1_allcolo.ns5344 S3FIFO-0.0500-1.9000 cache size      515, 1097312 req, miss ratio 0.1545, byte miss ratio 0.1545
cdn1_allcolo.ns5344 S3FIFO-0.0500-1.9000 cache size     1547, 1097312 req, miss ratio 0.1060, byte miss ratio 0.1060
cdn1_allcolo.ns5344 S3FIFO-0.0500-1.9000 cache size     5158, 1097312 req, miss ratio 0.0608, byte miss ratio 0.0608
cdn1_allcolo.ns5344 S3FIFO-0.0500-1.9000 cache size    10317, 1097312 req, miss ratio 0.0525, byte miss ratio 0.0525
cdn1_allcolo.ns5344 S3FIFO-0.0500-1.9000 cache size    20635, 1097312 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns5344 S3FIFO-0.0500-1.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns5344 S3FIFO-0.8000-1.9000 cache size       51, 1097312 req, miss ratio 0.2501, byte miss ratio 0.2501
cdn1_allcolo.ns5344 S3FIFO-0.8000-1.9000 cache size      154, 1097312 req, miss ratio 0.2215, byte miss ratio 0.2215
cdn1_allcolo.ns5344 S3FIFO-0.8000-1.9000 cache size      515, 1097312 req, miss ratio 0.1792, byte miss ratio 0.1792
cdn1_allcolo.ns5344 S3FIFO-0.8000-1.9000 cache size     1547, 1097312 req, miss ratio 0.1323, byte miss ratio 0.1323
cdn1_allcolo.ns5344 S3FIFO-0.8000-1.9000 cache size     5158, 1097312 req, miss ratio 0.0807, byte miss ratio 0.0807
cdn1_allcolo.ns5344 S3FIFO-0.8000-1.9000 cache size    10317, 1097312 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns5344 S3FIFO-0.8000-1.9000 cache size    20635, 1097312 req, miss ratio 0.0506, byte miss ratio 0.0506
cdn1_allcolo.ns5344 S3FIFO-0.8000-1.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns5344 S3FIFO-0.3000-0.9000 cache size       51, 1097312 req, miss ratio 0.2381, byte miss ratio 0.2381
cdn1_allcolo.ns5344 S3FIFO-0.3000-0.9000 cache size      154, 1097312 req, miss ratio 0.2028, byte miss ratio 0.2028
cdn1_allcolo.ns5344 S3FIFO-0.3000-0.9000 cache size      515, 1097312 req, miss ratio 0.1576, byte miss ratio 0.1576
cdn1_allcolo.ns5344 S3FIFO-0.3000-0.9000 cache size     1547, 1097312 req, miss ratio 0.1123, byte miss ratio 0.1123
cdn1_allcolo.ns5344 S3FIFO-0.3000-0.9000 cache size     5158, 1097312 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_allcolo.ns5344 S3FIFO-0.3000-0.9000 cache size    10317, 1097312 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns5344 S3FIFO-0.3000-0.9000 cache size    20635, 1097312 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns5344 S3FIFO-0.3000-0.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns5344 S3FIFO-0.5000-0.9000 cache size       51, 1097312 req, miss ratio 0.2405, byte miss ratio 0.2405
cdn1_allcolo.ns5344 S3FIFO-0.5000-0.9000 cache size      154, 1097312 req, miss ratio 0.2085, byte miss ratio 0.2085
cdn1_allcolo.ns5344 S3FIFO-0.5000-0.9000 cache size      515, 1097312 req, miss ratio 0.1632, byte miss ratio 0.1632
cdn1_allcolo.ns5344 S3FIFO-0.5000-0.9000 cache size     1547, 1097312 req, miss ratio 0.1193, byte miss ratio 0.1193
cdn1_allcolo.ns5344 S3FIFO-0.5000-0.9000 cache size     5158, 1097312 req, miss ratio 0.0684, byte miss ratio 0.0684
cdn1_allcolo.ns5344 S3FIFO-0.5000-0.9000 cache size    10317, 1097312 req, miss ratio 0.0541, byte miss ratio 0.0541
cdn1_allcolo.ns5344 S3FIFO-0.5000-0.9000 cache size    20635, 1097312 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns5344 S3FIFO-0.5000-0.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns5344 S3FIFO-0.9900-1.9000 cache size       51, 1097312 req, miss ratio 0.2666, byte miss ratio 0.2666
cdn1_allcolo.ns5344 S3FIFO-0.9900-1.9000 cache size      154, 1097312 req, miss ratio 0.2333, byte miss ratio 0.2333
cdn1_allcolo.ns5344 S3FIFO-0.9900-1.9000 cache size      515, 1097312 req, miss ratio 0.1899, byte miss ratio 0.1899
cdn1_allcolo.ns5344 S3FIFO-0.9900-1.9000 cache size     1547, 1097312 req, miss ratio 0.1423, byte miss ratio 0.1423
cdn1_allcolo.ns5344 S3FIFO-0.9900-1.9000 cache size     5158, 1097312 req, miss ratio 0.0892, byte miss ratio 0.0892
cdn1_allcolo.ns5344 S3FIFO-0.9900-1.9000 cache size    10317, 1097312 req, miss ratio 0.0683, byte miss ratio 0.0683
cdn1_allcolo.ns5344 S3FIFO-0.9900-1.9000 cache size    20635, 1097312 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_allcolo.ns5344 S3FIFO-0.9900-1.9000 cache size    41271, 1097312 req, miss ratio 0.0500, byte miss ratio 0.0500
cdn1_allcolo.ns5344 S3FIFO-0.0100-1.9000 cache size       51, 1097312 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5344 S3FIFO-0.0100-1.9000 cache size      154, 1097312 req, miss ratio 0.2037, byte miss ratio 0.2037
cdn1_allcolo.ns5344 S3FIFO-0.0100-1.9000 cache size      515, 1097312 req, miss ratio 0.1557, byte miss ratio 0.1557
cdn1_allcolo.ns5344 S3FIFO-0.0100-1.9000 cache size     1547, 1097312 req, miss ratio 0.1058, byte miss ratio 0.1058
cdn1_allcolo.ns5344 S3FIFO-0.0100-1.9000 cache size     5158, 1097312 req, miss ratio 0.0608, byte miss ratio 0.0608
cdn1_allcolo.ns5344 S3FIFO-0.0100-1.9000 cache size    10317, 1097312 req, miss ratio 0.0529, byte miss ratio 0.0529
cdn1_allcolo.ns5344 S3FIFO-0.0100-1.9000 cache size    20635, 1097312 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns5344 S3FIFO-0.0100-1.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns5344 S3FIFO-0.0250-1.9000 cache size       51, 1097312 req, miss ratio 0.2399, byte miss ratio 0.2399
cdn1_allcolo.ns5344 S3FIFO-0.0250-1.9000 cache size      154, 1097312 req, miss ratio 0.2019, byte miss ratio 0.2019
cdn1_allcolo.ns5344 S3FIFO-0.0250-1.9000 cache size      515, 1097312 req, miss ratio 0.1549, byte miss ratio 0.1549
cdn1_allcolo.ns5344 S3FIFO-0.0250-1.9000 cache size     1547, 1097312 req, miss ratio 0.1057, byte miss ratio 0.1057
cdn1_allcolo.ns5344 S3FIFO-0.0250-1.9000 cache size     5158, 1097312 req, miss ratio 0.0608, byte miss ratio 0.0608
cdn1_allcolo.ns5344 S3FIFO-0.0250-1.9000 cache size    10317, 1097312 req, miss ratio 0.0527, byte miss ratio 0.0527
cdn1_allcolo.ns5344 S3FIFO-0.0250-1.9000 cache size    20635, 1097312 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns5344 S3FIFO-0.0250-1.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns5344 S3FIFO-0.0010-0.9000 cache size       51, 1097312 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5344 S3FIFO-0.0010-0.9000 cache size      154, 1097312 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5344 S3FIFO-0.0010-0.9000 cache size      515, 1097312 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5344 S3FIFO-0.0010-0.9000 cache size     1547, 1097312 req, miss ratio 0.1069, byte miss ratio 0.1069
cdn1_allcolo.ns5344 S3FIFO-0.0010-0.9000 cache size     5158, 1097312 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_allcolo.ns5344 S3FIFO-0.0010-0.9000 cache size    10317, 1097312 req, miss ratio 0.0533, byte miss ratio 0.0533
cdn1_allcolo.ns5344 S3FIFO-0.0010-0.9000 cache size    20635, 1097312 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns5344 S3FIFO-0.0010-0.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
cdn1_allcolo.ns5344 S3FIFO-0.5500-1.9000 cache size       51, 1097312 req, miss ratio 0.2424, byte miss ratio 0.2424
cdn1_allcolo.ns5344 S3FIFO-0.5500-1.9000 cache size      154, 1097312 req, miss ratio 0.2113, byte miss ratio 0.2113
cdn1_allcolo.ns5344 S3FIFO-0.5500-1.9000 cache size      515, 1097312 req, miss ratio 0.1668, byte miss ratio 0.1668
cdn1_allcolo.ns5344 S3FIFO-0.5500-1.9000 cache size     1547, 1097312 req, miss ratio 0.1223, byte miss ratio 0.1223
cdn1_allcolo.ns5344 S3FIFO-0.5500-1.9000 cache size     5158, 1097312 req, miss ratio 0.0707, byte miss ratio 0.0707
cdn1_allcolo.ns5344 S3FIFO-0.5500-1.9000 cache size    10317, 1097312 req, miss ratio 0.0549, byte miss ratio 0.0549
cdn1_allcolo.ns5344 S3FIFO-0.5500-1.9000 cache size    20635, 1097312 req, miss ratio 0.0487, byte miss ratio 0.0487
cdn1_allcolo.ns5344 S3FIFO-0.5500-1.9000 cache size    41271, 1097312 req, miss ratio 0.0471, byte miss ratio 0.0471
