cdn1_allcolo.ns100 S3FIFO-0.8000-1.9000 cache size       10, 148972279 req, miss ratio 0.8086, byte miss ratio 0.8086
cdn1_allcolo.ns100 S3FIFO-0.8000-1.9000 cache size       32, 148972279 req, miss ratio 0.5443, byte miss ratio 0.5443
cdn1_allcolo.ns100 S3FIFO-0.8000-1.9000 cache size      106, 148972279 req, miss ratio 0.2338, byte miss ratio 0.2338
cdn1_allcolo.ns100 S3FIFO-0.8000-1.9000 cache size      320, 148972279 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns100 S3FIFO-0.8000-1.9000 cache size     1069, 148972279 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns100 S3FIFO-0.8000-1.9000 cache size     2139, 148972279 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns100 S3FIFO-0.8000-1.9000 cache size     4278, 148972279 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns100 S3FIFO-0.8000-1.9000 cache size     8556, 148972279 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns100 S3FIFO-0.0500-0.9000 cache size       10, 148972279 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns100 S3FIFO-0.0500-0.9000 cache size       32, 148972279 req, miss ratio 0.3932, byte miss ratio 0.3932
cdn1_allcolo.ns100 S3FIFO-0.0500-0.9000 cache size      106, 148972279 req, miss ratio 0.1532, byte miss ratio 0.1532
cdn1_allcolo.ns100 S3FIFO-0.0500-0.9000 cache size      320, 148972279 req, miss ratio 0.0458, byte miss ratio 0.0458
cdn1_allcolo.ns100 S3FIFO-0.0500-0.9000 cache size     1069, 148972279 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns100 S3FIFO-0.0500-0.9000 cache size     2139, 148972279 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns100 S3FIFO-0.0500-0.9000 cache size     4278, 148972279 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns100 S3FIFO-0.0500-0.9000 cache size     8556, 148972279 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns100 S3FIFO-0.9000-0.9000 cache size       10, 148972279 req, miss ratio 0.8114, byte miss ratio 0.8114
cdn1_allcolo.ns100 S3FIFO-0.9000-0.9000 cache size       32, 148972279 req, miss ratio 0.5618, byte miss ratio 0.5618
cdn1_allcolo.ns100 S3FIFO-0.9000-0.9000 cache size      106, 148972279 req, miss ratio 0.2547, byte miss ratio 0.2547
cdn1_allcolo.ns100 S3FIFO-0.9000-0.9000 cache size      320, 148972279 req, miss ratio 0.0765, byte miss ratio 0.0765
cdn1_allcolo.ns100 S3FIFO-0.9000-0.9000 cache size     1069, 148972279 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_allcolo.ns100 S3FIFO-0.9000-0.9000 cache size     2139, 148972279 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns100 S3FIFO-0.9000-0.9000 cache size     4278, 148972279 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns100 S3FIFO-0.9000-0.9000 cache size     8556, 148972279 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns100 S3FIFO-0.4000-0.9000 cache size       10, 148972279 req, miss ratio 0.7459, byte miss ratio 0.7459
cdn1_allcolo.ns100 S3FIFO-0.4000-0.9000 cache size       32, 148972279 req, miss ratio 0.4459, byte miss ratio 0.4459
cdn1_allcolo.ns100 S3FIFO-0.4000-0.9000 cache size      106, 148972279 req, miss ratio 0.1944, byte miss ratio 0.1944
cdn1_allcolo.ns100 S3FIFO-0.4000-0.9000 cache size      320, 148972279 req, miss ratio 0.0548, byte miss ratio 0.0548
cdn1_allcolo.ns100 S3FIFO-0.4000-0.9000 cache size     1069, 148972279 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns100 S3FIFO-0.4000-0.9000 cache size     2139, 148972279 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns100 S3FIFO-0.4000-0.9000 cache size     4278, 148972279 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns100 S3FIFO-0.4000-0.9000 cache size     8556, 148972279 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns100 S3FIFO-0.0100-0.9000 cache size       10, 148972279 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns100 S3FIFO-0.0100-0.9000 cache size       32, 148972279 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns100 S3FIFO-0.0100-0.9000 cache size      106, 148972279 req, miss ratio 0.1493, byte miss ratio 0.1493
cdn1_allcolo.ns100 S3FIFO-0.0100-0.9000 cache size      320, 148972279 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_allcolo.ns100 S3FIFO-0.0100-0.9000 cache size     1069, 148972279 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns100 S3FIFO-0.0100-0.9000 cache size     2139, 148972279 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns100 S3FIFO-0.0100-0.9000 cache size     4278, 148972279 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns100 S3FIFO-0.0100-0.9000 cache size     8556, 148972279 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns100 S3FIFO-0.8500-1.9000 cache size       10, 148972279 req, miss ratio 0.8086, byte miss ratio 0.8086
cdn1_allcolo.ns100 S3FIFO-0.8500-1.9000 cache size       32, 148972279 req, miss ratio 0.5536, byte miss ratio 0.5536
cdn1_allcolo.ns100 S3FIFO-0.8500-1.9000 cache size      106, 148972279 req, miss ratio 0.2409, byte miss ratio 0.2409
cdn1_allcolo.ns100 S3FIFO-0.8500-1.9000 cache size      320, 148972279 req, miss ratio 0.0717, byte miss ratio 0.0717
cdn1_allcolo.ns100 S3FIFO-0.8500-1.9000 cache size     1069, 148972279 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns100 S3FIFO-0.8500-1.9000 cache size     2139, 148972279 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns100 S3FIFO-0.8500-1.9000 cache size     4278, 148972279 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns100 S3FIFO-0.8500-1.9000 cache size     8556, 148972279 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns100 S3FIFO-0.4500-1.9000 cache size       10, 148972279 req, miss ratio 0.7591, byte miss ratio 0.7591
cdn1_allcolo.ns100 S3FIFO-0.4500-1.9000 cache size       32, 148972279 req, miss ratio 0.4728, byte miss ratio 0.4728
cdn1_allcolo.ns100 S3FIFO-0.4500-1.9000 cache size      106, 148972279 req, miss ratio 0.2003, byte miss ratio 0.2003
cdn1_allcolo.ns100 S3FIFO-0.4500-1.9000 cache size      320, 148972279 req, miss ratio 0.0559, byte miss ratio 0.0559
cdn1_allcolo.ns100 S3FIFO-0.4500-1.9000 cache size     1069, 148972279 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns100 S3FIFO-0.4500-1.9000 cache size     2139, 148972279 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns100 S3FIFO-0.4500-1.9000 cache size     4278, 148972279 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns100 S3FIFO-0.4500-1.9000 cache size     8556, 148972279 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns100 S3FIFO-0.3500-1.9000 cache size       10, 148972279 req, miss ratio 0.7440, byte miss ratio 0.7440
cdn1_allcolo.ns100 S3FIFO-0.3500-1.9000 cache size       32, 148972279 req, miss ratio 0.4530, byte miss ratio 0.4530
cdn1_allcolo.ns100 S3FIFO-0.3500-1.9000 cache size      106, 148972279 req, miss ratio 0.1911, byte miss ratio 0.1911
cdn1_allcolo.ns100 S3FIFO-0.3500-1.9000 cache size      320, 148972279 req, miss ratio 0.0533, byte miss ratio 0.0533
cdn1_allcolo.ns100 S3FIFO-0.3500-1.9000 cache size     1069, 148972279 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns100 S3FIFO-0.3500-1.9000 cache size     2139, 148972279 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns100 S3FIFO-0.3500-1.9000 cache size     4278, 148972279 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns100 S3FIFO-0.3500-1.9000 cache size     8556, 148972279 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns100 S3FIFO-0.2500-0.9000 cache size       10, 148972279 req, miss ratio 0.7128, byte miss ratio 0.7128
cdn1_allcolo.ns100 S3FIFO-0.2500-0.9000 cache size       32, 148972279 req, miss ratio 0.4227, byte miss ratio 0.4227
cdn1_allcolo.ns100 S3FIFO-0.2500-0.9000 cache size      106, 148972279 req, miss ratio 0.1765, byte miss ratio 0.1765
cdn1_allcolo.ns100 S3FIFO-0.2500-0.9000 cache size      320, 148972279 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_allcolo.ns100 S3FIFO-0.2500-0.9000 cache size     1069, 148972279 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns100 S3FIFO-0.2500-0.9000 cache size     2139, 148972279 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns100 S3FIFO-0.2500-0.9000 cache size     4278, 148972279 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns100 S3FIFO-0.2500-0.9000 cache size     8556, 148972279 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns100 S3FIFO-0.9000-1.9000 cache size       10, 148972279 req, miss ratio 0.8180, byte miss ratio 0.8180
cdn1_allcolo.ns100 S3FIFO-0.9000-1.9000 cache size       32, 148972279 req, miss ratio 0.5576, byte miss ratio 0.5576
cdn1_allcolo.ns100 S3FIFO-0.9000-1.9000 cache size      106, 148972279 req, miss ratio 0.2473, byte miss ratio 0.2473
cdn1_allcolo.ns100 S3FIFO-0.9000-1.9000 cache size      320, 148972279 req, miss ratio 0.0741, byte miss ratio 0.0741
cdn1_allcolo.ns100 S3FIFO-0.9000-1.9000 cache size     1069, 148972279 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns100 S3FIFO-0.9000-1.9000 cache size     2139, 148972279 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns100 S3FIFO-0.9000-1.9000 cache size     4278, 148972279 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns100 S3FIFO-0.9000-1.9000 cache size     8556, 148972279 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns100 S3FIFO-0.0250-1.9000 cache size       10, 148972279 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns100 S3FIFO-0.0250-1.9000 cache size       32, 148972279 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns100 S3FIFO-0.0250-1.9000 cache size      106, 148972279 req, miss ratio 0.1578, byte miss ratio 0.1578
