tencentBlock.ns23730 S3FIFO-0.1500-0.9000 cache size      252, 1293381 req, miss ratio 0.4536, byte miss ratio 0.4536
tencentBlock.ns23730 S3FIFO-0.1500-0.9000 cache size      758, 1293381 req, miss ratio 0.4507, byte miss ratio 0.4507
tencentBlock.ns23730 S3FIFO-0.1500-0.9000 cache size     2527, 1293381 req, miss ratio 0.4491, byte miss ratio 0.4491
tencentBlock.ns23730 S3FIFO-0.1500-0.9000 cache size     7582, 1293381 req, miss ratio 0.4436, byte miss ratio 0.4436
tencentBlock.ns23730 S3FIFO-0.1500-0.9000 cache size    25275, 1293381 req, miss ratio 0.3800, byte miss ratio 0.3800
tencentBlock.ns23730 S3FIFO-0.1500-0.9000 cache size    50551, 1293381 req, miss ratio 0.3099, byte miss ratio 0.3099
tencentBlock.ns23730 S3FIFO-0.1500-0.9000 cache size   101102, 1293381 req, miss ratio 0.2429, byte miss ratio 0.2429
tencentBlock.ns23730 S3FIFO-0.1500-0.9000 cache size   202204, 1293381 req, miss ratio 0.1966, byte miss ratio 0.1966
tencentBlock.ns23730 S3FIFO-0.0100-0.9000 cache size      252, 1293381 req, miss ratio 0.5327, byte miss ratio 0.5327
tencentBlock.ns23730 S3FIFO-0.0100-0.9000 cache size      758, 1293381 req, miss ratio 0.4624, byte miss ratio 0.4624
tencentBlock.ns23730 S3FIFO-0.0100-0.9000 cache size     2527, 1293381 req, miss ratio 0.4522, byte miss ratio 0.4522
tencentBlock.ns23730 S3FIFO-0.0100-0.9000 cache size     7582, 1293381 req, miss ratio 0.4463, byte miss ratio 0.4463
tencentBlock.ns23730 S3FIFO-0.0100-0.9000 cache size    25275, 1293381 req, miss ratio 0.3705, byte miss ratio 0.3705
tencentBlock.ns23730 S3FIFO-0.0100-0.9000 cache size    50551, 1293381 req, miss ratio 0.2917, byte miss ratio 0.2917
tencentBlock.ns23730 S3FIFO-0.0100-0.9000 cache size   101102, 1293381 req, miss ratio 0.2405, byte miss ratio 0.2405
tencentBlock.ns23730 S3FIFO-0.0100-0.9000 cache size   202204, 1293381 req, miss ratio 0.1966, byte miss ratio 0.1966
tencentBlock.ns23730 S3FIFO-0.5000-0.9000 cache size      252, 1293381 req, miss ratio 0.4527, byte miss ratio 0.4527
tencentBlock.ns23730 S3FIFO-0.5000-0.9000 cache size      758, 1293381 req, miss ratio 0.4504, byte miss ratio 0.4504
tencentBlock.ns23730 S3FIFO-0.5000-0.9000 cache size     2527, 1293381 req, miss ratio 0.4488, byte miss ratio 0.4488
tencentBlock.ns23730 S3FIFO-0.5000-0.9000 cache size     7582, 1293381 req, miss ratio 0.4460, byte miss ratio 0.4460
tencentBlock.ns23730 S3FIFO-0.5000-0.9000 cache size    25275, 1293381 req, miss ratio 0.3894, byte miss ratio 0.3894
tencentBlock.ns23730 S3FIFO-0.5000-0.9000 cache size    50551, 1293381 req, miss ratio 0.3416, byte miss ratio 0.3416
tencentBlock.ns23730 S3FIFO-0.5000-0.9000 cache size   101102, 1293381 req, miss ratio 0.2575, byte miss ratio 0.2575
tencentBlock.ns23730 S3FIFO-0.5000-0.9000 cache size   202204, 1293381 req, miss ratio 0.1995, byte miss ratio 0.1995
tencentBlock.ns23730 S3FIFO-0.7500-0.9000 cache size      252, 1293381 req, miss ratio 0.4548, byte miss ratio 0.4548
tencentBlock.ns23730 S3FIFO-0.7500-0.9000 cache size      758, 1293381 req, miss ratio 0.4511, byte miss ratio 0.4511
tencentBlock.ns23730 S3FIFO-0.7500-0.9000 cache size     2527, 1293381 req, miss ratio 0.4489, byte miss ratio 0.4489
tencentBlock.ns23730 S3FIFO-0.7500-0.9000 cache size     7582, 1293381 req, miss ratio 0.4480, byte miss ratio 0.4480
tencentBlock.ns23730 S3FIFO-0.7500-0.9000 cache size    25275, 1293381 req, miss ratio 0.3942, byte miss ratio 0.3942
tencentBlock.ns23730 S3FIFO-0.7500-0.9000 cache size    50551, 1293381 req, miss ratio 0.3491, byte miss ratio 0.3491
tencentBlock.ns23730 S3FIFO-0.7500-0.9000 cache size   101102, 1293381 req, miss ratio 0.2733, byte miss ratio 0.2733
tencentBlock.ns23730 S3FIFO-0.7500-0.9000 cache size   202204, 1293381 req, miss ratio 0.2075, byte miss ratio 0.2075
tencentBlock.ns23730 S3FIFO-0.9500-1.9000 cache size      252, 1293381 req, miss ratio 0.4853, byte miss ratio 0.4853
tencentBlock.ns23730 S3FIFO-0.9500-1.9000 cache size      758, 1293381 req, miss ratio 0.4550, byte miss ratio 0.4550
tencentBlock.ns23730 S3FIFO-0.9500-1.9000 cache size     2527, 1293381 req, miss ratio 0.4500, byte miss ratio 0.4500
tencentBlock.ns23730 S3FIFO-0.9500-1.9000 cache size     7582, 1293381 req, miss ratio 0.4485, byte miss ratio 0.4485
tencentBlock.ns23730 S3FIFO-0.9500-1.9000 cache size    25275, 1293381 req, miss ratio 0.4024, byte miss ratio 0.4024
tencentBlock.ns23730 S3FIFO-0.9500-1.9000 cache size    50551, 1293381 req, miss ratio 0.3506, byte miss ratio 0.3506
tencentBlock.ns23730 S3FIFO-0.9500-1.9000 cache size   101102, 1293381 req, miss ratio 0.2780, byte miss ratio 0.2780
tencentBlock.ns23730 S3FIFO-0.9500-1.9000 cache size   202204, 1293381 req, miss ratio 0.2141, byte miss ratio 0.2141
tencentBlock.ns23730 S3FIFO-0.8500-0.9000 cache size      252, 1293381 req, miss ratio 0.4594, byte miss ratio 0.4594
tencentBlock.ns23730 S3FIFO-0.8500-0.9000 cache size      758, 1293381 req, miss ratio 0.4516, byte miss ratio 0.4516
tencentBlock.ns23730 S3FIFO-0.8500-0.9000 cache size     2527, 1293381 req, miss ratio 0.4492, byte miss ratio 0.4492
tencentBlock.ns23730 S3FIFO-0.8500-0.9000 cache size     7582, 1293381 req, miss ratio 0.4481, byte miss ratio 0.4481
tencentBlock.ns23730 S3FIFO-0.8500-0.9000 cache size    25275, 1293381 req, miss ratio 0.3996, byte miss ratio 0.3996
tencentBlock.ns23730 S3FIFO-0.8500-0.9000 cache size    50551, 1293381 req, miss ratio 0.3486, byte miss ratio 0.3486
tencentBlock.ns23730 S3FIFO-0.8500-0.9000 cache size   101102, 1293381 req, miss ratio 0.2765, byte miss ratio 0.2765
tencentBlock.ns23730 S3FIFO-0.8500-0.9000 cache size   202204, 1293381 req, miss ratio 0.2103, byte miss ratio 0.2103
tencentBlock.ns23730 S3FIFO-0.7000-1.9000 cache size      252, 1293381 req, miss ratio 0.4540, byte miss ratio 0.4540
tencentBlock.ns23730 S3FIFO-0.7000-1.9000 cache size      758, 1293381 req, miss ratio 0.4508, byte miss ratio 0.4508
tencentBlock.ns23730 S3FIFO-0.7000-1.9000 cache size     2527, 1293381 req, miss ratio 0.4488, byte miss ratio 0.4488
tencentBlock.ns23730 S3FIFO-0.7000-1.9000 cache size     7582, 1293381 req, miss ratio 0.4479, byte miss ratio 0.4479
tencentBlock.ns23730 S3FIFO-0.7000-1.9000 cache size    25275, 1293381 req, miss ratio 0.3950, byte miss ratio 0.3950
tencentBlock.ns23730 S3FIFO-0.7000-1.9000 cache size    50551, 1293381 req, miss ratio 0.3466, byte miss ratio 0.3466
tencentBlock.ns23730 S3FIFO-0.7000-1.9000 cache size   101102, 1293381 req, miss ratio 0.2716, byte miss ratio 0.2716
tencentBlock.ns23730 S3FIFO-0.7000-1.9000 cache size   202204, 1293381 req, miss ratio 0.2037, byte miss ratio 0.2037
tencentBlock.ns23730 S3FIFO-0.0010-1.9000 cache size      252, 1293381 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23730 S3FIFO-0.0010-1.9000 cache size      758, 1293381 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23730 S3FIFO-0.0010-1.9000 cache size     2527, 1293381 req, miss ratio 0.5271, byte miss ratio 0.5271
tencentBlock.ns23730 S3FIFO-0.0010-1.9000 cache size     7582, 1293381 req, miss ratio 0.4492, byte miss ratio 0.4492
tencentBlock.ns23730 S3FIFO-0.0010-1.9000 cache size    25275, 1293381 req, miss ratio 0.3756, byte miss ratio 0.3756
tencentBlock.ns23730 S3FIFO-0.0010-1.9000 cache size    50551, 1293381 req, miss ratio 0.2979, byte miss ratio 0.2979
tencentBlock.ns23730 S3FIFO-0.0010-1.9000 cache size   101102, 1293381 req, miss ratio 0.2404, byte miss ratio 0.2404
tencentBlock.ns23730 S3FIFO-0.0010-1.9000 cache size   202204, 1293381 req, miss ratio 0.1966, byte miss ratio 0.1966
tencentBlock.ns23730 S3FIFO-0.1000-1.9000 cache size      252, 1293381 req, miss ratio 0.4548, byte miss ratio 0.4548
tencentBlock.ns23730 S3FIFO-0.1000-1.9000 cache size      758, 1293381 req, miss ratio 0.4506, byte miss ratio 0.4506
tencentBlock.ns23730 S3FIFO-0.1000-1.9000 cache size     2527, 1293381 req, miss ratio 0.4492, byte miss ratio 0.4492
tencentBlock.ns23730 S3FIFO-0.1000-1.9000 cache size     7582, 1293381 req, miss ratio 0.4267, byte miss ratio 0.4267
tencentBlock.ns23730 S3FIFO-0.1000-1.9000 cache size    25275, 1293381 req, miss ratio 0.3777, byte miss ratio 0.3777
tencentBlock.ns23730 S3FIFO-0.1000-1.9000 cache size    50551, 1293381 req, miss ratio 0.3136, byte miss ratio 0.3136
tencentBlock.ns23730 S3FIFO-0.1000-1.9000 cache size   101102, 1293381 req, miss ratio 0.2423, byte miss ratio 0.2423
tencentBlock.ns23730 S3FIFO-0.1000-1.9000 cache size   202204, 1293381 req, miss ratio 0.1966, byte miss ratio 0.1966
tencentBlock.ns23730 S3FIFO-0.8000-0.9000 cache size      252, 1293381 req, miss ratio 0.4563, byte miss ratio 0.4563
tencentBlock.ns23730 S3FIFO-0.8000-0.9000 cache size      758, 1293381 req, miss ratio 0.4513, byte miss ratio 0.4513
tencentBlock.ns23730 S3FIFO-0.8000-0.9000 cache size     2527, 1293381 req, miss ratio 0.4491, byte miss ratio 0.4491
tencentBlock.ns23730 S3FIFO-0.8000-0.9000 cache size     7582, 1293381 req, miss ratio 0.4481, byte miss ratio 0.4481
tencentBlock.ns23730 S3FIFO-0.8000-0.9000 cache size    25275, 1293381 req, miss ratio 0.3972, byte miss ratio 0.3972
tencentBlock.ns23730 S3FIFO-0.8000-0.9000 cache size    50551, 1293381 req, miss ratio 0.3474, byte miss ratio 0.3474
tencentBlock.ns23730 S3FIFO-0.8000-0.9000 cache size   101102, 1293381 req, miss ratio 0.2751, byte miss ratio 0.2751
tencentBlock.ns23730 S3FIFO-0.8000-0.9000 cache size   202204, 1293381 req, miss ratio 0.2079, byte miss ratio 0.2079
tencentBlock.ns23730 S3FIFO-0.0250-1.9000 cache size      252, 1293381 req, miss ratio 0.4689, byte miss ratio 0.4689
tencentBlock.ns23730 S3FIFO-0.0250-1.9000 cache size      758, 1293381 req, miss ratio 0.4546, byte miss ratio 0.4546
tencentBlock.ns23730 S3FIFO-0.0250-1.9000 cache size     2527, 1293381 req, miss ratio 0.4498, byte miss ratio 0.4498
tencentBlock.ns23730 S3FIFO-0.0250-1.9000 cache size     7582, 1293381 req, miss ratio 0.4268, byte miss ratio 0.4268
tencentBlock.ns23730 S3FIFO-0.0250-1.9000 cache size    25275, 1293381 req, miss ratio 0.3741, byte miss ratio 0.3741
tencentBlock.ns23730 S3FIFO-0.0250-1.9000 cache size    50551, 1293381 req, miss ratio 0.2985, byte miss ratio 0.2985
