tencentBlock.ns5060 S3FIFO-0.0500-0.9000 cache size       89, 4223379 req, miss ratio 0.5174, byte miss ratio 0.5174
tencentBlock.ns5060 S3FIFO-0.0500-0.9000 cache size      268, 4223379 req, miss ratio 0.2594, byte miss ratio 0.2594
tencentBlock.ns5060 S3FIFO-0.0500-0.9000 cache size      895, 4223379 req, miss ratio 0.1253, byte miss ratio 0.1253
tencentBlock.ns5060 S3FIFO-0.0500-0.9000 cache size     2686, 4223379 req, miss ratio 0.1186, byte miss ratio 0.1186
tencentBlock.ns5060 S3FIFO-0.0500-0.9000 cache size     8955, 4223379 req, miss ratio 0.1112, byte miss ratio 0.1112
tencentBlock.ns5060 S3FIFO-0.0500-0.9000 cache size    17911, 4223379 req, miss ratio 0.0968, byte miss ratio 0.0968
tencentBlock.ns5060 S3FIFO-0.0500-0.9000 cache size    35822, 4223379 req, miss ratio 0.0774, byte miss ratio 0.0774
tencentBlock.ns5060 S3FIFO-0.0500-0.9000 cache size    71644, 4223379 req, miss ratio 0.0217, byte miss ratio 0.0217
tencentBlock.ns5060 S3FIFO-0.0050-0.9000 cache size       89, 4223379 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5060 S3FIFO-0.0050-0.9000 cache size      268, 4223379 req, miss ratio 0.2541, byte miss ratio 0.2541
tencentBlock.ns5060 S3FIFO-0.0050-0.9000 cache size      895, 4223379 req, miss ratio 0.1310, byte miss ratio 0.1310
tencentBlock.ns5060 S3FIFO-0.0050-0.9000 cache size     2686, 4223379 req, miss ratio 0.1224, byte miss ratio 0.1224
tencentBlock.ns5060 S3FIFO-0.0050-0.9000 cache size     8955, 4223379 req, miss ratio 0.1120, byte miss ratio 0.1120
tencentBlock.ns5060 S3FIFO-0.0050-0.9000 cache size    17911, 4223379 req, miss ratio 0.0976, byte miss ratio 0.0976
tencentBlock.ns5060 S3FIFO-0.0050-0.9000 cache size    35822, 4223379 req, miss ratio 0.0751, byte miss ratio 0.0751
tencentBlock.ns5060 S3FIFO-0.0050-0.9000 cache size    71644, 4223379 req, miss ratio 0.0217, byte miss ratio 0.0217
tencentBlock.ns5060 S3FIFO-0.7500-0.9000 cache size       89, 4223379 req, miss ratio 0.6173, byte miss ratio 0.6173
tencentBlock.ns5060 S3FIFO-0.7500-0.9000 cache size      268, 4223379 req, miss ratio 0.3596, byte miss ratio 0.3596
tencentBlock.ns5060 S3FIFO-0.7500-0.9000 cache size      895, 4223379 req, miss ratio 0.1397, byte miss ratio 0.1397
tencentBlock.ns5060 S3FIFO-0.7500-0.9000 cache size     2686, 4223379 req, miss ratio 0.1219, byte miss ratio 0.1219
tencentBlock.ns5060 S3FIFO-0.7500-0.9000 cache size     8955, 4223379 req, miss ratio 0.1177, byte miss ratio 0.1177
tencentBlock.ns5060 S3FIFO-0.7500-0.9000 cache size    17911, 4223379 req, miss ratio 0.1158, byte miss ratio 0.1158
tencentBlock.ns5060 S3FIFO-0.7500-0.9000 cache size    35822, 4223379 req, miss ratio 0.0881, byte miss ratio 0.0881
tencentBlock.ns5060 S3FIFO-0.7500-0.9000 cache size    71644, 4223379 req, miss ratio 0.0314, byte miss ratio 0.0314
tencentBlock.ns5060 S3FIFO-0.6500-1.9000 cache size       89, 4223379 req, miss ratio 0.6188, byte miss ratio 0.6188
tencentBlock.ns5060 S3FIFO-0.6500-1.9000 cache size      268, 4223379 req, miss ratio 0.3485, byte miss ratio 0.3485
tencentBlock.ns5060 S3FIFO-0.6500-1.9000 cache size      895, 4223379 req, miss ratio 0.1348, byte miss ratio 0.1348
tencentBlock.ns5060 S3FIFO-0.6500-1.9000 cache size     2686, 4223379 req, miss ratio 0.1205, byte miss ratio 0.1205
tencentBlock.ns5060 S3FIFO-0.6500-1.9000 cache size     8955, 4223379 req, miss ratio 0.1171, byte miss ratio 0.1171
tencentBlock.ns5060 S3FIFO-0.6500-1.9000 cache size    17911, 4223379 req, miss ratio 0.1157, byte miss ratio 0.1157
tencentBlock.ns5060 S3FIFO-0.6500-1.9000 cache size    35822, 4223379 req, miss ratio 0.0913, byte miss ratio 0.0913
tencentBlock.ns5060 S3FIFO-0.6500-1.9000 cache size    71644, 4223379 req, miss ratio 0.0299, byte miss ratio 0.0299
tencentBlock.ns5060 S3FIFO-0.4500-1.9000 cache size       89, 4223379 req, miss ratio 0.5990, byte miss ratio 0.5990
tencentBlock.ns5060 S3FIFO-0.4500-1.9000 cache size      268, 4223379 req, miss ratio 0.3327, byte miss ratio 0.3327
tencentBlock.ns5060 S3FIFO-0.4500-1.9000 cache size      895, 4223379 req, miss ratio 0.1278, byte miss ratio 0.1278
tencentBlock.ns5060 S3FIFO-0.4500-1.9000 cache size     2686, 4223379 req, miss ratio 0.1192, byte miss ratio 0.1192
tencentBlock.ns5060 S3FIFO-0.4500-1.9000 cache size     8955, 4223379 req, miss ratio 0.1143, byte miss ratio 0.1143
tencentBlock.ns5060 S3FIFO-0.4500-1.9000 cache size    17911, 4223379 req, miss ratio 0.1169, byte miss ratio 0.1169
tencentBlock.ns5060 S3FIFO-0.4500-1.9000 cache size    35822, 4223379 req, miss ratio 0.0920, byte miss ratio 0.0920
tencentBlock.ns5060 S3FIFO-0.4500-1.9000 cache size    71644, 4223379 req, miss ratio 0.0266, byte miss ratio 0.0266
tencentBlock.ns5060 S3FIFO-0.9000-1.9000 cache size       89, 4223379 req, miss ratio 0.6371, byte miss ratio 0.6371
tencentBlock.ns5060 S3FIFO-0.9000-1.9000 cache size      268, 4223379 req, miss ratio 0.3694, byte miss ratio 0.3694
tencentBlock.ns5060 S3FIFO-0.9000-1.9000 cache size      895, 4223379 req, miss ratio 0.1493, byte miss ratio 0.1493
tencentBlock.ns5060 S3FIFO-0.9000-1.9000 cache size     2686, 4223379 req, miss ratio 0.1270, byte miss ratio 0.1270
tencentBlock.ns5060 S3FIFO-0.9000-1.9000 cache size     8955, 4223379 req, miss ratio 0.1194, byte miss ratio 0.1194
tencentBlock.ns5060 S3FIFO-0.9000-1.9000 cache size    17911, 4223379 req, miss ratio 0.1116, byte miss ratio 0.1116
tencentBlock.ns5060 S3FIFO-0.9000-1.9000 cache size    35822, 4223379 req, miss ratio 0.0835, byte miss ratio 0.0835
tencentBlock.ns5060 S3FIFO-0.9000-1.9000 cache size    71644, 4223379 req, miss ratio 0.0339, byte miss ratio 0.0339
tencentBlock.ns5060 S3FIFO-0.0010-0.9000 cache size       89, 4223379 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5060 S3FIFO-0.0010-0.9000 cache size      268, 4223379 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5060 S3FIFO-0.0010-0.9000 cache size      895, 4223379 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5060 S3FIFO-0.0010-0.9000 cache size     2686, 4223379 req, miss ratio 0.1271, byte miss ratio 0.1271
tencentBlock.ns5060 S3FIFO-0.0010-0.9000 cache size     8955, 4223379 req, miss ratio 0.1130, byte miss ratio 0.1130
tencentBlock.ns5060 S3FIFO-0.0010-0.9000 cache size    17911, 4223379 req, miss ratio 0.0980, byte miss ratio 0.0980
tencentBlock.ns5060 S3FIFO-0.0010-0.9000 cache size    35822, 4223379 req, miss ratio 0.0751, byte miss ratio 0.0751
tencentBlock.ns5060 S3FIFO-0.0010-0.9000 cache size    71644, 4223379 req, miss ratio 0.0217, byte miss ratio 0.0217
tencentBlock.ns5060 S3FIFO-0.2000-1.9000 cache size       89, 4223379 req, miss ratio 0.5695, byte miss ratio 0.5695
tencentBlock.ns5060 S3FIFO-0.2000-1.9000 cache size      268, 4223379 req, miss ratio 0.2961, byte miss ratio 0.2961
tencentBlock.ns5060 S3FIFO-0.2000-1.9000 cache size      895, 4223379 req, miss ratio 0.1247, byte miss ratio 0.1247
tencentBlock.ns5060 S3FIFO-0.2000-1.9000 cache size     2686, 4223379 req, miss ratio 0.1183, byte miss ratio 0.1183
tencentBlock.ns5060 S3FIFO-0.2000-1.9000 cache size     8955, 4223379 req, miss ratio 0.1122, byte miss ratio 0.1122
tencentBlock.ns5060 S3FIFO-0.2000-1.9000 cache size    17911, 4223379 req, miss ratio 0.1134, byte miss ratio 0.1134
tencentBlock.ns5060 S3FIFO-0.2000-1.9000 cache size    35822, 4223379 req, miss ratio 0.0850, byte miss ratio 0.0850
tencentBlock.ns5060 S3FIFO-0.2000-1.9000 cache size    71644, 4223379 req, miss ratio 0.0227, byte miss ratio 0.0227
tencentBlock.ns5060 S3FIFO-0.9500-1.9000 cache size       89, 4223379 req, miss ratio 0.6393, byte miss ratio 0.6393
tencentBlock.ns5060 S3FIFO-0.9500-1.9000 cache size      268, 4223379 req, miss ratio 0.3734, byte miss ratio 0.3734
tencentBlock.ns5060 S3FIFO-0.9500-1.9000 cache size      895, 4223379 req, miss ratio 0.1549, byte miss ratio 0.1549
tencentBlock.ns5060 S3FIFO-0.9500-1.9000 cache size     2686, 4223379 req, miss ratio 0.1297, byte miss ratio 0.1297
tencentBlock.ns5060 S3FIFO-0.9500-1.9000 cache size     8955, 4223379 req, miss ratio 0.1208, byte miss ratio 0.1208
tencentBlock.ns5060 S3FIFO-0.9500-1.9000 cache size    17911, 4223379 req, miss ratio 0.1111, byte miss ratio 0.1111
tencentBlock.ns5060 S3FIFO-0.9500-1.9000 cache size    35822, 4223379 req, miss ratio 0.0800, byte miss ratio 0.0800
tencentBlock.ns5060 S3FIFO-0.9500-1.9000 cache size    71644, 4223379 req, miss ratio 0.0346, byte miss ratio 0.0346
tencentBlock.ns5060 S3FIFO-0.4500-0.9000 cache size       89, 4223379 req, miss ratio 0.5496, byte miss ratio 0.5496
tencentBlock.ns5060 S3FIFO-0.4500-0.9000 cache size      268, 4223379 req, miss ratio 0.3330, byte miss ratio 0.3330
tencentBlock.ns5060 S3FIFO-0.4500-0.9000 cache size      895, 4223379 req, miss ratio 0.1282, byte miss ratio 0.1282
tencentBlock.ns5060 S3FIFO-0.4500-0.9000 cache size     2686, 4223379 req, miss ratio 0.1194, byte miss ratio 0.1194
tencentBlock.ns5060 S3FIFO-0.4500-0.9000 cache size     8955, 4223379 req, miss ratio 0.1143, byte miss ratio 0.1143
tencentBlock.ns5060 S3FIFO-0.4500-0.9000 cache size    17911, 4223379 req, miss ratio 0.1055, byte miss ratio 0.1055
tencentBlock.ns5060 S3FIFO-0.4500-0.9000 cache size    35822, 4223379 req, miss ratio 0.0921, byte miss ratio 0.0921
tencentBlock.ns5060 S3FIFO-0.4500-0.9000 cache size    71644, 4223379 req, miss ratio 0.0266, byte miss ratio 0.0266
tencentBlock.ns5060 S3FIFO-0.9000-0.9000 cache size       89, 4223379 req, miss ratio 0.6416, byte miss ratio 0.6416
