cdn1_colo28.ns706 S3FIFO-0.6000-1.9000 cache size     1936, 3130199 req, miss ratio 0.7892, byte miss ratio 0.7892
cdn1_colo28.ns706 S3FIFO-0.0050-1.9000 cache size    19361, 3130199 req, miss ratio 0.6971, byte miss ratio 0.6971
cdn1_colo28.ns706 S3FIFO-0.0050-1.9000 cache size    58085, 3130199 req, miss ratio 0.6626, byte miss ratio 0.6626
cdn1_colo28.ns706 S3FIFO-0.0050-1.9000 cache size   193618, 3130199 req, miss ratio 0.6431, byte miss ratio 0.6431
cdn1_colo28.ns706 S3FIFO-0.0050-1.9000 cache size   387236, 3130199 req, miss ratio 0.6343, byte miss ratio 0.6343
cdn1_colo28.ns706 S3FIFO-0.0050-1.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.0050-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.0250-0.9000 cache size     1936, 3130199 req, miss ratio 0.7821, byte miss ratio 0.7821
cdn1_colo28.ns706 S3FIFO-0.0250-0.9000 cache size     5808, 3130199 req, miss ratio 0.7422, byte miss ratio 0.7422
cdn1_colo28.ns706 S3FIFO-0.0250-0.9000 cache size    19361, 3130199 req, miss ratio 0.6967, byte miss ratio 0.6967
cdn1_colo28.ns706 S3FIFO-0.0250-0.9000 cache size    58085, 3130199 req, miss ratio 0.6656, byte miss ratio 0.6656
cdn1_colo28.ns706 S3FIFO-0.0250-0.9000 cache size   193618, 3130199 req, miss ratio 0.6452, byte miss ratio 0.6452
cdn1_colo28.ns706 S3FIFO-0.0250-0.9000 cache size   387236, 3130199 req, miss ratio 0.6350, byte miss ratio 0.6350
cdn1_colo28.ns706 S3FIFO-0.0250-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.0250-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.0500-1.9000 cache size     1936, 3130199 req, miss ratio 0.7787, byte miss ratio 0.7787
cdn1_colo28.ns706 S3FIFO-0.0500-1.9000 cache size     5808, 3130199 req, miss ratio 0.7404, byte miss ratio 0.7404
cdn1_colo28.ns706 S3FIFO-0.0500-1.9000 cache size    19361, 3130199 req, miss ratio 0.6952, byte miss ratio 0.6952
cdn1_colo28.ns706 S3FIFO-0.0500-1.9000 cache size    58085, 3130199 req, miss ratio 0.6622, byte miss ratio 0.6622
cdn1_colo28.ns706 S3FIFO-0.0500-1.9000 cache size   193618, 3130199 req, miss ratio 0.6431, byte miss ratio 0.6431
cdn1_colo28.ns706 S3FIFO-0.0500-1.9000 cache size   387236, 3130199 req, miss ratio 0.6343, byte miss ratio 0.6343
cdn1_colo28.ns706 S3FIFO-0.0500-1.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.0500-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.9900-1.9000 cache size     1936, 3130199 req, miss ratio 0.8314, byte miss ratio 0.8314
cdn1_colo28.ns706 S3FIFO-0.9900-1.9000 cache size     5808, 3130199 req, miss ratio 0.8040, byte miss ratio 0.8040
cdn1_colo28.ns706 S3FIFO-0.9900-1.9000 cache size    19361, 3130199 req, miss ratio 0.7712, byte miss ratio 0.7712
cdn1_colo28.ns706 S3FIFO-0.9900-1.9000 cache size    58085, 3130199 req, miss ratio 0.7372, byte miss ratio 0.7372
cdn1_colo28.ns706 S3FIFO-0.9900-1.9000 cache size   193618, 3130199 req, miss ratio 0.6950, byte miss ratio 0.6950
cdn1_colo28.ns706 S3FIFO-0.9900-1.9000 cache size   387236, 3130199 req, miss ratio 0.6689, byte miss ratio 0.6689
cdn1_colo28.ns706 S3FIFO-0.9900-1.9000 cache size   774472, 3130199 req, miss ratio 0.6458, byte miss ratio 0.6458
cdn1_colo28.ns706 S3FIFO-0.9900-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6250, byte miss ratio 0.6250
cdn1_colo28.ns706 S3FIFO-0.0100-0.9000 cache size     1936, 3130199 req, miss ratio 0.7850, byte miss ratio 0.7850
cdn1_colo28.ns706 S3FIFO-0.0100-0.9000 cache size     5808, 3130199 req, miss ratio 0.7447, byte miss ratio 0.7447
cdn1_colo28.ns706 S3FIFO-0.0100-0.9000 cache size    19361, 3130199 req, miss ratio 0.6975, byte miss ratio 0.6975
cdn1_colo28.ns706 S3FIFO-0.0100-0.9000 cache size    58085, 3130199 req, miss ratio 0.6658, byte miss ratio 0.6658
cdn1_colo28.ns706 S3FIFO-0.0100-0.9000 cache size   193618, 3130199 req, miss ratio 0.6452, byte miss ratio 0.6452
cdn1_colo28.ns706 S3FIFO-0.0100-0.9000 cache size   387236, 3130199 req, miss ratio 0.6350, byte miss ratio 0.6350
cdn1_colo28.ns706 S3FIFO-0.0100-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.0100-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.3000-0.9000 cache size     1936, 3130199 req, miss ratio 0.7799, byte miss ratio 0.7799
cdn1_colo28.ns706 S3FIFO-0.3000-0.9000 cache size     5808, 3130199 req, miss ratio 0.7452, byte miss ratio 0.7452
cdn1_colo28.ns706 S3FIFO-0.3000-0.9000 cache size    19361, 3130199 req, miss ratio 0.7028, byte miss ratio 0.7028
cdn1_colo28.ns706 S3FIFO-0.3000-0.9000 cache size    58085, 3130199 req, miss ratio 0.6672, byte miss ratio 0.6672
cdn1_colo28.ns706 S3FIFO-0.3000-0.9000 cache size   193618, 3130199 req, miss ratio 0.6452, byte miss ratio 0.6452
cdn1_colo28.ns706 S3FIFO-0.3000-0.9000 cache size   387236, 3130199 req, miss ratio 0.6350, byte miss ratio 0.6350
cdn1_colo28.ns706 S3FIFO-0.3000-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.3000-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.0010-0.9000 cache size     1936, 3130199 req, miss ratio 0.7881, byte miss ratio 0.7881
cdn1_colo28.ns706 S3FIFO-0.0010-0.9000 cache size     5808, 3130199 req, miss ratio 0.7494, byte miss ratio 0.7494
cdn1_colo28.ns706 S3FIFO-0.0010-0.9000 cache size    19361, 3130199 req, miss ratio 0.7011, byte miss ratio 0.7011
cdn1_colo28.ns706 S3FIFO-0.0010-0.9000 cache size    58085, 3130199 req, miss ratio 0.6665, byte miss ratio 0.6665
cdn1_colo28.ns706 S3FIFO-0.0010-0.9000 cache size   193618, 3130199 req, miss ratio 0.6452, byte miss ratio 0.6452
cdn1_colo28.ns706 S3FIFO-0.0010-0.9000 cache size   387236, 3130199 req, miss ratio 0.6350, byte miss ratio 0.6350
cdn1_colo28.ns706 S3FIFO-0.0010-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.0010-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.3500-0.9000 cache size     1936, 3130199 req, miss ratio 0.7811, byte miss ratio 0.7811
cdn1_colo28.ns706 S3FIFO-0.3500-0.9000 cache size     5808, 3130199 req, miss ratio 0.7467, byte miss ratio 0.7467
cdn1_colo28.ns706 S3FIFO-0.3500-0.9000 cache size    19361, 3130199 req, miss ratio 0.7048, byte miss ratio 0.7048
cdn1_colo28.ns706 S3FIFO-0.3500-0.9000 cache size    58085, 3130199 req, miss ratio 0.6681, byte miss ratio 0.6681
cdn1_colo28.ns706 S3FIFO-0.3500-0.9000 cache size   193618, 3130199 req, miss ratio 0.6452, byte miss ratio 0.6452
cdn1_colo28.ns706 S3FIFO-0.3500-0.9000 cache size   387236, 3130199 req, miss ratio 0.6350, byte miss ratio 0.6350
cdn1_colo28.ns706 S3FIFO-0.3500-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.3500-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.1500-1.9000 cache size     1936, 3130199 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns706 S3FIFO-0.1500-1.9000 cache size     5808, 3130199 req, miss ratio 0.7410, byte miss ratio 0.7410
cdn1_colo28.ns706 S3FIFO-0.1500-1.9000 cache size    19361, 3130199 req, miss ratio 0.6972, byte miss ratio 0.6972
cdn1_colo28.ns706 S3FIFO-0.1500-1.9000 cache size    58085, 3130199 req, miss ratio 0.6629, byte miss ratio 0.6629
cdn1_colo28.ns706 S3FIFO-0.1500-1.9000 cache size   193618, 3130199 req, miss ratio 0.6431, byte miss ratio 0.6431
cdn1_colo28.ns706 S3FIFO-0.1500-1.9000 cache size   387236, 3130199 req, miss ratio 0.6343, byte miss ratio 0.6343
cdn1_colo28.ns706 S3FIFO-0.1500-1.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.1500-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.4000-1.9000 cache size     1936, 3130199 req, miss ratio 0.7818, byte miss ratio 0.7818
cdn1_colo28.ns706 S3FIFO-0.4000-1.9000 cache size     5808, 3130199 req, miss ratio 0.7486, byte miss ratio 0.7486
cdn1_colo28.ns706 S3FIFO-0.4000-1.9000 cache size    19361, 3130199 req, miss ratio 0.7070, byte miss ratio 0.7070
cdn1_colo28.ns706 S3FIFO-0.4000-1.9000 cache size    58085, 3130199 req, miss ratio 0.6683, byte miss ratio 0.6683
cdn1_colo28.ns706 S3FIFO-0.4000-1.9000 cache size   193618, 3130199 req, miss ratio 0.6431, byte miss ratio 0.6431
cdn1_colo28.ns706 S3FIFO-0.4000-1.9000 cache size   387236, 3130199 req, miss ratio 0.6343, byte miss ratio 0.6343
cdn1_colo28.ns706 S3FIFO-0.4000-1.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.4000-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.5000-0.9000 cache size     1936, 3130199 req, miss ratio 0.7855, byte miss ratio 0.7855
cdn1_colo28.ns706 S3FIFO-0.5000-0.9000 cache size     5808, 3130199 req, miss ratio 0.7527, byte miss ratio 0.7527
cdn1_colo28.ns706 S3FIFO-0.5000-0.9000 cache size    19361, 3130199 req, miss ratio 0.7121, byte miss ratio 0.7121
cdn1_colo28.ns706 S3FIFO-0.5000-0.9000 cache size    58085, 3130199 req, miss ratio 0.6729, byte miss ratio 0.6729
cdn1_colo28.ns706 S3FIFO-0.5000-0.9000 cache size   193618, 3130199 req, miss ratio 0.6452, byte miss ratio 0.6452
cdn1_colo28.ns706 S3FIFO-0.5000-0.9000 cache size   387236, 3130199 req, miss ratio 0.6350, byte miss ratio 0.6350
cdn1_colo28.ns706 S3FIFO-0.5000-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.5000-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.9900-0.9000 cache size     1936, 3130199 req, miss ratio 0.8303, byte miss ratio 0.8303
cdn1_colo28.ns706 S3FIFO-0.9900-0.9000 cache size     5808, 3130199 req, miss ratio 0.8028, byte miss ratio 0.8028
cdn1_colo28.ns706 S3FIFO-0.9900-0.9000 cache size    19361, 3130199 req, miss ratio 0.7698, byte miss ratio 0.7698
cdn1_colo28.ns706 S3FIFO-0.9900-0.9000 cache size    58085, 3130199 req, miss ratio 0.7357, byte miss ratio 0.7357
cdn1_colo28.ns706 S3FIFO-0.9900-0.9000 cache size   193618, 3130199 req, miss ratio 0.6938, byte miss ratio 0.6938
cdn1_colo28.ns706 S3FIFO-0.9900-0.9000 cache size   387236, 3130199 req, miss ratio 0.6679, byte miss ratio 0.6679
cdn1_colo28.ns706 S3FIFO-0.9900-0.9000 cache size   774472, 3130199 req, miss ratio 0.6457, byte miss ratio 0.6457
cdn1_colo28.ns706 S3FIFO-0.9900-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6250, byte miss ratio 0.6250
cdn1_colo28.ns706 S3FIFO-0.1000-1.9000 cache size     1936, 3130199 req, miss ratio 0.7772, byte miss ratio 0.7772
cdn1_colo28.ns706 S3FIFO-0.1000-1.9000 cache size     5808, 3130199 req, miss ratio 0.7403, byte miss ratio 0.7403
cdn1_colo28.ns706 S3FIFO-0.1000-1.9000 cache size    19361, 3130199 req, miss ratio 0.6960, byte miss ratio 0.6960
cdn1_colo28.ns706 S3FIFO-0.1000-1.9000 cache size    58085, 3130199 req, miss ratio 0.6625, byte miss ratio 0.6625
cdn1_colo28.ns706 S3FIFO-0.1000-1.9000 cache size   193618, 3130199 req, miss ratio 0.6431, byte miss ratio 0.6431
cdn1_colo28.ns706 S3FIFO-0.1000-1.9000 cache size   387236, 3130199 req, miss ratio 0.6343, byte miss ratio 0.6343
cdn1_colo28.ns706 S3FIFO-0.1000-1.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.1000-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.0500-0.9000 cache size     1936, 3130199 req, miss ratio 0.7797, byte miss ratio 0.7797
cdn1_colo28.ns706 S3FIFO-0.0500-0.9000 cache size     5808, 3130199 req, miss ratio 0.7409, byte miss ratio 0.7409
cdn1_colo28.ns706 S3FIFO-0.0500-0.9000 cache size    19361, 3130199 req, miss ratio 0.6965, byte miss ratio 0.6965
cdn1_colo28.ns706 S3FIFO-0.0500-0.9000 cache size    58085, 3130199 req, miss ratio 0.6655, byte miss ratio 0.6655
cdn1_colo28.ns706 S3FIFO-0.0500-0.9000 cache size   193618, 3130199 req, miss ratio 0.6452, byte miss ratio 0.6452
cdn1_colo28.ns706 S3FIFO-0.0500-0.9000 cache size   387236, 3130199 req, miss ratio 0.6350, byte miss ratio 0.6350
cdn1_colo28.ns706 S3FIFO-0.0500-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.0500-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.4500-1.9000 cache size     1936, 3130199 req, miss ratio 0.7834, byte miss ratio 0.7834
cdn1_colo28.ns706 S3FIFO-0.4500-1.9000 cache size     5808, 3130199 req, miss ratio 0.7506, byte miss ratio 0.7506
cdn1_colo28.ns706 S3FIFO-0.4500-1.9000 cache size    19361, 3130199 req, miss ratio 0.7095, byte miss ratio 0.7095
cdn1_colo28.ns706 S3FIFO-0.4500-1.9000 cache size    58085, 3130199 req, miss ratio 0.6701, byte miss ratio 0.6701
cdn1_colo28.ns706 S3FIFO-0.4500-1.9000 cache size   193618, 3130199 req, miss ratio 0.6431, byte miss ratio 0.6431
cdn1_colo28.ns706 S3FIFO-0.4500-1.9000 cache size   387236, 3130199 req, miss ratio 0.6343, byte miss ratio 0.6343
cdn1_colo28.ns706 S3FIFO-0.4500-1.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.4500-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.8500-0.9000 cache size     1936, 3130199 req, miss ratio 0.8058, byte miss ratio 0.8058
cdn1_colo28.ns706 S3FIFO-0.8500-0.9000 cache size     5808, 3130199 req, miss ratio 0.7766, byte miss ratio 0.7766
cdn1_colo28.ns706 S3FIFO-0.8500-0.9000 cache size    19361, 3130199 req, miss ratio 0.7416, byte miss ratio 0.7416
cdn1_colo28.ns706 S3FIFO-0.8500-0.9000 cache size    58085, 3130199 req, miss ratio 0.7043, byte miss ratio 0.7043
cdn1_colo28.ns706 S3FIFO-0.8500-0.9000 cache size   193618, 3130199 req, miss ratio 0.6606, byte miss ratio 0.6606
cdn1_colo28.ns706 S3FIFO-0.8500-0.9000 cache size   387236, 3130199 req, miss ratio 0.6394, byte miss ratio 0.6394
cdn1_colo28.ns706 S3FIFO-0.8500-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.8500-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.8000-0.9000 cache size     1936, 3130199 req, miss ratio 0.8014, byte miss ratio 0.8014
cdn1_colo28.ns706 S3FIFO-0.8000-0.9000 cache size     5808, 3130199 req, miss ratio 0.7715, byte miss ratio 0.7715
cdn1_colo28.ns706 S3FIFO-0.8000-0.9000 cache size    19361, 3130199 req, miss ratio 0.7355, byte miss ratio 0.7355
cdn1_colo28.ns706 S3FIFO-0.8000-0.9000 cache size    58085, 3130199 req, miss ratio 0.6972, byte miss ratio 0.6972
cdn1_colo28.ns706 S3FIFO-0.8000-0.9000 cache size   193618, 3130199 req, miss ratio 0.6544, byte miss ratio 0.6544
cdn1_colo28.ns706 S3FIFO-0.8000-0.9000 cache size   387236, 3130199 req, miss ratio 0.6362, byte miss ratio 0.6362
cdn1_colo28.ns706 S3FIFO-0.8000-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.8000-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.4000-0.9000 cache size     1936, 3130199 req, miss ratio 0.7823, byte miss ratio 0.7823
cdn1_colo28.ns706 S3FIFO-0.4000-0.9000 cache size     5808, 3130199 req, miss ratio 0.7486, byte miss ratio 0.7486
cdn1_colo28.ns706 S3FIFO-0.4000-0.9000 cache size    19361, 3130199 req, miss ratio 0.7070, byte miss ratio 0.7070
cdn1_colo28.ns706 S3FIFO-0.4000-0.9000 cache size    58085, 3130199 req, miss ratio 0.6695, byte miss ratio 0.6695
cdn1_colo28.ns706 S3FIFO-0.4000-0.9000 cache size   193618, 3130199 req, miss ratio 0.6452, byte miss ratio 0.6452
cdn1_colo28.ns706 S3FIFO-0.4000-0.9000 cache size   387236, 3130199 req, miss ratio 0.6350, byte miss ratio 0.6350
cdn1_colo28.ns706 S3FIFO-0.4000-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.4000-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.8000-1.9000 cache size     1936, 3130199 req, miss ratio 0.8018, byte miss ratio 0.8018
cdn1_colo28.ns706 S3FIFO-0.8000-1.9000 cache size     5808, 3130199 req, miss ratio 0.7722, byte miss ratio 0.7722
cdn1_colo28.ns706 S3FIFO-0.8000-1.9000 cache size    19361, 3130199 req, miss ratio 0.7366, byte miss ratio 0.7366
cdn1_colo28.ns706 S3FIFO-0.8000-1.9000 cache size    58085, 3130199 req, miss ratio 0.6985, byte miss ratio 0.6985
cdn1_colo28.ns706 S3FIFO-0.8000-1.9000 cache size   193618, 3130199 req, miss ratio 0.6553, byte miss ratio 0.6553
cdn1_colo28.ns706 S3FIFO-0.8000-1.9000 cache size   387236, 3130199 req, miss ratio 0.6367, byte miss ratio 0.6367
cdn1_colo28.ns706 S3FIFO-0.8000-1.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.8000-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.5500-0.9000 cache size     1936, 3130199 req, miss ratio 0.7873, byte miss ratio 0.7873
cdn1_colo28.ns706 S3FIFO-0.5500-0.9000 cache size     5808, 3130199 req, miss ratio 0.7550, byte miss ratio 0.7550
cdn1_colo28.ns706 S3FIFO-0.5500-0.9000 cache size    19361, 3130199 req, miss ratio 0.7149, byte miss ratio 0.7149
cdn1_colo28.ns706 S3FIFO-0.5500-0.9000 cache size    58085, 3130199 req, miss ratio 0.6752, byte miss ratio 0.6752
cdn1_colo28.ns706 S3FIFO-0.5500-0.9000 cache size   193618, 3130199 req, miss ratio 0.6452, byte miss ratio 0.6452
cdn1_colo28.ns706 S3FIFO-0.5500-0.9000 cache size   387236, 3130199 req, miss ratio 0.6350, byte miss ratio 0.6350
cdn1_colo28.ns706 S3FIFO-0.5500-0.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.5500-0.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.3000-1.9000 cache size     1936, 3130199 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns706 S3FIFO-0.3000-1.9000 cache size     5808, 3130199 req, miss ratio 0.7450, byte miss ratio 0.7450
cdn1_colo28.ns706 S3FIFO-0.3000-1.9000 cache size    19361, 3130199 req, miss ratio 0.7025, byte miss ratio 0.7025
cdn1_colo28.ns706 S3FIFO-0.3000-1.9000 cache size    58085, 3130199 req, miss ratio 0.6653, byte miss ratio 0.6653
cdn1_colo28.ns706 S3FIFO-0.3000-1.9000 cache size   193618, 3130199 req, miss ratio 0.6431, byte miss ratio 0.6431
cdn1_colo28.ns706 S3FIFO-0.3000-1.9000 cache size   387236, 3130199 req, miss ratio 0.6343, byte miss ratio 0.6343
cdn1_colo28.ns706 S3FIFO-0.3000-1.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.3000-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.3500-1.9000 cache size     1936, 3130199 req, miss ratio 0.7805, byte miss ratio 0.7805
cdn1_colo28.ns706 S3FIFO-0.3500-1.9000 cache size     5808, 3130199 req, miss ratio 0.7467, byte miss ratio 0.7467
cdn1_colo28.ns706 S3FIFO-0.3500-1.9000 cache size    19361, 3130199 req, miss ratio 0.7047, byte miss ratio 0.7047
cdn1_colo28.ns706 S3FIFO-0.3500-1.9000 cache size    58085, 3130199 req, miss ratio 0.6667, byte miss ratio 0.6667
cdn1_colo28.ns706 S3FIFO-0.3500-1.9000 cache size   193618, 3130199 req, miss ratio 0.6431, byte miss ratio 0.6431
cdn1_colo28.ns706 S3FIFO-0.3500-1.9000 cache size   387236, 3130199 req, miss ratio 0.6343, byte miss ratio 0.6343
cdn1_colo28.ns706 S3FIFO-0.3500-1.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.3500-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.5000-1.9000 cache size     1936, 3130199 req, miss ratio 0.7851, byte miss ratio 0.7851
cdn1_colo28.ns706 S3FIFO-0.5000-1.9000 cache size     5808, 3130199 req, miss ratio 0.7528, byte miss ratio 0.7528
cdn1_colo28.ns706 S3FIFO-0.5000-1.9000 cache size    19361, 3130199 req, miss ratio 0.7122, byte miss ratio 0.7122
cdn1_colo28.ns706 S3FIFO-0.5000-1.9000 cache size    58085, 3130199 req, miss ratio 0.6724, byte miss ratio 0.6724
cdn1_colo28.ns706 S3FIFO-0.5000-1.9000 cache size   193618, 3130199 req, miss ratio 0.6432, byte miss ratio 0.6432
cdn1_colo28.ns706 S3FIFO-0.5000-1.9000 cache size   387236, 3130199 req, miss ratio 0.6343, byte miss ratio 0.6343
cdn1_colo28.ns706 S3FIFO-0.5000-1.9000 cache size   774472, 3130199 req, miss ratio 0.6269, byte miss ratio 0.6269
cdn1_colo28.ns706 S3FIFO-0.5000-1.9000 cache size  1548944, 3130199 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns706 S3FIFO-0.0050-0.9000 cache size     1936, 3130199 req, miss ratio 0.7864, byte miss ratio 0.7864
cdn1_colo28.ns706 S3FIFO-0.0050-0.9000 cache size     5808, 3130199 req, miss ratio 0.7467, byte miss ratio 0.7467
cdn1_colo28.ns706 S3FIFO-0.0050-0.9000 cache size    19361, 3130199 req, miss ratio 0.6986, byte miss ratio 0.6986
cdn1_colo28.ns706 S3FIFO-0.0050-0.9000 cache size    58085, 3130199 req, miss ratio 0.6660, byte miss ratio 0.6660
